battery_soc,cadence,distance,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,100,25309.86,10.508,3,115,22.0,50.0,84.5,50.5396673,-84.8228579,338,29.5,89.5,10.508,2022-03-20 23:17:38,10.0,-62.0,-62.0,-1.25,2022,3,20,23,4.47,124.0
,104,25320.29,10.521,3,114,22.5,48.0,83.5,50.5396006,-84.8227364,307,28.5,88.0,10.521,2022-03-20 23:17:39,10.0,-62.39999999999998,-62.39999999999998,-1.91,2022,3,20,23,4.47,124.0
,104,25330.13,10.484,3,114,24.0,48.0,83.5,50.5395352,-84.8226244,262,28.0,87.0,10.484,2022-03-20 23:17:40,10.0,-62.39999999999998,-62.39999999999998,-2.11,2022,3,20,23,4.47,124.0
,102,25341.42,10.484,3,113,25.5,48.0,88.5,50.5394592,-84.8224973,270,26.0,84.0,10.484,2022-03-20 23:17:41,10.0,-62.19999999999999,-62.19999999999999,-1.83,2022,3,20,23,4.47,124.0
,101,25351.5,10.194,3,112,24.5,55.0,90.5,50.5393939,-84.8223806,260,26.0,84.0,10.194,2022-03-20 23:17:42,10.0,-62.19999999999999,-62.19999999999999,-1.55,2022,3,20,23,4.47,124.0
,101,25361.2,9.967,3,112,24.0,54.0,85.0,50.5393318,-84.822268,300,25.0,83.5,9.967,2022-03-20 23:17:43,10.0,-62.19999999999999,-62.19999999999999,-1.02,2022,3,20,23,4.47,124.0
,101,25370.88,10.224,3,111,24.0,51.0,85.0,50.539268,-84.8221573,325,23.0,81.0,10.224,2022-03-20 23:17:44,10.0,-62.39999999999998,-62.39999999999998,-0.31,2022,3,20,23,4.47,124.0
,101,25381.99,10.271,3,111,24.0,44.0,90.5,50.5391967,-84.8220282,277,20.5,76.5,10.271,2022-03-20 23:17:45,10.0,-62.39999999999998,-62.39999999999998,0.0,2022,3,20,23,4.47,124.0
,101,25392.35,10.271,3,112,19.0,43.0,93.5,50.5391277,-84.8219106,280,25.0,87.5,10.271,2022-03-20 23:17:46,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,101,25402.52,10.273,3,112,19.0,43.0,93.5,50.5390574,-84.8217979,261,25.0,87.5,10.273,2022-03-20 23:17:47,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,101,25413.41,11.024,3,112,19.0,53.0,93.5,50.5389688,-84.8216952,277,25.0,87.5,11.024,2022-03-20 23:17:48,10.0,-62.60000000000002,-62.60000000000002,-0.06,2022,3,20,23,4.47,124.0
,101,25425.11,13.335,3,113,21.5,46.0,92.5,50.5388593,-84.8216121,364,24.0,84.0,13.335,2022-03-20 23:17:49,10.0,-62.80000000000001,-62.80000000000001,-0.45,2022,3,20,23,4.47,124.0
,101,25439.85,15.632,3,113,24.0,36.0,92.0,50.5387219,-84.8215061,353,23.5,80.5,15.632,2022-03-20 23:17:50,10.0,-62.80000000000001,-62.80000000000001,-0.84,2022,3,20,23,4.47,124.0
,102,25456.11,15.27,3,112,24.0,41.0,94.5,50.5385694,-84.8213917,295,26.0,91.0,15.27,2022-03-20 23:17:51,10.0,-62.80000000000001,-62.80000000000001,-0.88,2022,3,20,23,4.47,124.0
,103,25469.74,15.722,3,110,23.5,58.0,95.5,50.5384552,-84.821268,209,21.5,80.0,15.722,2022-03-20 23:17:52,10.0,-62.80000000000001,-62.80000000000001,-1.01,2022,3,20,23,4.47,124.0
,102,25478.18,10.812,3,109,24.5,56.0,87.0,50.5383804,-84.821199,269,20.5,74.5,10.812,2022-03-20 23:17:53,10.0,-62.80000000000001,-62.80000000000001,-0.92,2022,3,20,23,4.47,124.0
,102,25487.31,10.49,3,107,25.0,53.0,87.5,50.5383089,-84.8211086,351,20.5,75.5,10.49,2022-03-20 23:17:54,10.0,-62.60000000000002,-62.60000000000002,-0.34,2022,3,20,23,4.47,124.0
,81,25498.3,10.481,3,106,25.5,50.0,92.0,50.5382461,-84.8209741,248,21.5,77.5,10.481,2022-03-20 23:17:55,10.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,23,4.47,124.0
,91,25509.65,10.655,3,105,24.0,70.0,86.0,50.5381941,-84.8208255,350,3.5,14.5,10.655,2022-03-20 23:17:56,10.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,23,4.47,124.0
,102,25519.96,10.331,3,106,18.0,70.0,83.0,50.5381342,-84.8207,269,3.5,15.5,10.331,2022-03-20 23:17:57,10.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,23,4.47,124.0
,101,25529.64,10.001,3,108,23.5,60.0,87.0,50.5380761,-84.8205836,281,13.5,59.0,10.001,2022-03-20 23:17:58,10.0,-62.60000000000002,-62.60000000000002,0.0,2022,3,20,23,4.47,124.0
,99,25539.09,9.969,3,106,26.0,55.0,89.0,50.5380228,-84.8204672,334,18.0,79.5,9.969,2022-03-20 23:17:59,10.0,-62.60000000000002,-62.60000000000002,0.0,2022,3,20,23,4.47,124.0
,99,25548.59,9.984,3,106,24.5,48.0,92.0,50.537967,-84.820352,298,24.0,79.5,9.984,2022-03-20 23:18:00,10.0,-62.60000000000002,-62.60000000000002,0.05,2022,3,20,23,4.47,124.0
,98,25558.29,10.076,3,106,34.0,45.0,99.5,50.5379075,-84.8202366,357,28.0,92.5,10.076,2022-03-20 23:18:01,10.0,-62.60000000000002,-62.60000000000002,0.32,2022,3,20,23,4.47,124.0
,99,25567.88,9.946,2,106,34.0,45.0,99.5,50.5378499,-84.8201216,320,28.0,92.5,9.946,2022-03-20 23:18:02,10.0,-62.60000000000002,-62.60000000000002,0.27,2022,3,20,23,4.47,124.0
,98,25577.55,9.939,2,105,31.0,47.0,95.5,50.5377883,-84.8200087,247,28.0,92.0,9.939,2022-03-20 23:18:03,10.0,-62.39999999999998,-62.39999999999998,0.0,2022,3,20,23,4.47,124.0
,98,25585.51,9.84,2,105,22.5,52.0,85.0,50.5377377,-84.8199159,367,28.0,89.5,9.84,2022-03-20 23:18:04,10.0,-62.39999999999998,-62.39999999999998,0.07,2022,3,20,23,4.47,124.0
,98,25595.52,9.795,2,106,25.0,52.0,96.5,50.5376731,-84.8198,429,19.5,74.5,9.795,2022-03-20 23:18:05,10.0,-62.39999999999998,-62.39999999999998,0.46,2022,3,20,23,4.47,124.0
,99,25605.83,9.759,2,106,25.0,48.0,96.5,50.5376065,-84.8196807,265,19.5,74.5,9.759,2022-03-20 23:18:06,10.0,-62.60000000000002,-62.60000000000002,0.39,2022,3,20,23,4.47,124.0
,99,25615.04,9.753,2,107,26.5,45.0,89.5,50.5375454,-84.8195758,256,24.5,82.5,9.753,2022-03-20 23:18:07,10.0,-62.60000000000002,-62.60000000000002,0.0,2022,3,20,23,4.47,124.0
,95,25625.38,9.358,2,107,24.0,40.0,78.5,50.5374758,-84.8194592,313,25.5,83.5,9.358,2022-03-20 23:18:08,10.0,-62.39999999999998,-62.39999999999998,0.0,2022,3,20,23,4.47,124.0
,93,25633.89,9.111,2,107,19.5,36.0,70.0,50.5374215,-84.81936,259,21.5,83.5,9.111,2022-03-20 23:18:09,10.0,-62.39999999999998,-62.39999999999998,0.0,2022,3,20,23,4.47,124.0
,93,25643.53,9.125,2,108,24.0,42.0,83.0,50.5373564,-84.8192514,225,18.0,85.0,9.125,2022-03-20 23:18:10,10.0,-62.19999999999999,-62.19999999999999,0.05,2022,3,20,23,4.47,124.0
,92,25651.9,9.336,2,111,36.0,51.0,95.5,50.5372943,-84.8191638,237,25.5,87.5,9.336,2022-03-20 23:18:11,10.0,-62.19999999999999,-62.19999999999999,0.37,2022,3,20,23,4.47,124.0
,92,25661.77,9.15,2,113,36.0,51.0,95.5,50.5372205,-84.8190612,260,25.5,87.5,9.15,2022-03-20 23:18:12,10.0,-62.0,-62.0,0.7,2022,3,20,23,4.47,124.0
,92,25670.79,9.455,2,114,33.5,48.0,94.0,50.5371559,-84.8189639,281,28.5,92.5,9.455,2022-03-20 23:18:13,10.0,-62.19999999999999,-62.19999999999999,0.74,2022,3,20,23,4.47,124.0
,92,25679.98,9.403,2,115,29.5,42.0,91.0,50.5370836,-84.8188734,271,33.0,98.5,9.403,2022-03-20 23:18:14,10.0,-62.19999999999999,-62.19999999999999,0.64,2022,3,20,23,4.47,124.0
,94,25688.95,9.05,2,118,27.0,39.0,87.0,50.5370138,-84.818784,219,34.5,96.5,9.05,2022-03-20 23:18:15,10.0,-62.19999999999999,-62.19999999999999,0.27,2022,3,20,23,4.47,124.0
,94,25698.11,9.059,2,120,19.5,52.0,72.5,50.53694,-84.8186963,219,28.0,92.0,9.059,2022-03-20 23:18:16,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,94,25706.92,8.877,2,122,19.0,50.0,71.5,50.5368682,-84.818613,206,26.0,83.5,8.877,2022-03-20 23:18:17,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,93,25716.32,9.334,2,126,22.0,50.0,80.0,50.5367898,-84.8185274,218,22.5,74.5,9.334,2022-03-20 23:18:18,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,93,25724.49,9.019,2,128,26.5,52.0,91.5,50.5367321,-84.8184381,255,20.5,71.0,9.019,2022-03-20 23:18:19,10.0,-62.0,-62.0,0.0,2022,3,20,23,4.47,124.0
,93,25733.88,9.403,2,128,24.5,54.0,89.5,50.5366583,-84.8183455,301,23.0,81.0,9.403,2022-03-20 23:18:20,10.0,-62.0,-62.0,0.0,2022,3,20,23,4.47,124.0
,93,25742.48,9.192,2,128,29.0,51.0,95.5,50.5365848,-84.8182702,339,25.0,89.5,9.192,2022-03-20 23:18:21,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,94,25752.27,9.575,2,127,33.0,51.0,100.0,50.536501,-84.8181847,374,26.0,93.5,9.575,2022-03-20 23:18:22,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,96,25761.07,9.36,2,126,33.0,52.0,99.5,50.5364219,-84.8181149,255,26.0,93.5,9.36,2022-03-20 23:18:23,10.0,-62.19999999999999,-62.19999999999999,0.0,2022,3,20,23,4.47,124.0
,97,25770.93,9.501,2,126,28.0,36.0,94.5,50.5363325,-84.8180383,332,28.0,93.0,9.501,2022-03-20 23:18:24,10.0,-62.39999999999998,-62.39999999999998,-0.07,2022,3,20,23,4.47,124.0
,97,25780.4,9.748,2,125,35.0,51.0,99.5,50.5362445,-84.8179694,406,31.0,94.5,9.748,2022-03-20 23:18:25,10.0,-62.39999999999998,-62.39999999999998,-0.58,2022,3,20,23,4.47,124.0
,98,25790.93,9.942,2,124,32.5,47.0,97.5,50.5361461,-84.8178943,349,32.0,96.5,9.942,2022-03-20 23:18:26,10.0,-62.0,-62.0,-0.83,2022,3,20,23,4.47,124.0
,98,25799.08,10.074,2,124,33.0,48.0,98.0,50.5360683,-84.8178403,352,33.0,96.0,10.074,2022-03-20 23:18:27,10.0,-62.0,-62.0,-0.32,2022,3,20,23,4.47,124.0
,99,25810.54,9.703,2,124,29.0,46.0,88.5,50.5359585,-84.8177654,266,33.0,95.5,9.703,2022-03-20 23:18:28,10.0,-62.0,-62.0,0.0,2022,3,20,23,4.47,124.0
,99,25820.32,9.343,2,124,19.5,38.0,69.5,50.5358629,-84.8177066,120,33.0,95.5,9.343,2022-03-20 23:18:29,10.0,-62.0,-62.0,0.07,2022,3,20,23,4.47,124.0
,90,25829.74,9.194,2,122,13.5,31.0,74.5,50.5357693,-84.8176547,72,28.5,86.0,9.194,2022-03-20 23:18:30,10.0,-62.0,-62.0,0.56,2022,3,20,23,4.47,124.0
,79,25838.83,8.996,2,121,8.0,24.0,85.0,50.5356796,-84.8176029,47,22.5,74.0,8.996,2022-03-20 23:18:31,10.0,-61.80000000000001,-61.80000000000001,0.84,2022,3,20,23,4.47,124.0
,67,25847.02,8.6,2,119,2.5,17.0,95.5,50.5355986,-84.8175569,23,17.0,62.0,8.6,2022-03-20 23:18:32,10.0,-61.80000000000001,-61.80000000000001,0.4,2022,3,20,23,4.47,124.0
,23,25855.99,8.398,2,118,2.5,17.0,100.0,50.5355106,-84.8175035,349,15.5,59.0,8.398,2022-03-20 23:18:33,10.0,-61.39999999999998,-61.39999999999998,0.41,2022,3,20,23,4.47,124.0
,88,25864.35,8.651,2,119,31.5,52.0,99.0,50.5354277,-84.8174573,354,28.0,86.5,8.651,2022-03-20 23:18:34,10.0,-61.39999999999998,-61.39999999999998,0.99,2022,3,20,23,4.47,124.0
,90,25873.58,8.851,2,119,32.0,50.0,97.5,50.5353338,-84.8174142,361,28.0,86.5,8.851,2022-03-20 23:18:35,10.0,-61.60000000000002,-61.60000000000002,1.21,2022,3,20,23,4.47,124.0
,102,25881.36,9.336,2,118,31.0,52.0,94.5,50.5352561,-84.8173728,310,33.0,93.0,9.336,2022-03-20 23:18:36,10.0,-61.39999999999998,-61.39999999999998,1.03,2022,3,20,23,4.47,124.0
,103,25892.23,9.609,2,117,30.0,51.0,92.5,50.5351477,-84.8173142,401,36.5,98.0,9.609,2022-03-20 23:18:37,10.0,-61.19999999999999,-61.19999999999999,0.92,2022,3,20,23,4.47,124.0
,100,25901.5,9.756,3,116,28.0,49.0,93.5,50.5350549,-84.8172658,542,33.0,96.5,9.756,2022-03-20 23:18:38,10.0,-61.0,-61.0,1.18,2022,3,20,23,4.47,124.0
,96,25910.97,9.172,3,116,22.5,53.0,95.5,50.5349609,-84.8172135,600,23.0,92.0,9.172,2022-03-20 23:18:39,10.0,-60.60000000000002,-60.60000000000002,1.39,2022,3,20,23,4.47,124.0
,103,25920.29,9.624,3,116,22.5,52.0,93.5,50.5348713,-84.8171532,461,21.0,94.5,9.624,2022-03-20 23:18:40,10.0,-60.39999999999998,-60.39999999999998,1.72,2022,3,20,23,4.47,124.0
,104,25930.57,9.714,3,117,20.0,52.0,80.0,50.5347728,-84.8170863,267,21.0,95.5,9.714,2022-03-20 23:18:41,10.0,-60.19999999999999,-60.19999999999999,2.38,2022,3,20,23,4.47,124.0
,102,25940.97,9.61,3,116,19.0,52.0,74.5,50.5346666,-84.8170392,216,21.0,93.5,9.61,2022-03-20 23:18:42,10.0,-60.19999999999999,-60.19999999999999,2.67,2022,3,20,23,4.47,124.0
,100,25951.75,9.696,3,115,23.5,55.0,81.0,50.5345551,-84.8169975,214,19.5,74.5,9.696,2022-03-20 23:18:43,10.0,-60.19999999999999,-60.19999999999999,2.34,2022,3,20,23,4.47,124.0
,100,25961.93,9.462,3,115,26.0,51.0,83.0,50.5344486,-84.8169639,240,21.0,76.5,9.462,2022-03-20 23:18:44,10.0,-60.0,-60.0,1.92,2022,3,20,23,4.47,124.0
,99,25973.14,9.367,2,114,24.0,54.0,87.0,50.5343327,-84.8169197,252,21.5,75.5,9.367,2022-03-20 23:18:45,10.0,-59.80000000000001,-59.80000000000001,1.45,2022,3,20,23,4.47,124.0
,94,25983.78,9.494,2,116,22.0,56.0,90.5,50.5342259,-84.8168653,418,23.0,76.5,9.494,2022-03-20 23:18:46,10.0,-60.0,-60.0,0.96,2022,3,20,23,4.47,124.0
,92,25994.37,9.611,2,116,21.5,55.0,94.5,50.5341192,-84.8168119,604,21.5,72.0,9.611,2022-03-20 23:18:47,10.0,-60.19999999999999,-60.19999999999999,0.41,2022,3,20,23,4.47,124.0
,94,26004.7,9.754,2,114,22.0,53.0,96.0,50.5340162,-84.8167563,579,18.5,64.0,9.754,2022-03-20 23:18:48,10.0,-60.19999999999999,-60.19999999999999,-0.03,2022,3,20,23,4.47,124.0
,96,26015.35,10.075,2,114,21.0,51.0,95.5,50.5339117,-84.816694,583,20.0,91.5,10.075,2022-03-20 23:18:49,10.0,-60.19999999999999,-60.19999999999999,-0.3,2022,3,20,23,4.47,124.0
,98,26028.28,12.506,3,114,21.0,54.0,95.5,50.5337839,-84.8166205,382,20.5,97.0,12.506,2022-03-20 23:18:50,10.0,-60.19999999999999,-60.19999999999999,-0.54,2022,3,20,23,4.47,124.0
,96,26037.77,11.415,3,114,25.0,55.0,97.0,50.5336871,-84.8165773,359,20.5,96.5,11.415,2022-03-20 23:18:51,10.0,-60.0,-60.0,-0.5,2022,3,20,23,4.47,124.0
,94,26049.94,10.701,3,114,30.5,53.0,98.0,50.5335622,-84.8165257,366,24.5,95.5,10.701,2022-03-20 23:18:52,10.0,-59.80000000000001,-59.80000000000001,-0.15,2022,3,20,23,4.47,124.0
,98,26059.68,10.156,2,113,30.0,50.0,97.5,50.5334629,-84.8164809,401,29.0,94.5,10.156,2022-03-20 23:18:53,10.0,-59.60000000000002,-59.60000000000002,0.72,2022,3,20,23,4.47,124.0
,105,26069.64,10.285,2,114,29.5,52.0,97.0,50.5333611,-84.8164367,433,29.0,94.5,10.285,2022-03-20 23:18:54,10.0,-59.39999999999998,-59.39999999999998,1.37,2022,3,20,23,4.47,124.0
,106,26080.37,10.259,2,113,26.0,51.0,93.5,50.5332521,-84.8163865,411,31.5,96.0,10.259,2022-03-20 23:18:55,10.0,-59.19999999999999,-59.19999999999999,1.6,2022,3,20,23,4.47,124.0
,106,26090.31,9.959,2,113,25.0,51.0,92.5,50.5331508,-84.8163408,399,32.0,96.5,9.959,2022-03-20 23:18:56,10.0,-59.0,-59.0,1.64,2022,3,20,23,4.47,124.0
,107,26100.39,10.022,2,112,25.0,49.0,87.5,50.5330486,-84.8162927,348,29.5,91.5,10.022,2022-03-20 23:18:57,10.0,-58.80000000000001,-58.80000000000001,1.61,2022,3,20,23,4.47,124.0
,107,26110.04,9.86,2,112,25.0,47.0,82.5,50.5329505,-84.8162475,281,26.0,86.5,9.86,2022-03-20 23:18:58,10.0,-58.60000000000002,-58.60000000000002,1.71,2022,3,20,23,4.47,124.0
,107,26120.06,9.871,2,112,24.5,47.0,80.5,50.5328491,-84.8161989,251,25.5,87.0,9.871,2022-03-20 23:18:59,10.0,-58.39999999999998,-58.39999999999998,1.77,2022,3,20,23,4.47,124.0
,104,26129.42,9.689,2,112,27.0,47.0,85.0,50.5327547,-84.8161526,273,21.5,76.5,9.689,2022-03-20 23:19:00,10.0,-58.39999999999998,-58.39999999999998,1.78,2022,3,20,23,4.47,124.0
,103,26138.96,9.404,2,112,27.5,47.0,86.0,50.5326588,-84.8161037,262,20.5,74.0,9.404,2022-03-20 23:19:01,10.0,-58.19999999999999,-58.19999999999999,1.84,2022,3,20,23,4.47,124.0
,102,26148.04,9.419,2,111,25.5,47.0,83.5,50.5325674,-84.816058,278,22.0,75.0,9.419,2022-03-20 23:19:02,10.0,-58.0,-58.0,1.82,2022,3,20,23,4.47,124.0
,100,26157.45,9.256,2,111,21.5,47.0,79.5,50.5324731,-84.8160089,307,25.0,77.5,9.256,2022-03-20 23:19:03,10.0,-57.80000000000001,-57.80000000000001,1.77,2022,3,20,23,4.47,124.0
,99,26166.79,9.267,2,110,26.5,52.0,86.0,50.5323788,-84.8159627,305,25.0,82.5,9.267,2022-03-20 23:19:04,10.0,-57.60000000000002,-57.60000000000002,1.77,2022,3,20,23,4.47,124.0
,99,26175.89,9.037,2,111,25.5,53.0,85.5,50.5322867,-84.8159187,292,26.0,84.0,9.037,2022-03-20 23:19:05,10.0,-57.39999999999998,-57.39999999999998,1.81,2022,3,20,23,4.47,124.0
,99,26185.0,9.12,2,111,24.5,53.0,82.5,50.5321942,-84.8158755,257,26.5,86.0,9.12,2022-03-20 23:19:06,10.0,-57.19999999999999,-57.19999999999999,2.08,2022,3,20,23,4.47,124.0
,99,26194.13,9.085,2,111,22.5,53.0,78.0,50.5321012,-84.8158339,254,25.0,84.0,9.085,2022-03-20 23:19:07,10.0,-57.0,-57.0,2.29,2022,3,20,23,4.47,124.0
,99,26202.53,9.061,2,110,21.0,54.0,75.5,50.5320157,-84.8157949,244,22.0,78.0,9.061,2022-03-20 23:19:08,10.0,-57.0,-57.0,1.98,2022,3,20,23,4.47,124.0
,99,26212.1,8.924,2,109,25.0,51.0,82.5,50.5319191,-84.8157479,265,25.5,82.0,8.924,2022-03-20 23:19:09,10.0,-57.19999999999999,-57.19999999999999,1.46,2022,3,20,23,4.47,124.0
,98,26220.81,8.912,2,109,25.0,54.0,82.5,50.5318304,-84.8157074,272,25.5,82.0,8.912,2022-03-20 23:19:10,10.0,-57.19999999999999,-57.19999999999999,0.93,2022,3,20,23,4.47,124.0
,97,26230.06,8.94,2,109,24.0,53.0,79.5,50.5317368,-84.8156625,227,25.0,80.0,8.94,2022-03-20 23:19:11,10.0,-57.0,-57.0,0.28,2022,3,20,23,4.47,124.0
,97,26238.59,9.064,2,109,23.0,51.0,78.5,50.5316512,-84.8156187,254,24.0,76.5,9.064,2022-03-20 23:19:12,10.0,-56.80000000000001,-56.80000000000001,0.04,2022,3,20,23,4.47,124.0
,99,26248.07,9.276,2,110,23.5,51.0,82.5,50.5315554,-84.8155719,277,23.0,74.5,9.276,2022-03-20 23:19:13,10.0,-56.80000000000001,-56.80000000000001,0.41,2022,3,20,23,4.47,124.0
,99,26257.32,9.298,2,110,22.0,52.0,78.0,50.5314609,-84.8155306,333,23.5,76.5,9.298,2022-03-20 23:19:14,10.0,-56.60000000000002,-56.60000000000002,0.81,2022,3,20,23,4.47,124.0
,101,26266.78,9.282,2,109,20.0,46.0,74.5,50.5313655,-84.8154838,228,25.0,84.5,9.282,2022-03-20 23:19:15,10.0,-56.60000000000002,-56.60000000000002,1.05,2022,3,20,23,4.47,124.0
,101,26275.59,9.302,2,109,18.5,45.0,72.0,50.531277,-84.8154386,252,26.5,92.5,9.302,2022-03-20 23:19:16,10.0,-56.80000000000001,-56.80000000000001,1.0,2022,3,20,23,4.47,124.0
,101,26285.62,9.486,2,109,19.5,51.0,72.5,50.5311755,-84.8153899,291,26.5,92.5,9.486,2022-03-20 23:19:17,10.0,-56.60000000000002,-56.60000000000002,0.39,2022,3,20,23,4.47,124.0
,103,26295.09,9.612,2,108,22.5,48.0,88.5,50.5310801,-84.8153421,260,21.0,80.5,9.612,2022-03-20 23:19:18,10.0,-56.60000000000002,-56.60000000000002,0.0,2022,3,20,23,4.47,124.0
,103,26304.78,9.873,2,107,22.5,57.0,88.5,50.5309828,-84.8152925,327,21.0,80.5,9.873,2022-03-20 23:19:19,10.0,-56.39999999999998,-56.39999999999998,0.0,2022,3,20,23,4.47,124.0
,96,26313.98,9.862,2,107,22.0,56.0,85.0,50.5308901,-84.8152461,251,23.0,84.0,9.862,2022-03-20 23:19:20,10.0,-56.60000000000002,-56.60000000000002,0.0,2022,3,20,23,4.47,124.0
,96,26324.09,9.522,2,108,21.5,44.0,76.0,50.5307861,-84.8152044,141,27.5,92.5,9.522,2022-03-20 23:19:21,10.0,-56.39999999999998,-56.39999999999998,0.05,2022,3,20,23,4.47,124.0
,81,26333.98,9.738,2,109,21.0,37.0,70.5,50.5306818,-84.8151775,271,30.5,98.0,9.738,2022-03-20 23:19:22,10.0,-56.60000000000002,-56.60000000000002,0.44,2022,3,20,23,4.47,124.0
,54,26343.74,10.35,2,109,21.0,36.0,70.5,50.5305798,-84.8151448,773,30.5,98.0,10.35,2022-03-20 23:19:23,10.0,-57.0,-57.0,0.31,2022,3,20,23,4.47,124.0
,99,26354.62,11.443,3,108,28.0,49.0,95.0,50.5304667,-84.8151051,784,28.0,99.5,11.443,2022-03-20 23:19:24,10.0,-57.0,-57.0,-0.66,2022,3,20,23,4.47,124.0
,108,26365.99,11.808,3,108,27.5,50.0,99.0,50.530352,-84.8150486,691,27.0,99.5,11.808,2022-03-20 23:19:25,10.0,-57.0,-57.0,-1.06,2022,3,20,23,4.47,124.0
,115,26377.43,11.694,3,107,26.0,48.0,96.5,50.5302382,-84.814986,433,27.0,99.0,11.694,2022-03-20 23:19:26,10.0,-57.0,-57.0,-0.88,2022,3,20,23,4.47,124.0
,113,26389.95,11.9,3,107,25.5,37.0,86.5,50.530114,-84.8149168,317,26.0,97.5,11.9,2022-03-20 23:19:27,10.0,-56.80000000000001,-56.80000000000001,-0.9,2022,3,20,23,4.47,124.0
,107,26402.35,12.082,3,107,25.5,28.0,86.5,50.5299889,-84.8148552,424,26.0,97.5,12.082,2022-03-20 23:19:28,10.0,-56.80000000000001,-56.80000000000001,-0.49,2022,3,20,23,4.47,124.0
,96,26414.85,12.004,3,107,27.0,41.0,87.5,50.529865,-84.8147855,345,33.5,99.0,12.004,2022-03-20 23:19:29,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26427.64,12.247,3,107,26.0,46.0,86.0,50.529736,-84.8147219,342,35.0,99.0,12.247,2022-03-20 23:19:30,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26439.86,12.247,3,107,26.0,47.0,86.5,50.5296118,-84.8146648,344,34.5,97.5,12.247,2022-03-20 23:19:31,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,98,26451.59,11.98,3,107,28.5,45.0,92.0,50.5294919,-84.8146125,249,31.0,92.0,11.98,2022-03-20 23:19:32,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,98,26462.83,12.013,3,106,23.5,51.0,83.0,50.5293799,-84.8145517,218,31.0,92.0,12.013,2022-03-20 23:19:33,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26474.38,12.01,3,106,25.0,49.0,83.5,50.5292632,-84.8144952,259,31.0,92.0,12.01,2022-03-20 23:19:34,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26487.04,12.199,3,105,26.5,46.0,84.0,50.5291377,-84.8144247,255,31.0,92.0,12.199,2022-03-20 23:19:35,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26499.31,12.158,3,105,25.0,43.0,80.5,50.5290134,-84.8143653,244,28.5,88.5,12.158,2022-03-20 23:19:36,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26511.55,12.052,3,104,21.0,41.0,72.5,50.5288914,-84.8142995,207,22.5,80.0,12.052,2022-03-20 23:19:37,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,97,26522.54,11.948,3,102,19.0,41.0,71.5,50.5287791,-84.8142501,196,21.0,76.0,11.948,2022-03-20 23:19:38,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,96,26535.07,11.851,3,101,21.0,45.0,72.5,50.5286527,-84.8141882,206,19.5,68.5,11.851,2022-03-20 23:19:39,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,96,26546.91,12.117,3,101,21.0,45.0,71.5,50.5285314,-84.8141364,194,19.0,66.0,12.117,2022-03-20 23:19:40,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
,96,26558.59,11.898,3,100,20.0,46.0,70.0,50.528415,-84.8140734,206,19.0,66.0,11.898,2022-03-20 23:19:41,10.0,-57.0,-57.0,0.0,2022,3,20,23,4.47,124.0
,95,26570.58,12.145,4,101,20.0,49.0,71.0,50.5282943,-84.8140129,268,19.0,67.0,12.145,2022-03-20 23:19:42,10.0,-57.0,-57.0,0.0,2022,3,20,23,4.47,124.0
,95,26582.22,12.182,4,101,21.0,45.0,79.0,50.5281776,-84.8139526,286,21.0,75.5,12.182,2022-03-20 23:19:43,10.0,-56.80000000000001,-56.80000000000001,0.0,2022,3,20,23,4.47,124.0
