cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
104,481,17553.81,8.869,2,149,50.6226281,-84.8798776,249,8.869,2022-09-15 22:12:29,9.0,75.0,,85.0,9.0,0.54,16.5,48.0,59.5,24.0,82.0,18.0,2022,9,15,22,2.6,2.0
104,481,17562.81,8.924,2,151,50.6225314,-84.8798647,234,8.924,2022-09-15 22:12:30,8.800000000000011,75.0,,85.0,8.800000000000011,0.0,17.5,48.0,65.0,23.0,78.0,18.0,2022,9,15,22,2.6,2.0
104,481,17571.9,8.984,2,150,50.6224352,-84.8798508,222,8.984,2022-09-15 22:12:31,8.800000000000011,75.0,,85.0,8.800000000000011,0.0,19.5,49.0,71.0,23.0,76.0,18.0,2022,9,15,22,2.6,2.0
104,481,17581.47,9.053,2,149,50.6223328,-84.8798373,197,9.053,2022-09-15 22:12:32,8.600000000000023,75.0,,85.0,8.600000000000023,0.0,20.5,48.0,73.5,22.5,75.0,18.0,2022,9,15,22,2.6,2.0
104,481,17590.83,9.172,2,149,50.6222305,-84.8798333,191,9.172,2022-09-15 22:12:33,8.800000000000011,75.0,,85.0,8.800000000000011,0.0,17.5,48.0,66.5,21.5,74.0,18.0,2022,9,15,22,2.6,2.0
105,482,17600.53,9.034,2,150,50.6221266,-84.8798385,189,9.034,2022-09-15 22:12:34,8.600000000000023,75.0,,85.0,8.600000000000023,0.0,18.5,54.0,68.0,22.5,77.5,18.0,2022,9,15,22,2.6,2.0
105,482,17610.46,9.045,2,149,50.622022,-84.8798528,197,9.045,2022-09-15 22:12:35,8.399999999999977,75.0,,85.0,8.399999999999977,-0.13,19.0,48.0,69.5,23.5,81.0,18.0,2022,9,15,22,2.6,2.0
105,482,17620.31,9.144,2,149,50.6219183,-84.8798657,210,9.144,2022-09-15 22:12:36,8.199999999999989,75.0,,85.0,8.199999999999989,-0.75,19.5,48.0,69.5,22.5,79.0,18.0,2022,9,15,22,2.6,2.0
104,482,17630.05,9.113,2,150,50.6218137,-84.8798799,207,9.113,2022-09-15 22:12:37,8.0,75.0,,85.0,8.0,-1.0,19.0,50.0,68.0,20.0,72.5,18.0,2022,9,15,22,2.6,2.0
89,482,17639.51,9.01,2,153,50.6217116,-84.879893,207,9.01,2022-09-15 22:12:38,7.800000000000011,75.0,,86.0,7.800000000000011,-1.24,18.0,44.0,68.0,19.5,71.0,18.0,2022,9,15,22,2.6,2.0
67,483,17649.02,8.936,2,155,50.6216086,-84.8799022,173,8.936,2022-09-15 22:12:39,7.800000000000011,75.0,,86.0,7.800000000000011,-1.37,6.0,20.0,27.0,20.5,73.5,18.0,2022,9,15,22,2.6,2.0
81,483,17658.65,8.934,2,156,50.6215055,-84.8799009,163,8.934,2022-09-15 22:12:40,7.800000000000011,75.0,,86.0,7.800000000000011,-1.4,9.5,71.0,40.5,22.0,75.5,18.0,2022,9,15,22,2.6,2.0
101,483,17668.34,9.041,2,156,50.6214016,-84.8798864,217,9.041,2022-09-15 22:12:41,7.800000000000011,75.0,,86.0,7.800000000000011,-1.36,18.5,63.0,70.0,23.5,77.5,18.0,2022,9,15,22,2.6,2.0
103,483,17677.76,9.007,2,156,50.6213008,-84.8798632,247,9.007,2022-09-15 22:12:42,7.600000000000023,75.0,,86.0,7.600000000000023,-1.23,24.5,49.0,89.5,24.5,79.0,18.0,2022,9,15,22,2.6,2.0
103,484,17687.15,9.125,2,156,50.6212021,-84.8798414,246,9.125,2022-09-15 22:12:43,7.600000000000023,75.0,,86.0,7.600000000000023,-1.08,22.5,48.0,81.0,24.5,79.0,18.0,2022,9,15,22,2.6,2.0
104,484,17696.73,9.287,2,156,50.6211024,-84.8798081,225,9.287,2022-09-15 22:12:44,7.600000000000023,75.0,,86.0,7.600000000000023,-0.83,20.0,48.0,73.0,24.0,79.0,18.0,2022,9,15,22,2.6,2.0
104,484,17705.87,8.967,2,156,50.6210089,-84.8797683,213,8.967,2022-09-15 22:12:45,7.399999999999977,75.0,,86.0,7.399999999999977,-0.63,18.0,46.0,65.0,24.0,79.0,18.0,2022,9,15,22,2.6,2.0
105,484,17714.54,8.358,2,157,50.6209236,-84.879726,180,8.358,2022-09-15 22:12:46,7.399999999999977,75.0,,86.0,7.399999999999977,-0.52,18.0,52.0,63.5,21.5,74.0,18.0,2022,9,15,22,2.6,2.0
105,484,17723.01,8.202,2,155,50.6208401,-84.8796748,182,8.202,2022-09-15 22:12:47,7.399999999999977,75.0,,86.0,7.399999999999977,-0.39,19.5,52.0,67.5,18.5,66.5,18.0,2022,9,15,22,2.6,2.0
106,484,17731.47,8.513,2,155,50.6207572,-84.8796224,189,8.513,2022-09-15 22:12:48,7.399999999999977,75.0,,86.0,7.399999999999977,0.0,20.5,47.0,67.5,18.5,67.0,18.0,2022,9,15,22,2.6,2.0
106,485,17740.72,8.848,2,155,50.6206693,-84.8795669,195,8.848,2022-09-15 22:12:49,7.399999999999977,75.0,,86.0,7.399999999999977,0.0,20.5,49.0,73.5,22.5,78.5,18.0,2022,9,15,22,2.6,2.0
106,485,17749.87,8.699,2,155,50.6205809,-84.8795111,196,8.699,2022-09-15 22:12:50,7.199999999999989,75.0,,86.0,7.199999999999989,0.0,18.5,47.0,68.0,24.0,80.0,18.0,2022,9,15,22,2.6,2.0
106,485,17758.33,8.174,3,156,50.6204973,-84.8794567,178,8.174,2022-09-15 22:12:51,7.199999999999989,75.0,,87.0,7.199999999999989,-0.08,17.5,49.0,63.5,23.5,77.0,18.0,2022,9,15,22,2.6,2.0
105,485,17766.69,7.995,3,156,50.6204127,-84.8794071,167,7.995,2022-09-15 22:12:52,7.199999999999989,75.0,,87.0,7.199999999999989,-0.47,19.5,51.0,69.5,20.5,70.5,18.0,2022,9,15,22,2.6,2.0
100,485,17775.26,8.166,3,157,50.6203263,-84.8793617,160,8.166,2022-09-15 22:12:53,7.0,75.0,,87.0,7.0,-0.55,21.5,52.0,76.0,18.0,64.0,18.0,2022,9,15,22,2.6,2.0
97,486,17784.07,8.54,3,157,50.6202375,-84.8793214,160,8.54,2022-09-15 22:12:54,7.0,75.0,,87.0,7.0,-0.6,24.0,48.0,81.5,19.5,64.5,18.0,2022,9,15,22,2.6,2.0
97,486,17793.79,9.113,3,158,50.620137,-84.8792852,212,9.113,2022-09-15 22:12:55,7.0,75.0,,87.0,7.0,-0.62,24.0,44.0,82.0,22.5,73.5,18.0,2022,9,15,22,2.6,2.0
98,486,17804.0,9.404,3,158,50.6200301,-84.8792538,235,9.404,2022-09-15 22:12:56,6.800000000000011,75.0,,87.0,6.800000000000011,-0.67,21.0,46.0,77.5,26.0,85.0,18.0,2022,9,15,22,2.6,2.0
99,486,17813.93,9.321,3,158,50.6199257,-84.8792316,254,9.321,2022-09-15 22:12:57,6.600000000000023,75.0,,87.0,6.600000000000023,-0.77,18.5,47.0,70.5,28.0,88.0,18.0,2022,9,15,22,2.6,2.0
99,487,17823.71,9.122,3,158,50.6198219,-84.8792185,260,9.122,2022-09-15 22:12:58,6.600000000000023,75.0,,87.0,6.600000000000023,-0.84,16.5,39.0,64.0,29.5,91.5,18.0,2022,9,15,22,2.6,2.0
99,487,17833.78,9.155,3,158,50.6197131,-84.8792195,222,9.155,2022-09-15 22:12:59,6.399999999999977,75.0,,87.0,6.399999999999977,-0.89,19.5,49.0,70.5,27.0,83.0,18.0,2022,9,15,22,2.6,2.0
99,487,17843.62,9.26,3,158,50.619607,-84.8792235,188,9.26,2022-09-15 22:13:00,6.199999999999989,75.0,,87.0,6.199999999999989,-1.0,26.0,49.0,82.0,23.5,74.5,18.0,2022,9,15,22,2.6,2.0
99,487,17854.39,10.341,2,158,50.6194905,-84.8792185,197,10.341,2022-09-15 22:13:01,6.0,75.0,,88.0,6.0,-1.13,28.5,47.0,86.0,22.0,73.0,18.0,2022,9,15,22,2.6,2.0
99,487,17865.62,10.938,2,157,50.6193689,-84.8792195,209,10.938,2022-09-15 22:13:02,6.0,75.0,,88.0,6.0,-1.26,19.0,45.0,73.0,25.0,80.5,18.0,2022,9,15,22,2.6,2.0
99,488,17876.1,10.546,2,156,50.6192571,-84.879239,205,10.546,2022-09-15 22:13:03,5.800000000000011,75.0,,88.0,5.800000000000011,-1.35,18.0,47.0,70.5,24.0,79.5,18.0,2022,9,15,22,2.6,2.0
99,488,17887.11,10.863,2,156,50.6191412,-84.8792666,207,10.863,2022-09-15 22:13:04,5.800000000000011,75.0,,88.0,5.800000000000011,-1.35,24.5,50.0,83.5,19.5,70.5,18.0,2022,9,15,22,2.6,2.0
99,488,17898.11,10.998,2,156,50.6190262,-84.879299,242,10.998,2022-09-15 22:13:05,5.600000000000023,75.0,,88.0,5.600000000000023,-1.27,28.5,49.0,92.5,20.5,72.0,18.0,2022,9,15,22,2.6,2.0
100,488,17908.79,10.777,2,155,50.6189159,-84.8793455,254,10.777,2022-09-15 22:13:06,5.600000000000023,75.0,,88.0,5.600000000000023,-1.11,28.0,48.0,94.0,25.0,82.0,18.0,2022,9,15,22,2.6,2.0
100,488,17919.4,10.652,2,156,50.618809,-84.879395,254,10.652,2022-09-15 22:13:07,5.399999999999977,75.0,,88.0,5.399999999999977,-0.99,27.0,47.0,92.0,27.5,89.0,18.0,2022,9,15,22,2.6,2.0
100,489,17929.57,10.534,2,155,50.6187071,-84.8794393,238,10.534,2022-09-15 22:13:08,5.399999999999977,75.0,,88.0,5.399999999999977,-0.87,25.5,46.0,87.0,25.5,85.0,18.0,2022,9,15,22,2.6,2.0
100,489,17939.7,10.235,2,154,50.6186023,-84.8794849,224,10.235,2022-09-15 22:13:09,5.399999999999977,75.0,,88.0,5.399999999999977,-0.75,24.0,46.0,82.0,24.0,81.5,18.0,2022,9,15,22,2.6,2.0
100,489,17949.58,9.96,2,155,50.6185003,-84.8795254,206,9.96,2022-09-15 22:13:10,5.399999999999977,75.0,,89.0,5.399999999999977,-0.65,22.5,46.0,77.5,23.5,80.5,18.0,2022,9,15,22,2.6,2.0
100,489,17959.64,10.103,2,155,50.6183969,-84.8795564,201,10.103,2022-09-15 22:13:11,5.199999999999989,75.0,,89.0,5.199999999999989,-0.62,20.5,44.0,71.0,24.5,80.5,18.0,2022,9,15,22,2.6,2.0
100,490,17970.29,10.286,2,155,50.618284,-84.8795898,195,10.286,2022-09-15 22:13:12,5.0,75.0,,89.0,5.0,-0.66,19.5,41.0,61.0,23.5,79.0,18.0,2022,9,15,22,2.6,2.0
100,490,17980.77,10.29,2,154,50.6181721,-84.8796164,192,10.29,2022-09-15 22:13:13,4.800000000000011,75.0,,89.0,4.800000000000011,-0.74,18.5,43.0,64.5,22.5,75.5,18.0,2022,9,15,22,2.6,2.0
101,490,17991.11,10.368,2,155,50.6180617,-84.8796344,190,10.368,2022-09-15 22:13:14,4.800000000000011,75.0,,89.0,4.800000000000011,-0.84,18.0,45.0,64.5,21.5,74.0,18.0,2022,9,15,22,2.6,2.0
101,490,18001.46,10.38,2,156,50.617952,-84.8796473,194,10.38,2022-09-15 22:13:15,4.600000000000023,75.0,,89.0,4.600000000000023,-0.96,18.0,44.0,66.0,21.5,73.5,18.0,2022,9,15,22,2.6,2.0
100,490,18011.62,10.293,2,154,50.6178429,-84.8796513,195,10.293,2022-09-15 22:13:16,4.600000000000023,75.0,,89.0,4.600000000000023,-0.99,19.0,44.0,68.5,21.5,73.0,18.0,2022,9,15,22,2.6,2.0
99,490,18021.68,10.065,2,154,50.6177345,-84.8796513,189,10.065,2022-09-15 22:13:17,4.600000000000023,75.0,61.0,89.0,4.600000000000023,-0.99,19.5,44.0,69.0,20.5,69.5,18.0,2022,9,15,22,2.6,2.0
100,491,18031.25,9.777,2,154,50.6176316,-84.8796411,197,9.777,2022-09-15 22:13:18,4.600000000000023,75.0,,89.0,4.600000000000023,-0.91,21.0,44.0,73.0,21.0,72.5,18.0,2022,9,15,22,2.6,2.0
103,491,18040.9,9.643,2,155,50.6175289,-84.8796228,205,9.643,2022-09-15 22:13:19,4.600000000000023,75.0,,89.0,4.600000000000023,-0.66,22.5,47.0,76.5,21.5,75.5,18.0,2022,9,15,22,2.6,2.0
103,491,18050.2,9.285,2,156,50.6174298,-84.8795991,250,9.285,2022-09-15 22:13:20,4.800000000000011,75.0,,89.0,4.800000000000011,0.0,23.0,47.0,78.5,22.0,76.0,18.0,2022,9,15,22,2.6,2.0
103,491,18058.34,8.52,2,156,50.6173433,-84.8795722,266,8.52,2022-09-15 22:13:21,4.800000000000011,75.0,,89.0,4.800000000000011,0.0,24.5,48.0,82.5,23.0,76.5,18.0,2022,9,15,22,2.6,2.0
102,492,18065.98,7.875,2,156,50.6172642,-84.8795449,264,7.875,2022-09-15 22:13:22,5.0,75.0,,89.0,5.0,0.0,27.5,49.0,91.5,24.0,82.0,18.0,2022,9,15,22,2.6,2.0
102,492,18073.45,7.517,2,156,50.617189,-84.8795123,252,7.517,2022-09-15 22:13:23,5.0,75.0,,89.0,5.0,0.0,20.5,48.0,73.5,24.0,82.0,18.0,2022,9,15,22,2.6,2.0
101,492,18080.7,7.373,2,156,50.6171178,-84.8794668,236,7.373,2022-09-15 22:13:24,5.0,75.0,,89.0,5.0,0.1,19.5,47.0,72.0,23.0,78.5,18.0,2022,9,15,22,2.6,2.0
101,492,18088.38,7.563,2,156,50.6170431,-84.8794175,218,7.563,2022-09-15 22:13:25,5.0,75.0,,89.0,5.0,0.61,20.5,47.0,74.0,21.5,74.5,18.0,2022,9,15,22,2.6,2.0
101,493,18096.74,8.219,2,156,50.6169642,-84.879366,232,8.219,2022-09-15 22:13:26,5.199999999999989,75.0,,89.0,5.199999999999989,0.7,21.5,47.0,77.0,21.0,73.5,18.0,2022,9,15,22,2.6,2.0
101,493,18104.95,8.609,2,156,50.616888,-84.8793092,244,8.609,2022-09-15 22:13:27,5.199999999999989,75.0,,89.0,5.199999999999989,0.76,24.0,47.0,81.5,23.5,77.5,18.0,2022,9,15,22,2.6,2.0
102,493,18113.84,8.549,2,156,50.6168053,-84.8792401,251,8.549,2022-09-15 22:13:28,5.199999999999989,75.0,,89.0,5.199999999999989,0.76,22.0,43.0,75.0,24.0,80.5,18.0,2022,9,15,22,2.6,2.0
103,493,18123.29,8.618,3,156,50.6167184,-84.8791682,239,8.618,2022-09-15 22:13:29,5.199999999999989,75.0,,89.0,5.199999999999989,0.6,20.0,47.0,68.5,24.0,83.0,18.0,2022,9,15,22,2.6,2.0
103,494,18132.22,8.842,3,156,50.6166377,-84.8791003,203,8.842,2022-09-15 22:13:30,5.199999999999989,75.0,,89.0,5.199999999999989,0.0,19.0,49.0,65.5,23.5,81.0,18.0,2022,9,15,22,2.6,2.0
104,494,18141.23,8.725,3,156,50.6165573,-84.8790238,195,8.725,2022-09-15 22:13:31,5.0,75.0,,89.0,5.0,0.0,21.0,47.0,70.5,21.0,70.0,18.0,2022,9,15,22,2.6,2.0
104,494,18150.91,9.066,3,156,50.6164754,-84.8789419,196,9.066,2022-09-15 22:13:32,5.0,75.0,,89.0,5.0,0.0,19.5,46.0,68.5,21.0,70.0,18.0,2022,9,15,22,2.6,2.0
105,494,18160.97,9.372,3,156,50.6163916,-84.8788507,190,9.372,2022-09-15 22:13:33,4.800000000000011,75.0,,89.0,4.800000000000011,0.0,20.5,48.0,68.5,21.0,72.0,18.0,2022,9,15,22,2.6,2.0
105,494,18171.06,9.278,2,155,50.616309,-84.8787544,186,9.278,2022-09-15 22:13:34,4.800000000000011,75.0,,89.0,4.800000000000011,0.0,21.0,50.0,71.0,20.5,71.0,18.0,2022,9,15,22,2.6,2.0
105,494,18180.95,9.286,2,155,50.616234,-84.878658,184,9.286,2022-09-15 22:13:35,4.600000000000023,75.0,,90.0,4.600000000000023,-0.14,21.0,52.0,73.0,19.5,70.0,18.0,2022,9,15,22,2.6,2.0
104,495,18190.5,9.47,2,156,50.6161632,-84.8785559,183,9.47,2022-09-15 22:13:36,4.600000000000023,75.0,,90.0,4.600000000000023,-0.81,21.0,52.0,73.0,20.0,73.5,18.0,2022,9,15,22,2.6,2.0
104,495,18200.08,9.377,2,156,50.616094,-84.8784533,188,9.377,2022-09-15 22:13:37,4.600000000000023,75.0,,90.0,4.600000000000023,-0.86,21.5,46.0,71.5,20.0,73.5,18.0,2022,9,15,22,2.6,2.0
104,495,18209.85,9.24,2,157,50.6160273,-84.8783472,199,9.24,2022-09-15 22:13:38,4.600000000000023,75.0,,90.0,4.600000000000023,-0.82,19.5,46.0,68.0,18.5,69.5,18.0,2022,9,15,22,2.6,2.0
104,495,18219.9,9.394,2,156,50.6159589,-84.8782292,197,9.394,2022-09-15 22:13:39,4.399999999999977,75.0,,90.0,4.399999999999977,-0.76,19.5,49.0,69.0,20.0,72.5,18.0,2022,9,15,22,2.6,2.0
104,495,18229.93,9.436,2,156,50.6158947,-84.878109,198,9.436,2022-09-15 22:13:40,4.399999999999977,75.0,,90.0,4.399999999999977,-0.65,20.0,49.0,70.0,21.5,76.5,18.0,2022,9,15,22,2.6,2.0
104,496,18239.66,9.34,2,157,50.6158334,-84.8779966,197,9.34,2022-09-15 22:13:41,4.399999999999977,75.0,,90.0,4.399999999999977,-0.57,18.0,48.0,66.5,19.5,70.0,18.0,2022,9,15,22,2.6,2.0
103,496,18249.04,9.076,2,158,50.6157756,-84.8778889,196,9.076,2022-09-15 22:13:42,4.399999999999977,75.0,,90.0,4.399999999999977,-0.54,19.0,52.0,69.5,20.0,68.5,18.0,2022,9,15,22,2.6,2.0
102,496,18258.44,9.287,2,157,50.6157162,-84.8777801,193,9.287,2022-09-15 22:13:43,4.399999999999977,75.0,,90.0,4.399999999999977,-0.43,20.0,54.0,72.0,20.5,67.5,18.0,2022,9,15,22,2.6,2.0
101,496,18268.03,9.332,2,158,50.6156494,-84.8776698,195,9.332,2022-09-15 22:13:44,4.399999999999977,75.0,,90.0,4.399999999999977,0.0,24.5,56.0,85.5,21.5,72.5,18.0,2022,9,15,22,2.6,2.0
101,496,18277.42,8.826,2,158,50.6155829,-84.8775697,220,8.826,2022-09-15 22:13:45,4.600000000000023,75.0,,90.0,4.600000000000023,0.0,27.5,53.0,92.0,22.5,79.5,18.0,2022,9,15,22,2.6,2.0
100,497,18286.29,8.488,2,159,50.6155142,-84.877484,237,8.488,2022-09-15 22:13:46,4.600000000000023,75.0,,90.0,4.600000000000023,0.0,22.5,50.0,74.5,24.5,83.0,18.0,2022,9,15,22,2.6,2.0
100,497,18295.16,8.584,2,158,50.6154356,-84.8774089,248,8.584,2022-09-15 22:13:47,4.600000000000023,75.0,,90.0,4.600000000000023,0.0,27.0,53.0,93.0,26.0,85.0,18.0,2022,9,15,22,2.6,2.0
100,497,18304.41,8.632,2,157,50.6153477,-84.8773418,257,8.632,2022-09-15 22:13:48,4.600000000000023,75.0,,90.0,4.600000000000023,0.0,22.5,48.0,78.5,26.0,85.0,18.0,2022,9,15,22,2.6,2.0
99,497,18314.07,8.694,2,155,50.6152524,-84.8772819,246,8.694,2022-09-15 22:13:49,4.600000000000023,75.0,,90.0,4.600000000000023,0.0,19.0,45.0,67.0,26.0,85.0,18.0,2022,9,15,22,2.6,2.0
99,498,18323.29,9.059,2,156,50.6151586,-84.877238,232,9.059,2022-09-15 22:13:50,4.600000000000023,75.0,,90.0,4.600000000000023,0.0,20.0,45.0,72.0,25.5,85.5,18.0,2022,9,15,22,2.6,2.0
