distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,enhanced_altitude,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
15507.89,8.324,2,50.3986224,-84.4914393,8.324,2022-05-10 13:02:49,14.399999999999977,,14.399999999999977,3.09,91.0,22.0,53.0,71.0,187.0,24.0,81.5,12.0,2022,5,10,13,6.23,240.0
15516.19,8.396,2,50.3986419,-84.4913222,8.396,2022-05-10 13:02:50,14.399999999999977,,14.399999999999977,2.71,91.0,22.5,53.0,72.5,184.0,22.0,76.0,12.0,2022,5,10,13,6.23,240.0
15524.94,8.75,2,50.3986565,-84.4911974,8.75,2022-05-10 13:02:51,14.399999999999977,,14.399999999999977,1.92,93.0,23.0,53.0,75.0,142.0,19.0,66.0,12.0,2022,5,10,13,6.23,240.0
15534.09,9.204,2,50.3986705,-84.4910664,9.204,2022-05-10 13:02:52,14.200000000000045,,14.200000000000045,0.89,95.0,23.0,48.0,75.0,135.0,19.0,66.0,12.0,2022,5,10,13,6.23,240.0
15543.51,9.38,2,50.3986844,-84.4909315,9.38,2022-05-10 13:02:53,14.0,,14.0,-0.07,97.0,17.5,47.0,62.5,123.0,18.0,61.0,12.0,2022,5,10,13,6.23,240.0
15552.93,9.421,2,50.3986946,-84.4907961,9.421,2022-05-10 13:02:54,13.799999999999955,,13.799999999999955,-0.69,97.0,17.5,44.0,61.0,177.0,18.5,61.0,12.0,2022,5,10,13,6.23,240.0
15562.62,9.955,2,50.3987026,-84.4906564,9.955,2022-05-10 13:02:55,13.600000000000023,,13.600000000000023,-1.2,96.0,18.0,46.0,63.0,149.0,20.0,66.0,12.0,2022,5,10,13,6.23,240.0
15572.87,10.297,2,50.3987087,-84.4905085,10.297,2022-05-10 13:02:56,13.399999999999977,,13.399999999999977,-1.64,98.0,18.5,47.0,65.5,136.0,21.5,73.0,12.0,2022,5,10,13,6.23,240.0
15583.57,10.344,3,50.3987091,-84.4903537,10.344,2022-05-10 13:02:57,13.0,,13.0,-1.85,101.0,18.5,35.0,65.5,176.0,21.5,73.0,12.0,2022,5,10,13,6.23,240.0
15595.34,10.49,3,50.3986942,-84.4901849,10.49,2022-05-10 13:02:58,13.0,,13.0,-2.09,103.0,18.5,35.0,65.5,178.0,21.5,73.0,12.0,2022,5,10,13,6.23,240.0
15605.71,10.356,3,50.3986877,-84.4900353,10.356,2022-05-10 13:02:59,12.799999999999955,,12.799999999999955,-2.24,104.0,18.5,38.0,67.0,190.0,20.5,70.0,12.0,2022,5,10,13,6.23,240.0
15615.87,10.164,3,50.3986817,-84.4898886,10.164,2022-05-10 13:03:00,12.200000000000045,,12.200000000000045,-2.39,104.0,18.0,42.0,68.5,201.0,19.5,66.0,12.0,2022,5,10,13,6.23,240.0
15625.48,9.962,3,50.3986703,-84.4897506,9.962,2022-05-10 13:03:01,12.0,,12.0,-2.75,104.0,18.0,46.0,70.5,213.0,18.5,62.5,12.0,2022,5,10,13,6.23,240.0
15635.46,9.808,3,50.3986657,-84.4896066,9.808,2022-05-10 13:03:02,12.0,,12.0,-2.72,104.0,18.0,46.0,70.5,271.0,18.5,62.0,12.0,2022,5,10,13,6.23,240.0
15644.74,9.569,3,50.3986654,-84.4894723,9.569,2022-05-10 13:03:03,12.200000000000045,,12.200000000000045,-2.09,104.0,22.0,51.0,76.0,273.0,20.5,64.5,12.0,2022,5,10,13,6.23,240.0
15654.4,9.546,3,50.3986598,-84.489333,9.546,2022-05-10 13:03:04,12.200000000000045,,12.200000000000045,-1.45,102.0,22.0,52.0,75.0,293.0,21.0,70.5,12.0,2022,5,10,13,6.23,240.0
15664.17,9.621,3,50.398652,-84.4891922,9.621,2022-05-10 13:03:05,12.0,,12.0,-0.82,100.0,21.5,52.0,74.5,310.0,22.5,75.0,12.0,2022,5,10,13,6.23,240.0
15674.21,9.717,3,50.3986459,-84.4890473,9.717,2022-05-10 13:03:06,11.600000000000023,,11.600000000000023,-0.21,99.0,20.5,51.0,75.5,318.0,25.0,77.5,12.0,2022,5,10,13,6.23,240.0
15684.02,9.416,2,50.3986437,-84.4889055,9.416,2022-05-10 13:03:07,11.399999999999977,,11.399999999999977,-0.38,99.0,21.0,49.0,77.0,326.0,27.0,81.5,12.0,2022,5,10,13,6.23,240.0
15693.44,9.162,2,50.3986417,-84.4887693,9.162,2022-05-10 13:03:08,11.399999999999977,,11.399999999999977,-1.12,98.0,26.5,49.0,90.0,321.0,25.0,80.5,12.0,2022,5,10,13,6.23,240.0
15702.73,9.022,2,50.3986415,-84.488635,9.022,2022-05-10 13:03:09,11.199999999999989,,11.199999999999989,-1.76,96.0,27.0,50.0,89.0,360.0,28.0,88.5,12.0,2022,5,10,13,6.23,240.0
15711.65,8.81,2,50.3986452,-84.4885063,8.81,2022-05-10 13:03:10,11.199999999999989,,11.199999999999989,-2.12,94.0,27.0,50.0,88.0,336.0,29.0,92.0,12.0,2022,5,10,13,6.23,240.0
15720.42,8.768,2,50.3986492,-84.4883795,8.768,2022-05-10 13:03:11,11.399999999999977,,11.399999999999977,-1.76,93.0,26.5,51.0,87.5,321.0,29.0,92.0,12.0,2022,5,10,13,6.23,240.0
15729.35,8.757,2,50.3986569,-84.4882509,8.757,2022-05-10 13:03:12,12.0,,12.0,-0.44,94.0,25.5,53.0,86.0,377.0,29.0,92.0,12.0,2022,5,10,13,6.23,240.0
15738.1,8.67,2,50.3986649,-84.4881249,8.67,2022-05-10 13:03:13,12.399999999999977,,12.399999999999977,1.11,97.0,25.0,54.0,85.5,322.0,29.0,92.0,12.0,2022,5,10,13,6.23,240.0
15746.68,8.643,2,50.3986728,-84.4880012,8.643,2022-05-10 13:03:14,12.600000000000023,,12.600000000000023,2.36,96.0,25.0,54.0,85.5,222.0,29.0,92.0,12.0,2022,5,10,13,6.23,240.0
15755.48,8.633,2,50.3986808,-84.4878746,8.633,2022-05-10 13:03:15,12.600000000000023,,12.600000000000023,3.08,95.0,24.0,52.0,80.5,138.0,28.5,90.0,12.0,2022,5,10,13,6.23,240.0
15764.22,8.66,2,50.3986906,-84.4877488,8.66,2022-05-10 13:03:16,12.600000000000023,,12.600000000000023,3.16,94.0,16.0,37.0,49.5,146.0,23.5,75.5,12.0,2022,5,10,13,6.23,240.0
15773.03,8.746,2,50.3987024,-84.4876225,8.746,2022-05-10 13:03:17,12.399999999999977,,12.399999999999977,2.62,94.0,13.5,39.0,46.5,121.0,18.5,58.0,12.0,2022,5,10,13,6.23,240.0
15781.51,8.854,2,50.3987157,-84.4875012,8.854,2022-05-10 13:03:18,12.399999999999977,,12.399999999999977,1.41,95.0,15.0,46.0,50.0,118.0,17.0,55.0,12.0,2022,5,10,13,6.23,240.0
15790.66,9.012,2,50.3987282,-84.4873701,9.012,2022-05-10 13:03:19,12.200000000000045,,12.200000000000045,0.05,95.0,15.5,48.0,51.5,125.0,16.5,54.5,12.0,2022,5,10,13,6.23,240.0
15799.76,9.234,2,50.3987439,-84.4872403,9.234,2022-05-10 13:03:20,12.0,,12.0,-0.78,97.0,15.5,48.0,51.5,176.0,16.5,54.5,12.0,2022,5,10,13,6.23,240.0
15808.38,9.267,2,50.3987591,-84.4871173,9.267,2022-05-10 13:03:21,11.800000000000011,,11.800000000000011,-1.16,99.0,15.0,54.0,49.5,125.0,17.0,55.5,12.0,2022,5,10,13,6.23,240.0
15818.08,9.426,2,50.3987775,-84.4869793,9.426,2022-05-10 13:03:22,11.600000000000023,,11.600000000000023,-1.62,98.0,12.0,31.0,38.5,121.0,18.5,60.0,12.0,2022,5,10,13,6.23,240.0
15827.49,9.415,2,50.3987936,-84.486845,9.415,2022-05-10 13:03:23,11.399999999999977,,11.399999999999977,-2.07,94.0,12.5,37.0,42.0,74.0,20.0,62.5,12.0,2022,5,10,13,6.23,240.0
15837.02,9.397,2,50.3988076,-84.4867085,9.397,2022-05-10 13:03:24,10.600000000000023,,10.600000000000023,-2.59,91.0,15.5,55.0,52.0,80.0,24.5,66.5,12.0,2022,5,10,13,6.23,240.0
15846.55,9.561,2,50.3988253,-84.4865728,9.561,2022-05-10 13:03:25,10.199999999999989,,10.199999999999989,-3.46,87.0,18.5,73.0,62.5,87.0,28.5,71.0,12.0,2022,5,10,13,6.23,240.0
15855.86,9.594,2,50.3988411,-84.48644,9.594,2022-05-10 13:03:26,9.800000000000011,,9.800000000000011,-4.3,82.0,21.0,88.0,71.5,105.0,31.0,73.5,12.0,2022,5,10,13,6.23,240.0
15865.21,9.355,2,50.3988588,-84.4863069,9.355,2022-05-10 13:03:27,9.600000000000023,,9.600000000000023,-4.67,63.0,21.5,88.0,74.0,183.0,23.5,69.0,12.0,2022,5,10,13,6.23,240.0
15874.57,9.237,2,50.3988766,-84.4861738,9.237,2022-05-10 13:03:28,9.600000000000023,,9.600000000000023,-4.33,79.0,21.5,70.0,73.5,220.0,21.5,66.5,12.0,2022,5,10,13,6.23,240.0
15884.35,9.457,2,50.398891,-84.4860338,9.457,2022-05-10 13:03:29,9.600000000000023,,9.600000000000023,-3.32,98.0,21.5,54.0,72.5,191.0,21.5,66.0,12.0,2022,5,10,13,6.23,240.0
15894.25,9.65,2,50.3989032,-84.4858917,9.65,2022-05-10 13:03:30,9.199999999999989,,9.199999999999989,-2.21,97.0,21.5,54.0,72.5,194.0,21.5,66.0,12.0,2022,5,10,13,6.23,240.0
15903.59,9.65,2,50.3989148,-84.4857575,9.65,2022-05-10 13:03:31,8.800000000000011,,8.800000000000011,-1.59,97.0,19.5,51.0,71.5,217.0,21.5,69.0,12.0,2022,5,10,13,6.23,240.0
15913.43,9.653,2,50.398927,-84.4856162,9.653,2022-05-10 13:03:32,8.399999999999977,,8.399999999999977,-1.62,97.0,19.5,53.0,71.5,249.0,21.5,69.5,12.0,2022,5,10,13,6.23,240.0
15923.3,9.638,2,50.3989353,-84.485474,9.638,2022-05-10 13:03:33,8.399999999999977,,8.399999999999977,-2.09,97.0,19.5,54.0,71.5,273.0,21.5,69.5,12.0,2022,5,10,13,6.23,240.0
15933.17,9.663,2,50.3989414,-84.4853315,9.663,2022-05-10 13:03:34,8.199999999999989,,8.199999999999989,-2.58,98.0,19.5,54.0,71.5,253.0,21.5,69.5,12.0,2022,5,10,13,6.23,240.0
15943.67,9.924,2,50.3989437,-84.4851799,9.924,2022-05-10 13:03:35,8.199999999999989,,8.199999999999989,-2.72,99.0,26.5,54.0,80.5,247.0,28.5,89.5,12.0,2022,5,10,13,6.23,240.0
15953.22,9.809,2,50.3989491,-84.485042,9.809,2022-05-10 13:03:36,8.0,,8.0,-2.37,99.0,29.5,51.0,93.5,341.0,26.0,82.5,12.0,2022,5,10,13,6.23,240.0
15963.07,9.801,2,50.3989569,-84.4848999,9.801,2022-05-10 13:03:37,8.0,,8.0,-1.72,100.0,32.0,51.0,96.0,353.0,29.0,87.5,12.0,2022,5,10,13,6.23,240.0
15973.16,9.649,2,50.3989669,-84.4847548,9.649,2022-05-10 13:03:38,8.0,,8.0,-1.2,100.0,34.5,52.0,97.5,357.0,32.5,94.0,12.0,2022,5,10,13,6.23,240.0
15983.26,9.635,2,50.3989732,-84.4846091,9.635,2022-05-10 13:03:39,7.800000000000011,,7.800000000000011,-0.96,100.0,36.5,52.0,98.5,402.0,34.5,97.5,12.0,2022,5,10,13,6.23,240.0
15992.93,9.605,2,50.398981,-84.4844696,9.605,2022-05-10 13:03:40,7.800000000000011,,7.800000000000011,-0.8,99.0,38.5,51.0,99.5,396.0,35.0,97.0,12.0,2022,5,10,13,6.23,240.0
16002.26,9.52,2,50.3989888,-84.4843351,9.52,2022-05-10 13:03:41,8.0,,8.0,-0.53,98.0,31.5,49.0,96.0,394.0,36.5,95.0,12.0,2022,5,10,13,6.23,240.0
16011.76,9.512,2,50.3989985,-84.4841985,9.512,2022-05-10 13:03:42,8.0,,8.0,-0.16,97.0,30.5,48.0,96.5,412.0,36.0,97.0,12.0,2022,5,10,13,6.23,240.0
16021.03,9.25,2,50.3990142,-84.4840661,9.25,2022-05-10 13:03:43,8.199999999999989,,8.199999999999989,0.0,97.0,31.0,47.0,97.0,395.0,35.0,98.5,12.0,2022,5,10,13,6.23,240.0
16030.41,9.207,2,50.3990284,-84.4839319,9.207,2022-05-10 13:03:44,8.600000000000023,,8.600000000000023,0.26,97.0,32.0,42.0,97.5,394.0,31.5,97.5,12.0,2022,5,10,13,6.23,240.0
16039.8,9.22,2,50.3990404,-84.4837972,9.22,2022-05-10 13:03:45,9.0,,9.0,1.04,96.0,34.5,43.0,100.0,415.0,36.5,99.5,12.0,2022,5,10,13,6.23,240.0
16049.25,9.422,2,50.399056,-84.4836622,9.422,2022-05-10 13:03:46,9.0,,9.0,1.9,96.0,34.5,43.0,99.0,432.0,35.0,100.0,12.0,2022,5,10,13,6.23,240.0
16058.92,9.676,2,50.3990739,-84.4835245,9.676,2022-05-10 13:03:47,9.199999999999989,,9.199999999999989,2.35,97.0,34.0,44.0,98.5,441.0,35.0,100.0,12.0,2022,5,10,13,6.23,240.0
16068.69,9.77,2,50.3990878,-84.4833845,9.77,2022-05-10 13:03:48,9.199999999999989,,9.199999999999989,2.49,97.0,33.0,45.0,98.0,451.0,36.0,100.0,12.0,2022,5,10,13,6.23,240.0
16078.83,9.629,2,50.3990999,-84.4832389,9.629,2022-05-10 13:03:49,9.399999999999977,,9.399999999999977,2.37,98.0,32.0,46.0,97.0,358.0,37.0,100.0,12.0,2022,5,10,13,6.23,240.0
16088.79,9.771,2,50.3991117,-84.4830957,9.771,2022-05-10 13:03:50,9.399999999999977,,9.399999999999977,1.85,99.0,31.0,46.0,96.0,131.0,37.5,100.0,12.0,2022,5,10,13,6.23,240.0
16098.64,9.702,2,50.3991274,-84.4829549,9.702,2022-05-10 13:03:51,9.399999999999977,,9.399999999999977,1.16,79.0,31.5,48.0,97.5,377.0,32.0,95.5,12.0,2022,5,10,13,6.23,240.0
16108.58,9.664,2,50.3991436,-84.4828129,9.664,2022-05-10 13:03:52,9.399999999999977,,9.399999999999977,0.75,99.0,30.5,51.0,95.5,289.0,29.0,93.5,12.0,2022,5,10,13,6.23,240.0
16118.04,9.463,2,50.3991595,-84.4826779,9.463,2022-05-10 13:03:53,9.199999999999989,,9.199999999999989,0.46,99.0,27.0,53.0,87.5,267.0,32.5,96.5,12.0,2022,5,10,13,6.23,240.0
16127.88,9.546,2,50.3991715,-84.4825366,9.546,2022-05-10 13:03:54,9.199999999999989,,9.199999999999989,-0.05,98.0,27.0,54.0,87.5,292.0,32.5,96.5,12.0,2022,5,10,13,6.23,240.0
16137.85,9.57,2,50.3991816,-84.4823931,9.57,2022-05-10 13:03:55,9.399999999999977,,9.399999999999977,-0.32,97.0,33.5,54.0,97.5,427.0,24.5,80.0,12.0,2022,5,10,13,6.23,240.0
16147.66,9.701,2,50.3991934,-84.4822522,9.701,2022-05-10 13:03:56,9.399999999999977,,9.399999999999977,-0.14,97.0,31.5,47.0,95.5,410.0,36.0,95.0,12.0,2022,5,10,13,6.23,240.0
16157.53,10.067,2,50.3992054,-84.4821104,10.067,2022-05-10 13:03:57,9.399999999999977,,9.399999999999977,0.0,98.0,31.0,45.0,95.0,400.0,37.5,99.5,12.0,2022,5,10,13,6.23,240.0
16167.41,10.011,2,50.3992099,-84.4819677,10.011,2022-05-10 13:03:58,9.399999999999977,,9.399999999999977,0.29,100.0,32.0,46.0,96.0,433.0,32.0,98.5,12.0,2022,5,10,13,6.23,240.0
16177.28,10.304,3,50.399212,-84.4818251,10.304,2022-05-10 13:03:59,9.399999999999977,,9.399999999999977,0.78,101.0,34.5,47.0,93.5,374.0,35.5,98.0,12.0,2022,5,10,13,6.23,240.0
16187.79,10.311,3,50.3992073,-84.4816734,10.311,2022-05-10 13:04:00,9.600000000000023,,9.600000000000023,0.71,102.0,31.0,47.0,90.0,260.0,35.5,98.0,12.0,2022,5,10,13,6.23,240.0
16199.63,9.648,3,50.3991952,-84.481503,9.648,2022-05-10 13:04:01,9.399999999999977,,9.399999999999977,0.21,103.0,31.0,50.0,90.0,137.0,35.5,98.0,12.0,2022,5,10,13,6.23,240.0
16210.4,9.942,3,50.3991833,-84.4813481,9.942,2022-05-10 13:04:02,9.199999999999989,,9.199999999999989,0.0,102.0,31.0,54.0,90.0,133.0,35.5,98.0,12.0,2022,5,10,13,6.23,240.0
16220.43,9.836,3,50.399175,-84.4812035,9.836,2022-05-10 13:04:03,8.600000000000023,,8.600000000000023,-0.54,101.0,29.0,54.0,85.5,132.0,32.0,88.5,12.0,2022,5,10,13,6.23,240.0
16230.04,9.477,3,50.399167,-84.4810651,9.477,2022-05-10 13:04:04,8.399999999999977,,8.399999999999977,-1.57,101.0,21.5,54.0,67.0,148.0,17.0,52.0,12.0,2022,5,10,13,6.23,240.0
16239.58,9.931,3,50.3991553,-84.4809281,9.931,2022-05-10 13:04:05,8.399999999999977,,8.399999999999977,-2.12,100.0,21.5,61.0,67.0,139.0,17.5,57.0,12.0,2022,5,10,13,6.23,240.0
16248.67,9.436,3,50.3991435,-84.4807977,9.436,2022-05-10 13:04:06,8.199999999999989,,8.199999999999989,-2.15,98.0,21.0,56.0,68.0,215.0,19.5,60.5,12.0,2022,5,10,13,6.23,240.0
16257.76,9.27,3,50.3991281,-84.4806679,9.27,2022-05-10 13:04:07,8.199999999999989,,8.199999999999989,-2.11,97.0,28.5,57.0,86.0,373.0,18.0,60.0,12.0,2022,5,10,13,6.23,240.0
16267.67,9.64,2,50.39911,-84.4805268,9.64,2022-05-10 13:04:08,8.399999999999977,,8.399999999999977,-1.53,96.0,34.5,57.0,99.0,424.0,22.5,72.0,12.0,2022,5,10,13,6.23,240.0
16276.95,9.675,2,50.3990871,-84.4803962,9.675,2022-05-10 13:04:09,8.399999999999977,,8.399999999999977,-0.47,96.0,32.5,50.0,98.5,301.0,33.5,95.5,12.0,2022,5,10,13,6.23,240.0
16285.67,8.524,2,50.3990292,-84.4802987,8.524,2022-05-10 13:04:10,8.399999999999977,,8.399999999999977,0.0,94.0,22.0,32.0,94.5,125.0,36.0,98.5,12.0,2022,5,10,13,6.23,240.0
16294.55,8.986,2,50.3989434,-84.4802443,8.986,2022-05-10 13:04:11,8.399999999999977,,8.399999999999977,0.0,63.0,17.5,22.0,85.5,121.0,38.5,100.0,12.0,2022,5,10,13,6.23,240.0
16303.42,8.816,2,50.398853,-84.4802041,8.816,2022-05-10 13:04:12,8.399999999999977,,8.399999999999977,0.0,92.0,20.0,22.0,77.5,239.0,34.5,97.0,12.0,2022,5,10,13,6.23,240.0
16312.27,8.801,2,50.3987641,-84.4801592,8.801,2022-05-10 13:04:13,8.600000000000023,92.0,8.600000000000023,0.18,92.0,22.0,28.0,76.0,204.0,20.5,85.5,13.0,2022,5,10,13,6.23,240.0
16321.4,8.676,2,50.3986756,-84.480102,8.676,2022-05-10 13:04:14,8.399999999999977,,8.399999999999977,0.33,92.0,20.5,41.0,71.5,198.0,20.0,75.0,13.0,2022,5,10,13,6.23,240.0
16330.84,9.472,2,50.3985881,-84.4800332,9.472,2022-05-10 13:04:15,8.399999999999977,,8.399999999999977,0.15,92.0,19.0,54.0,67.0,191.0,20.0,65.0,13.0,2022,5,10,13,6.23,240.0
16340.92,9.82,2,50.3984964,-84.4799558,9.82,2022-05-10 13:04:16,8.399999999999977,,8.399999999999977,0.0,92.0,20.5,62.0,81.5,459.0,22.0,70.5,13.0,2022,5,10,13,6.23,240.0
16351.21,10.468,2,50.3984037,-84.4798748,10.468,2022-05-10 13:04:17,8.399999999999977,,8.399999999999977,0.0,95.0,21.5,62.0,87.0,761.0,23.0,75.0,13.0,2022,5,10,13,6.23,240.0
16362.98,11.357,3,50.3982963,-84.479785,11.357,2022-05-10 13:04:18,8.199999999999989,,8.199999999999989,-0.17,99.0,23.0,55.0,92.5,740.0,24.5,89.0,13.0,2022,5,10,13,6.23,240.0
16376.22,11.057,3,50.3981811,-84.479673,11.057,2022-05-10 13:04:19,8.0,,8.0,-0.51,107.0,24.0,50.0,97.0,477.0,26.0,99.5,13.0,2022,5,10,13,6.23,240.0
16388.45,10.801,3,50.3980769,-84.4795653,10.801,2022-05-10 13:04:20,7.800000000000011,,7.800000000000011,-0.75,114.0,24.0,50.0,97.0,252.0,26.0,99.5,13.0,2022,5,10,13,6.23,240.0
16400.35,10.797,3,50.3979779,-84.4794567,10.797,2022-05-10 13:04:21,7.600000000000023,,7.600000000000023,-0.94,114.0,21.0,50.0,79.0,212.0,21.5,80.5,13.0,2022,5,10,13,6.23,240.0
16411.65,10.337,3,50.3978841,-84.4793529,10.337,2022-05-10 13:04:22,7.600000000000023,,7.600000000000023,-1.14,111.0,22.5,48.0,78.0,210.0,22.0,72.0,13.0,2022,5,10,13,6.23,240.0
16422.39,10.407,3,50.3977951,-84.4792541,10.407,2022-05-10 13:04:23,7.600000000000023,,7.600000000000023,-1.12,106.0,26.0,50.0,86.5,206.0,24.0,72.5,13.0,2022,5,10,13,6.23,240.0
16432.82,10.441,3,50.3977082,-84.479159,10.441,2022-05-10 13:04:24,7.600000000000023,,7.600000000000023,-0.96,101.0,28.0,53.0,92.0,181.0,25.5,78.0,13.0,2022,5,10,13,6.23,240.0
16441.9,9.955,3,50.3976336,-84.4790745,9.955,2022-05-10 13:04:25,7.399999999999977,,7.399999999999977,-0.88,100.0,22.5,51.0,78.0,145.0,26.5,79.0,13.0,2022,5,10,13,6.23,240.0
16451.38,9.709,3,50.3975664,-84.4789716,9.709,2022-05-10 13:04:26,7.399999999999977,,7.399999999999977,-0.66,99.0,17.5,48.0,64.0,108.0,27.5,80.5,13.0,2022,5,10,13,6.23,240.0
16461.06,9.566,3,50.3975084,-84.4788557,9.566,2022-05-10 13:04:27,7.800000000000011,,7.800000000000011,-0.04,69.0,7.5,47.0,29.5,82.0,24.0,75.0,13.0,2022,5,10,13,6.23,240.0
16470.44,9.209,3,50.3974614,-84.4787356,9.209,2022-05-10 13:04:28,7.800000000000011,,7.800000000000011,0.32,39.0,6.5,47.0,22.0,100.0,17.5,66.5,13.0,2022,5,10,13,6.23,240.0
16479.23,8.914,3,50.3974235,-84.4786193,8.914,2022-05-10 13:04:29,7.800000000000011,,7.800000000000011,0.33,38.0,20.0,47.0,64.0,152.0,13.5,61.5,13.0,2022,5,10,13,6.23,240.0
16488.04,8.647,3,50.3973854,-84.4785029,8.647,2022-05-10 13:04:30,7.800000000000011,,7.800000000000011,0.65,76.0,19.0,47.0,61.5,185.0,17.5,64.0,13.0,2022,5,10,13,6.23,240.0
16496.24,8.382,2,50.3973504,-84.478394,8.382,2022-05-10 13:04:31,7.600000000000023,,7.600000000000023,0.72,87.0,20.0,50.0,65.5,159.0,19.5,66.0,13.0,2022,5,10,13,6.23,240.0
16504.85,8.364,2,50.3973137,-84.4782798,8.364,2022-05-10 13:04:32,7.800000000000011,,7.800000000000011,0.29,89.0,20.5,55.0,69.5,135.0,21.0,68.5,13.0,2022,5,10,13,6.23,240.0
16512.95,8.377,2,50.3972827,-84.4781705,8.377,2022-05-10 13:04:33,7.800000000000011,,7.800000000000011,0.0,89.0,17.5,53.0,63.0,117.0,21.5,66.5,13.0,2022,5,10,13,6.23,240.0
16521.78,8.388,2,50.397248,-84.4780516,8.388,2022-05-10 13:04:34,8.0,,8.0,0.0,88.0,17.5,53.0,63.0,118.0,21.5,66.5,13.0,2022,5,10,13,6.23,240.0
16530.1,8.398,2,50.3972142,-84.4779402,8.398,2022-05-10 13:04:35,8.0,,8.0,0.0,87.0,19.0,54.0,65.5,131.0,20.0,63.0,13.0,2022,5,10,13,6.23,240.0
16538.46,8.005,2,50.3971772,-84.4778302,8.005,2022-05-10 13:04:36,8.0,,8.0,0.18,87.0,20.0,56.0,68.0,144.0,18.5,59.5,13.0,2022,5,10,13,6.23,240.0
16547.0,8.13,2,50.3971406,-84.4777169,8.13,2022-05-10 13:04:37,8.0,,8.0,0.59,86.0,21.5,57.0,70.5,157.0,17.0,56.0,13.0,2022,5,10,13,6.23,240.0
16555.81,8.64,2,50.3971035,-84.4775998,8.64,2022-05-10 13:04:38,7.800000000000011,,7.800000000000011,0.61,84.0,22.0,58.0,75.0,297.0,23.0,69.5,13.0,2022,5,10,13,6.23,240.0
16564.51,8.768,2,50.3970679,-84.4774836,8.768,2022-05-10 13:04:39,7.600000000000023,,7.600000000000023,0.04,87.0,29.5,52.0,93.5,340.0,24.0,71.5,13.0,2022,5,10,13,6.23,240.0
16573.08,8.578,2,50.3970368,-84.477367,8.578,2022-05-10 13:04:40,7.600000000000023,,7.600000000000023,-0.69,92.0,30.0,56.0,95.0,399.0,31.0,91.0,13.0,2022,5,10,13,6.23,240.0
16581.82,8.934,2,50.3970051,-84.477248,8.934,2022-05-10 13:04:41,7.199999999999989,,7.199999999999989,-1.39,95.0,30.0,53.0,95.5,408.0,32.5,95.5,13.0,2022,5,10,13,6.23,240.0
16590.9,8.955,2,50.3969698,-84.4771258,8.955,2022-05-10 13:04:42,7.199999999999989,,7.199999999999989,-1.85,98.0,30.0,49.0,95.5,363.0,32.5,95.5,13.0,2022,5,10,13,6.23,240.0
16599.96,8.935,2,50.3969376,-84.4770022,8.935,2022-05-10 13:04:43,7.199999999999989,,7.199999999999989,-1.68,100.0,30.0,47.0,95.0,172.0,32.5,95.5,13.0,2022,5,10,13,6.23,240.0
16608.96,8.801,2,50.3969038,-84.4768803,8.801,2022-05-10 13:04:44,7.199999999999989,,7.199999999999989,-1.22,99.0,17.5,42.0,62.0,158.0,28.5,91.5,13.0,2022,5,10,13,6.23,240.0
16617.93,8.809,2,50.3968663,-84.4767608,8.809,2022-05-10 13:04:45,7.199999999999989,,7.199999999999989,-0.82,99.0,16.0,48.0,57.5,103.0,24.0,79.0,13.0,2022,5,10,13,6.23,240.0
16626.91,8.778,2,50.3968285,-84.4766414,8.778,2022-05-10 13:04:46,7.199999999999989,,7.199999999999989,-0.3,75.0,12.0,50.0,50.0,156.0,22.0,72.0,13.0,2022,5,10,13,6.23,240.0
16635.55,8.427,2,50.3967926,-84.4765262,8.427,2022-05-10 13:04:47,7.199999999999989,,7.199999999999989,0.0,96.0,10.5,50.0,45.5,143.0,20.0,67.5,13.0,2022,5,10,13,6.23,240.0
16643.92,8.267,2,50.396755,-84.4764163,8.267,2022-05-10 13:04:48,7.199999999999989,,7.199999999999989,0.0,96.0,13.5,50.0,46.0,161.0,13.5,59.5,13.0,2022,5,10,13,6.23,240.0
16652.75,8.778,2,50.3967171,-84.4762993,8.778,2022-05-10 13:04:49,7.0,,7.0,0.0,96.0,10.0,37.0,49.5,139.0,15.0,60.0,13.0,2022,5,10,13,6.23,240.0
16661.45,8.781,2,50.39668,-84.476184,8.781,2022-05-10 13:04:50,6.800000000000011,,6.800000000000011,-0.18,95.0,6.5,25.0,53.5,117.0,16.5,60.0,13.0,2022,5,10,13,6.23,240.0
16670.42,8.89,2,50.3966422,-84.4760647,8.89,2022-05-10 13:04:51,6.399999999999977,,6.399999999999977,-0.92,95.0,3.5,12.0,57.0,95.0,17.5,60.5,13.0,2022,5,10,13,6.23,240.0
16679.3,8.667,2,50.3966007,-84.4759491,8.667,2022-05-10 13:04:52,6.199999999999989,,6.199999999999989,-1.88,94.0,0.0,1.0,61.0,73.0,19.0,60.5,13.0,2022,5,10,13,6.23,240.0
16688.65,9.468,2,50.3965584,-84.4758265,9.468,2022-05-10 13:04:53,6.0,,6.0,-2.38,53.0,13.5,65.0,64.5,68.0,19.0,60.5,13.0,2022,5,10,13,6.23,240.0
16698.19,9.859,2,50.3965159,-84.4757011,9.859,2022-05-10 13:04:54,5.800000000000011,,5.800000000000011,-2.67,47.0,6.0,29.0,62.5,49.0,19.5,61.0,13.0,2022,5,10,13,6.23,240.0
