battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,17194.43,6.652,3,157,50.3987228,-84.5343519,6.652,2022-05-11 22:56:20,94.0,27.5,48.0,91.0,305.0,30.0,94.0,8.0,17.200000000000045,17.200000000000045,3.21,2022,5,11,22,2.9,180.0
,17201.8,7.054,3,155,50.3987425,-84.5342488,7.054,2022-05-11 22:56:21,94.0,26.5,52.0,90.0,300.0,28.0,91.0,8.0,17.600000000000023,17.600000000000023,3.62,2022,5,11,22,2.9,180.0
,17209.53,7.214,2,155,50.3987639,-84.5341407,7.214,2022-05-11 22:56:22,93.0,27.5,49.0,88.0,314.0,26.0,90.0,8.0,17.799999999999955,17.799999999999955,3.73,2022,5,11,22,2.9,180.0
,17217.21,7.183,2,155,50.398787,-84.5340341,7.183,2022-05-11 22:56:23,93.0,27.0,51.0,91.0,315.0,29.0,94.5,8.0,18.0,18.0,3.64,2022,5,11,22,2.9,180.0
,17224.73,7.085,2,154,50.3988119,-84.5339308,7.085,2022-05-11 22:56:24,94.0,26.5,51.0,87.5,265.0,29.0,95.0,8.0,18.200000000000045,18.200000000000045,3.62,2022,5,11,22,2.9,180.0
,17232.24,7.21,2,153,50.3988352,-84.5338269,7.21,2022-05-11 22:56:25,94.0,25.5,51.0,82.5,250.0,28.0,93.5,8.0,18.399999999999977,18.399999999999977,3.35,2022,5,11,22,2.9,180.0
,17239.66,7.142,2,153,50.3988547,-84.5337229,7.142,2022-05-11 22:56:26,94.0,25.5,51.0,82.5,253.0,28.0,93.5,8.0,18.399999999999977,18.399999999999977,2.96,2022,5,11,22,2.9,180.0
,17246.95,6.941,2,153,50.3988703,-84.5336196,6.941,2022-05-11 22:56:27,93.0,26.0,51.0,84.0,256.0,28.0,93.0,8.0,18.600000000000023,18.600000000000023,2.44,2022,5,11,22,2.9,180.0
,17254.14,6.89,2,153,50.3988866,-84.5335182,6.89,2022-05-11 22:56:28,93.0,26.5,51.0,86.0,260.0,28.5,92.5,8.0,18.799999999999955,18.799999999999955,1.91,2022,5,11,22,2.9,180.0
,17261.4,6.883,2,153,50.398907,-84.5334168,6.883,2022-05-11 22:56:29,92.0,26.0,51.0,85.0,242.0,28.5,92.0,8.0,18.799999999999955,18.799999999999955,1.67,2022,5,11,22,2.9,180.0
,17268.54,6.969,2,152,50.3989309,-84.5333189,6.969,2022-05-11 22:56:30,92.0,22.5,48.0,76.5,276.0,29.5,90.5,8.0,19.0,19.0,1.56,2022,5,11,22,2.9,180.0
,17275.96,7.08,2,150,50.3989624,-84.5332205,7.08,2022-05-11 22:56:31,92.0,26.0,51.0,85.5,239.0,23.0,74.5,8.0,19.0,19.0,1.44,2022,5,11,22,2.9,180.0
,17283.38,6.914,2,150,50.398995,-84.5331227,6.914,2022-05-11 22:56:32,92.0,28.5,50.0,81.5,244.0,23.5,81.0,8.0,19.200000000000045,19.200000000000045,1.72,2022,5,11,22,2.9,180.0
,17290.8,7.009,2,150,50.399026,-84.5330239,7.009,2022-05-11 22:56:33,92.0,27.5,51.0,80.5,256.0,24.0,83.5,8.0,19.399999999999977,19.399999999999977,2.12,2022,5,11,22,2.9,180.0
,17298.27,7.16,2,149,50.3990532,-84.5329224,7.16,2022-05-11 22:56:34,93.0,26.0,52.0,83.0,239.0,24.0,83.5,8.0,19.600000000000023,19.600000000000023,2.22,2022,5,11,22,2.9,180.0
,17305.9,7.215,2,148,50.3990772,-84.5328169,7.215,2022-05-11 22:56:35,93.0,24.0,48.0,82.0,204.0,24.5,84.0,8.0,19.600000000000023,19.600000000000023,2.19,2022,5,11,22,2.9,180.0
,17313.57,7.344,2,149,50.3990986,-84.5327099,7.344,2022-05-11 22:56:36,94.0,21.5,42.0,72.0,222.0,25.5,86.0,8.0,19.799999999999955,19.799999999999955,2.1,2022,5,11,22,2.9,180.0
,17321.28,7.398,2,149,50.3991184,-84.5326017,7.398,2022-05-11 22:56:37,95.0,29.0,50.0,86.5,258.0,26.5,83.0,8.0,19.799999999999955,19.799999999999955,1.94,2022,5,11,22,2.9,180.0
,17329.11,7.486,2,149,50.3991393,-84.532492,7.486,2022-05-11 22:56:38,95.0,30.5,52.0,90.0,257.0,26.5,82.5,8.0,20.0,20.0,1.73,2022,5,11,22,2.9,180.0
,17336.9,7.465,2,150,50.3991584,-84.5323825,7.465,2022-05-11 22:56:39,96.0,30.0,52.0,88.5,220.0,27.0,83.0,8.0,20.0,20.0,1.32,2022,5,11,22,2.9,180.0
,17345.1,7.825,2,150,50.3991778,-84.5322669,7.825,2022-05-11 22:56:40,96.0,26.0,52.0,81.0,210.0,28.5,86.5,8.0,20.200000000000045,20.200000000000045,0.98,2022,5,11,22,2.9,180.0
,17353.21,7.98,2,150,50.3991958,-84.5321522,7.98,2022-05-11 22:56:41,96.0,26.0,52.0,81.0,183.0,28.5,86.5,8.0,20.200000000000045,20.200000000000045,0.99,2022,5,11,22,2.9,180.0
,17360.96,7.805,2,151,50.3992117,-84.5320421,7.805,2022-05-11 22:56:42,95.0,24.5,52.0,80.0,206.0,24.5,78.0,8.0,20.200000000000045,20.200000000000045,0.55,2022,5,11,22,2.9,180.0
,17368.68,7.763,2,151,50.3992263,-84.5319323,7.763,2022-05-11 22:56:43,95.0,24.0,50.0,79.0,191.0,25.0,78.0,8.0,20.200000000000045,20.200000000000045,0.02,2022,5,11,22,2.9,180.0
,17376.25,7.618,2,152,50.3992426,-84.5318252,7.618,2022-05-11 22:56:44,95.0,23.5,48.0,78.0,203.0,27.0,80.0,8.0,20.200000000000045,20.200000000000045,0.0,2022,5,11,22,2.9,180.0
,17383.77,7.543,2,153,50.3992606,-84.5317192,7.543,2022-05-11 22:56:45,96.0,23.5,54.0,78.0,200.0,27.0,80.0,8.0,20.200000000000045,20.200000000000045,0.0,2022,5,11,22,2.9,180.0
,17391.03,7.333,2,153,50.3992761,-84.5316164,7.333,2022-05-11 22:56:46,96.0,27.0,51.0,83.0,223.0,27.0,80.0,8.0,20.200000000000045,20.200000000000045,0.0,2022,5,11,22,2.9,180.0
,17398.01,7.08,2,153,50.3992876,-84.5315167,7.08,2022-05-11 22:56:47,96.0,26.5,52.0,85.0,220.0,27.0,81.0,8.0,20.200000000000045,20.200000000000045,0.0,2022,5,11,22,2.9,180.0
,17405.06,6.943,2,154,50.3992964,-84.5314155,6.943,2022-05-11 22:56:48,96.0,22.0,52.0,75.5,218.0,28.0,83.5,8.0,20.399999999999977,20.399999999999977,0.0,2022,5,11,22,2.9,180.0
,17412.53,7.168,2,156,50.3993067,-84.5313085,7.168,2022-05-11 22:56:49,96.0,21.5,52.0,73.0,215.0,28.0,84.5,8.0,20.399999999999977,20.399999999999977,0.0,2022,5,11,22,2.9,180.0
,17420.26,7.462,2,155,50.3993211,-84.5311985,7.462,2022-05-11 22:56:50,96.0,29.5,52.0,91.5,208.0,25.0,80.5,8.0,20.399999999999977,20.399999999999977,0.38,2022,5,11,22,2.9,180.0
,17428.13,7.761,2,154,50.399337,-84.5310868,7.761,2022-05-11 22:56:51,96.0,27.5,51.0,90.5,233.0,25.5,80.0,8.0,20.600000000000023,20.600000000000023,0.4,2022,5,11,22,2.9,180.0
,17436.07,7.806,2,154,50.3993528,-84.5309739,7.806,2022-05-11 22:56:52,96.0,26.0,52.0,86.5,224.0,27.5,84.0,8.0,20.600000000000023,20.600000000000023,0.02,2022,5,11,22,2.9,180.0
,17444.17,7.847,2,155,50.39937,-84.5308592,7.847,2022-05-11 22:56:53,96.0,25.0,52.0,82.5,218.0,28.5,85.5,8.0,20.600000000000023,20.600000000000023,0.41,2022,5,11,22,2.9,180.0
,17452.18,7.667,2,156,50.3993879,-84.5307458,7.667,2022-05-11 22:56:54,96.0,25.0,48.0,79.5,244.0,25.0,76.5,8.0,20.600000000000023,20.600000000000023,0.83,2022,5,11,22,2.9,180.0
,17459.89,7.382,2,156,50.3994082,-84.5306378,7.382,2022-05-11 22:56:55,96.0,25.0,50.0,79.5,230.0,25.0,76.5,8.0,20.600000000000023,20.600000000000023,0.43,2022,5,11,22,2.9,180.0
,17467.42,7.304,2,156,50.3994289,-84.5305327,7.304,2022-05-11 22:56:56,97.0,25.0,51.0,79.5,216.0,25.0,76.5,8.0,20.600000000000023,20.600000000000023,0.02,2022,5,11,22,2.9,180.0
,17475.21,7.496,2,156,50.3994499,-84.5304237,7.496,2022-05-11 22:56:57,97.0,25.0,52.0,79.5,207.0,25.0,76.5,8.0,20.600000000000023,20.600000000000023,0.0,2022,5,11,22,2.9,180.0
,17483.17,7.624,2,156,50.3994718,-84.5303125,7.624,2022-05-11 22:56:58,97.0,23.0,51.0,76.0,207.0,24.5,78.0,8.0,20.799999999999955,20.799999999999955,0.0,2022,5,11,22,2.9,180.0
,17490.97,7.611,2,156,50.3994947,-84.530204,7.611,2022-05-11 22:56:59,97.0,21.5,50.0,73.0,217.0,24.0,79.5,8.0,20.799999999999955,20.799999999999955,0.0,2022,5,11,22,2.9,180.0
,17498.69,7.463,2,155,50.3995198,-84.5300976,7.463,2022-05-11 22:57:00,96.0,21.5,51.0,73.0,230.0,24.0,79.5,8.0,20.799999999999955,20.799999999999955,0.0,2022,5,11,22,2.9,180.0
,17506.27,7.44,2,156,50.3995479,-84.5299949,7.44,2022-05-11 22:57:01,96.0,22.5,52.0,74.5,219.0,25.0,80.0,8.0,21.0,21.0,0.49,2022,5,11,22,2.9,180.0
,17513.82,7.494,2,157,50.3995785,-84.5298937,7.494,2022-05-11 22:57:02,96.0,23.0,52.0,76.5,213.0,26.5,80.5,8.0,21.0,21.0,1.12,2022,5,11,22,2.9,180.0
,17521.76,7.616,2,158,50.3996141,-84.5297895,7.616,2022-05-11 22:57:03,96.0,24.0,53.0,78.0,210.0,27.5,81.0,8.0,21.200000000000045,21.200000000000045,1.07,2022,5,11,22,2.9,180.0
,17529.7,7.708,2,157,50.3996517,-84.5296866,7.708,2022-05-11 22:57:04,97.0,24.5,53.0,79.5,265.0,27.0,79.5,8.0,21.200000000000045,21.200000000000045,0.97,2022,5,11,22,2.9,180.0
,17537.71,7.698,2,157,50.3996951,-84.5295868,7.698,2022-05-11 22:57:05,98.0,29.5,51.0,90.0,245.0,23.0,71.0,8.0,21.399999999999977,21.399999999999977,1.28,2022,5,11,22,2.9,180.0
,17545.59,7.51,2,158,50.399744,-84.529494,7.51,2022-05-11 22:57:06,98.0,27.5,51.0,88.0,249.0,28.0,86.5,8.0,21.399999999999977,21.399999999999977,1.29,2022,5,11,22,2.9,180.0
,17553.39,7.465,2,158,50.3997938,-84.5294032,7.465,2022-05-11 22:57:07,98.0,25.5,51.0,83.0,226.0,29.0,89.0,8.0,21.399999999999977,21.399999999999977,0.92,2022,5,11,22,2.9,180.0
,17561.38,7.691,2,158,50.3998475,-84.5293132,7.691,2022-05-11 22:57:08,98.0,24.5,50.0,79.0,200.0,28.0,85.5,8.0,21.399999999999977,21.399999999999977,0.39,2022,5,11,22,2.9,180.0
