altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
-18.0,701.87,-18.0,10.942,3,50.5066966,-84.8200079,10.942,2022-03-25 18:09:58,,2.92,82.0,28.5,55.0,87.0,230.0,21.5,72.5,20.0,,2022,3,25,18,1.32,99.0
-18.0,709.39,-18.0,8.357,3,50.5066266,-84.8200621,8.357,2022-03-25 18:09:59,,3.15,83.0,30.5,54.0,90.0,264.0,24.0,75.5,20.0,,2022,3,25,18,1.32,99.0
-17.80000000000001,716.09,-17.80000000000001,7.197,3,50.5065637,-84.8201092,7.197,2022-03-25 18:10:00,,2.83,87.0,30.5,51.0,90.0,410.0,24.0,75.5,20.0,,2022,3,25,18,1.32,99.0
-17.80000000000001,723.0,-17.80000000000001,6.934,3,50.5064978,-84.8201553,6.934,2022-03-25 18:10:01,,2.64,88.0,30.5,49.0,90.0,480.0,24.0,75.5,20.0,,2022,3,25,18,1.32,99.0
-17.399999999999977,733.22,-17.399999999999977,9.395,3,50.5064062,-84.8202367,9.395,2022-03-25 18:10:02,,2.62,91.0,28.5,45.0,95.0,400.0,27.5,91.0,20.0,,2022,3,25,18,1.32,99.0
-17.0,741.43,-17.0,8.49,3,50.5063284,-84.8202927,8.49,2022-03-25 18:10:03,,2.51,95.0,27.0,43.0,98.0,391.0,29.5,99.0,20.0,,2022,3,25,18,1.32,99.0
-16.80000000000001,753.17,-16.80000000000001,10.972,3,50.5062237,-84.8203874,10.972,2022-03-25 18:10:04,,2.53,93.0,21.5,49.0,95.5,380.0,27.0,90.5,20.0,,2022,3,25,18,1.32,99.0
-16.600000000000023,763.77,-16.600000000000023,10.65,3,50.5061257,-84.8204656,10.65,2022-03-25 18:10:05,,2.73,88.0,28.0,66.0,97.5,465.0,27.0,90.5,20.0,,2022,3,25,18,1.32,99.0
-16.19999999999999,772.38,-16.19999999999999,9.179,3,50.5060451,-84.8205265,9.179,2022-03-25 18:10:06,,2.79,87.0,28.0,51.0,97.5,372.0,27.0,90.5,20.0,,2022,3,25,18,1.32,99.0
-15.800000000000011,780.7,-15.800000000000011,8.462,3,50.5059669,-84.8205847,8.462,2022-03-25 18:10:07,,2.72,87.0,28.0,40.0,97.5,264.0,27.0,90.5,20.0,,2022,3,25,18,1.32,99.0
-15.399999999999977,787.91,-15.399999999999977,7.602,3,50.5058984,-84.8206336,7.602,2022-03-25 18:10:08,,2.77,87.0,28.0,39.0,97.5,239.0,27.0,90.5,20.0,,2022,3,25,18,1.32,99.0
-15.199999999999989,796.34,-15.199999999999989,8.233,3,50.5058181,-84.8206899,8.233,2022-03-25 18:10:09,,3.17,86.0,28.0,40.0,96.5,224.0,27.0,90.0,20.0,,2022,3,25,18,1.32,99.0
-15.199999999999989,803.97,-15.199999999999989,7.747,3,50.5057458,-84.8207421,7.747,2022-03-25 18:10:10,,3.45,85.0,26.5,48.0,85.0,312.0,25.5,85.5,20.0,,2022,3,25,18,1.32,99.0
-15.199999999999989,812.49,-15.199999999999989,8.321,3,50.5056665,-84.8208035,8.321,2022-03-25 18:10:11,,3.27,84.0,26.5,50.0,83.0,378.0,25.5,84.5,20.0,,2022,3,25,18,1.32,99.0
-14.800000000000011,820.36,-14.800000000000011,7.989,3,50.5055928,-84.8208593,7.989,2022-03-25 18:10:12,,3.1,84.0,26.5,51.0,83.0,385.0,25.5,84.5,20.0,,2022,3,25,18,1.32,99.0
-14.600000000000023,829.11,-14.600000000000023,8.611,3,50.5055127,-84.8209256,8.611,2022-03-25 18:10:13,,2.87,85.0,26.5,52.0,83.0,354.0,25.5,84.5,20.0,,2022,3,25,18,1.32,99.0
-14.399999999999977,838.12,-14.399999999999977,8.857,3,50.5054279,-84.8209884,8.857,2022-03-25 18:10:14,,2.53,86.0,26.5,52.0,83.0,356.0,25.5,84.5,20.0,,2022,3,25,18,1.32,99.0
-14.399999999999977,846.42,-14.399999999999977,8.482,3,50.5053488,-84.8210438,8.482,2022-03-25 18:10:15,,2.29,87.0,27.5,52.0,85.0,254.0,24.5,86.0,20.0,,2022,3,25,18,1.32,99.0
-14.0,854.65,-14.0,8.268,3,50.5052704,-84.8210987,8.268,2022-03-25 18:10:16,,2.14,86.0,28.0,52.0,86.0,265.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-14.0,862.79,-14.0,8.142,2,50.5051915,-84.8211494,8.142,2022-03-25 18:10:17,,2.02,86.0,28.0,51.0,86.0,318.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-14.0,870.06,-14.0,7.546,2,50.5051209,-84.8211945,7.546,2022-03-25 18:10:18,,1.7,86.0,28.0,50.0,86.0,341.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-14.0,878.14,-14.0,7.927,2,50.5050425,-84.8212448,7.927,2022-03-25 18:10:19,,1.13,86.0,28.0,50.0,86.0,393.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-14.0,886.41,-14.0,8.195,2,50.5049627,-84.8212973,8.195,2022-03-25 18:10:20,,0.93,87.0,28.0,50.0,86.0,361.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-14.0,895.18,-14.0,8.599,2,50.5048798,-84.8213577,8.599,2022-03-25 18:10:21,,0.96,88.0,28.0,50.0,86.0,336.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.800000000000011,903.75,-13.800000000000011,8.626,2,50.504799,-84.8214169,8.626,2022-03-25 18:10:22,,0.51,90.0,28.0,51.0,86.0,349.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.800000000000011,911.2,-13.800000000000011,7.714,2,50.5047283,-84.8214674,7.714,2022-03-25 18:10:23,,0.08,91.0,28.0,47.0,86.0,309.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.600000000000023,918.88,-13.600000000000023,7.652,2,50.5046569,-84.8215229,7.652,2022-03-25 18:10:24,,0.51,91.0,28.0,43.0,86.0,268.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.600000000000023,927.22,-13.600000000000023,8.154,2,50.5045779,-84.8215802,8.154,2022-03-25 18:10:25,,0.64,92.0,28.0,42.0,86.0,241.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.600000000000023,935.39,-13.600000000000023,7.827,2,50.5044993,-84.8216327,7.827,2022-03-25 18:10:26,,0.51,91.0,28.0,44.0,86.0,215.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.199999999999989,943.04,-13.199999999999989,7.43,2,50.5044259,-84.8216824,7.43,2022-03-25 18:10:27,,1.2,90.0,28.0,46.0,86.0,200.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-13.0,950.39,-13.0,7.283,2,50.5043551,-84.8217295,7.283,2022-03-25 18:10:28,,1.82,88.0,28.0,46.0,86.0,203.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-12.800000000000011,957.65,-12.800000000000011,6.999,2,50.5042866,-84.8217798,6.999,2022-03-25 18:10:29,,1.72,86.0,28.0,50.0,86.0,148.0,24.0,86.5,20.0,,2022,3,25,18,1.32,99.0
-12.600000000000023,963.24,-12.600000000000023,6.159,3,50.5042328,-84.8218157,6.159,2022-03-25 18:10:30,,1.82,84.0,27.0,52.0,83.5,103.0,24.0,86.0,20.0,,2022,3,25,18,1.32,99.0
-12.399999999999977,968.56,-12.399999999999977,5.579,2,50.5041795,-84.8218434,5.579,2022-03-25 18:10:31,,2.61,83.0,24.5,52.0,77.0,78.0,24.0,84.0,20.0,,2022,3,25,18,1.32,99.0
-12.399999999999977,974.2,-12.399999999999977,5.193,2,50.5041233,-84.8218736,5.193,2022-03-25 18:10:32,,2.63,83.0,22.0,52.0,70.0,53.0,24.0,82.5,20.0,,2022,3,25,18,1.32,99.0
-12.399999999999977,979.3,-12.399999999999977,4.949,2,50.5040715,-84.8218975,4.949,2022-03-25 18:10:33,,2.27,82.0,19.5,51.0,63.5,29.0,24.0,80.5,20.0,,2022,3,25,18,1.32,99.0
-12.199999999999989,984.03,-12.199999999999989,4.43,3,50.5040216,-84.821911,4.43,2022-03-25 18:10:34,,2.46,81.0,17.0,51.0,56.5,4.0,24.0,79.0,20.0,,2022,3,25,18,1.32,99.0
-12.199999999999989,989.11,-12.199999999999989,3.668,3,50.503972,-84.8219412,3.668,2022-03-25 18:10:35,,2.32,3.0,11.5,36.0,55.5,0.0,21.0,71.5,20.0,,2022,3,25,18,1.32,99.0
-12.199999999999989,992.8,-12.199999999999989,3.097,3,50.5039365,-84.8219649,3.097,2022-03-25 18:10:36,,1.69,13.0,0.5,,55.0,41.0,14.0,53.5,20.0,,2022,3,25,18,1.32,99.0
-12.0,995.56,-12.0,2.243,3,50.5039101,-84.8219831,2.243,2022-03-25 18:10:37,,1.38,23.0,4.0,,54.5,32.0,14.0,53.5,20.0,,2022,3,25,18,1.32,99.0
-12.0,997.79,-12.0,1.733,3,50.5038923,-84.8220048,1.733,2022-03-25 18:10:38,,1.4,33.0,8.0,,53.5,22.0,14.0,53.5,20.0,,2022,3,25,18,1.32,99.0
-12.0,999.5,-12.0,1.06,3,50.5038783,-84.8220208,1.06,2022-03-25 18:10:39,,0.85,43.0,12.0,,53.0,13.0,14.0,53.5,20.0,,2022,3,25,18,1.32,99.0
-11.800000000000011,999.52,-11.800000000000011,1.265,2,50.5038523,-84.8220309,1.265,2022-03-25 18:11:10,,0.0,15.0,22.5,51.0,79.0,187.0,30.0,92.5,20.0,,2022,3,25,18,1.32,99.0
-11.800000000000011,999.52,-11.800000000000011,0.029,2,50.5038523,-84.8220309,0.029,2022-03-25 18:11:11,,0.0,44.0,22.5,42.0,70.0,163.0,29.0,85.5,20.0,,2022,3,25,18,1.32,99.0
-12.0,999.52,-12.0,1.021,2,50.5038523,-84.8220309,1.021,2022-03-25 18:11:12,,0.0,57.0,22.5,43.0,70.0,157.0,29.0,85.5,20.0,,2022,3,25,18,1.32,99.0
-12.0,999.52,-12.0,1.005,2,50.5038523,-84.8220309,1.005,2022-03-25 18:11:13,,0.0,59.0,22.5,40.0,70.0,181.0,29.0,85.5,20.0,,2022,3,25,18,1.32,99.0
-11.800000000000011,999.52,-11.800000000000011,1.231,2,50.5038523,-84.8220309,1.231,2022-03-25 18:11:14,,0.0,62.0,26.5,38.0,81.0,259.0,24.5,80.5,20.0,,2022,3,25,18,1.32,99.0
-12.0,1011.1,-12.0,1.409,2,50.503736,-84.8220901,1.409,2022-03-25 18:11:15,,0.0,69.0,34.5,38.0,94.5,295.0,21.5,84.5,20.0,,2022,3,25,18,1.32,99.0
-11.800000000000011,1013.63,-11.800000000000011,1.643,2,50.503711,-84.8221046,1.643,2022-03-25 18:11:16,,0.0,73.0,37.0,42.0,98.5,282.0,24.5,93.0,20.0,,2022,3,25,18,1.32,99.0
-11.800000000000011,1016.3,-11.800000000000011,2.578,2,50.5036854,-84.8221223,2.578,2022-03-25 18:11:17,,0.0,74.0,32.0,52.0,98.5,290.0,30.0,94.5,21.0,,2022,3,25,18,1.32,99.0
-11.600000000000023,1020.51,-11.600000000000023,3.731,2,50.5036439,-84.8221461,3.731,2022-03-25 18:11:18,,0.0,76.0,29.0,54.0,98.0,285.0,31.0,95.5,21.0,,2022,3,25,18,1.32,99.0
-11.399999999999977,1024.48,-11.399999999999977,3.739,2,50.5036044,-84.8221678,3.739,2022-03-25 18:11:19,,0.91,78.0,32.0,54.0,98.0,285.0,31.5,95.5,21.0,,2022,3,25,18,1.32,99.0
-11.199999999999989,1028.46,-11.199999999999989,3.378,3,50.5035624,-84.822178,3.378,2022-03-25 18:11:20,,2.11,80.0,31.0,55.0,97.5,280.0,32.0,94.5,21.0,,2022,3,25,18,1.32,99.0
-11.199999999999989,1033.7,-11.199999999999989,3.929,3,50.5035151,-84.8222192,3.929,2022-03-25 18:11:21,,2.39,84.0,29.0,55.0,97.5,316.0,32.0,94.0,21.0,,2022,3,25,18,1.32,99.0
-11.199999999999989,1037.63,-11.199999999999989,3.042,3,50.5034849,-84.822259,3.042,2022-03-25 18:11:22,,2.67,87.0,29.0,62.0,97.5,384.0,32.0,94.0,21.0,,2022,3,25,18,1.32,99.0
-11.0,1043.33,-11.0,4.032,3,50.5034292,-84.8222931,4.032,2022-03-25 18:11:23,,2.98,89.0,29.5,57.0,96.0,344.0,30.5,95.0,21.0,,2022,3,25,18,1.32,99.0
-10.800000000000011,1048.48,-10.800000000000011,4.173,3,50.5033798,-84.8223267,4.173,2022-03-25 18:11:24,,2.84,88.0,31.0,48.0,93.0,298.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-10.600000000000023,1054.86,-10.600000000000023,4.368,3,50.5033142,-84.8223528,4.368,2022-03-25 18:11:25,,2.67,85.0,31.0,48.0,93.0,248.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-10.399999999999977,1060.2,-10.399999999999977,4.386,3,50.5032606,-84.8223804,4.386,2022-03-25 18:11:26,,2.72,83.0,31.0,48.0,93.0,299.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-10.199999999999989,1064.33,-10.199999999999989,4.475,3,50.5032188,-84.8224004,4.475,2022-03-25 18:11:27,,3.1,82.0,31.0,48.0,93.0,318.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-10.399999999999977,1070.26,-10.399999999999977,5.636,3,50.503158,-84.8224259,5.636,2022-03-25 18:11:28,,3.27,84.0,31.0,47.0,93.0,363.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-10.199999999999989,1076.96,-10.199999999999989,6.433,3,50.5030866,-84.8224382,6.433,2022-03-25 18:11:29,,2.33,84.0,31.0,46.0,93.0,400.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-9.600000000000023,1084.01,-9.600000000000023,6.814,3,50.5030139,-84.8224661,6.814,2022-03-25 18:11:30,,1.68,85.0,31.0,46.0,93.0,338.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-9.399999999999977,1090.72,-9.399999999999977,6.753,3,50.5029427,-84.8224821,6.753,2022-03-25 18:11:31,,2.52,85.0,31.0,46.0,93.0,298.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-9.199999999999989,1097.9,-9.199999999999989,7.081,3,50.5028677,-84.8225057,7.081,2022-03-25 18:11:32,,3.36,87.0,31.0,46.0,93.0,372.0,28.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-9.0,1104.58,-9.0,6.749,3,50.502803,-84.8225476,6.749,2022-03-25 18:11:33,,3.61,88.0,29.5,46.0,97.5,387.0,31.5,96.5,21.0,,2022,3,25,18,1.32,99.0
-8.600000000000023,1109.36,-8.600000000000023,5.281,3,50.5027553,-84.8225734,5.281,2022-03-25 18:11:34,,4.29,87.0,31.0,46.0,98.5,427.0,34.0,98.0,21.0,,2022,3,25,18,1.32,99.0
-8.199999999999989,1114.31,-8.199999999999989,5.026,3,50.5027094,-84.8226093,5.026,2022-03-25 18:11:35,,5.15,87.0,30.0,46.0,98.5,440.0,34.0,99.5,21.0,,2022,3,25,18,1.32,99.0
-8.199999999999989,1118.81,-8.199999999999989,4.636,3,50.5026656,-84.8226371,4.636,2022-03-25 18:11:36,,4.89,87.0,24.5,46.0,98.5,396.0,31.5,99.5,21.0,,2022,3,25,18,1.32,99.0
-8.0,1124.88,-8.0,5.699,3,50.5026082,-84.8226787,5.699,2022-03-25 18:11:37,,4.4,87.0,24.5,46.0,98.5,326.0,31.5,99.5,21.0,,2022,3,25,18,1.32,99.0
-7.600000000000023,1132.52,-7.600000000000023,7.176,3,50.5025366,-84.8227324,7.176,2022-03-25 18:11:38,,4.74,87.0,24.5,46.0,98.5,361.0,31.5,99.5,21.0,,2022,3,25,18,1.32,99.0
-7.199999999999989,1140.43,-7.199999999999989,7.715,3,50.5024593,-84.82278,7.715,2022-03-25 18:11:39,,5.23,87.0,25.0,46.0,97.5,381.0,30.5,98.0,21.0,,2022,3,25,18,1.32,99.0
-7.0,1147.04,-7.0,6.886,3,50.5023995,-84.8228316,6.886,2022-03-25 18:11:40,,4.71,86.0,25.5,46.0,96.5,373.0,28.5,96.0,21.0,,2022,3,25,18,1.32,99.0
-6.800000000000011,1153.6,-6.800000000000011,6.677,3,50.5023481,-84.8228966,6.677,2022-03-25 18:11:41,,3.95,85.0,29.0,46.0,97.5,341.0,29.5,94.5,21.0,,2022,3,25,18,1.32,99.0
-6.399999999999977,1160.27,-6.399999999999977,6.652,3,50.5022959,-84.8229628,6.652,2022-03-25 18:11:42,,3.75,85.0,30.0,46.0,98.0,346.0,30.0,94.0,21.0,,2022,3,25,18,1.32,99.0
-6.0,1166.23,-6.0,6.133,3,50.5022581,-84.8230322,6.133,2022-03-25 18:11:43,,3.65,85.0,28.0,46.0,99.0,355.0,29.0,97.5,21.0,,2022,3,25,18,1.32,99.0
-5.600000000000023,1171.48,-5.600000000000023,5.464,3,50.5022183,-84.8230861,5.464,2022-03-25 18:11:44,,3.75,84.0,28.0,46.0,96.0,335.0,29.5,98.0,21.0,,2022,3,25,18,1.32,99.0
-5.399999999999977,1178.13,-5.399999999999977,6.366,3,50.5021647,-84.8231498,6.366,2022-03-25 18:11:45,,4.54,85.0,28.5,46.0,94.0,284.0,30.5,98.0,21.0,,2022,3,25,18,1.32,99.0
-5.199999999999989,1183.74,-5.199999999999989,5.78,3,50.50212,-84.8232042,5.78,2022-03-25 18:11:46,,5.49,85.0,28.5,46.0,93.5,254.0,30.0,97.0,21.0,,2022,3,25,18,1.32,99.0
-5.0,1189.68,-5.0,5.925,3,50.5020734,-84.8232629,5.925,2022-03-25 18:11:47,,5.62,85.0,28.5,46.0,90.0,237.0,29.0,91.5,21.0,,2022,3,25,18,1.32,99.0
-4.800000000000011,1195.0,-4.800000000000011,5.489,3,50.5020355,-84.8233205,5.489,2022-03-25 18:11:48,,5.22,84.0,30.0,51.0,92.5,209.0,29.0,89.5,21.0,,2022,3,25,18,1.32,99.0
-4.600000000000023,1200.25,-4.600000000000023,5.312,3,50.5019918,-84.8233685,5.312,2022-03-25 18:11:49,,4.75,84.0,27.0,52.0,84.0,154.0,28.5,86.0,21.0,,2022,3,25,18,1.32,99.0
-4.399999999999977,1205.24,-4.399999999999977,5.074,3,50.5019541,-84.8234198,5.074,2022-03-25 18:11:50,,4.22,82.0,24.0,52.0,76.0,105.0,28.0,83.5,21.0,,2022,3,25,18,1.32,99.0
-4.199999999999989,1210.17,-4.199999999999989,4.949,3,50.5019179,-84.823472,4.949,2022-03-25 18:11:51,,3.67,80.0,24.0,52.0,76.0,98.0,28.0,83.5,21.0,,2022,3,25,18,1.32,99.0
-4.0,1214.46,-4.0,4.476,3,50.5018864,-84.8235173,4.476,2022-03-25 18:11:52,,3.79,77.0,24.0,52.0,76.0,175.0,28.0,83.5,21.0,,2022,3,25,18,1.32,99.0
-3.8000000000000114,1218.88,-3.8000000000000114,4.414,3,50.5018523,-84.8235616,4.414,2022-03-25 18:11:53,,4.01,74.0,24.0,55.0,76.0,245.0,28.0,83.5,21.0,,2022,3,25,18,1.32,99.0
-3.3999999999999773,1223.44,-3.3999999999999773,4.536,3,50.5018167,-84.8236071,4.536,2022-03-25 18:11:54,,3.84,74.0,25.5,59.0,81.5,275.0,28.0,91.0,21.0,,2022,3,25,18,1.32,99.0
-3.1999999999999886,1228.0,-3.1999999999999886,4.545,3,50.5017789,-84.823649,4.545,2022-03-25 18:11:55,,4.02,78.0,26.5,58.0,89.5,260.0,27.0,92.5,21.0,,2022,3,25,18,1.32,99.0
-3.0,1231.91,-3.0,4.053,3,50.5017451,-84.8236828,4.053,2022-03-25 18:11:56,,4.64,80.0,25.0,52.0,91.0,245.0,24.5,81.0,21.0,,2022,3,25,18,1.32,99.0
-2.8000000000000114,1235.94,-2.8000000000000114,4.031,3,50.5017072,-84.8237108,4.031,2022-03-25 18:11:57,,4.8,82.0,24.5,40.0,85.5,257.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-2.6000000000000227,1239.84,-2.6000000000000227,3.991,3,50.5016699,-84.8237364,3.991,2022-03-25 18:11:58,,5.07,83.0,24.5,50.0,85.5,287.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-2.3999999999999773,1246.07,-2.3999999999999773,5.709,3,50.5016228,-84.8238005,5.709,2022-03-25 18:11:59,,5.67,85.0,24.5,53.0,85.5,251.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-2.1999999999999886,1251.81,-2.1999999999999886,5.681,3,50.501575,-84.8238528,5.681,2022-03-25 18:12:00,,5.46,85.0,24.5,53.0,85.5,228.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-2.0,1258.51,-2.0,6.394,3,50.5015225,-84.8239192,6.394,2022-03-25 18:12:01,,4.64,84.0,24.5,53.0,85.5,237.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-1.8000000000000114,1264.19,-1.8000000000000114,5.865,3,50.5014806,-84.823979,5.865,2022-03-25 18:12:02,,4.15,85.0,24.5,53.0,85.5,212.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-1.8000000000000114,1269.17,-1.8000000000000114,5.184,3,50.5014328,-84.8240112,5.184,2022-03-25 18:12:03,,3.78,86.0,24.5,53.0,85.5,245.0,24.5,83.0,21.0,,2022,3,25,18,1.32,99.0
-1.6000000000000227,1274.05,-1.6000000000000227,4.982,3,50.5013852,-84.8240409,4.982,2022-03-25 18:12:04,,3.24,86.0,24.5,53.0,86.0,256.0,25.5,86.5,21.0,,2022,3,25,18,1.32,99.0
-1.6000000000000227,1279.77,-1.6000000000000227,5.516,3,50.5013314,-84.8240807,5.516,2022-03-25 18:12:05,,2.67,87.0,25.0,53.0,86.5,214.0,28.5,93.5,21.0,,2022,3,25,18,1.32,99.0
-1.6000000000000227,1285.46,-1.6000000000000227,5.63,3,50.5012796,-84.8241245,5.63,2022-03-25 18:12:06,,2.12,89.0,25.0,53.0,86.5,179.0,28.5,93.5,21.0,,2022,3,25,18,1.32,99.0
-1.6000000000000227,1292.63,-1.6000000000000227,6.772,3,50.5012121,-84.8241742,6.772,2022-03-25 18:12:07,,1.57,85.0,25.0,53.0,86.5,204.0,28.5,93.5,21.0,,2022,3,25,18,1.32,99.0
-1.3999999999999773,1299.45,-1.3999999999999773,6.87,3,50.5011469,-84.8242196,6.87,2022-03-25 18:12:08,,1.15,83.0,25.0,52.0,83.5,194.0,26.5,88.5,21.0,,2022,3,25,18,1.32,99.0
-1.1999999999999886,1306.86,-1.1999999999999886,7.248,3,50.5010732,-84.8242596,7.248,2022-03-25 18:12:09,,1.03,83.0,24.5,51.0,80.0,162.0,24.0,81.0,21.0,,2022,3,25,18,1.32,99.0
-1.0,1313.88,-1.0,7.203,3,50.5009995,-84.8242811,7.203,2022-03-25 18:12:10,,1.25,83.0,24.5,50.0,76.0,129.0,21.0,74.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1319.88,-0.8000000000000114,6.17,3,50.5009357,-84.8242937,6.17,2022-03-25 18:12:11,,1.68,83.0,24.5,50.0,75.0,101.0,20.5,72.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1326.27,-0.8000000000000114,6.357,3,50.5008689,-84.8243152,6.357,2022-03-25 18:12:12,,1.95,81.0,24.5,50.0,75.0,93.0,20.5,72.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1332.29,-0.8000000000000114,6.136,3,50.5008054,-84.8243312,6.136,2022-03-25 18:12:13,,1.91,80.0,23.0,57.0,71.5,142.0,18.5,63.5,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1336.94,-0.8000000000000114,5.103,3,50.5007562,-84.824343,5.103,2022-03-25 18:12:14,,1.62,80.0,21.0,60.0,68.0,189.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1341.84,-0.8000000000000114,4.871,3,50.5007038,-84.8243493,4.871,2022-03-25 18:12:15,,0.87,80.0,21.0,53.0,68.0,203.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1347.44,-0.8000000000000114,5.362,3,50.5006438,-84.8243553,5.362,2022-03-25 18:12:16,,0.15,83.0,21.0,51.0,68.0,148.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1352.87,-0.8000000000000114,5.411,3,50.5005857,-84.8243613,5.411,2022-03-25 18:12:17,,0.0,87.0,21.0,51.0,68.0,149.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1359.68,-0.8000000000000114,6.515,3,50.5005127,-84.8243535,6.515,2022-03-25 18:12:18,,0.0,89.0,21.0,51.0,68.0,173.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.8000000000000114,1365.27,-0.8000000000000114,5.801,3,50.5004527,-84.8243514,5.801,2022-03-25 18:12:19,,0.0,91.0,21.0,51.0,68.0,212.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.6000000000000227,1372.67,-0.6000000000000227,7.007,3,50.5003752,-84.8243751,7.007,2022-03-25 18:12:20,,0.0,93.0,21.0,60.0,68.0,286.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.6000000000000227,1379.06,-0.6000000000000227,6.583,3,50.5003067,-84.8243791,6.583,2022-03-25 18:12:21,,0.33,97.0,21.0,55.0,68.0,202.0,16.0,54.0,21.0,,2022,3,25,18,1.32,99.0
-0.39999999999997726,1385.65,-0.39999999999997726,6.6,3,50.5002386,-84.8244046,6.6,2022-03-25 18:12:22,,0.94,97.0,21.5,53.0,70.5,185.0,17.5,57.5,21.0,,2022,3,25,18,1.32,99.0
-0.39999999999997726,1391.77,-0.39999999999997726,6.206,3,50.5001745,-84.8244247,6.206,2022-03-25 18:12:23,,1.39,98.0,22.5,53.0,77.5,260.0,22.0,68.0,21.0,,2022,3,25,18,1.32,99.0
-0.19999999999998863,1398.8,-0.19999999999998863,6.818,3,50.5001008,-84.8244467,6.818,2022-03-25 18:12:24,,1.79,98.0,31.5,54.0,98.0,221.0,23.0,72.5,21.0,,2022,3,25,18,1.32,99.0
0.0,1405.13,0.0,6.468,3,50.5000341,-84.8244643,6.468,2022-03-25 18:12:25,,1.91,98.0,28.5,55.0,92.5,219.0,23.5,73.0,21.0,,2022,3,25,18,1.32,99.0
0.0,1411.41,0.0,6.276,3,50.4999699,-84.8244922,6.276,2022-03-25 18:12:26,,1.79,97.0,25.0,57.0,84.5,257.0,24.0,74.0,21.0,,2022,3,25,18,1.32,99.0
0.19999999999998863,1418.21,0.19999999999998863,6.673,3,50.4999003,-84.824522,6.673,2022-03-25 18:12:27,,1.85,94.0,24.0,49.0,82.5,342.0,24.0,74.5,21.0,,2022,3,25,18,1.32,99.0
0.39999999999997726,1425.33,0.39999999999997726,7.048,3,50.4998286,-84.8245578,7.048,2022-03-25 18:12:28,,2.15,93.0,25.0,45.0,89.0,306.0,24.0,76.0,21.0,,2022,3,25,18,1.32,99.0
0.8000000000000114,1432.67,0.8000000000000114,7.271,3,50.4997549,-84.8245956,7.271,2022-03-25 18:12:29,,2.28,91.0,27.0,61.0,98.5,246.0,24.0,78.0,21.0,,2022,3,25,18,1.32,99.0
1.1999999999999886,1439.43,1.1999999999999886,6.913,3,50.4996845,-84.8246192,6.913,2022-03-25 18:12:30,,2.53,89.0,27.0,57.0,98.5,187.0,24.0,78.0,21.0,,2022,3,25,18,1.32,99.0
