cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,year,month,day,hour,wind_speed,wind_direction
94,22.0,48.0,84.5,269,24.0,81.5,2022-05-09 10:50:13,30.600000000000023,,3501.64,30.600000000000023,9.609,2.0,-1.55,50.3970786,-84.5227796,9.609,6.0,2022,5,9,10,3.6,272.0
94,22.5,48.0,85.5,275,24.5,82.5,2022-05-09 10:50:14,30.600000000000023,,3511.19,30.600000000000023,9.429,2.0,-1.27,50.3970904,-84.5229167,9.429,6.0,2022,5,9,10,3.6,272.0
94,23.5,48.0,86.0,280,25.0,83.5,2022-05-09 10:50:15,30.600000000000023,,3520.82,30.600000000000023,9.352,2.0,-0.97,50.3971035,-84.5230546,9.352,6.0,2022,5,9,10,3.6,272.0
94,24.5,48.0,87.0,285,25.5,84.5,2022-05-09 10:50:16,30.399999999999977,,3530.26,30.399999999999977,9.235,2.0,-0.87,50.3971144,-84.5231903,9.235,6.0,2022,5,9,10,3.6,272.0
94,25.0,49.0,88.0,290,26.0,86.0,2022-05-09 10:50:17,30.399999999999977,,3539.61,30.399999999999977,9.062,2.0,-0.76,50.3971263,-84.5233246,9.062,6.0,2022,5,9,10,3.6,272.0
94,26.0,49.0,89.0,295,26.5,87.0,2022-05-09 10:50:18,30.600000000000023,,3548.78,30.600000000000023,8.95,2.0,-0.34,50.3971373,-84.5234562,8.95,6.0,2022,5,9,10,3.6,272.0
95,26.5,49.0,89.5,300,27.0,88.0,2022-05-09 10:50:19,30.600000000000023,,3557.59,30.600000000000023,8.745,2.0,0.0,50.3971472,-84.5235829,8.745,6.0,2022,5,9,10,3.6,272.0
95,27.5,49.0,90.5,305,27.5,89.0,2022-05-09 10:50:20,30.799999999999955,,3566.33,30.799999999999955,8.591,2.0,0.11,50.3971571,-84.5237085,8.591,6.0,2022,5,9,10,3.6,272.0
92,27.5,49.0,90.5,331,27.5,89.0,2022-05-09 10:50:21,31.0,,3575.03,31.0,8.387,2.0,0.6,50.3971651,-84.5238338,8.387,6.0,2022,5,9,10,3.6,272.0
95,27.5,49.0,90.5,357,27.5,89.0,2022-05-09 10:50:22,31.200000000000045,,3583.54,31.200000000000045,8.256,2.0,1.17,50.3971702,-84.5239566,8.256,6.0,2022,5,9,10,3.6,272.0
95,28.0,50.0,91.5,342,29.5,91.5,2022-05-09 10:50:23,31.200000000000045,,3591.76,31.200000000000045,8.142,2.0,1.49,50.3971711,-84.5240753,8.142,6.0,2022,5,9,10,3.6,272.0
94,28.0,50.0,93.0,327,32.0,94.0,2022-05-09 10:50:24,31.600000000000023,,3599.73,31.600000000000023,8.007,2.0,1.82,50.397173,-84.5241904,8.007,6.0,2022,5,9,10,3.6,272.0
94,28.5,51.0,94.0,312,34.0,96.5,2022-05-09 10:50:25,31.799999999999955,,3607.88,31.799999999999955,7.917,2.0,2.12,50.3971819,-84.5243075,7.917,6.0,2022,5,9,10,3.6,272.0
98,28.5,44.0,94.0,261,34.0,96.5,2022-05-09 10:50:26,32.0,,3616.08,32.0,7.776,2.0,2.04,50.397192,-84.5244252,7.776,6.0,2022,5,9,10,3.6,272.0
101,28.0,52.0,93.0,297,28.5,81.0,2022-05-09 10:50:27,32.200000000000045,,3623.81,32.200000000000045,7.573,2.0,2.0,50.3971989,-84.5245366,7.573,6.0,2022,5,9,10,3.6,272.0
99,25.5,50.0,88.5,338,28.5,81.0,2022-05-09 10:50:28,32.39999999999998,,3631.4,32.39999999999998,7.524,2.0,2.26,50.3972068,-84.5246458,7.524,6.0,2022,5,9,10,3.6,272.0
99,26.0,48.0,88.0,345,30.0,89.5,2022-05-09 10:50:29,32.60000000000002,,3638.88,32.60000000000002,7.429,2.0,2.4,50.3972157,-84.5247531,7.429,6.0,2022,5,9,10,3.6,272.0
98,28.0,48.0,90.5,337,30.5,93.5,2022-05-09 10:50:30,32.799999999999955,,3646.34,32.799999999999955,7.328,2.0,2.52,50.3972217,-84.5248607,7.328,6.0,2022,5,9,10,3.6,272.0
98,29.0,47.0,93.5,320,29.5,91.0,2022-05-09 10:50:31,33.0,,3653.89,33.0,7.317,2.0,2.84,50.3972238,-84.5249698,7.317,6.0,2022,5,9,10,3.6,272.0
98,29.0,45.0,93.5,322,29.5,91.0,2022-05-09 10:50:32,33.200000000000045,,3661.21,33.200000000000045,7.111,2.0,3.02,50.3972238,-84.5250756,7.111,6.0,2022,5,9,10,3.6,272.0
97,29.0,49.0,93.5,306,29.5,91.0,2022-05-09 10:50:33,33.39999999999998,,3668.47,33.39999999999998,7.032,2.0,3.12,50.3972258,-84.5251804,7.032,6.0,2022,5,9,10,3.6,272.0
95,29.0,52.0,94.0,323,30.0,92.0,2022-05-09 10:50:34,33.60000000000002,,3675.78,33.60000000000002,7.072,2.0,3.18,50.3972297,-84.5252859,7.072,6.0,2022,5,9,10,3.6,272.0
94,28.0,52.0,91.5,313,30.0,93.0,2022-05-09 10:50:35,33.799999999999955,,3683.11,33.799999999999955,7.122,2.0,3.02,50.3972356,-84.5253915,7.122,6.0,2022,5,9,10,3.6,272.0
94,26.0,48.0,85.0,323,30.0,93.5,2022-05-09 10:50:36,34.0,,3690.33,34.0,7.019,2.0,2.93,50.3972417,-84.5254956,7.019,6.0,2022,5,9,10,3.6,272.0
94,28.5,50.0,93.5,336,30.0,93.0,2022-05-09 10:50:37,34.200000000000045,,3697.54,34.200000000000045,7.023,2.0,2.91,50.3972456,-84.5255996,7.023,6.0,2022,5,9,10,3.6,272.0
94,28.0,52.0,94.5,335,31.0,93.0,2022-05-09 10:50:38,34.39999999999998,,3704.96,34.39999999999998,7.291,2.0,2.51,50.3972525,-84.5257065,7.291,6.0,2022,5,9,10,3.6,272.0
94,28.0,48.0,95.0,326,31.0,93.0,2022-05-09 10:50:39,34.60000000000002,,3712.62,34.60000000000002,7.464,2.0,2.1,50.3972645,-84.5258159,7.464,6.0,2022,5,9,10,3.6,272.0
94,28.0,46.0,95.0,316,31.0,93.0,2022-05-09 10:50:40,34.60000000000002,,3720.24,34.60000000000002,7.416,2.0,2.07,50.3972783,-84.5259246,7.416,6.0,2022,5,9,10,3.6,272.0
94,28.0,49.0,95.0,300,31.0,93.0,2022-05-09 10:50:41,34.799999999999955,,3727.85,34.799999999999955,7.372,2.0,1.98,50.3972892,-84.5260335,7.372,6.0,2022,5,9,10,3.6,272.0
95,28.0,51.0,95.0,299,31.0,93.0,2022-05-09 10:50:42,35.0,,3735.72,35.0,7.473,2.0,1.94,50.3973002,-84.5261462,7.473,6.0,2022,5,9,10,3.6,272.0
95,28.0,51.0,95.0,298,31.0,93.0,2022-05-09 10:50:43,35.200000000000045,,3743.64,35.200000000000045,7.556,2.0,2.3,50.3973103,-84.5262597,7.556,6.0,2022,5,9,10,3.6,272.0
95,27.5,51.0,94.0,286,31.0,93.0,2022-05-09 10:50:44,35.60000000000002,,3751.47,35.60000000000002,7.55,2.0,2.66,50.3973202,-84.5263721,7.55,6.0,2022,5,9,10,3.6,272.0
95,26.0,50.0,90.0,282,31.5,94.0,2022-05-09 10:50:45,35.799999999999955,,3759.29,35.799999999999955,7.578,2.0,2.76,50.3973331,-84.5264838,7.578,6.0,2022,5,9,10,3.6,272.0
95,25.0,50.0,86.5,277,32.0,94.5,2022-05-09 10:50:46,35.799999999999955,,3767.2,35.799999999999955,7.593,2.0,2.82,50.397345,-84.526597,7.593,6.0,2022,5,9,10,3.6,272.0
95,23.5,50.0,82.5,273,32.5,95.0,2022-05-09 10:50:47,36.0,,3775.15,36.0,7.603,2.0,2.64,50.3973579,-84.5267105,7.603,6.0,2022,5,9,10,3.6,272.0
95,22.0,49.0,78.5,269,32.5,95.5,2022-05-09 10:50:48,36.0,,3783.09,36.0,7.61,2.0,2.35,50.3973709,-84.526824,7.61,6.0,2022,5,9,10,3.6,272.0
95,21.0,49.0,76.0,299,33.0,96.0,2022-05-09 10:50:49,36.0,,3791.05,36.0,7.751,2.0,1.95,50.3973847,-84.5269375,7.751,6.0,2022,5,9,10,3.6,272.0
89,21.0,49.0,76.0,356,33.0,96.0,2022-05-09 10:50:50,36.0,,3799.01,36.0,7.888,2.0,1.29,50.3973994,-84.5270508,7.888,6.0,2022,5,9,10,3.6,272.0
86,21.0,49.0,76.0,355,33.0,96.0,2022-05-09 10:50:51,36.39999999999998,,3807.1,36.39999999999998,7.776,2.0,0.85,50.3974126,-84.5271664,7.776,6.0,2022,5,9,10,3.6,272.0
86,21.0,49.0,76.0,352,33.0,96.0,2022-05-09 10:50:52,36.39999999999998,,3815.17,36.39999999999998,7.748,2.0,1.03,50.3974227,-84.5272822,7.748,6.0,2022,5,9,10,3.6,272.0
87,21.0,49.0,76.0,342,33.0,96.0,2022-05-09 10:50:53,36.39999999999998,,3822.99,36.39999999999998,7.811,2.0,1.13,50.3974315,-84.5273947,7.811,6.0,2022,5,9,10,3.6,272.0
88,21.0,49.0,76.0,329,33.0,96.0,2022-05-09 10:50:54,36.60000000000002,,3830.97,36.60000000000002,7.765,2.0,1.06,50.3974404,-84.5275093,7.765,6.0,2022,5,9,10,3.6,272.0
89,21.0,50.0,76.0,312,33.0,96.0,2022-05-09 10:50:55,36.60000000000002,,3839.08,36.60000000000002,7.773,2.0,1.26,50.3974485,-84.527626,7.773,6.0,2022,5,9,10,3.6,272.0
89,21.0,50.0,76.0,306,33.0,96.0,2022-05-09 10:50:56,36.799999999999955,,3847.1,36.799999999999955,7.837,2.0,1.41,50.3974565,-84.5277415,7.837,6.0,2022,5,9,10,3.6,272.0
89,24.5,50.0,86.0,315,33.0,96.5,2022-05-09 10:50:57,36.799999999999955,,3855.17,36.799999999999955,7.829,2.0,1.25,50.3974634,-84.5278578,7.829,6.0,2022,5,9,10,3.6,272.0
89,28.0,50.0,95.5,329,33.0,97.0,2022-05-09 10:50:58,36.799999999999955,,3863.23,36.799999999999955,7.923,2.0,1.09,50.3974704,-84.5279739,7.923,6.0,2022,5,9,10,3.6,272.0
89,28.5,50.0,95.0,337,32.5,97.0,2022-05-09 10:50:59,37.0,,3871.31,37.0,7.938,2.0,1.08,50.3974793,-84.5280901,7.938,6.0,2022,5,9,10,3.6,272.0
89,29.5,50.0,94.0,319,30.5,96.5,2022-05-09 10:51:00,37.200000000000045,,3879.28,37.200000000000045,7.827,2.0,1.27,50.3974893,-84.5282045,7.827,6.0,2022,5,9,10,3.6,272.0
89,27.5,48.0,92.5,325,30.0,96.5,2022-05-09 10:51:01,37.39999999999998,,3887.26,37.39999999999998,7.81,2.0,1.59,50.3974982,-84.5283192,7.81,6.0,2022,5,9,10,3.6,272.0
89,28.5,51.0,93.5,327,28.5,96.0,2022-05-09 10:51:02,37.39999999999998,,3895.41,37.39999999999998,7.827,2.0,1.55,50.3975092,-84.5284361,7.827,6.0,2022,5,9,10,3.6,272.0
88,29.0,51.0,94.0,317,28.0,95.5,2022-05-09 10:51:03,37.200000000000045,,3903.68,37.200000000000045,7.957,2.0,1.28,50.3975221,-84.5285543,7.957,6.0,2022,5,9,10,3.6,272.0
88,28.0,50.0,93.0,297,29.0,95.5,2022-05-09 10:51:04,37.200000000000045,,3911.97,37.200000000000045,8.054,2.0,0.91,50.397534,-84.5286731,8.054,6.0,2022,5,9,10,3.6,272.0
89,25.0,48.0,90.5,272,32.0,95.5,2022-05-09 10:51:05,37.200000000000045,,3920.2,37.200000000000045,8.041,2.0,0.35,50.3975449,-84.5287911,8.041,6.0,2022,5,9,10,3.6,272.0
88,25.0,46.0,90.5,318,32.0,95.5,2022-05-09 10:51:06,37.39999999999998,,3928.43,37.39999999999998,7.95,2.0,0.0,50.3975539,-84.5289094,7.95,6.0,2022,5,9,10,3.6,272.0
88,25.0,48.0,90.5,340,32.0,95.5,2022-05-09 10:51:07,37.39999999999998,,3936.66,37.39999999999998,7.903,2.0,0.0,50.3975628,-84.5290278,7.903,6.0,2022,5,9,10,3.6,272.0
89,25.0,49.0,90.0,276,32.0,95.5,2022-05-09 10:51:08,37.60000000000002,,3944.71,37.60000000000002,8.042,2.0,0.11,50.3975727,-84.5291433,8.042,6.0,2022,5,9,10,3.6,272.0
89,24.0,49.0,83.5,258,29.0,95.5,2022-05-09 10:51:09,37.799999999999955,,3952.84,37.799999999999955,8.093,2.0,0.65,50.3975826,-84.5292601,8.093,6.0,2022,5,9,10,3.6,272.0
89,23.0,49.0,82.5,279,28.0,92.0,2022-05-09 10:51:10,38.0,,3961.05,38.0,8.058,2.0,1.32,50.3975925,-84.5293781,8.058,6.0,2022,5,9,10,3.6,272.0
89,22.5,48.0,81.5,299,26.5,89.0,2022-05-09 10:51:11,38.0,,3969.32,38.0,8.069,2.0,1.69,50.3976035,-84.5294967,8.069,6.0,2022,5,9,10,3.6,272.0
89,23.0,48.0,85.0,318,26.5,90.0,2022-05-09 10:51:12,38.200000000000045,,3977.68,38.200000000000045,8.085,2.0,1.78,50.3976175,-84.5296159,8.085,6.0,2022,5,9,10,3.6,272.0
89,25.0,48.0,91.5,335,27.0,94.5,2022-05-09 10:51:13,38.39999999999998,,3985.95,38.39999999999998,8.099,2.0,1.98,50.3976314,-84.5297341,8.099,6.0,2022,5,9,10,3.6,272.0
90,26.5,49.0,94.0,314,28.5,96.0,2022-05-09 10:51:14,38.60000000000002,,3994.38,38.60000000000002,8.192,2.0,2.15,50.3976434,-84.5298548,8.192,6.0,2022,5,9,10,3.6,272.0
90,28.0,50.0,96.0,295,30.0,97.5,2022-05-09 10:51:15,38.60000000000002,,4002.96,38.60000000000002,8.351,2.0,1.85,50.3976552,-84.5299777,8.351,6.0,2022,5,9,10,3.6,272.0
91,28.5,51.0,94.5,327,29.0,96.5,2022-05-09 10:51:16,38.60000000000002,,4011.36,38.60000000000002,8.339,2.0,1.46,50.3976671,-84.5300981,8.339,6.0,2022,5,9,10,3.6,272.0
92,29.0,52.0,93.0,283,28.5,95.5,2022-05-09 10:51:17,38.60000000000002,,4019.75,38.60000000000002,8.303,2.0,1.05,50.397681,-84.530218,8.303,6.0,2022,5,9,10,3.6,272.0
92,28.5,52.0,92.0,291,28.5,95.0,2022-05-09 10:51:18,38.39999999999998,,4028.27,38.39999999999998,8.302,2.0,0.61,50.3976971,-84.5303392,8.302,6.0,2022,5,9,10,3.6,272.0
91,26.0,52.0,88.5,303,29.5,93.0,2022-05-09 10:51:19,38.39999999999998,,4036.6,38.39999999999998,8.205,2.0,0.21,50.39771,-84.5304583,8.205,6.0,2022,5,9,10,3.6,272.0
90,25.5,52.0,88.0,280,29.5,92.5,2022-05-09 10:51:20,38.39999999999998,,4045.0,38.39999999999998,8.239,2.0,0.0,50.3977229,-84.5305784,8.239,6.0,2022,5,9,10,3.6,272.0
90,25.5,52.0,88.0,266,29.5,92.5,2022-05-09 10:51:21,38.39999999999998,,4053.48,38.39999999999998,8.16,2.0,0.0,50.3977369,-84.5306995,8.16,6.0,2022,5,9,10,3.6,272.0
89,25.5,49.0,88.0,263,29.5,92.5,2022-05-09 10:51:22,38.60000000000002,,4061.74,38.60000000000002,8.05,2.0,0.0,50.3977478,-84.530818,8.05,6.0,2022,5,9,10,3.6,272.0
89,25.5,44.0,88.0,276,29.5,92.5,2022-05-09 10:51:23,38.799999999999955,,4069.82,38.799999999999955,8.051,2.0,0.1,50.3977567,-84.5309342,8.051,6.0,2022,5,9,10,3.6,272.0
88,25.5,44.0,88.0,296,29.5,92.5,2022-05-09 10:51:24,38.799999999999955,,4077.89,38.799999999999955,7.983,2.0,0.62,50.3977646,-84.5310503,7.983,6.0,2022,5,9,10,3.6,272.0
88,26.0,47.0,90.5,282,30.0,93.0,2022-05-09 10:51:25,39.0,,4085.89,39.0,7.919,2.0,1.31,50.3977725,-84.5311655,7.919,6.0,2022,5,9,10,3.6,272.0
89,26.5,50.0,93.0,268,30.5,93.5,2022-05-09 10:51:26,39.200000000000045,,4093.92,39.200000000000045,7.829,2.0,1.55,50.3977815,-84.5312809,7.829,6.0,2022,5,9,10,3.6,272.0
89,27.0,51.0,94.0,255,30.5,93.5,2022-05-09 10:51:27,39.200000000000045,,4101.82,39.200000000000045,7.808,2.0,1.46,50.3977924,-84.5313941,7.808,6.0,2022,5,9,10,3.6,272.0
89,27.0,51.0,93.5,247,30.0,93.0,2022-05-09 10:51:28,39.39999999999998,,4109.72,39.39999999999998,7.997,2.0,1.42,50.3978034,-84.5315074,7.997,6.0,2022,5,9,10,3.6,272.0
89,27.0,51.0,91.5,247,29.5,91.0,2022-05-09 10:51:29,39.39999999999998,,4117.81,39.39999999999998,8.014,2.0,1.35,50.3978114,-84.5316239,8.014,6.0,2022,5,9,10,3.6,272.0
89,26.5,51.0,89.5,248,28.5,89.0,2022-05-09 10:51:30,39.39999999999998,,4125.79,39.39999999999998,7.901,2.0,1.2,50.3978163,-84.5317389,7.901,6.0,2022,5,9,10,3.6,272.0
88,26.5,51.0,87.5,248,27.5,87.0,2022-05-09 10:51:31,39.39999999999998,,4133.8,39.39999999999998,7.986,2.0,1.0,50.3978223,-84.5318545,7.986,6.0,2022,5,9,10,3.6,272.0
88,26.5,51.0,86.0,244,26.5,85.0,2022-05-09 10:51:32,39.39999999999998,,4141.9,39.39999999999998,8.02,2.0,0.79,50.3978283,-84.5319712,8.02,6.0,2022,5,9,10,3.6,272.0
88,26.5,51.0,85.5,200,26.5,85.0,2022-05-09 10:51:33,39.39999999999998,,4149.89,39.39999999999998,8.062,2.0,0.36,50.3978293,-84.5320866,8.062,6.0,2022,5,9,10,3.6,272.0
89,24.0,51.0,78.5,171,26.0,84.0,2022-05-09 10:51:34,39.39999999999998,,4157.88,39.39999999999998,8.048,2.0,0.0,50.3978273,-84.5322021,8.048,6.0,2022,5,9,10,3.6,272.0
89,22.0,51.0,71.5,143,25.0,82.5,2022-05-09 10:51:35,39.39999999999998,,4165.96,39.39999999999998,8.113,2.0,0.0,50.3978283,-84.5323188,8.113,6.0,2022,5,9,10,3.6,272.0
90,22.0,51.0,68.0,131,21.0,71.0,2022-05-09 10:51:36,39.200000000000045,,4174.19,39.200000000000045,8.258,2.0,-0.13,50.3978303,-84.5324377,8.258,6.0,2022,5,9,10,3.6,272.0
91,22.0,51.0,67.0,146,19.0,65.0,2022-05-09 10:51:37,38.799999999999955,,4182.68,38.799999999999955,8.328,2.0,-0.77,50.3978323,-84.5325604,8.328,6.0,2022,5,9,10,3.6,272.0
92,21.5,48.0,67.5,142,19.5,66.5,2022-05-09 10:51:38,38.60000000000002,,4191.24,38.60000000000002,8.454,2.0,-1.46,50.3978382,-84.5326838,8.454,6.0,2022,5,9,10,3.6,272.0
93,20.5,47.0,68.0,127,21.5,69.5,2022-05-09 10:51:39,38.39999999999998,,4199.78,38.39999999999998,8.496,2.0,-1.78,50.3978462,-84.5328068,8.496,6.0,2022,5,9,10,3.6,272.0
93,20.5,47.0,67.0,82,20.0,66.0,2022-05-09 10:51:40,38.39999999999998,,4208.39,38.39999999999998,8.58,2.0,-2.21,50.3978531,-84.5329309,8.58,6.0,2022,5,9,10,3.6,272.0
93,20.0,47.0,66.0,36,19.0,62.5,2022-05-09 10:51:41,38.39999999999998,,4217.12,38.39999999999998,8.772,2.0,-2.42,50.3978591,-84.5330569,8.772,6.0,2022,5,9,10,3.6,272.0
73,14.5,34.0,57.0,5,18.5,61.0,2022-05-09 10:51:42,38.39999999999998,,4226.03,38.39999999999998,8.872,2.0,-1.81,50.3978651,-84.5331854,8.872,6.0,2022,5,9,10,3.6,272.0
24,0.5,9.0,33.0,14,19.5,63.0,2022-05-09 10:51:43,38.200000000000045,,4235.21,38.200000000000045,8.98,2.0,-1.18,50.397872,-84.5333178,8.98,6.0,2022,5,9,10,3.6,272.0
69,4.5,97.0,15.5,114,18.5,63.5,2022-05-09 10:51:44,38.0,,4244.66,38.0,9.182,2.0,-1.12,50.397879,-84.533454,9.182,6.0,2022,5,9,10,3.6,272.0
77,16.0,67.0,57.5,122,5.5,67.5,2022-05-09 10:51:45,38.0,,4254.19,38.0,9.298,2.0,-0.92,50.397885,-84.5335915,9.298,6.0,2022,5,9,10,3.6,272.0
77,19.0,53.0,71.0,104,4.5,72.0,2022-05-09 10:51:46,38.0,,4263.83,38.0,9.372,2.0,-0.47,50.3978909,-84.5337306,9.372,6.0,2022,5,9,10,3.6,272.0
72,17.0,50.0,65.5,68,11.5,76.0,2022-05-09 10:51:47,37.799999999999955,,4273.55,37.799999999999955,9.514,2.0,-0.75,50.3978988,-84.5338708,9.514,6.0,2022,5,9,10,3.6,272.0
67,15.0,47.0,59.5,32,19.0,80.0,2022-05-09 10:51:48,37.60000000000002,,4283.27,37.60000000000002,9.5,2.0,-1.39,50.3979058,-84.5340109,9.5,6.0,2022,5,9,10,3.6,272.0
0,13.0,44.0,54.5,0,25.5,84.0,2022-05-09 10:51:49,37.200000000000045,,4293.03,37.200000000000045,9.543,2.0,-1.78,50.3979098,-84.5341519,9.543,6.0,2022,5,9,10,3.6,272.0
0,13.0,41.0,54.5,0,25.5,84.0,2022-05-09 10:51:50,36.39999999999998,,4303.01,36.39999999999998,9.781,2.0,-2.42,50.3979147,-84.534296,9.781,6.0,2022,5,9,10,3.6,272.0
0,13.0,38.0,54.5,0,25.5,84.0,2022-05-09 10:51:51,35.799999999999955,,4313.04,35.799999999999955,9.893,2.0,-2.92,50.3979207,-84.5344408,9.893,6.0,2022,5,9,10,3.6,272.0
0,13.0,35.0,54.5,0,25.5,84.0,2022-05-09 10:51:52,35.39999999999998,,4323.24,35.39999999999998,10.063,2.0,-3.47,50.3979287,-84.5345878,10.063,6.0,2022,5,9,10,3.6,272.0
0,13.0,32.0,54.5,0,25.5,84.0,2022-05-09 10:51:53,34.799999999999955,,4334.17,34.799999999999955,10.37,3.0,-4.34,50.3979417,-84.5347447,10.37,6.0,2022,5,9,10,3.6,272.0
0,13.0,29.0,54.5,0,25.5,84.0,2022-05-09 10:51:54,34.200000000000045,,4345.71,34.200000000000045,10.671,3.0,-4.94,50.3979605,-84.5349095,10.671,6.0,2022,5,9,10,3.6,272.0
47,13.0,29.0,54.5,149,25.5,84.0,2022-05-09 10:51:55,33.60000000000002,,4357.46,33.60000000000002,10.889,3.0,-5.12,50.3979784,-84.5350776,10.889,6.0,2022,5,9,10,3.6,272.0
67,18.0,29.0,66.0,182,25.5,85.0,2022-05-09 10:51:56,33.0,,4369.14,33.0,11.08,4.0,-5.5,50.3979854,-84.535246,11.08,6.0,2022,5,9,10,3.6,272.0
79,23.5,,78.0,188,25.0,86.5,2022-05-09 10:51:57,32.39999999999998,,4380.84,32.39999999999998,11.352,4.0,-5.7,50.3979883,-84.535415,11.352,6.0,2022,5,9,10,3.6,272.0
79,24.0,,79.5,162,25.0,86.5,2022-05-09 10:51:58,31.799999999999955,,4392.68,31.799999999999955,11.506,4.0,-5.47,50.3979972,-84.5355856,11.506,6.0,2022,5,9,10,3.6,272.0
80,24.5,,80.5,135,25.0,86.5,2022-05-09 10:51:59,31.200000000000045,,4404.88,31.200000000000045,11.565,4.0,-5.48,50.3980062,-84.5357616,11.565,6.0,2022,5,9,10,3.6,272.0
80,25.0,,82.0,109,25.0,86.5,2022-05-09 10:52:00,30.799999999999955,,4417.03,30.799999999999955,11.517,4.0,-5.45,50.3980132,-84.5359369,11.517,6.0,2022,5,9,10,3.6,272.0
81,26.0,,83.0,83,25.0,86.5,2022-05-09 10:52:01,30.200000000000045,,4428.55,30.200000000000045,11.082,4.0,-5.29,50.3980192,-84.5361032,11.082,6.0,2022,5,9,10,3.6,272.0
81,26.5,,84.5,56,25.0,86.5,2022-05-09 10:52:02,29.600000000000023,,4439.23,29.600000000000023,10.412,4.0,-5.14,50.3980192,-84.5362574,10.412,6.0,2022,5,9,10,3.6,272.0
81,27.0,,85.5,30,25.0,86.5,2022-05-09 10:52:03,29.200000000000045,,4448.7,29.200000000000045,9.289,3.0,-4.61,50.3980102,-84.5363937,9.289,6.0,2022,5,9,10,3.6,272.0
82,27.5,,87.0,3,25.0,86.5,2022-05-09 10:52:04,28.799999999999955,,4456.71,28.799999999999955,7.764,3.0,-3.96,50.3980062,-84.5365085,7.764,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:05,28.600000000000023,,4463.56,28.600000000000023,6.235,3.0,-3.76,50.3980122,-84.5366073,6.235,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:06,28.399999999999977,,4469.51,28.399999999999977,4.944,3.0,-3.65,50.3980152,-84.5366932,4.944,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:07,28.0,,4474.26,28.0,3.759,3.0,-3.5,50.3980162,-84.5367618,3.759,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:08,27.600000000000023,,4477.85,27.600000000000023,3.254,3.0,-4.31,50.3980201,-84.5368132,3.254,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:09,27.399999999999977,,4480.97,27.399999999999977,3.34,3.0,-5.56,50.3980241,-84.5368579,3.34,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:10,27.0,,4484.17,27.0,3.241,2.0,-6.21,50.3980311,-84.5369028,3.241,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:11,26.799999999999955,,4487.17,26.799999999999955,3.048,2.0,-6.82,50.3980451,-84.5369416,3.048,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:12,26.600000000000023,,4489.67,26.600000000000023,2.628,2.0,-7.47,50.398061,-84.5369705,2.628,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:13,26.399999999999977,,4491.49,26.399999999999977,2.031,2.0,-8.55,50.3980739,-84.5369903,2.031,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:27,25.200000000000045,,4492.21,25.200000000000045,1.128,1.0,0.0,50.3980927,-84.5370318,1.128,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:28,25.200000000000045,,4493.53,25.200000000000045,2.409,1.0,0.0,50.3980927,-84.537073,2.409,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:29,25.200000000000045,,4496.56,25.200000000000045,2.868,1.0,0.0,50.3980947,-84.5371167,2.868,6.0,2022,5,9,10,3.6,272.0
0,27.5,,87.0,0,25.0,86.5,2022-05-09 10:52:30,25.0,,4500.14,25.0,3.395,1.0,0.0,50.3980987,-84.5371682,3.395,6.0,2022,5,9,10,3.6,272.0
0,27.5,50.0,87.0,0,25.0,86.5,2022-05-09 10:52:31,25.0,,4503.94,25.0,3.713,1.0,-0.34,50.3981027,-84.5372228,3.713,6.0,2022,5,9,10,3.6,272.0
21,27.5,50.0,87.0,175,25.0,86.5,2022-05-09 10:52:32,24.799999999999955,,4508.17,24.799999999999955,4.105,1.0,-1.86,50.3981077,-84.5372836,4.105,6.0,2022,5,9,10,3.6,272.0
29,27.5,50.0,87.0,252,25.0,86.5,2022-05-09 10:52:33,24.799999999999955,,4513.04,24.799999999999955,4.669,2.0,-2.99,50.3981136,-84.5373535,4.669,6.0,2022,5,9,10,3.6,272.0
41,27.5,50.0,87.0,341,25.0,86.5,2022-05-09 10:52:34,24.600000000000023,,4518.68,24.600000000000023,5.413,2.0,-2.78,50.3981186,-84.5374347,5.413,6.0,2022,5,9,10,3.6,272.0
