battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,heart_rate,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,88,24.0,56.0,80.0,284,20.5,70.0,13,2022-05-10 23:35:56,1114.8,8.05,3.0,50.3948622,-84.4618692,8.05,104.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,87,34.0,53.0,99.5,299,25.5,78.5,13,2022-05-10 23:35:57,1122.75,7.99,3.0,50.3948616,-84.4617544,7.99,104.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,87,34.0,53.0,99.5,318,25.5,78.5,13,2022-05-10 23:35:58,1130.73,7.873,3.0,50.3948629,-84.461639,7.873,105.0,6.0,6.0,0.0,2022,5,10,23,4.76,219.0
,87,32.5,53.0,97.0,341,29.5,89.5,13,2022-05-10 23:35:59,1138.66,7.756,2.0,50.3948636,-84.4615243,7.756,105.0,6.0,6.0,0.0,2022,5,10,23,4.76,219.0
,87,29.5,52.0,95.0,317,31.0,95.5,13,2022-05-10 23:36:00,1146.47,7.621,2.0,50.3948662,-84.4614116,7.621,104.0,6.0,6.0,0.0,2022,5,10,23,4.76,219.0
,86,28.0,50.0,95.0,327,30.5,96.0,13,2022-05-10 23:36:01,1154.31,7.702,2.0,50.394877,-84.4612993,7.702,104.0,6.199999999999989,6.199999999999989,0.03,2022,5,10,23,4.76,219.0
,84,36.5,53.0,100.0,327,28.5,92.0,13,2022-05-10 23:36:02,1162.13,7.643,2.0,50.3948978,-84.4611901,7.643,102.0,6.600000000000023,6.600000000000023,0.58,2022,5,10,23,4.76,219.0
,83,42.0,49.0,100.0,378,31.5,95.0,13,2022-05-10 23:36:03,1169.96,7.851,2.0,50.3949244,-84.4610827,7.851,102.0,6.800000000000011,6.800000000000011,1.38,2022,5,10,23,4.76,219.0
,82,42.0,49.0,100.0,435,31.5,95.0,13,2022-05-10 23:36:04,1177.65,7.797,2.0,50.3949561,-84.4609801,7.797,102.0,7.0,7.0,1.85,2022,5,10,23,4.76,219.0
,82,40.0,44.0,100.0,391,35.5,96.5,13,2022-05-10 23:36:05,1185.28,7.543,2.0,50.3949965,-84.4608844,7.543,101.0,7.0,7.0,2.18,2022,5,10,23,4.76,219.0
,81,37.5,37.0,99.5,316,41.0,98.0,13,2022-05-10 23:36:06,1192.77,7.583,2.0,50.395043,-84.4607962,7.583,101.0,7.0,7.0,2.36,2022,5,10,23,4.76,219.0
,82,33.5,32.0,93.5,239,42.5,97.0,13,2022-05-10 23:36:07,1200.51,7.824,2.0,50.3950949,-84.460709,7.824,101.0,6.800000000000011,6.800000000000011,2.05,2022,5,10,23,4.76,219.0
,82,24.0,32.0,72.5,155,33.5,88.0,13,2022-05-10 23:36:08,1208.31,7.898,2.0,50.3951488,-84.4606226,7.898,101.0,6.800000000000011,6.800000000000011,0.85,2022,5,10,23,4.76,219.0
,86,19.5,45.0,62.0,106,21.5,68.0,13,2022-05-10 23:36:09,1216.34,8.052,2.0,50.3952011,-84.4605304,8.052,102.0,6.600000000000023,6.600000000000023,-0.04,2022,5,10,23,4.76,219.0
,89,19.0,50.0,60.0,115,16.5,58.5,13,2022-05-10 23:36:10,1224.68,8.325,2.0,50.3952529,-84.460432,8.325,101.0,6.399999999999977,6.399999999999977,-0.61,2022,5,10,23,4.76,219.0
,91,19.0,50.0,58.5,138,15.0,56.0,13,2022-05-10 23:36:11,1232.99,8.173,2.0,50.3953046,-84.460334,8.173,100.0,6.399999999999977,6.399999999999977,-1.44,2022,5,10,23,4.76,219.0
,92,19.0,50.0,58.5,169,15.0,56.0,13,2022-05-10 23:36:12,1241.3,8.187,2.0,50.3953546,-84.4602345,8.187,100.0,6.199999999999989,6.199999999999989,-1.94,2022,5,10,23,4.76,219.0
,91,19.0,52.0,58.5,172,15.0,56.0,13,2022-05-10 23:36:13,1249.59,8.183,2.0,50.3954027,-84.4601337,8.183,100.0,6.0,6.0,-1.85,2022,5,10,23,4.76,219.0
,90,20.5,52.0,66.5,187,18.5,63.0,13,2022-05-10 23:36:14,1257.93,8.021,2.0,50.3954506,-84.4600319,8.021,101.0,5.800000000000011,5.800000000000011,-1.6,2022,5,10,23,4.76,219.0
,88,21.5,52.0,74.0,221,21.5,69.0,13,2022-05-10 23:36:15,1266.11,7.959,2.0,50.3954956,-84.4599304,7.959,102.0,5.800000000000011,5.800000000000011,-1.67,2022,5,10,23,4.76,219.0
,86,21.5,52.0,74.0,263,21.5,69.0,13,2022-05-10 23:36:16,1274.19,7.974,2.0,50.3955367,-84.4598275,7.974,103.0,5.600000000000023,5.600000000000023,-1.61,2022,5,10,23,4.76,219.0
,86,21.5,52.0,74.0,253,21.5,69.0,13,2022-05-10 23:36:17,1282.4,7.974,2.0,50.3955739,-84.4597199,7.974,104.0,5.600000000000023,5.600000000000023,-1.34,2022,5,10,23,4.76,219.0
,86,23.5,52.0,80.0,256,23.0,74.0,13,2022-05-10 23:36:18,1290.5,7.897,2.0,50.3956043,-84.4596103,7.897,103.0,5.600000000000023,5.600000000000023,-1.14,2022,5,10,23,4.76,219.0
,86,26.5,52.0,87.5,262,24.5,80.0,13,2022-05-10 23:36:19,1298.44,7.882,2.0,50.3956307,-84.4595013,7.882,102.0,5.600000000000023,5.600000000000023,-0.94,2022,5,10,23,4.76,219.0
,86,27.0,51.0,89.5,260,25.5,82.5,13,2022-05-10 23:36:20,1306.36,7.742,2.0,50.3956512,-84.4593902,7.742,104.0,5.399999999999977,5.399999999999977,-0.82,2022,5,10,23,4.76,219.0
,86,26.0,49.0,86.5,253,25.5,82.5,13,2022-05-10 23:36:21,1314.1,7.673,2.0,50.3956705,-84.4592814,7.673,105.0,5.600000000000023,5.600000000000023,-0.44,2022,5,10,23,4.76,219.0
,86,25.0,47.0,83.5,245,25.5,82.5,13,2022-05-10 23:36:22,1321.82,7.422,2.0,50.3956931,-84.4591741,7.422,104.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,84,25.0,47.0,83.0,206,25.5,82.5,13,2022-05-10 23:36:23,1329.39,7.438,2.0,50.3957157,-84.4590689,7.438,103.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,83,26.0,47.0,85.0,225,26.0,83.5,13,2022-05-10 23:36:24,1337.05,7.577,2.0,50.3957374,-84.4589622,7.577,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,83,28.5,48.0,89.0,240,27.0,85.0,13,2022-05-10 23:36:25,1344.6,7.439,2.0,50.3957593,-84.4588571,7.439,101.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,83,30.5,49.0,93.0,255,27.5,87.0,13,2022-05-10 23:36:26,1351.98,7.427,2.0,50.3957925,-84.4587609,7.427,102.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,83,32.5,50.0,96.5,271,28.5,88.5,13,2022-05-10 23:36:27,1359.45,7.408,2.0,50.3958419,-84.4586767,7.408,102.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,83,29.5,50.0,96.5,293,29.0,89.0,12,2022-05-10 23:36:28,1366.98,7.392,2.0,50.3959058,-84.4586115,7.392,102.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,83,28.5,50.0,96.5,314,29.0,89.0,12,2022-05-10 23:36:29,1374.56,7.635,2.0,50.3959791,-84.4585646,7.635,101.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,84,28.5,50.0,96.5,325,29.0,89.0,12,2022-05-10 23:36:30,1382.44,8.008,2.0,50.3960594,-84.4585286,8.008,100.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,84,28.5,53.0,96.5,343,29.0,89.0,12,2022-05-10 23:36:31,1390.44,7.943,2.0,50.3961417,-84.458496,7.943,100.0,5.600000000000023,5.600000000000023,-0.02,2022,5,10,23,4.76,219.0
,87,25.0,49.0,87.0,307,29.0,93.5,12,2022-05-10 23:36:32,1398.47,8.13,2.0,50.3962245,-84.4584629,8.13,100.0,5.399999999999977,5.399999999999977,-0.43,2022,5,10,23,4.76,219.0
,88,24.0,47.0,81.0,301,28.5,90.0,12,2022-05-10 23:36:33,1407.0,8.581,2.0,50.3963106,-84.4584211,8.581,100.0,5.199999999999989,5.199999999999989,-1.09,2022,5,10,23,4.76,219.0
,92,24.0,46.0,80.5,302,28.0,87.5,12,2022-05-10 23:36:34,1416.01,8.902,2.0,50.3964015,-84.4583764,8.902,100.0,5.199999999999989,5.199999999999989,-1.49,2022,5,10,23,4.76,219.0
,94,26.5,47.0,84.5,273,31.0,94.5,12,2022-05-10 23:36:35,1424.86,8.73,2.0,50.3964903,-84.4583312,8.73,101.0,5.0,5.0,-1.72,2022,5,10,23,4.76,219.0
,96,23.0,48.0,77.5,303,31.0,94.5,12,2022-05-10 23:36:36,1433.75,8.93,2.0,50.3965797,-84.4582859,8.93,101.0,5.0,5.0,-1.75,2022,5,10,23,4.76,219.0
,97,30.0,48.0,92.0,313,26.5,86.5,12,2022-05-10 23:36:37,1442.36,8.768,2.0,50.3966667,-84.4582437,8.768,101.0,5.0,5.0,-1.45,2022,5,10,23,4.76,219.0
,97,31.0,48.0,94.5,305,25.5,83.5,12,2022-05-10 23:36:38,1451.02,8.586,3.0,50.3967543,-84.4582013,8.586,102.0,4.800000000000011,4.800000000000011,-1.11,2022,5,10,23,4.76,219.0
,97,30.5,48.0,93.0,295,25.5,82.5,12,2022-05-10 23:36:39,1459.31,8.507,3.0,50.396837,-84.4581569,8.507,101.0,4.600000000000023,4.600000000000023,-1.05,2022,5,10,23,4.76,219.0
,98,30.0,49.0,91.5,284,25.0,81.0,12,2022-05-10 23:36:40,1467.83,8.587,3.0,50.3969218,-84.4581108,8.587,100.0,4.600000000000023,4.600000000000023,-1.19,2022,5,10,23,4.76,219.0
,98,29.5,49.0,90.5,266,25.0,80.0,12,2022-05-10 23:36:41,1476.49,8.649,3.0,50.3970088,-84.4580664,8.649,101.0,4.600000000000023,4.600000000000023,-1.13,2022,5,10,23,4.76,219.0
,96,29.5,44.0,90.5,236,25.0,80.0,12,2022-05-10 23:36:42,1485.35,8.85,3.0,50.3970982,-84.458023,8.85,102.0,4.600000000000023,4.600000000000023,-0.89,2022,5,10,23,4.76,219.0
,96,24.0,50.0,81.0,294,26.5,82.5,12,2022-05-10 23:36:43,1494.45,8.924,3.0,50.3971904,-84.4579789,8.924,102.0,4.800000000000011,4.800000000000011,-0.36,2022,5,10,23,4.76,219.0
,96,20.0,55.0,74.5,235,27.0,82.5,12,2022-05-10 23:36:44,1503.42,8.7,2.0,50.3972809,-84.457935,8.7,101.0,5.0,5.0,0.35,2022,5,10,23,4.76,219.0
,96,21.0,51.0,77.0,280,25.0,77.0,12,2022-05-10 23:36:45,1512.26,8.595,2.0,50.3973695,-84.457889,8.595,101.0,5.199999999999989,5.199999999999989,1.09,2022,5,10,23,4.76,219.0
,95,25.5,47.0,88.0,285,23.5,78.0,12,2022-05-10 23:36:46,1520.98,8.489,2.0,50.3974566,-84.4578424,8.489,100.0,5.399999999999977,5.399999999999977,1.64,2022,5,10,23,4.76,219.0
,95,25.5,47.0,88.0,279,23.5,78.0,12,2022-05-10 23:36:47,1529.56,8.436,2.0,50.397544,-84.4578032,8.436,100.0,5.399999999999977,5.399999999999977,1.83,2022,5,10,23,4.76,219.0
,95,25.5,47.0,88.0,257,23.5,78.0,12,2022-05-10 23:36:48,1537.84,8.376,2.0,50.3976305,-84.4577758,8.376,100.0,5.600000000000023,5.600000000000023,1.89,2022,5,10,23,4.76,219.0
,95,22.5,47.0,79.0,229,22.5,72.0,12,2022-05-10 23:36:49,1546.23,8.755,2.0,50.39772,-84.4577666,8.755,101.0,5.600000000000023,5.600000000000023,1.61,2022,5,10,23,4.76,219.0
,95,18.0,47.0,64.5,212,20.5,62.5,12,2022-05-10 23:36:50,1555.15,9.299,2.0,50.3978123,-84.4577944,9.299,101.0,5.600000000000023,5.600000000000023,1.11,2022,5,10,23,4.76,219.0
,95,18.0,47.0,64.5,289,20.5,62.5,12,2022-05-10 23:36:51,1564.66,9.681,2.0,50.3979046,-84.4578525,9.681,101.0,5.600000000000023,5.600000000000023,0.44,2022,5,10,23,4.76,219.0
,97,20.0,49.0,68.5,316,21.0,65.0,12,2022-05-10 23:36:52,1574.21,9.449,2.0,50.397991,-84.4579266,9.449,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,97,23.0,51.0,75.5,297,21.5,69.0,12,2022-05-10 23:36:53,1583.3,8.705,2.0,50.398069,-84.4580055,8.705,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,97,26.0,54.0,81.5,281,22.0,73.0,12,2022-05-10 23:36:54,1591.91,8.557,2.0,50.3981428,-84.4580805,8.557,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,97,26.0,54.0,84.5,284,25.0,79.0,12,2022-05-10 23:36:55,1600.53,8.453,2.0,50.3982189,-84.4581513,8.453,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,97,26.5,54.0,87.0,288,27.5,85.0,12,2022-05-10 23:36:56,1609.2,8.555,2.0,50.3982981,-84.458217,8.555,102.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,96,26.5,54.0,87.5,278,28.0,86.0,12,2022-05-10 23:36:57,1617.83,8.635,2.0,50.3983782,-84.45828,8.635,101.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,96,26.5,54.0,87.5,191,28.0,86.0,12,2022-05-10 23:36:58,1626.39,8.528,3.0,50.3984598,-84.458337,8.528,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,95,26.5,54.0,87.5,103,28.0,86.0,12,2022-05-10 23:36:59,1634.9,8.374,3.0,50.3985432,-84.458387,8.374,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,82,27.0,54.0,89.5,138,20.5,87.5,12,2022-05-10 23:37:00,1642.99,7.97,3.0,50.3986242,-84.4584294,7.97,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,50,28.0,54.0,93.5,379,2.5,92.0,12,2022-05-10 23:37:01,1651.41,8.187,3.0,50.3987106,-84.4584651,8.187,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,87,24.5,54.0,89.0,326,27.5,96.5,12,2022-05-10 23:37:02,1659.77,8.104,3.0,50.3987961,-84.4585017,8.104,100.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,94,24.0,54.0,88.5,363,31.5,97.0,12,2022-05-10 23:37:03,1668.08,8.349,3.0,50.3988797,-84.4585436,8.349,99.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,95,24.0,54.0,88.5,354,31.5,97.0,12,2022-05-10 23:37:04,1676.27,8.392,3.0,50.3989614,-84.4585877,8.392,99.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,95,24.0,54.0,88.5,305,31.5,97.0,12,2022-05-10 23:37:05,1685.14,8.56,3.0,50.3990512,-84.45863,8.56,101.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,94,24.0,54.0,88.5,295,31.5,97.0,12,2022-05-10 23:37:06,1693.85,8.349,3.0,50.3991406,-84.4586673,8.349,102.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,93,29.0,54.0,95.0,324,30.5,92.0,12,2022-05-10 23:37:07,1702.49,8.396,3.0,50.3992306,-84.4586976,8.396,102.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,93,33.0,49.0,99.0,309,30.0,88.5,12,2022-05-10 23:37:08,1711.13,8.354,3.0,50.399321,-84.4587255,8.354,101.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,92,33.0,45.0,97.5,276,30.5,89.5,12,2022-05-10 23:37:09,1723.71,8.317,5.0,50.3994553,-84.4587398,8.317,100.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,92,30.5,46.0,90.0,334,35.5,99.0,12,2022-05-10 23:37:10,1733.08,8.309,5.0,50.3995545,-84.4587585,8.309,100.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,91,28.5,51.0,92.0,342,35.5,99.0,11,2022-05-10 23:37:11,1741.17,8.122,5.0,50.3996405,-84.458773,8.122,99.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,91,28.0,51.0,92.5,338,35.5,99.0,11,2022-05-10 23:37:12,1748.86,7.666,4.0,50.3997228,-84.4587828,7.666,101.0,6.0,6.0,0.0,2022,5,10,23,4.76,219.0
,91,27.5,51.0,92.0,345,33.5,97.5,11,2022-05-10 23:37:13,1756.86,7.495,4.0,50.3998083,-84.4587928,7.495,101.0,6.0,6.0,0.0,2022,5,10,23,4.76,219.0
,90,27.0,53.0,90.5,373,28.5,93.0,11,2022-05-10 23:37:14,1764.72,7.698,4.0,50.3998926,-84.4588,7.698,101.0,6.0,6.0,0.02,2022,5,10,23,4.76,219.0
,90,29.0,53.0,91.0,363,28.5,93.0,11,2022-05-10 23:37:15,1772.45,7.79,4.0,50.3999753,-84.4587939,7.79,101.0,6.0,6.0,0.41,2022,5,10,23,4.76,219.0
,89,31.0,53.0,97.5,379,29.5,95.5,11,2022-05-10 23:37:16,1779.32,6.876,3.0,50.4000489,-84.4587873,6.876,101.0,6.199999999999989,6.199999999999989,0.8,2022,5,10,23,4.76,219.0
,88,33.0,52.0,97.5,358,30.0,96.0,11,2022-05-10 23:37:17,1785.53,6.374,3.0,50.4001156,-84.4587847,6.374,101.0,6.399999999999977,6.399999999999977,0.78,2022,5,10,23,4.76,219.0
,88,35.0,51.0,98.0,366,30.5,96.5,11,2022-05-10 23:37:18,1791.87,6.705,3.0,50.4001829,-84.4587732,6.705,101.0,6.399999999999977,6.399999999999977,0.96,2022,5,10,23,4.76,219.0
,88,37.0,49.0,100.0,374,31.0,97.0,11,2022-05-10 23:37:19,1799.22,7.848,3.0,50.4002603,-84.4587518,7.848,101.0,6.399999999999977,6.399999999999977,1.2,2022,5,10,23,4.76,219.0
,89,38.5,49.0,100.0,343,30.0,98.0,11,2022-05-10 23:37:20,1807.55,8.566,3.0,50.4003472,-84.4587239,8.566,101.0,6.399999999999977,6.399999999999977,1.24,2022,5,10,23,4.76,219.0
,91,28.5,49.0,87.5,330,30.0,96.0,11,2022-05-10 23:37:21,1816.31,8.805,3.0,50.4004394,-84.4586981,8.805,102.0,6.399999999999977,6.399999999999977,1.16,2022,5,10,23,4.76,219.0
,92,32.0,51.0,94.5,322,30.0,95.5,11,2022-05-10 23:37:22,1824.99,8.73,3.0,50.4005314,-84.4586784,8.73,101.0,6.399999999999977,6.399999999999977,0.54,2022,5,10,23,4.76,219.0
,93,31.0,52.0,93.5,305,30.0,93.0,11,2022-05-10 23:37:23,1833.81,8.451,3.0,50.4006252,-84.4586606,8.451,101.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,94,26.0,52.0,86.0,292,30.5,89.5,11,2022-05-10 23:37:24,1842.41,8.112,3.0,50.4007164,-84.4586413,8.112,102.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,26.0,52.0,86.0,315,30.5,89.5,11,2022-05-10 23:37:25,1850.64,7.979,3.0,50.4008037,-84.4586227,7.979,102.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,26.0,52.0,86.0,270,30.5,89.5,11,2022-05-10 23:37:26,1858.53,7.893,3.0,50.4008877,-84.4586065,7.893,102.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,27.5,52.0,88.5,255,31.5,90.5,11,2022-05-10 23:37:27,1866.63,7.617,3.0,50.4009737,-84.4585891,7.617,102.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,30.0,52.0,92.0,273,32.5,91.5,11,2022-05-10 23:37:28,1874.54,7.515,3.0,50.4010572,-84.4585684,7.515,102.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,32.5,52.0,96.0,291,33.5,93.0,11,2022-05-10 23:37:29,1882.66,7.581,3.0,50.4011431,-84.4585478,7.581,99.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,34.5,52.0,99.5,310,35.0,94.5,11,2022-05-10 23:37:30,1890.61,7.357,3.0,50.4012277,-84.4585333,7.357,100.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,95,31.0,52.0,92.5,336,32.0,92.5,11,2022-05-10 23:37:31,1897.95,7.248,3.0,50.4013062,-84.4585231,7.248,101.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,94,29.5,52.0,89.5,327,31.0,92.0,11,2022-05-10 23:37:32,1906.17,7.94,3.0,50.4013941,-84.4585117,7.94,102.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,94,29.5,52.0,89.5,330,31.0,92.0,11,2022-05-10 23:37:33,1915.18,8.386,3.0,50.4014903,-84.4584982,8.386,102.0,6.600000000000023,6.600000000000023,0.0,2022,5,10,23,4.76,219.0
,94,29.5,52.0,89.5,346,31.0,92.0,11,2022-05-10 23:37:34,1923.98,8.453,3.0,50.4015843,-84.4584843,8.453,103.0,6.600000000000023,6.600000000000023,0.0,2022,5,10,23,4.76,219.0
,94,29.5,52.0,89.5,341,31.0,92.0,11,2022-05-10 23:37:35,1932.88,8.46,3.0,50.4016792,-84.458469,8.46,103.0,6.600000000000023,6.600000000000023,0.0,2022,5,10,23,4.76,219.0
,94,31.0,52.0,94.0,327,33.0,95.0,11,2022-05-10 23:37:36,1942.2,9.085,3.0,50.4017788,-84.4584558,9.085,102.0,6.800000000000011,6.800000000000011,0.01,2022,5,10,23,4.76,219.0
,95,30.5,52.0,92.5,312,34.0,95.0,11,2022-05-10 23:37:37,1951.94,9.238,3.0,50.4018829,-84.4584425,9.238,101.0,6.800000000000011,6.800000000000011,0.27,2022,5,10,23,4.76,219.0
,95,29.5,52.0,88.5,297,34.5,93.0,11,2022-05-10 23:37:38,1961.68,9.02,3.0,50.4019873,-84.4584326,9.02,102.0,6.800000000000011,6.800000000000011,0.26,2022,5,10,23,4.76,219.0
,96,29.5,52.0,88.5,270,34.5,93.0,11,2022-05-10 23:37:39,1971.21,8.959,3.0,50.4020893,-84.458422,8.959,102.0,6.800000000000011,6.800000000000011,0.0,2022,5,10,23,4.76,219.0
,97,29.5,52.0,88.5,272,34.5,93.0,11,2022-05-10 23:37:40,1980.82,8.978,3.0,50.4021921,-84.45841,8.978,102.0,6.800000000000011,6.800000000000011,0.0,2022,5,10,23,4.76,219.0
,97,29.0,53.0,88.5,288,34.0,93.0,11,2022-05-10 23:37:41,1989.94,8.898,3.0,50.4022898,-84.4583995,8.898,103.0,6.600000000000023,6.600000000000023,0.0,2022,5,10,23,4.76,219.0
,97,28.0,54.0,89.0,304,32.0,93.0,11,2022-05-10 23:37:42,1998.71,8.727,3.0,50.4023836,-84.4583882,8.727,103.0,6.600000000000023,6.600000000000023,0.0,2022,5,10,23,4.76,219.0
,97,27.0,55.0,89.5,277,31.0,93.0,11,2022-05-10 23:37:43,2007.71,8.857,3.0,50.4024801,-84.4583817,8.857,104.0,6.600000000000023,6.600000000000023,0.0,2022,5,10,23,4.76,219.0
,98,23.0,50.0,80.5,298,29.0,90.5,11,2022-05-10 23:37:44,2017.0,9.176,3.0,50.4025798,-84.4583764,9.176,103.0,6.600000000000023,6.600000000000023,-0.01,2022,5,10,23,4.76,219.0
,96,27.0,50.0,88.5,333,29.5,86.0,11,2022-05-10 23:37:45,2026.61,9.472,3.0,50.4026829,-84.458369,9.472,104.0,6.399999999999977,6.399999999999977,-0.33,2022,5,10,23,4.76,219.0
,92,29.5,50.0,92.0,339,30.5,89.5,11,2022-05-10 23:37:46,2036.39,9.709,3.0,50.4027878,-84.4583638,9.709,104.0,6.199999999999989,6.199999999999989,-0.81,2022,5,10,23,4.76,219.0
,94,29.5,50.0,92.5,319,31.0,91.5,11,2022-05-10 23:37:47,2046.17,9.975,3.0,50.4028929,-84.4583598,9.975,104.0,6.199999999999989,6.199999999999989,-1.04,2022,5,10,23,4.76,219.0
,95,28.0,49.0,90.5,343,31.5,95.5,11,2022-05-10 23:37:48,2056.25,9.958,3.0,50.403001,-84.4583545,9.958,103.0,6.0,6.0,-1.31,2022,5,10,23,4.76,219.0
,97,35.5,53.0,98.5,331,31.5,95.5,11,2022-05-10 23:37:49,2066.48,10.16,3.0,50.4031109,-84.4583512,10.16,105.0,5.800000000000011,5.800000000000011,-1.45,2022,5,10,23,4.76,219.0
,99,27.0,52.0,89.5,308,32.0,96.0,11,2022-05-10 23:37:50,2076.88,10.128,3.0,50.4032225,-84.4583479,10.128,105.0,5.600000000000023,5.600000000000023,-1.47,2022,5,10,23,4.76,219.0
,100,23.5,51.0,86.0,366,32.5,96.5,11,2022-05-10 23:37:51,2087.06,9.817,3.0,50.4033319,-84.4583466,9.817,106.0,5.600000000000023,5.600000000000023,-1.5,2022,5,10,23,4.76,219.0
,99,24.0,50.0,86.5,391,32.0,95.0,11,2022-05-10 23:37:52,2096.97,9.984,3.0,50.403438,-84.4583548,9.984,106.0,5.399999999999977,5.399999999999977,-1.33,2022,5,10,23,4.76,219.0
,99,26.0,47.0,88.5,383,30.5,87.5,11,2022-05-10 23:37:53,2106.95,9.825,3.0,50.4035449,-84.4583667,9.825,104.0,5.600000000000023,5.600000000000023,-1.06,2022,5,10,23,4.76,219.0
,99,26.0,48.0,88.5,384,30.5,87.5,11,2022-05-10 23:37:54,2116.71,9.689,3.0,50.4036495,-84.4583758,9.689,105.0,5.600000000000023,5.600000000000023,-0.83,2022,5,10,23,4.76,219.0
,98,26.0,48.0,88.5,361,30.5,87.5,11,2022-05-10 23:37:55,2126.86,9.793,3.0,50.4037584,-84.4583825,9.793,106.0,5.399999999999977,5.399999999999977,-0.38,2022,5,10,23,4.76,219.0
,97,26.0,48.0,88.5,313,30.5,87.5,11,2022-05-10 23:37:56,2136.86,9.617,3.0,50.4038656,-84.4583912,9.617,105.0,5.399999999999977,5.399999999999977,0.0,2022,5,10,23,4.76,219.0
,96,26.5,48.0,88.0,298,30.0,89.0,11,2022-05-10 23:37:57,2146.29,9.392,3.0,50.4039663,-84.4584051,9.392,105.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,96,27.5,48.0,87.0,316,28.5,93.0,11,2022-05-10 23:37:58,2155.61,9.423,3.0,50.4040658,-84.4584206,9.423,105.0,5.600000000000023,5.600000000000023,0.0,2022,5,10,23,4.76,219.0
,94,27.5,48.0,88.5,379,28.5,92.5,11,2022-05-10 23:37:59,2165.24,9.448,3.0,50.4041686,-84.4584366,9.448,106.0,5.800000000000011,5.800000000000011,0.01,2022,5,10,23,4.76,219.0
,94,28.0,48.0,90.5,381,28.5,91.5,11,2022-05-10 23:38:00,2174.74,9.054,3.0,50.40427,-84.4584501,9.054,106.0,6.0,6.0,0.44,2022,5,10,23,4.76,219.0
