cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
60,352,14918.61,6.211,2,144,50.605941,-84.7945848,156,6.211,2022-09-11 23:06:31,,9.0,79.0,86.0,25.0,80.5,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
103,352,14925.03,6.637,2,144,50.6058706,-84.7945756,313,6.637,2022-09-11 23:06:32,,21.0,73.0,93.0,30.0,91.5,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
107,352,14931.69,6.992,2,143,50.6057986,-84.7945728,371,6.992,2022-09-11 23:06:33,,30.5,62.0,97.5,33.5,99.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
104,353,14938.71,7.2,2,144,50.6057254,-84.7945728,341,7.2,2022-09-11 23:06:34,,31.5,66.0,96.0,32.5,95.5,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
99,353,14945.83,7.276,2,144,50.6056499,-84.7945666,280,7.276,2022-09-11 23:06:35,,24.0,31.0,84.5,33.0,98.5,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
93,353,14953.16,7.39,2,144,50.6055697,-84.7945637,233,7.39,2022-09-11 23:06:36,,26.5,49.0,88.5,30.0,88.5,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
94,354,14960.65,7.521,2,144,50.6054882,-84.7945637,241,7.521,2022-09-11 23:06:37,,28.0,48.0,88.5,27.0,81.0,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
96,354,14968.28,7.628,2,143,50.6054059,-84.7945637,217,7.628,2022-09-11 23:06:38,,24.5,49.0,79.0,25.5,80.5,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
97,354,14975.84,7.674,2,141,50.605326,-84.7945637,196,7.674,2022-09-11 23:06:39,,20.5,56.0,69.0,24.5,80.0,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
91,354,14983.51,7.705,2,136,50.6052422,-84.7945637,180,7.705,2022-09-11 23:06:40,,17.0,56.0,58.5,24.5,80.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
65,354,14991.18,7.614,2,135,50.6051621,-84.7945512,170,7.614,2022-09-11 23:06:41,,14.5,57.0,55.0,24.0,78.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
39,354,14998.59,7.323,2,134,50.6050846,-84.7945392,160,7.323,2022-09-11 23:06:42,,12.5,57.0,58.0,22.5,74.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
13,354,15005.59,6.966,2,133,50.6050085,-84.7945303,150,6.966,2022-09-11 23:06:43,,10.5,56.0,61.0,21.5,71.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
0,354,15012.35,6.49,2,133,50.6049366,-84.7945397,0,6.49,2022-09-11 23:06:44,,8.5,55.0,64.5,20.0,67.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
0,354,15018.31,5.777,2,133,50.6048741,-84.7945643,0,5.777,2022-09-11 23:06:45,,6.0,54.0,67.5,19.0,63.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
1,354,15023.49,4.896,2,133,50.6048338,-84.7946104,0,4.896,2022-09-11 23:06:46,,4.0,53.0,70.5,17.5,60.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
98,354,15028.3,4.763,2,133,50.6048114,-84.7946711,18,4.763,2022-09-11 23:06:47,,2.0,52.0,73.5,16.5,56.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
80,354,15033.39,5.088,2,133,50.6048057,-84.7947412,81,5.088,2022-09-11 23:06:48,,0.0,51.0,76.5,15.0,52.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
81,354,15038.92,5.617,2,133,50.604812,-84.7948205,122,5.617,2022-09-11 23:06:49,,19.5,50.0,80.0,15.0,52.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
84,354,15044.83,6.039,2,134,50.604821,-84.7949075,144,6.039,2022-09-11 23:06:50,,19.5,52.0,68.5,25.5,77.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
85,355,15050.84,6.152,2,134,50.6048239,-84.7949929,144,6.152,2022-09-11 23:06:51,,17.0,53.0,59.0,27.5,81.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
87,355,15057.15,6.36,2,134,50.6048239,-84.7950878,107,6.36,2022-09-11 23:06:52,,16.5,53.0,57.0,20.0,63.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
89,355,15063.55,6.463,2,135,50.604827,-84.7951809,105,6.463,2022-09-11 23:06:53,,15.5,55.0,56.0,17.5,57.5,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
91,355,15069.95,6.344,2,133,50.6048347,-84.7952722,105,6.344,2022-09-11 23:06:54,,16.5,58.0,57.5,17.0,57.0,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
91,355,15076.3,6.344,2,133,50.6048375,-84.7953636,105,6.344,2022-09-11 23:06:55,,15.5,58.0,57.0,16.5,55.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
91,355,15082.35,6.428,2,132,50.6048405,-84.7954507,103,6.428,2022-09-11 23:06:56,,14.5,56.0,54.0,16.5,54.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
92,355,15088.85,6.468,2,131,50.6048451,-84.7955431,100,6.468,2022-09-11 23:06:57,,15.0,54.0,51.5,16.0,53.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
93,355,15095.56,6.459,2,131,50.6048498,-84.7956426,99,6.459,2022-09-11 23:06:58,,16.0,52.0,54.0,13.5,50.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
92,355,15101.83,6.19,2,130,50.6048512,-84.795736,101,6.19,2022-09-11 23:06:59,,15.5,52.0,53.5,15.0,54.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
85,355,15108.04,6.0,2,131,50.6048481,-84.7958211,101,6.0,2022-09-11 23:07:00,,15.0,55.0,50.5,15.5,54.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
61,355,15113.98,5.628,2,132,50.6048435,-84.7959096,100,5.628,2022-09-11 23:07:01,,,,,,,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
36,355,15119.31,5.219,2,132,50.604839,-84.795987,98,5.219,2022-09-11 23:07:02,,,,,,,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
12,355,15124.35,4.859,2,133,50.6048345,-84.7960598,96,4.859,2022-09-11 23:07:03,,,,,,,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
0,355,15129.17,4.549,2,133,50.6048361,-84.7961272,0,4.549,2022-09-11 23:07:04,,,,,,,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
0,355,15133.58,4.122,2,133,50.6048407,-84.7961912,0,4.122,2022-09-11 23:07:05,,,,,,,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
0,355,15137.47,3.441,2,133,50.6048452,-84.7962487,0,3.441,2022-09-11 23:07:06,,,,,,,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
0,355,15140.63,2.782,2,133,50.6048466,-84.7962971,0,2.782,2022-09-11 23:07:07,,,,,,,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
0,355,15143.13,2.209,2,133,50.6048466,-84.7963301,0,2.209,2022-09-11 23:07:08,,,,,,,21.0,24.799999999999955,52.0,53.0,24.799999999999955,0.0,2022,9,11,23,2.35,282.0
0,355,15145.1,1.709,2,133,50.6048435,-84.7963573,0,1.709,2022-09-11 23:07:09,,,,,,,21.0,25.0,52.0,53.0,25.0,0.0,2022,9,11,23,2.35,282.0
0,355,15146.71,1.402,2,134,50.604839,-84.7963784,0,1.402,2022-09-11 23:07:10,,,,,,,21.0,25.0,52.0,53.0,25.0,0.0,2022,9,11,23,2.35,282.0
0,355,15148.18,1.486,2,133,50.6048344,-84.7963966,0,1.486,2022-09-11 23:07:11,,,,,,,21.0,25.0,52.0,53.0,25.0,0.0,2022,9,11,23,2.35,282.0
0,355,15149.7,1.414,2,133,50.6048237,-84.7964147,0,1.414,2022-09-11 23:07:12,,,,,,,21.0,25.200000000000045,52.0,53.0,25.200000000000045,0.0,2022,9,11,23,2.35,282.0
0,355,15150.2,1.634,1,134,50.6047916,-84.7964545,0,1.634,2022-09-11 23:07:37,,,,,,,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
6,355,15151.98,2.665,1,134,50.6047643,-84.7964661,1,2.665,2022-09-11 23:07:38,,,,,,,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
24,356,15154.97,3.231,1,134,50.6047338,-84.7964661,75,3.231,2022-09-11 23:07:39,,31.0,,100.0,23.5,91.5,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
46,356,15158.65,3.795,1,135,50.6046955,-84.7964598,149,3.795,2022-09-11 23:07:40,,24.0,46.0,88.0,29.5,94.0,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
39,356,15162.67,3.933,2,135,50.6046515,-84.796457,143,3.933,2022-09-11 23:07:41,,17.5,46.0,77.0,35.5,96.5,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
26,356,15166.61,3.66,2,135,50.6046094,-84.7964507,120,3.66,2022-09-11 23:07:42,,20.5,47.0,78.0,33.0,93.0,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
12,356,15169.88,2.793,2,135,50.6045744,-84.7964479,97,2.793,2022-09-11 23:07:43,,23.5,47.0,79.0,31.0,89.5,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
0,356,15172.25,2.075,2,135,50.6045488,-84.7964604,0,2.075,2022-09-11 23:07:44,,26.5,48.0,80.0,28.5,86.0,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
10,356,15175.05,3.002,2,135,50.6045323,-84.7964912,2,3.002,2022-09-11 23:07:45,,29.5,48.0,80.5,26.5,82.5,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
37,356,15178.77,3.95,2,134,50.6045155,-84.7965402,57,3.95,2022-09-11 23:07:46,,32.0,49.0,81.0,23.0,80.5,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
52,356,15182.78,4.038,2,133,50.6044913,-84.796588,152,4.038,2022-09-11 23:07:47,,21.5,49.0,75.5,3.5,97.0,21.0,25.399999999999977,52.0,53.0,25.399999999999977,0.0,2022,9,11,23,2.35,282.0
63,356,15187.66,5.199,2,134,50.6044514,-84.7966337,226,5.199,2022-09-11 23:07:48,,19.5,49.0,77.0,18.5,89.5,21.0,25.200000000000045,52.0,53.0,25.200000000000045,0.0,2022,9,11,23,2.35,282.0
74,357,15193.33,5.78,2,134,50.6043963,-84.7966669,269,5.78,2022-09-11 23:07:49,,18.0,49.0,76.5,24.5,82.5,21.0,25.200000000000045,52.0,53.0,25.200000000000045,0.0,2022,9,11,23,2.35,282.0
85,357,15199.26,5.907,2,134,50.6043345,-84.7966878,288,5.907,2022-09-11 23:07:50,,17.5,39.0,75.5,21.0,80.5,21.0,25.0,52.0,53.0,25.0,0.0,2022,9,11,23,2.35,282.0
93,357,15205.66,6.439,2,134,50.6042672,-84.7966999,313,6.439,2022-09-11 23:07:51,,19.5,29.0,77.5,20.0,82.0,21.0,25.0,52.0,53.0,25.0,0.0,2022,9,11,23,2.35,282.0
97,358,15212.43,6.805,2,134,50.6041958,-84.796709,269,6.805,2022-09-11 23:07:52,,16.0,32.0,63.5,25.5,91.5,21.0,24.799999999999955,52.0,53.0,24.799999999999955,0.0,2022,9,11,23,2.35,282.0
100,358,15219.39,7.026,2,135,50.6041205,-84.796718,225,7.026,2022-09-11 23:07:53,,16.0,51.0,65.5,26.5,90.0,21.0,24.799999999999955,52.0,53.0,24.799999999999955,0.0,2022,9,11,23,2.35,282.0
100,358,15226.6,7.18,2,134,50.6040435,-84.7967332,219,7.18,2022-09-11 23:07:54,,16.5,46.0,70.5,27.0,86.0,21.0,24.799999999999955,52.0,53.0,24.799999999999955,0.0,2022,9,11,23,2.35,282.0
98,358,15234.08,7.39,2,134,50.603966,-84.7967576,198,7.39,2022-09-11 23:07:55,,18.5,43.0,76.5,25.5,81.5,21.0,24.799999999999955,52.0,53.0,24.799999999999955,0.0,2022,9,11,23,2.35,282.0
95,358,15241.7,7.63,2,134,50.6038861,-84.7967786,220,7.63,2022-09-11 23:07:56,,23.5,48.0,84.5,22.0,76.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
96,359,15249.53,7.695,2,133,50.6038032,-84.796797,234,7.695,2022-09-11 23:07:57,,21.0,51.0,79.5,22.5,76.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
98,359,15257.37,7.687,2,135,50.6037206,-84.7968217,196,7.687,2022-09-11 23:07:58,,19.0,48.0,71.0,22.5,72.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
97,359,15265.03,7.625,2,134,50.6036397,-84.7968548,166,7.625,2022-09-11 23:07:59,,17.5,49.0,63.0,21.0,67.0,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
96,359,15272.77,7.582,2,134,50.6035604,-84.7968852,149,7.582,2022-09-11 23:08:00,,16.5,48.0,61.0,19.0,62.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
96,359,15280.41,7.591,2,132,50.6034831,-84.7969187,160,7.591,2022-09-11 23:08:01,,18.0,36.0,64.0,20.5,64.0,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
97,360,15288.19,7.684,2,134,50.603403,-84.796955,183,7.684,2022-09-11 23:08:02,,19.0,46.0,67.0,21.5,65.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
98,360,15295.96,7.81,2,132,50.6033245,-84.7969973,236,7.81,2022-09-11 23:08:03,,23.5,49.0,79.5,24.0,72.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
99,360,15303.88,7.877,2,134,50.6032444,-84.7970366,255,7.877,2022-09-11 23:08:04,,25.0,49.0,86.0,26.0,80.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
100,360,15311.88,7.873,2,134,50.6031646,-84.7970734,244,7.873,2022-09-11 23:08:05,,18.5,49.0,71.0,26.5,82.5,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
100,360,15319.79,7.864,2,133,50.6030844,-84.7971097,233,7.864,2022-09-11 23:08:06,,19.0,50.0,69.5,27.0,78.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
99,361,15327.74,7.843,2,135,50.6030028,-84.797146,215,7.843,2022-09-11 23:08:07,,23.0,54.0,80.5,25.5,79.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
99,361,15335.69,7.808,2,134,50.6029207,-84.7971825,219,7.808,2022-09-11 23:08:08,,24.0,51.0,83.5,25.0,80.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
99,361,15343.67,7.856,2,132,50.602838,-84.797213,216,7.856,2022-09-11 23:08:09,,21.5,50.0,77.5,25.0,80.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
99,361,15351.65,7.878,2,133,50.6027558,-84.7972467,213,7.878,2022-09-11 23:08:10,,17.0,51.0,67.0,25.0,80.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
100,362,15359.59,7.887,2,133,50.602674,-84.797283,224,7.887,2022-09-11 23:08:11,,16.5,51.0,64.5,23.5,78.0,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
101,362,15367.62,7.91,2,133,50.6025927,-84.7973191,244,7.91,2022-09-11 23:08:12,,16.0,45.0,61.5,22.0,76.0,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
101,362,15375.65,7.916,2,133,50.6025106,-84.7973494,222,7.916,2022-09-11 23:08:13,,15.5,46.0,59.0,20.5,74.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
101,362,15383.59,7.938,2,133,50.6024281,-84.7973832,171,7.938,2022-09-11 23:08:14,,15.5,51.0,59.0,20.0,71.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
101,362,15391.61,7.966,2,133,50.6023461,-84.7974134,175,7.966,2022-09-11 23:08:15,,16.5,54.0,64.5,21.0,67.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
102,363,15399.65,7.987,2,135,50.6022644,-84.7974406,186,7.987,2022-09-11 23:08:16,,17.5,50.0,65.0,23.0,71.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
102,363,15407.53,8.005,2,135,50.6021831,-84.7974739,182,8.005,2022-09-11 23:08:17,,17.0,49.0,61.5,24.0,75.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
102,363,15415.65,8.074,2,136,50.6020989,-84.7975099,175,8.074,2022-09-11 23:08:18,,16.0,50.0,59.0,24.5,76.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
103,363,15423.98,8.189,2,138,50.6020122,-84.7975403,169,8.189,2022-09-11 23:08:19,,16.5,53.0,62.5,22.5,72.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
104,363,15432.34,8.243,2,140,50.6019253,-84.7975739,175,8.243,2022-09-11 23:08:20,,17.5,56.0,66.5,20.5,67.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
99,363,15440.72,8.325,2,140,50.6018412,-84.7976107,185,8.325,2022-09-11 23:08:21,,20.5,52.0,75.0,20.0,68.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
99,364,15449.2,8.371,2,140,50.6017535,-84.7976469,193,8.371,2022-09-11 23:08:22,,21.0,57.0,76.5,21.5,74.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
99,364,15457.53,8.357,2,140,50.6016666,-84.7976707,217,8.357,2022-09-11 23:08:23,,19.0,55.0,71.5,23.0,80.0,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
99,364,15466.07,8.37,2,140,50.6015757,-84.7976954,214,8.37,2022-09-11 23:08:24,,17.0,49.0,65.0,23.0,79.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
100,364,15474.64,8.477,2,140,50.6014848,-84.7977164,209,8.477,2022-09-11 23:08:25,,18.5,50.0,71.5,21.5,75.5,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
100,364,15483.26,8.544,2,140,50.6013937,-84.7977346,206,8.544,2022-09-11 23:08:26,,18.0,53.0,70.5,23.0,76.5,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
101,365,15491.89,8.569,2,141,50.6013001,-84.7977466,190,8.569,2022-09-11 23:08:27,,18.0,55.0,68.0,23.5,76.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
102,365,15500.51,8.652,2,141,50.6012073,-84.7977495,172,8.652,2022-09-11 23:08:28,,17.5,57.0,67.0,22.0,72.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
101,365,15509.28,8.673,2,142,50.6011133,-84.7977557,161,8.673,2022-09-11 23:08:29,,17.5,55.0,66.5,20.0,67.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
102,365,15517.9,8.641,2,142,50.6010211,-84.7977648,163,8.641,2022-09-11 23:08:30,,18.0,48.0,60.5,22.5,72.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
102,365,15526.6,8.63,2,142,50.6009294,-84.7977677,168,8.63,2022-09-11 23:08:31,,16.0,47.0,61.0,22.5,72.5,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
102,365,15535.33,8.631,2,142,50.600835,-84.7977614,182,8.631,2022-09-11 23:08:32,,16.5,51.0,64.5,22.0,73.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
102,366,15543.79,8.567,2,142,50.6007438,-84.7977586,187,8.567,2022-09-11 23:08:33,,18.0,51.0,67.0,21.0,73.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
102,366,15552.49,8.554,2,143,50.6006491,-84.7977648,185,8.554,2022-09-11 23:08:34,,18.5,49.0,66.0,21.5,72.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
101,366,15561.11,8.498,2,143,50.6005562,-84.7977677,180,8.498,2022-09-11 23:08:35,,19.5,49.0,70.0,21.5,72.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
100,366,15569.59,8.48,2,143,50.6004655,-84.7977677,181,8.48,2022-09-11 23:08:36,,20.0,53.0,74.0,21.0,72.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
100,366,15578.05,8.475,2,143,50.6003752,-84.7977738,195,8.475,2022-09-11 23:08:37,,20.0,52.0,74.0,22.5,74.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
100,367,15586.77,8.469,2,143,50.6002834,-84.7977768,209,8.469,2022-09-11 23:08:38,,19.0,50.0,70.5,24.0,76.5,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
99,367,15595.12,8.233,2,143,50.6001921,-84.7977768,198,8.233,2022-09-11 23:08:39,,18.0,51.0,68.0,24.0,76.0,21.0,23.799999999999955,52.0,53.0,23.799999999999955,0.0,2022,9,11,23,2.35,282.0
99,367,15603.36,8.279,2,143,50.6001046,-84.7977768,196,8.279,2022-09-11 23:08:40,,24.0,57.0,83.5,23.0,74.0,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
98,367,15611.77,8.348,2,144,50.6000155,-84.7977768,229,8.348,2022-09-11 23:08:41,,24.0,56.0,86.0,22.0,72.0,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
98,367,15620.23,8.326,2,144,50.5999237,-84.7977768,226,8.326,2022-09-11 23:08:42,,25.0,54.0,89.0,23.0,76.0,21.0,24.0,52.0,53.0,24.0,0.0,2022,9,11,23,2.35,282.0
98,368,15628.43,8.201,2,143,50.5998359,-84.7977706,223,8.201,2022-09-11 23:08:43,,25.5,55.0,90.5,25.0,80.5,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
97,368,15636.58,8.149,2,142,50.5997463,-84.7977677,207,8.149,2022-09-11 23:08:44,,24.5,55.0,89.5,26.0,81.0,21.0,24.200000000000045,52.0,53.0,24.200000000000045,0.0,2022,9,11,23,2.35,282.0
97,368,15644.76,8.142,2,141,50.599658,-84.7977677,203,8.142,2022-09-11 23:08:45,,29.0,55.0,92.0,26.5,82.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
96,368,15652.83,8.131,2,140,50.5995724,-84.7977677,186,8.131,2022-09-11 23:08:46,,22.5,50.0,74.5,27.0,80.5,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
96,368,15660.94,8.066,2,140,50.5994863,-84.7977677,165,8.066,2022-09-11 23:08:47,,18.0,46.0,63.5,23.5,74.0,21.0,24.399999999999977,52.0,53.0,24.399999999999977,0.0,2022,9,11,23,2.35,282.0
95,369,15669.17,8.032,2,141,50.5993989,-84.7977739,153,8.032,2022-09-11 23:08:48,,16.5,46.0,60.0,19.5,66.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
94,369,15677.05,7.888,2,140,50.5993127,-84.7977768,153,7.888,2022-09-11 23:08:49,,17.0,47.0,60.5,18.0,62.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
93,369,15684.78,7.816,2,139,50.5992298,-84.7977768,153,7.816,2022-09-11 23:08:50,,16.5,48.0,60.0,19.5,67.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
93,369,15692.68,7.822,2,139,50.5991447,-84.7977768,154,7.822,2022-09-11 23:08:51,,17.0,49.0,63.5,19.0,65.0,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
93,369,15700.57,7.851,2,139,50.5990608,-84.7977768,161,7.851,2022-09-11 23:08:52,,17.5,52.0,67.5,18.0,62.5,21.0,24.600000000000023,52.0,53.0,24.600000000000023,0.0,2022,9,11,23,2.35,282.0
94,369,15708.34,7.851,2,140,50.5989773,-84.7977768,201,7.851,2022-09-11 23:08:53,,18.5,51.0,70.0,17.5,61.0,21.0,24.799999999999955,52.0,53.0,24.799999999999955,0.0,2022,9,11,23,2.35,282.0
