distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,altitude,enhanced_altitude,ascent,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
23091.91,9.006,2,81,50.5402329,-84.82409,9.006,2022-11-01 12:14:48,,63.60000000000002,63.60000000000002,72.0,100.0,574.0,81.0,0.0,18.0,47.0,71.5,205.0,23.0,82.5,12.0,2022,11,1,12,3.47,192.0
23100.74,8.632,2,81,50.5401741,-84.8239912,8.632,2022-11-01 12:14:49,,63.60000000000002,63.60000000000002,72.0,97.0,574.0,81.0,0.0,19.0,42.0,65.5,185.0,23.0,79.0,12.0,2022,11,1,12,3.47,192.0
23109.62,8.817,2,83,50.5401106,-84.8238907,8.817,2022-11-01 12:14:50,,63.60000000000002,63.60000000000002,72.0,98.0,574.0,81.0,0.0,24.0,55.0,80.0,215.0,21.5,74.0,12.0,2022,11,1,12,3.47,192.0
23118.72,8.974,2,84,50.5400503,-84.8237894,8.974,2022-11-01 12:14:51,,63.60000000000002,63.60000000000002,72.0,99.0,574.0,81.0,0.0,26.0,52.0,87.5,247.0,22.0,77.0,12.0,2022,11,1,12,3.47,192.0
23128.04,9.067,2,88,50.5399866,-84.8236893,9.067,2022-11-01 12:14:52,,63.60000000000002,63.60000000000002,72.0,100.0,575.0,81.0,0.0,24.5,49.0,83.5,259.0,24.5,84.0,12.0,2022,11,1,12,3.47,192.0
23136.79,8.694,2,91,50.5399238,-84.8235909,8.694,2022-11-01 12:14:53,,63.60000000000002,63.60000000000002,72.0,100.0,575.0,81.0,0.0,23.0,51.0,79.0,245.0,24.5,84.0,12.0,2022,11,1,12,3.47,192.0
23145.46,8.674,2,94,50.5398652,-84.8234973,8.674,2022-11-01 12:14:54,,63.39999999999998,63.39999999999998,72.0,100.0,575.0,81.0,0.0,22.5,56.0,79.0,241.0,25.5,83.5,12.0,2022,11,1,12,3.47,192.0
23153.99,8.656,2,96,50.5398172,-84.823387,8.656,2022-11-01 12:14:55,,63.39999999999998,63.39999999999998,72.0,100.0,575.0,81.0,0.0,22.0,53.0,79.5,239.0,26.0,83.0,12.0,2022,11,1,12,3.47,192.0
23163.01,8.672,2,98,50.5397854,-84.8232637,8.672,2022-11-01 12:14:56,,63.39999999999998,63.39999999999998,72.0,100.0,575.0,81.0,0.0,21.5,50.0,78.0,233.0,26.5,82.5,12.0,2022,11,1,12,3.47,192.0
23171.89,8.593,2,98,50.539742,-84.8231518,8.593,2022-11-01 12:14:57,,63.200000000000045,63.200000000000045,72.0,99.0,576.0,81.0,0.0,22.0,48.0,77.5,240.0,25.5,81.5,12.0,2022,11,1,12,3.47,192.0
23180.99,8.994,2,100,50.5396873,-84.8230442,8.994,2022-11-01 12:14:58,,63.200000000000045,63.200000000000045,72.0,99.0,576.0,81.0,0.0,25.0,48.0,81.5,246.0,23.0,79.0,12.0,2022,11,1,12,3.47,192.0
23190.1,9.005,2,97,50.5396283,-84.8229435,9.005,2022-11-01 12:14:59,,63.200000000000045,63.200000000000045,72.0,99.0,576.0,81.0,0.0,21.0,50.0,77.5,249.0,23.0,82.5,12.0,2022,11,1,12,3.47,192.0
23199.16,9.04,2,96,50.5395681,-84.822834,9.04,2022-11-01 12:15:00,,63.200000000000045,63.200000000000045,72.0,99.0,576.0,81.0,0.0,21.5,51.0,78.5,248.0,22.5,81.5,12.0,2022,11,1,12,3.47,192.0
23208.44,9.209,2,95,50.539504,-84.8227332,9.209,2022-11-01 12:15:01,,63.200000000000045,63.200000000000045,72.0,99.0,577.0,81.0,0.0,22.5,51.0,78.0,240.0,22.0,80.0,12.0,2022,11,1,12,3.47,192.0
23217.96,9.306,2,96,50.539436,-84.8226246,9.306,2022-11-01 12:15:02,,63.200000000000045,63.200000000000045,72.0,100.0,577.0,81.0,0.0,22.0,51.0,75.0,234.0,22.5,80.5,12.0,2022,11,1,12,3.47,192.0
23227.16,8.876,2,98,50.5393726,-84.8225263,8.876,2022-11-01 12:15:03,,63.39999999999998,63.39999999999998,72.0,99.0,577.0,81.0,0.0,19.5,51.0,70.0,232.0,23.5,86.0,12.0,2022,11,1,12,3.47,192.0
23236.28,9.004,2,98,50.5393046,-84.8224335,9.004,2022-11-01 12:15:04,,63.39999999999998,63.39999999999998,72.0,100.0,577.0,81.0,0.0,23.5,51.0,81.5,233.0,23.0,86.5,12.0,2022,11,1,12,3.47,192.0
23245.63,9.019,2,99,50.5392409,-84.8223258,9.019,2022-11-01 12:15:05,,63.39999999999998,63.39999999999998,72.0,100.0,578.0,81.0,0.0,24.0,52.0,83.5,258.0,23.0,85.5,12.0,2022,11,1,12,3.47,192.0
23255.44,9.147,2,100,50.5391715,-84.822223,9.147,2022-11-01 12:15:06,,63.39999999999998,63.39999999999998,72.0,101.0,578.0,81.0,0.0,21.5,51.0,78.0,242.0,23.5,83.5,12.0,2022,11,1,12,3.47,192.0
23265.06,8.892,2,101,50.5391042,-84.8221154,8.892,2022-11-01 12:15:07,,63.39999999999998,63.39999999999998,72.0,100.0,578.0,81.0,0.0,18.5,42.0,71.5,233.0,24.0,82.0,12.0,2022,11,1,12,3.47,192.0
23274.16,8.748,3,101,50.5390418,-84.8220169,8.748,2022-11-01 12:15:08,,63.39999999999998,63.39999999999998,72.0,92.0,578.0,81.0,0.0,10.5,23.0,49.5,195.0,23.0,86.0,12.0,2022,11,1,12,3.47,192.0
23283.32,8.924,3,101,50.5389804,-84.8219146,8.924,2022-11-01 12:15:09,,63.39999999999998,63.39999999999998,72.0,95.0,578.0,81.0,0.0,15.0,56.0,57.5,141.0,18.0,70.5,12.0,2022,11,1,12,3.47,192.0
23292.32,8.639,3,103,50.5389135,-84.8218152,8.639,2022-11-01 12:15:10,,63.200000000000045,63.200000000000045,72.0,97.0,579.0,81.0,0.0,18.5,56.0,68.5,161.0,17.5,65.5,12.0,2022,11,1,12,3.47,192.0
23301.18,8.607,3,103,50.538854,-84.8217154,8.607,2022-11-01 12:15:11,,63.200000000000045,63.200000000000045,72.0,97.0,579.0,81.0,0.0,19.5,49.0,75.0,203.0,21.0,74.0,12.0,2022,11,1,12,3.47,192.0
23309.64,8.474,3,104,50.5387945,-84.8216251,8.474,2022-11-01 12:15:12,,63.0,63.0,72.0,96.0,579.0,81.0,0.0,22.0,44.0,77.0,222.0,24.5,86.5,12.0,2022,11,1,12,3.47,192.0
23318.48,8.445,3,105,50.5387267,-84.8215336,8.445,2022-11-01 12:15:13,,63.0,63.0,72.0,95.0,579.0,81.0,0.0,21.0,42.0,73.0,224.0,24.0,85.5,12.0,2022,11,1,12,3.47,192.0
23327.03,8.121,3,107,50.5386675,-84.8214416,8.121,2022-11-01 12:15:14,,63.200000000000045,63.200000000000045,72.0,94.0,579.0,81.0,0.0,20.0,39.0,69.0,216.0,23.5,85.0,12.0,2022,11,1,12,3.47,192.0
23335.6,8.093,3,105,50.5386086,-84.8213427,8.093,2022-11-01 12:15:15,,63.200000000000045,63.200000000000045,72.0,95.0,580.0,81.0,0.0,22.5,45.0,73.5,209.0,22.0,79.5,12.0,2022,11,1,12,3.47,192.0
23344.08,8.109,2,107,50.5385501,-84.8212512,8.109,2022-11-01 12:15:16,,63.200000000000045,63.200000000000045,72.0,99.0,580.0,81.0,0.0,26.0,53.0,82.0,233.0,22.0,76.5,12.0,2022,11,1,12,3.47,192.0
23352.73,8.308,2,108,50.5384959,-84.8211502,8.308,2022-11-01 12:15:17,,63.200000000000045,63.200000000000045,72.0,99.0,580.0,81.0,0.0,24.0,55.0,84.5,261.0,27.0,85.0,12.0,2022,11,1,12,3.47,192.0
23361.79,8.694,2,106,50.5384443,-84.8210398,8.694,2022-11-01 12:15:18,,63.200000000000045,63.200000000000045,72.0,100.0,581.0,81.0,0.0,25.5,47.0,87.0,291.0,27.0,89.0,12.0,2022,11,1,12,3.47,192.0
23370.78,8.462,2,107,50.5383865,-84.8209322,8.462,2022-11-01 12:15:19,,63.200000000000045,63.200000000000045,72.0,101.0,581.0,81.0,0.0,23.0,43.0,79.0,304.0,25.5,88.0,12.0,2022,11,1,12,3.47,192.0
23379.64,8.497,2,105,50.5383313,-84.8208235,8.497,2022-11-01 12:15:20,,63.39999999999998,63.39999999999998,72.0,102.0,581.0,81.0,0.0,21.0,46.0,76.0,267.0,24.5,85.5,12.0,2022,11,1,12,3.47,192.0
23388.68,8.53,2,108,50.5382714,-84.8207222,8.53,2022-11-01 12:15:21,,63.39999999999998,63.39999999999998,72.0,102.0,581.0,81.0,0.0,20.5,50.0,76.0,257.0,24.0,84.0,12.0,2022,11,1,12,3.47,192.0
23397.54,8.539,2,109,50.5382127,-84.8206228,8.539,2022-11-01 12:15:22,,63.39999999999998,63.39999999999998,72.0,102.0,582.0,81.0,0.0,21.0,53.0,73.0,241.0,24.0,84.0,12.0,2022,11,1,12,3.47,192.0
23406.29,8.56,2,110,50.5381538,-84.8205225,8.56,2022-11-01 12:15:23,,63.60000000000002,63.60000000000002,72.0,97.0,582.0,81.0,0.0,23.5,53.0,80.5,195.0,22.0,81.0,12.0,2022,11,1,12,3.47,192.0
23415.15,8.585,2,108,50.5380986,-84.820422,8.585,2022-11-01 12:15:24,,63.60000000000002,63.60000000000002,72.0,96.0,582.0,81.0,0.0,25.5,52.0,83.5,238.0,22.5,82.0,12.0,2022,11,1,12,3.47,192.0
23423.96,8.671,2,109,50.5380407,-84.8203225,8.671,2022-11-01 12:15:25,,63.60000000000002,63.60000000000002,72.0,96.0,582.0,81.0,0.0,25.0,46.0,79.0,237.0,24.5,85.5,12.0,2022,11,1,12,3.47,192.0
23432.61,8.801,2,110,50.5379882,-84.8202181,8.801,2022-11-01 12:15:26,,63.60000000000002,63.60000000000002,72.0,96.0,582.0,81.0,0.0,19.5,42.0,67.5,223.0,28.0,87.0,12.0,2022,11,1,12,3.47,192.0
23442.04,8.806,2,111,50.5379268,-84.8201031,8.806,2022-11-01 12:15:27,,63.799999999999955,63.799999999999955,72.0,96.0,583.0,81.0,0.0,17.0,44.0,61.0,209.0,23.5,77.5,12.0,2022,11,1,12,3.47,192.0
23450.6,9.073,2,112,50.53788,-84.8200011,9.073,2022-11-01 12:15:28,,63.799999999999955,63.799999999999955,72.0,98.0,583.0,81.0,0.0,21.0,59.0,75.5,222.0,18.5,67.5,12.0,2022,11,1,12,3.47,192.0
23460.36,9.109,2,112,50.5378218,-84.8198849,9.109,2022-11-01 12:15:29,,63.799999999999955,63.799999999999955,72.0,80.0,583.0,81.0,0.0,27.0,81.0,88.0,339.0,19.5,78.5,12.0,2022,11,1,12,3.47,192.0
23469.2,8.664,2,114,50.537767,-84.819778,8.664,2022-11-01 12:15:30,,63.799999999999955,63.799999999999955,72.0,102.0,584.0,81.0,0.0,30.5,69.0,90.5,295.0,23.5,95.5,12.0,2022,11,1,12,3.47,192.0
23478.75,9.528,2,112,50.5376985,-84.8196769,9.528,2022-11-01 12:15:31,,64.0,64.0,72.0,102.0,584.0,81.0,0.0,26.5,48.0,83.0,352.0,24.0,94.5,12.0,2022,11,1,12,3.47,192.0
23488.48,9.485,2,111,50.5376296,-84.8195675,9.485,2022-11-01 12:15:32,,64.0,64.0,72.0,103.0,584.0,81.0,0.0,23.0,52.0,76.0,387.0,25.0,93.5,12.0,2022,11,1,12,3.47,192.0
23498.13,9.39,2,110,50.5375601,-84.8194662,9.39,2022-11-01 12:15:33,,64.0,64.0,72.0,103.0,585.0,81.0,0.0,19.5,46.0,68.5,338.0,25.5,92.5,12.0,2022,11,1,12,3.47,192.0
23507.8,9.368,2,109,50.5374875,-84.8193648,9.368,2022-11-01 12:15:34,,64.0,64.0,72.0,103.0,585.0,81.0,0.0,18.0,46.0,63.5,220.0,23.5,82.5,12.0,2022,11,1,12,3.47,192.0
23517.35,9.307,2,109,50.5374201,-84.8192571,9.307,2022-11-01 12:15:35,,64.0,64.0,72.0,103.0,585.0,81.0,0.0,18.5,51.0,64.0,192.0,20.5,72.0,12.0,2022,11,1,12,3.47,192.0
23526.54,8.932,2,109,50.5373564,-84.819159,8.932,2022-11-01 12:15:36,,64.0,64.0,72.0,102.0,585.0,81.0,0.0,20.0,54.0,72.0,182.0,20.5,73.5,12.0,2022,11,1,12,3.47,192.0
23535.91,9.194,2,108,50.537283,-84.8190658,9.194,2022-11-01 12:15:37,,64.0,64.0,72.0,102.0,585.0,81.0,0.0,22.0,53.0,76.5,243.0,23.0,80.0,12.0,2022,11,1,12,3.47,192.0
23544.99,9.103,2,108,50.5372159,-84.8189681,9.103,2022-11-01 12:15:38,,64.0,64.0,72.0,102.0,586.0,81.0,0.0,24.0,50.0,81.5,275.0,25.0,86.5,12.0,2022,11,1,12,3.47,192.0
23554.41,9.084,2,107,50.5371459,-84.8188755,9.084,2022-11-01 12:15:39,,63.799999999999955,63.799999999999955,72.0,101.0,586.0,81.0,0.0,21.5,46.0,74.5,256.0,26.0,89.0,12.0,2022,11,1,12,3.47,192.0
23563.55,8.962,2,106,50.537074,-84.8187856,8.962,2022-11-01 12:15:40,,64.0,64.0,72.0,101.0,586.0,81.0,0.0,17.0,45.0,64.0,223.0,26.0,86.5,12.0,2022,11,1,12,3.47,192.0
23572.48,8.938,2,106,50.5370022,-84.8186958,8.938,2022-11-01 12:15:41,,64.0,64.0,72.0,100.0,586.0,81.0,0.0,15.0,45.0,61.0,194.0,24.0,81.5,12.0,2022,11,1,12,3.47,192.0
23581.74,8.661,2,107,50.5369287,-84.8186048,8.661,2022-11-01 12:15:42,,64.0,64.0,72.0,99.0,586.0,81.0,0.0,12.5,42.0,48.5,170.0,24.0,81.5,12.0,2022,11,1,12,3.47,192.0
23590.45,8.675,2,107,50.5368561,-84.818523,8.675,2022-11-01 12:15:43,,64.0,64.0,72.0,97.0,587.0,81.0,0.0,11.5,39.0,41.0,147.0,21.0,71.5,12.0,2022,11,1,12,3.47,192.0
23599.25,8.392,2,106,50.5367824,-84.818441,8.392,2022-11-01 12:15:44,,64.0,64.0,72.0,93.0,587.0,81.0,0.0,11.0,26.0,42.0,101.0,18.0,63.5,12.0,2022,11,1,12,3.47,192.0
23607.74,7.827,2,107,50.5367096,-84.8183677,7.827,2022-11-01 12:15:45,,64.20000000000005,64.20000000000005,72.0,82.0,587.0,81.0,0.0,7.5,10.0,47.0,80.0,16.5,59.0,12.0,2022,11,1,12,3.47,192.0
23615.81,7.796,2,106,50.5366427,-84.818296,7.796,2022-11-01 12:15:46,,64.20000000000005,64.20000000000005,72.0,60.0,587.0,81.0,0.0,0.5,6.0,51.5,67.0,16.5,57.5,12.0,2022,11,1,12,3.47,192.0
23623.56,7.401,2,107,50.5365787,-84.8182232,7.401,2022-11-01 12:15:47,,64.39999999999998,64.39999999999998,72.0,37.0,587.0,81.0,0.0,4.5,24.0,56.0,54.0,19.5,62.5,12.0,2022,11,1,12,3.47,192.0
23630.75,6.962,2,104,50.5365191,-84.8181595,6.962,2022-11-01 12:15:48,,64.39999999999998,64.39999999999998,72.0,15.0,587.0,81.0,0.0,8.5,42.0,60.5,41.0,22.5,67.5,12.0,2022,11,1,12,3.47,192.0
23637.87,7.47,2,105,50.5364569,-84.8180976,7.47,2022-11-01 12:15:49,,64.39999999999998,64.39999999999998,72.0,21.0,587.0,81.0,0.0,12.5,60.0,65.0,17.0,25.5,72.0,12.0,2022,11,1,12,3.47,192.0
23645.85,7.768,2,104,50.5363866,-84.8180335,7.768,2022-11-01 12:15:50,,64.60000000000002,64.60000000000002,72.0,85.0,587.0,81.0,0.0,16.5,58.0,69.5,72.0,28.5,77.0,12.0,2022,11,1,12,3.47,192.0
23653.88,8.106,2,103,50.5363084,-84.8179797,8.106,2022-11-01 12:15:51,,64.60000000000002,64.60000000000002,72.0,90.0,587.0,81.0,0.0,20.5,49.0,75.5,187.0,31.5,82.0,12.0,2022,11,1,12,3.47,192.0
23662.59,8.618,2,102,50.5362221,-84.8179345,8.618,2022-11-01 12:15:52,,64.39999999999998,64.39999999999998,72.0,98.0,588.0,81.0,0.0,24.5,50.0,91.5,303.0,29.5,86.0,12.0,2022,11,1,12,3.47,192.0
23671.86,9.207,2,100,50.5361293,-84.8178883,9.207,2022-11-01 12:15:53,,64.39999999999998,64.39999999999998,72.0,106.0,588.0,81.0,0.0,25.5,46.0,92.5,454.0,29.0,89.0,12.0,2022,11,1,12,3.47,192.0
23681.65,9.705,2,103,50.5360331,-84.8178409,9.705,2022-11-01 12:15:54,,64.39999999999998,64.39999999999998,72.0,113.0,589.0,81.0,0.0,25.5,49.0,91.0,597.0,28.5,92.0,12.0,2022,11,1,12,3.47,192.0
23691.47,9.708,2,99,50.535934,-84.8177787,9.708,2022-11-01 12:15:55,,64.39999999999998,64.39999999999998,72.0,114.0,589.0,81.0,0.0,24.0,49.0,84.5,476.0,28.5,94.0,12.0,2022,11,1,12,3.47,192.0
23701.74,9.997,2,102,50.5358332,-84.8177237,9.997,2022-11-01 12:15:56,,64.39999999999998,64.39999999999998,72.0,110.0,590.0,81.0,0.0,19.5,51.0,74.0,366.0,28.5,93.5,12.0,2022,11,1,12,3.47,192.0
23711.88,10.069,2,102,50.5357333,-84.8176694,10.069,2022-11-01 12:15:57,,64.39999999999998,64.39999999999998,72.0,111.0,590.0,81.0,0.0,29.5,60.0,97.0,371.0,30.5,88.5,12.0,2022,11,1,12,3.47,192.0
23722.28,10.02,2,101,50.5356272,-84.817615,10.02,2022-11-01 12:15:58,,64.39999999999998,64.39999999999998,72.0,112.0,591.0,81.0,0.0,23.5,48.0,81.0,409.0,27.5,88.0,12.0,2022,11,1,12,3.47,192.0
23732.47,9.902,2,100,50.5355227,-84.8175695,9.902,2022-11-01 12:15:59,,64.39999999999998,64.39999999999998,72.0,110.0,591.0,81.0,0.0,18.0,43.0,65.5,294.0,26.5,88.0,12.0,2022,11,1,12,3.47,192.0
23742.44,9.814,2,101,50.5354199,-84.8175247,9.814,2022-11-01 12:16:00,,64.39999999999998,64.39999999999998,72.0,108.0,591.0,81.0,0.0,15.5,43.0,57.0,210.0,25.0,86.0,12.0,2022,11,1,12,3.47,192.0
23752.36,9.807,2,100,50.5353191,-84.8174789,9.807,2022-11-01 12:16:01,,64.39999999999998,64.39999999999998,72.0,108.0,591.0,81.0,0.0,15.0,42.0,55.0,187.0,21.0,80.0,12.0,2022,11,1,12,3.47,192.0
23762.07,9.782,2,98,50.5352198,-84.8174335,9.782,2022-11-01 12:16:02,,64.39999999999998,64.39999999999998,72.0,107.0,591.0,81.0,0.0,10.0,22.0,33.0,168.0,21.5,78.5,12.0,2022,11,1,12,3.47,192.0
23771.75,9.722,2,94,50.5351255,-84.817387,9.722,2022-11-01 12:16:03,,64.60000000000002,64.60000000000002,72.0,107.0,591.0,81.0,0.0,12.0,35.0,43.0,159.0,20.0,69.0,12.0,2022,11,1,12,3.47,192.0
23781.44,9.353,2,92,50.5350325,-84.8173228,9.353,2022-11-01 12:16:04,,64.60000000000002,64.60000000000002,72.0,106.0,592.0,81.0,0.0,15.5,44.0,59.5,181.0,18.5,62.5,12.0,2022,11,1,12,3.47,192.0
23790.48,8.84,2,91,50.5349424,-84.8172685,8.84,2022-11-01 12:16:05,,64.60000000000002,64.60000000000002,72.0,102.0,592.0,81.0,0.0,14.0,44.0,52.5,181.0,20.0,67.5,12.0,2022,11,1,12,3.47,192.0
23799.2,8.481,2,90,50.5348565,-84.8172149,8.481,2022-11-01 12:16:06,,64.60000000000002,64.60000000000002,72.0,78.0,592.0,81.0,0.0,11.0,35.0,41.0,157.0,16.0,60.0,12.0,2022,11,1,12,3.47,192.0
23807.5,7.995,2,90,50.5347751,-84.8171691,7.995,2022-11-01 12:16:07,,64.79999999999995,64.79999999999995,72.0,51.0,592.0,81.0,0.0,8.5,28.0,45.0,131.0,16.0,59.5,12.0,2022,11,1,12,3.47,192.0
23815.02,7.201,2,90,50.5347027,-84.8171247,7.201,2022-11-01 12:16:08,,64.79999999999995,64.79999999999995,72.0,24.0,592.0,81.0,0.0,6.5,21.0,51.0,104.0,16.5,60.0,12.0,2022,11,1,12,3.47,192.0
23822.16,6.724,2,90,50.5346301,-84.8170891,6.724,2022-11-01 12:16:09,,64.79999999999995,64.79999999999995,72.0,0.0,592.0,81.0,0.0,4.5,14.0,57.0,0.0,17.0,60.5,12.0,2022,11,1,12,3.47,192.0
23828.9,6.351,2,88,50.5345612,-84.8170617,6.351,2022-11-01 12:16:10,,65.0,65.0,72.0,15.0,592.0,81.0,0.0,2.5,7.0,63.0,2.0,17.5,61.5,12.0,2022,11,1,12,3.47,192.0
23835.45,6.57,2,90,50.5344903,-84.8170358,6.57,2022-11-01 12:16:11,,65.0,65.0,72.0,58.0,592.0,81.0,0.0,0.0,3.0,69.0,22.0,18.0,62.0,12.0,2022,11,1,12,3.47,192.0
23843.01,6.907,2,89,50.5344104,-84.817017,6.907,2022-11-01 12:16:12,,65.20000000000005,65.20000000000005,72.0,78.0,592.0,81.0,0.0,8.5,55.0,75.0,60.0,21.5,72.5,12.0,2022,11,1,12,3.47,192.0
23850.33,6.944,2,89,50.5343331,-84.8169989,6.944,2022-11-01 12:16:13,,65.20000000000005,65.20000000000005,72.0,83.0,592.0,81.0,0.0,18.5,53.0,81.5,222.0,26.0,84.0,12.0,2022,11,1,12,3.47,192.0
23857.84,7.097,2,87,50.5342558,-84.8169798,7.097,2022-11-01 12:16:14,,65.20000000000005,65.20000000000005,72.0,89.0,593.0,81.0,0.0,25.5,47.0,86.5,269.0,28.0,92.0,12.0,2022,11,1,12,3.47,192.0
23865.04,6.897,2,87,50.5341796,-84.8169526,6.897,2022-11-01 12:16:15,,65.39999999999998,65.39999999999998,72.0,90.0,593.0,81.0,0.0,26.0,44.0,86.0,270.0,27.5,92.5,12.0,2022,11,1,12,3.47,192.0
23871.73,6.174,2,88,50.5341115,-84.8169251,6.174,2022-11-01 12:16:16,,65.39999999999998,65.39999999999998,72.0,73.0,593.0,81.0,0.0,17.0,42.0,57.0,158.0,26.0,85.5,12.0,2022,11,1,12,3.47,192.0
23877.78,5.988,2,87,50.5340483,-84.8168979,5.988,2022-11-01 12:16:17,,65.60000000000002,65.60000000000002,72.0,39.0,593.0,81.0,0.0,4.5,49.0,87.0,89.0,20.0,71.0,12.0,2022,11,1,12,3.47,192.0
23883.96,6.334,2,87,50.5339888,-84.8168688,6.334,2022-11-01 12:16:18,,65.79999999999995,65.79999999999995,72.0,83.0,593.0,81.0,0.0,7.5,51.0,99.0,129.0,20.0,73.0,12.0,2022,11,1,12,3.47,192.0
23890.52,6.707,2,87,50.5339257,-84.816823,6.707,2022-11-01 12:16:19,,65.79999999999995,65.79999999999995,72.0,92.0,593.0,81.0,0.0,19.0,50.0,97.0,271.0,24.5,84.5,12.0,2022,11,1,12,3.47,192.0
23897.55,7.036,2,88,50.5338607,-84.8167685,7.036,2022-11-01 12:16:20,,66.0,66.0,72.0,97.0,594.0,81.0,0.0,31.0,46.0,95.0,362.0,28.5,96.0,12.0,2022,11,1,12,3.47,192.0
23904.62,7.123,2,88,50.5337928,-84.8167252,7.123,2022-11-01 12:16:21,,66.0,66.0,72.0,101.0,594.0,81.0,0.0,27.0,42.0,85.5,373.0,28.5,98.5,12.0,2022,11,1,12,3.47,192.0
23911.74,7.111,2,87,50.533719,-84.8166975,7.111,2022-11-01 12:16:22,,66.20000000000005,66.20000000000005,72.0,102.0,594.0,81.0,0.0,26.5,56.0,85.0,302.0,28.5,99.0,12.0,2022,11,1,12,3.47,192.0
23918.76,7.129,2,89,50.5336468,-84.8166696,7.129,2022-11-01 12:16:23,,66.20000000000005,66.20000000000005,72.0,103.0,595.0,81.0,0.0,26.0,50.0,83.5,267.0,26.5,93.5,12.0,2022,11,1,12,3.47,192.0
23926.01,7.121,2,88,50.5335733,-84.8166329,7.121,2022-11-01 12:16:24,,66.39999999999998,66.39999999999998,72.0,103.0,595.0,81.0,0.0,23.5,43.0,75.5,256.0,21.5,83.0,12.0,2022,11,1,12,3.47,192.0
23932.99,7.258,2,86,50.5335018,-84.8165969,7.258,2022-11-01 12:16:25,,66.60000000000002,66.60000000000002,72.0,103.0,595.0,81.0,0.0,26.0,52.0,84.5,249.0,23.5,88.0,12.0,2022,11,1,12,3.47,192.0
23940.24,7.265,2,85,50.5334321,-84.8165602,7.265,2022-11-01 12:16:26,,66.60000000000002,66.60000000000002,72.0,101.0,595.0,81.0,0.0,27.0,37.0,87.5,246.0,22.5,83.0,12.0,2022,11,1,12,3.47,192.0
23947.65,7.4,2,86,50.5333553,-84.816523,7.4,2022-11-01 12:16:27,,66.79999999999995,66.79999999999995,72.0,96.0,596.0,81.0,0.0,29.5,47.0,94.0,277.0,24.5,85.0,12.0,2022,11,1,12,3.47,192.0
23955.13,7.569,2,86,50.5332814,-84.816478,7.569,2022-11-01 12:16:28,,67.0,67.0,72.0,94.0,596.0,81.0,0.0,32.0,48.0,99.0,322.0,27.5,89.5,12.0,2022,11,1,12,3.47,192.0
23962.87,7.716,2,87,50.5332044,-84.8164409,7.716,2022-11-01 12:16:29,,67.0,67.0,72.0,96.0,596.0,81.0,0.0,33.0,47.0,97.0,354.0,28.5,93.0,12.0,2022,11,1,12,3.47,192.0
23970.63,7.73,2,87,50.5331268,-84.8163961,7.73,2022-11-01 12:16:30,,67.20000000000005,67.20000000000005,72.0,98.0,597.0,81.0,0.0,25.0,49.0,83.0,353.0,33.5,99.5,12.0,2022,11,1,12,3.47,192.0
23978.39,7.812,2,89,50.5330502,-84.8163601,7.812,2022-11-01 12:16:31,,67.20000000000005,67.20000000000005,72.0,98.0,597.0,81.0,0.0,29.0,51.0,93.0,320.0,32.5,98.5,12.0,2022,11,1,12,3.47,192.0
23986.06,7.824,2,87,50.5329727,-84.8163239,7.824,2022-11-01 12:16:32,,67.39999999999998,67.39999999999998,72.0,99.0,597.0,81.0,0.87,31.5,50.0,96.5,325.0,30.5,96.5,12.0,2022,11,1,12,3.47,192.0
23994.17,7.929,2,86,50.5328895,-84.8162869,7.929,2022-11-01 12:16:33,,67.60000000000002,67.60000000000002,72.0,100.0,598.0,81.0,1.62,29.5,50.0,94.0,328.0,29.0,95.0,12.0,2022,11,1,12,3.47,192.0
24002.11,7.934,2,85,50.5328078,-84.8162506,7.934,2022-11-01 12:16:34,,67.79999999999995,67.79999999999995,73.0,100.0,598.0,81.0,1.68,25.5,50.0,89.5,327.0,28.5,94.0,12.0,2022,11,1,12,3.47,192.0
24009.9,7.948,2,85,50.5327264,-84.8162144,7.948,2022-11-01 12:16:35,,68.0,68.0,73.0,101.0,598.0,81.0,1.73,24.5,47.0,86.5,318.0,30.0,97.5,12.0,2022,11,1,12,3.47,192.0
24017.99,7.96,2,86,50.5326446,-84.8161769,7.96,2022-11-01 12:16:36,,68.20000000000005,68.20000000000005,73.0,101.0,599.0,81.0,1.74,21.5,49.0,80.0,303.0,26.5,89.0,12.0,2022,11,1,12,3.47,192.0
24025.94,8.042,2,84,50.5325675,-84.8161326,8.042,2022-11-01 12:16:37,,68.39999999999998,68.39999999999998,73.0,101.0,599.0,81.0,1.72,21.5,49.0,81.5,273.0,27.0,88.0,12.0,2022,11,1,12,3.47,192.0
24034.12,8.057,2,87,50.5324849,-84.816095,8.057,2022-11-01 12:16:38,,68.39999999999998,68.39999999999998,73.0,102.0,599.0,81.0,1.72,23.0,49.0,85.0,290.0,28.0,90.5,12.0,2022,11,1,12,3.47,192.0
24042.21,8.093,2,85,50.5324033,-84.8160497,8.093,2022-11-01 12:16:39,,68.60000000000002,68.60000000000002,73.0,102.0,600.0,81.0,1.7,24.0,49.0,86.5,288.0,27.5,91.0,12.0,2022,11,1,12,3.47,192.0
