ascent,cadence,descent,power,timestamp,battery_soc,calories,heart_rate,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
28,100,28,182,2022-09-29 22:38:39,,245.0,119.0,26.0,81.5,15.0,53.0,13.0,67.0,9.032,2.0,50.5595813,-84.8452995,9.032,9496.83,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,99,28,201,2022-09-29 22:38:40,,245.0,120.0,30.5,96.0,17.0,61.5,13.0,66.0,8.969,2.0,50.5594903,-84.8452631,8.969,9505.75,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,98,28,204,2022-09-29 22:38:41,,245.0,119.0,29.0,94.5,20.0,68.5,13.0,65.0,8.81,2.0,50.5593947,-84.8452267,8.81,9514.65,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,97,28,204,2022-09-29 22:38:42,,245.0,118.0,29.5,94.5,20.0,69.5,13.0,64.0,8.581,2.0,50.5593037,-84.8451994,8.581,9523.38,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,97,28,205,2022-09-29 22:38:43,,245.0,119.0,30.0,95.0,23.5,78.0,13.0,63.0,8.273,2.0,50.5592172,-84.8451721,8.273,9531.83,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,98,28,215,2022-09-29 22:38:44,,246.0,119.0,29.0,91.5,25.0,84.0,13.0,63.0,8.278,2.0,50.5591353,-84.8451356,8.278,9539.91,-12.0,-12.0,0.0,2022,9,29,22,5.25,230.0
28,99,28,219,2022-09-29 22:38:45,,246.0,119.0,26.0,83.5,22.0,82.0,13.0,65.0,8.229,2.0,50.5590488,-84.8451083,8.229,9548.36,-12.0,-12.0,0.0,2022,9,29,22,5.25,230.0
28,98,28,222,2022-09-29 22:38:46,,246.0,119.0,28.0,94.5,20.0,71.5,13.0,69.0,8.16,2.0,50.5589623,-84.8450719,8.16,9556.6,-11.800000000000011,-11.800000000000011,0.0,2022,9,29,22,5.25,230.0
28,98,28,227,2022-09-29 22:38:47,,246.0,118.0,28.5,96.5,20.0,75.0,13.0,63.0,8.173,2.0,50.5588804,-84.8450446,8.173,9564.72,-11.600000000000023,-11.600000000000023,0.0,2022,9,29,22,5.25,230.0
28,97,28,229,2022-09-29 22:38:48,,247.0,118.0,28.0,94.0,22.0,82.0,13.0,62.0,8.178,2.0,50.558794,-84.8450082,8.178,9572.87,-11.600000000000023,-11.600000000000023,0.0,2022,9,29,22,5.25,230.0
28,97,28,222,2022-09-29 22:38:49,,247.0,118.0,26.0,91.5,24.5,83.5,13.0,63.0,7.983,2.0,50.558712,-84.8449718,7.983,9581.03,-11.399999999999977,-11.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,96,28,222,2022-09-29 22:38:50,,247.0,118.0,23.5,86.5,24.5,83.5,13.0,64.0,8.108,2.0,50.5586301,-84.8449354,8.108,9589.11,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,96,28,229,2022-09-29 22:38:51,,247.0,120.0,22.5,86.0,23.5,82.0,13.0,66.0,7.987,2.0,50.5585391,-84.8449172,7.987,9597.31,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,97,28,234,2022-09-29 22:38:52,,247.0,121.0,22.0,85.5,22.0,80.5,13.0,64.0,8.267,2.0,50.5584526,-84.8448899,8.267,9605.97,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,98,28,234,2022-09-29 22:38:53,,248.0,123.0,22.0,86.0,22.0,81.0,13.0,66.0,8.393,2.0,50.5583616,-84.8448626,8.393,9614.4,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
28,99,28,248,2022-09-29 22:38:54,,248.0,125.0,24.0,88.5,23.5,82.5,13.0,67.0,8.458,2.0,50.5582706,-84.8448353,8.458,9623.2,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
28,100,28,242,2022-09-29 22:38:55,,248.0,126.0,26.5,93.0,22.0,74.5,13.0,64.0,8.625,2.0,50.5581841,-84.8447989,8.625,9631.82,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
28,100,28,232,2022-09-29 22:38:56,,248.0,126.0,24.5,85.5,22.0,75.0,13.0,63.0,8.498,2.0,50.5580931,-84.8447625,8.498,9640.4,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
28,88,28,221,2022-09-29 22:38:57,,249.0,125.0,29.0,86.0,21.5,76.5,13.0,62.0,8.188,2.0,50.5580066,-84.8447351,8.188,9648.85,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
28,66,28,184,2022-09-29 22:38:58,,249.0,124.0,36.5,91.5,21.5,77.5,13.0,51.0,7.846,2.0,50.5579247,-84.8447078,7.846,9656.81,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
28,77,28,175,2022-09-29 22:38:59,,249.0,124.0,40.0,95.0,21.5,79.0,13.0,50.0,7.858,2.0,50.5578428,-84.8446896,7.858,9664.64,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
28,99,28,198,2022-09-29 22:39:00,,249.0,123.0,27.0,91.0,25.5,83.0,13.0,63.0,8.053,3.0,50.5577518,-84.8446623,8.053,9672.87,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
28,94,28,214,2022-09-29 22:39:01,,249.0,123.0,19.0,71.0,20.0,71.5,13.0,56.0,8.169,3.0,50.5576698,-84.8446259,8.169,9680.89,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
28,69,28,165,2022-09-29 22:39:02,,249.0,126.0,17.5,67.0,18.5,66.5,13.0,56.0,7.915,3.0,50.5575925,-84.8445895,7.915,9688.77,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
28,44,28,116,2022-09-29 22:39:03,,249.0,127.0,19.0,71.0,18.0,65.0,13.0,56.0,7.622,3.0,50.5575105,-84.8445713,7.622,9696.47,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,20,28,67,2022-09-29 22:39:04,,249.0,128.0,20.5,75.0,18.0,63.0,13.0,56.0,7.327,3.0,50.5574195,-84.8445622,7.327,9705.22,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,0,28,0,2022-09-29 22:39:05,,249.0,130.0,21.5,78.5,17.5,61.0,13.0,56.0,6.917,3.0,50.557333,-84.844544,6.917,9712.95,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,0,28,0,2022-09-29 22:39:06,,249.0,130.0,23.0,82.5,17.0,59.0,13.0,56.0,6.56,3.0,50.5572648,-84.8445167,6.56,9720.05,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,0,28,0,2022-09-29 22:39:07,,249.0,131.0,24.5,86.5,17.0,57.0,13.0,56.0,6.088,3.0,50.5571965,-84.8444894,6.088,9726.47,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,0,28,0,2022-09-29 22:39:08,,249.0,132.0,26.0,90.5,16.5,55.5,13.0,56.0,5.71,3.0,50.5571374,-84.8444621,5.71,9732.36,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,23,28,21,2022-09-29 22:39:09,,249.0,132.0,27.5,94.0,16.5,53.5,13.0,56.0,6.136,3.0,50.5570691,-84.8444257,6.136,9738.67,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,86,28,123,2022-09-29 22:39:10,,250.0,133.0,28.5,98.0,16.0,51.5,13.0,56.0,6.464,3.0,50.557019,-84.8443802,6.464,9744.67,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,93,28,400,2022-09-29 22:39:11,,250.0,135.0,29.0,99.0,20.0,64.5,13.0,58.0,7.248,3.0,50.5569735,-84.8443073,7.248,9751.91,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,95,28,357,2022-09-29 22:39:12,,250.0,134.0,28.5,97.5,26.0,86.0,13.0,61.0,7.046,3.0,50.5569508,-84.8442072,7.046,9759.05,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,95,28,317,2022-09-29 22:39:13,,251.0,132.0,30.5,96.5,20.0,74.0,13.0,63.0,7.605,3.0,50.5569599,-84.8440889,7.605,9766.94,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,96,28,268,2022-09-29 22:39:14,,251.0,132.0,31.0,97.0,19.5,70.0,13.0,63.0,8.097,2.0,50.5569872,-84.8439615,8.097,9775.76,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,96,28,245,2022-09-29 22:39:15,,251.0,132.0,28.5,94.5,19.5,69.0,13.0,66.0,8.509,2.0,50.5570145,-84.8438431,8.509,9784.67,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,97,28,218,2022-09-29 22:39:16,,251.0,131.0,25.5,88.0,21.0,73.0,13.0,66.0,8.128,2.0,50.5570418,-84.8437157,8.128,9793.61,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,97,28,203,2022-09-29 22:39:17,,252.0,130.0,25.0,82.5,23.0,79.5,13.0,65.0,8.224,2.0,50.5570691,-84.8435974,8.224,9802.38,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,98,28,216,2022-09-29 22:39:18,,252.0,129.0,29.5,93.5,20.0,83.0,13.0,65.0,8.37,2.0,50.5570964,-84.8434699,8.37,9811.21,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,100,28,235,2022-09-29 22:39:19,,252.0,127.0,27.0,87.0,21.5,82.0,13.0,65.0,8.499,2.0,50.5571191,-84.8433516,8.499,9820.13,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,88,28,227,2022-09-29 22:39:20,,252.0,122.0,25.0,80.0,23.0,81.5,13.0,61.0,8.49,2.0,50.5571465,-84.8432242,8.49,9828.87,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,63,28,218,2022-09-29 22:39:21,,252.0,120.0,20.5,76.5,23.5,80.0,13.0,49.0,8.197,2.0,50.5571738,-84.8431058,8.197,9837.49,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,38,28,210,2022-09-29 22:39:22,,252.0,119.0,15.0,77.0,23.0,78.0,13.0,34.0,8.206,2.0,50.5571965,-84.8429875,8.206,9846.01,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,13,28,201,2022-09-29 22:39:23,,252.0,118.0,9.0,78.0,22.5,75.5,13.0,19.0,8.122,2.0,50.5572238,-84.8428783,8.122,9853.98,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,24,28,8,2022-09-29 22:39:24,,252.0,118.0,3.0,79.0,22.0,73.5,13.0,4.0,7.539,2.0,50.557242,-84.8427782,7.539,9861.25,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,22,28,20,2022-09-29 22:39:25,,252.0,117.0,2.0,80.0,21.0,70.0,13.0,13.0,6.538,2.0,50.5572466,-84.8426871,6.538,9867.41,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,20,28,31,2022-09-29 22:39:26,,252.0,116.0,6.5,80.5,19.5,65.5,13.0,31.0,5.705,2.0,50.5572193,-84.8426234,5.705,9872.92,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,18,28,42,2022-09-29 22:39:27,,252.0,115.0,11.5,81.5,18.0,61.0,13.0,49.0,5.541,2.0,50.5571647,-84.8425779,5.541,9878.97,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,52,28,69,2022-09-29 22:39:28,,252.0,115.0,16.0,82.5,16.5,56.0,13.0,67.0,6.154,2.0,50.5570964,-84.8425597,6.154,9885.39,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,81,28,113,2022-09-29 22:39:29,,253.0,115.0,24.5,91.0,6.5,81.5,13.0,60.0,6.335,2.0,50.5570236,-84.8425597,6.335,9891.93,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,88,28,227,2022-09-29 22:39:30,,253.0,115.0,26.5,86.5,11.5,97.5,13.0,55.0,6.386,2.0,50.5569553,-84.8425597,6.386,9898.55,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,89,28,170,2022-09-29 22:39:31,,253.0,113.0,19.5,67.5,29.5,91.5,13.0,52.0,6.477,2.0,50.556887,-84.8425688,6.477,9904.91,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,77,28,131,2022-09-29 22:39:32,,253.0,114.0,15.5,56.5,25.0,81.5,13.0,51.0,6.597,2.0,50.5568188,-84.8425779,6.597,9911.38,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,92,28,154,2022-09-29 22:39:33,,253.0,113.0,27.5,89.0,28.0,89.0,13.0,63.0,6.888,2.0,50.5567369,-84.8425779,6.888,9918.67,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,96,28,230,2022-09-29 22:39:34,,254.0,114.0,27.5,91.5,29.0,92.5,13.0,56.0,6.814,2.0,50.556664,-84.842587,6.814,9925.43,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,99,28,306,2022-09-29 22:39:35,,254.0,113.0,23.5,83.0,29.0,95.0,13.0,52.0,7.062,2.0,50.5565912,-84.8426052,7.062,9932.58,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
28,100,28,314,2022-09-29 22:39:36,,254.0,116.0,19.0,73.0,27.5,92.5,13.0,49.0,7.061,2.0,50.5565138,-84.8426234,7.061,9939.75,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,83,28,209,2022-09-29 22:39:37,,254.0,118.0,13.0,57.5,21.0,74.0,13.0,45.0,6.567,2.0,50.5564456,-84.8426416,6.567,9946.69,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,62,28,151,2022-09-29 22:39:38,,254.0,118.0,9.0,31.5,14.0,57.0,13.0,35.0,5.837,2.0,50.5563819,-84.8426598,5.837,9952.67,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,41,28,118,2022-09-29 22:39:39,,254.0,119.0,9.5,30.0,13.5,55.5,13.0,25.0,5.005,2.0,50.5563273,-84.842678,5.005,9958.13,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
28,21,28,85,2022-09-29 22:39:40,,254.0,118.0,11.0,36.0,14.5,59.0,13.0,27.0,4.664,2.0,50.5562772,-84.8426871,4.664,9962.48,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
28,0,28,0,2022-09-29 22:39:41,,254.0,118.0,13.0,42.5,15.5,63.0,13.0,32.0,3.413,2.0,50.5562453,-84.8426871,3.413,9965.46,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
28,0,28,0,2022-09-29 22:39:42,,254.0,121.0,15.0,49.0,16.5,66.5,13.0,37.0,2.009,2.0,50.5562317,-84.842678,2.009,9966.94,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
29,0,28,0,2022-09-29 22:39:43,,254.0,124.0,17.0,55.5,17.5,70.0,13.0,43.0,1.036,3.0,50.5562226,-84.842678,1.036,9967.7,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
29,0,28,0,2022-09-29 22:39:46,,254.0,122.0,22.5,74.5,20.5,80.5,13.0,59.0,1.539,3.0,50.5561953,-84.8426689,1.539,9968.54,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
29,0,28,0,2022-09-29 22:39:47,,254.0,121.0,24.0,81.0,21.5,84.0,13.0,64.0,3.025,3.0,50.5561589,-84.8426871,3.025,9972.12,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
29,34,28,62,2022-09-29 22:39:48,,255.0,122.0,26.0,87.5,23.0,87.5,13.0,69.0,2.645,3.0,50.5561407,-84.8427236,2.645,9974.87,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
29,47,28,227,2022-09-29 22:39:49,,255.0,122.0,25.0,87.0,24.0,88.0,13.0,65.0,2.816,3.0,50.556127,-84.84276,2.816,9977.72,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
29,52,28,238,2022-09-29 22:39:50,,255.0,122.0,23.5,85.0,25.0,88.0,13.0,60.0,3.249,3.0,50.5561088,-84.8427964,3.249,9981.08,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
29,57,28,248,2022-09-29 22:39:51,,255.0,120.0,21.5,82.5,26.0,87.5,13.0,55.0,4.295,3.0,50.5560906,-84.8428601,4.295,9985.77,-9.600000000000023,-9.600000000000023,0.42,2022,9,29,22,5.25,230.0
29,68,28,274,2022-09-29 22:39:52,,256.0,121.0,20.5,80.0,26.0,87.5,13.0,52.0,5.951,3.0,50.5560769,-84.8429511,5.951,9992.29,-9.600000000000023,-9.600000000000023,1.24,2022,9,29,22,5.25,230.0
29,80,28,327,2022-09-29 22:39:53,,256.0,121.0,23.5,85.0,26.0,87.5,13.0,56.0,6.414,3.0,50.5560769,-84.8430512,6.414,9998.84,-9.600000000000023,-9.600000000000023,0.74,2022,9,29,22,5.25,230.0
29,88,28,418,2022-09-29 22:39:54,,256.0,120.0,27.5,93.5,24.0,91.0,13.0,50.0,7.117,2.0,50.5560906,-84.8431605,7.117,10006.18,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
29,93,28,337,2022-09-29 22:39:55,,257.0,121.0,29.0,95.0,28.0,96.0,13.0,51.0,7.85,2.0,50.5561088,-84.8432697,7.85,10014.12,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
29,97,28,278,2022-09-29 22:39:56,,257.0,122.0,26.0,87.5,34.5,99.5,13.0,53.0,8.05,2.0,50.5561316,-84.8433698,8.05,10021.57,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
29,99,28,232,2022-09-29 22:39:57,,257.0,123.0,21.5,77.0,34.5,99.5,13.0,55.0,8.7,2.0,50.5561543,-84.8435063,8.7,10031.47,-10.199999999999989,-10.199999999999989,-0.31,2022,9,29,22,5.25,230.0
29,100,29,203,2022-09-29 22:39:58,,257.0,125.0,22.5,85.5,28.5,91.5,13.0,57.0,9.003,2.0,50.5561725,-84.8436429,9.003,10040.51,-10.399999999999977,-10.399999999999977,-1.13,2022,9,29,22,5.25,230.0
29,105,29,166,2022-09-29 22:39:59,,258.0,127.0,20.0,80.0,24.5,81.0,13.0,59.0,9.34,2.0,50.5561862,-84.8437703,9.34,10049.97,-10.800000000000011,-10.800000000000011,-1.56,2022,9,29,22,5.25,230.0
29,106,29,141,2022-09-29 22:40:00,,258.0,127.0,16.5,70.0,21.0,69.5,13.0,57.0,9.458,2.0,50.5561953,-84.8439159,9.458,10059.43,-11.199999999999989,-11.199999999999989,-2.03,2022,9,29,22,5.25,230.0
29,104,29,133,2022-09-29 22:40:01,,258.0,127.0,15.5,66.0,18.0,59.5,13.0,60.0,9.704,2.0,50.5562089,-84.8440525,9.704,10069.23,-11.600000000000023,-11.600000000000023,-2.43,2022,9,29,22,5.25,230.0
29,99,30,136,2022-09-29 22:40:02,,258.0,128.0,21.0,76.0,15.5,53.5,13.0,69.0,9.74,2.0,50.5562226,-84.844189,9.74,10078.98,-12.199999999999989,-12.199999999999989,-2.67,2022,9,29,22,5.25,230.0
29,102,30,149,2022-09-29 22:40:03,,258.0,127.0,22.0,75.5,16.0,53.0,13.0,66.0,9.722,3.0,50.5562362,-84.8443346,9.722,10088.7,-12.600000000000023,-12.600000000000023,-2.94,2022,9,29,22,5.25,230.0
29,104,31,155,2022-09-29 22:40:04,,258.0,126.0,20.5,71.5,16.0,55.5,13.0,62.0,9.918,3.0,50.556259,-84.8444803,9.918,10098.71,-13.199999999999989,-13.199999999999989,-3.22,2022,9,29,22,5.25,230.0
29,106,31,141,2022-09-29 22:40:05,,258.0,125.0,19.5,67.5,15.0,56.5,13.0,60.0,10.174,3.0,50.5562817,-84.8446168,10.174,10108.94,-13.600000000000023,-13.600000000000023,-3.47,2022,9,29,22,5.25,230.0
29,109,32,131,2022-09-29 22:40:06,,259.0,126.0,19.5,65.5,14.0,49.0,13.0,62.0,9.848,3.0,50.5563045,-84.8447534,9.848,10118.56,-14.199999999999989,-14.199999999999989,-3.73,2022,9,29,22,5.25,230.0
29,111,32,142,2022-09-29 22:40:07,,259.0,126.0,22.0,77.5,14.5,50.5,13.0,70.0,9.5,3.0,50.5563273,-84.8448899,9.5,10128.01,-14.399999999999977,-14.399999999999977,-3.99,2022,9,29,22,5.25,230.0
29,112,33,192,2022-09-29 22:40:08,,259.0,125.0,25.0,89.5,15.0,52.5,13.0,72.0,9.355,3.0,50.5563546,-84.8450173,9.355,10137.62,-14.800000000000011,-14.800000000000011,-4.17,2022,9,29,22,5.25,230.0
29,114,33,285,2022-09-29 22:40:09,,259.0,124.0,25.5,89.0,18.5,68.0,13.0,60.0,9.379,4.0,50.5563773,-84.8451538,9.379,10147.02,-15.199999999999989,-15.199999999999989,-4.24,2022,9,29,22,5.25,230.0
29,114,33,283,2022-09-29 22:40:10,,259.0,124.0,25.0,81.0,22.5,86.5,13.0,56.0,9.391,4.0,50.5564046,-84.8452813,9.391,10156.09,-15.399999999999977,-15.399999999999977,-4.22,2022,9,29,22,5.25,230.0
29,113,34,277,2022-09-29 22:40:11,,260.0,124.0,24.5,84.0,22.5,80.5,13.0,59.0,9.397,5.0,50.5564274,-84.8454178,9.397,10165.88,-15.600000000000023,-15.600000000000023,-4.05,2022,9,29,22,5.25,230.0
29,111,34,271,2022-09-29 22:40:12,,260.0,124.0,28.0,92.5,24.0,87.0,13.0,60.0,9.402,5.0,50.5564501,-84.8455543,9.402,10175.28,-15.600000000000023,-15.600000000000023,-3.63,2022,9,29,22,5.25,230.0
29,109,34,250,2022-09-29 22:40:13,,260.0,123.0,25.5,84.5,21.5,80.0,13.0,61.0,9.412,6.0,50.5564729,-84.8456818,9.412,10184.78,-15.600000000000023,-15.600000000000023,-3.1,2022,9,29,22,5.25,230.0
29,108,34,240,2022-09-29 22:40:14,,260.0,122.0,24.0,81.0,19.5,74.0,13.0,63.0,9.413,6.0,50.5565002,-84.8458183,9.413,10194.2,-15.600000000000023,-15.600000000000023,-2.49,2022,9,29,22,5.25,230.0
29,107,34,256,2022-09-29 22:40:15,,261.0,122.0,25.5,85.5,19.5,73.5,13.0,63.0,9.635,7.0,50.5565321,-84.8459639,9.635,10204.85,-15.399999999999977,-15.399999999999977,-1.41,2022,9,29,22,5.25,230.0
29,105,34,263,2022-09-29 22:40:16,,261.0,120.0,28.5,93.0,22.5,80.0,13.0,62.0,10.523,7.0,50.5565867,-84.8461733,10.523,10219.95,-15.399999999999977,-15.399999999999977,0.0,2022,9,29,22,5.25,230.0
29,104,34,267,2022-09-29 22:40:17,,261.0,120.0,27.0,93.5,23.5,85.5,13.0,61.0,10.81,7.0,50.5566276,-84.8463826,10.81,10235.27,-15.199999999999989,-15.199999999999989,0.0,2022,9,29,22,5.25,230.0
29,102,34,263,2022-09-29 22:40:18,,262.0,121.0,22.5,81.5,23.5,84.0,13.0,55.0,10.044,5.0,50.5566003,-84.8465556,10.044,10248.31,-15.0,-15.0,0.1,2022,9,29,22,5.25,230.0
29,104,34,248,2022-09-29 22:40:19,,262.0,119.0,22.0,77.5,22.5,81.0,13.0,55.0,9.709,5.0,50.5566322,-84.8467285,9.709,10260.71,-15.0,-15.0,0.45,2022,9,29,22,5.25,230.0
30,105,34,262,2022-09-29 22:40:20,,262.0,119.0,23.0,79.5,21.5,79.5,13.0,55.0,9.585,4.0,50.5566549,-84.8468924,9.585,10272.04,-14.800000000000011,-14.800000000000011,0.78,2022,9,29,22,5.25,230.0
30,102,34,267,2022-09-29 22:40:21,,262.0,120.0,21.0,75.5,23.5,80.5,13.0,54.0,9.106,4.0,50.5566686,-84.8470653,9.106,10283.51,-14.399999999999977,-14.399999999999977,1.05,2022,9,29,22,5.25,230.0
30,100,34,260,2022-09-29 22:40:22,,263.0,119.0,22.5,78.0,22.5,82.0,13.0,54.0,8.755,4.0,50.5566822,-84.8472018,8.755,10293.58,-14.0,-14.0,1.35,2022,9,29,22,5.25,230.0
30,102,34,292,2022-09-29 22:40:23,,263.0,119.0,23.5,84.0,22.0,82.5,13.0,54.0,8.339,3.0,50.5567004,-84.8473293,8.339,10302.47,-13.600000000000023,-13.600000000000023,1.74,2022,9,29,22,5.25,230.0
31,99,34,299,2022-09-29 22:40:24,,263.0,120.0,23.5,89.5,22.0,82.0,13.0,55.0,7.856,3.0,50.5567186,-84.8474385,7.856,10310.28,-13.199999999999989,-13.199999999999989,2.2,2022,9,29,22,5.25,230.0
31,95,34,280,2022-09-29 22:40:25,,263.0,119.0,25.5,90.0,22.5,81.5,13.0,52.0,7.448,3.0,50.5567369,-84.8475386,7.448,10317.64,-12.800000000000011,-12.800000000000011,2.72,2022,9,29,22,5.25,230.0
31,91,34,246,2022-09-29 22:40:26,,264.0,120.0,19.5,69.5,26.5,91.0,13.0,45.0,6.921,3.0,50.5567642,-84.8476388,6.921,10325.02,-12.399999999999977,-12.399999999999977,3.2,2022,9,29,22,5.25,230.0
32,86,34,214,2022-09-29 22:40:27,,264.0,120.0,20.0,66.0,25.0,88.0,13.0,55.0,6.548,3.0,50.5567869,-84.8477389,6.548,10332.05,-12.0,-12.0,3.52,2022,9,29,22,5.25,230.0
32,82,34,245,2022-09-29 22:40:28,,264.0,117.0,22.5,79.0,24.0,85.0,13.0,57.0,6.478,3.0,50.5568006,-84.8478481,6.478,10339.54,-11.600000000000023,-11.600000000000023,3.78,2022,9,29,22,5.25,230.0
33,80,34,303,2022-09-29 22:40:29,,264.0,118.0,23.0,87.5,24.0,86.0,13.0,46.0,6.465,3.0,50.5568097,-84.8479482,6.465,10346.65,-11.0,-11.0,4.0,2022,9,29,22,5.25,230.0
33,78,34,251,2022-09-29 22:40:30,,265.0,116.0,17.5,66.5,24.0,88.0,13.0,26.0,5.895,3.0,50.5568188,-84.8480393,5.895,10353.27,-10.600000000000023,-10.600000000000023,4.2,2022,9,29,22,5.25,230.0
34,69,34,197,2022-09-29 22:40:31,,265.0,114.0,18.0,68.0,21.5,82.0,13.0,10.0,5.298,2.0,50.556837,-84.8481394,5.298,10359.58,-10.199999999999989,-10.199999999999989,4.43,2022,9,29,22,5.25,230.0
