timestamp,battery_soc,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,heart_rate,year,month,day,hour,wind_speed,wind_direction
2022-06-13 23:52:03,,83.0,25.0,88.5,123.0,22.0,74.0,55.0,20.0,1204.89,10.507,3.0,50.3921184,-84.4669766,10.507,40.0,40.0,-3.32,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:04,,84.0,25.0,88.5,163.0,22.0,74.0,48.0,20.0,1215.12,10.465,3.0,50.3920247,-84.4668993,10.465,39.39999999999998,39.39999999999998,-4.18,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:05,,85.0,22.0,78.0,160.0,20.0,67.5,53.0,20.0,1225.45,10.276,3.0,50.3919288,-84.466824,10.276,38.799999999999955,38.799999999999955,-4.84,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:06,,85.0,19.5,69.5,164.0,19.5,65.5,53.0,20.0,1235.53,10.033,3.0,50.391836,-84.4667491,10.033,38.60000000000002,38.60000000000002,-5.42,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:07,,86.0,19.0,67.0,181.0,20.5,68.5,51.0,20.0,1245.88,10.132,3.0,50.3917427,-84.4666678,10.132,38.200000000000045,38.200000000000045,-5.42,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:08,,85.0,19.5,73.0,207.0,21.0,70.5,55.0,20.0,1256.34,10.359,3.0,50.3916491,-84.4665842,10.359,38.0,38.0,-4.79,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:09,,86.0,20.0,73.0,219.0,21.0,70.0,57.0,20.0,1266.69,10.242,3.0,50.3915574,-84.4664997,10.242,38.0,38.0,-3.92,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:10,,89.0,19.0,73.0,198.0,20.5,67.0,57.0,20.0,1277.19,10.266,3.0,50.3914648,-84.466413,10.266,37.799999999999955,37.799999999999955,-2.94,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:11,,90.0,18.0,71.0,202.0,21.5,70.0,56.0,20.0,1287.69,10.34,3.0,50.3913713,-84.4663281,10.34,37.39999999999998,37.39999999999998,-2.4,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:12,,92.0,17.0,67.0,210.0,21.5,71.5,54.0,20.0,1298.2,10.357,3.0,50.3912764,-84.4662459,10.357,37.39999999999998,37.39999999999998,-1.97,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:13,,97.0,16.5,61.0,216.0,20.5,70.0,47.0,20.0,1308.43,10.286,3.0,50.3911845,-84.4661651,10.286,37.200000000000045,37.200000000000045,-1.57,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:14,,100.0,18.5,66.5,176.0,19.5,68.5,47.0,20.0,1318.71,10.064,3.0,50.3910928,-84.4660821,10.064,37.200000000000045,37.200000000000045,-1.55,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:15,,99.0,20.5,73.0,192.0,19.5,68.5,47.0,20.0,1328.42,9.504,3.0,50.3910082,-84.4660002,9.504,37.0,37.0,-1.51,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:16,,99.0,23.0,80.0,209.0,19.0,68.5,46.0,20.0,1337.83,9.335,3.0,50.3909257,-84.4659216,9.335,37.0,37.0,-1.21,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:17,,99.0,25.0,87.0,227.0,19.0,68.5,46.0,20.0,1347.24,9.44,3.0,50.3908453,-84.4658392,9.44,37.0,37.0,-1.09,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:18,,97.0,25.0,87.0,163.0,19.0,68.5,46.0,20.0,1356.91,9.398,3.0,50.3907622,-84.4657555,9.398,37.0,37.0,-0.95,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:19,,95.0,25.0,87.0,60.0,19.0,68.5,46.0,20.0,1367.15,9.354,3.0,50.3906693,-84.4656767,9.354,37.0,37.0,-0.66,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:20,,65.0,24.0,83.0,198.0,4.0,93.5,46.0,20.0,1376.89,9.345,3.0,50.3905784,-84.4656069,9.345,36.799999999999955,36.799999999999955,-0.28,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:21,,65.0,23.5,83.0,238.0,3.0,86.5,46.0,20.0,1386.64,9.287,3.0,50.3904884,-84.4655348,9.287,36.799999999999955,36.799999999999955,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:22,,77.0,24.0,84.0,243.0,7.0,68.5,47.0,20.0,1396.01,9.141,3.0,50.3904027,-84.4654638,9.141,37.0,37.0,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:23,,88.0,24.0,85.0,247.0,11.5,50.5,47.0,20.0,1405.95,9.11,3.0,50.3903128,-84.4653864,9.11,36.799999999999955,36.799999999999955,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:24,,91.0,24.0,85.5,212.0,12.5,46.0,47.0,20.0,1415.56,8.952,3.0,50.3902259,-84.4653114,8.952,37.0,37.0,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:25,,90.0,24.0,85.5,166.0,12.5,46.0,47.0,20.0,1424.97,8.867,3.0,50.3901407,-84.4652382,8.867,37.0,37.0,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:26,,89.0,23.0,82.0,162.0,14.0,49.5,48.0,20.0,1434.08,8.65,3.0,50.3900582,-84.4651676,8.65,37.0,37.0,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:27,,89.0,22.0,77.0,172.0,15.5,54.5,49.0,20.0,1443.03,8.544,3.0,50.3899765,-84.4650992,8.544,37.200000000000045,37.200000000000045,0.04,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:28,,89.0,20.5,72.5,182.0,17.5,59.5,50.0,20.0,1451.71,8.561,3.0,50.3898997,-84.4650283,8.561,37.39999999999998,37.39999999999998,0.52,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:29,,88.0,19.5,67.5,192.0,19.0,64.5,51.0,20.0,1460.46,8.474,3.0,50.389825,-84.4649515,8.474,37.39999999999998,37.39999999999998,1.04,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:30,,87.0,21.5,75.5,214.0,21.5,72.5,52.0,20.0,1468.99,8.352,3.0,50.389753,-84.4648755,8.352,37.60000000000002,37.60000000000002,1.23,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:31,,86.0,24.5,87.0,240.0,25.0,81.5,52.0,20.0,1478.03,8.321,3.0,50.3896745,-84.4647984,8.321,37.799999999999955,37.799999999999955,1.56,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:32,,84.0,27.5,95.0,265.0,27.0,89.0,53.0,20.0,1487.11,8.494,3.0,50.3895953,-84.4647218,8.494,37.799999999999955,37.799999999999955,1.73,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:33,,83.0,28.5,90.5,287.0,28.0,92.0,53.0,20.0,1495.94,8.435,3.0,50.389518,-84.4646479,8.435,38.0,38.0,1.53,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:34,,88.0,26.5,88.5,282.0,28.5,88.0,53.0,20.0,1504.68,8.385,3.0,50.3894404,-84.464577,8.385,38.0,38.0,1.31,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:35,,91.0,23.0,81.0,219.0,26.5,88.0,49.0,20.0,1513.5,8.512,3.0,50.3893621,-84.4645052,8.512,38.0,38.0,1.14,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:36,,91.0,20.0,75.0,252.0,25.0,87.0,46.0,20.0,1521.99,8.355,3.0,50.3892882,-84.4644333,8.355,38.0,38.0,0.9,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:37,,91.0,20.5,80.5,268.0,25.0,81.0,50.0,20.0,1530.19,7.927,3.0,50.3892176,-84.4643626,7.927,38.200000000000045,38.200000000000045,0.38,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:38,,91.0,23.5,87.0,236.0,26.5,84.0,51.0,20.0,1538.34,8.147,3.0,50.3891463,-84.4642941,8.147,38.200000000000045,38.200000000000045,0.02,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:39,,91.0,24.5,87.0,258.0,26.0,84.0,52.0,20.0,1546.39,8.126,3.0,50.389076,-84.4642264,8.126,38.39999999999998,38.39999999999998,0.33,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:40,,91.0,25.5,87.5,280.0,25.5,84.5,53.0,20.0,1554.44,8.037,3.0,50.3890054,-84.4641592,8.037,38.39999999999998,38.39999999999998,0.75,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:41,,91.0,26.0,89.0,286.0,25.5,85.5,53.0,20.0,1562.77,8.158,3.0,50.3889309,-84.4640926,8.158,38.60000000000002,38.60000000000002,0.99,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:42,,91.0,25.5,90.0,280.0,26.0,87.5,52.0,20.0,1571.0,8.215,3.0,50.3888574,-84.4640264,8.215,38.60000000000002,38.60000000000002,1.07,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:43,,91.0,23.5,85.0,285.0,25.5,88.5,51.0,20.0,1579.49,8.218,3.0,50.3887822,-84.4639571,8.218,38.60000000000002,38.60000000000002,1.02,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:44,,91.0,23.5,85.0,299.0,25.5,88.5,51.0,20.0,1587.46,8.004,3.0,50.3887119,-84.4638914,8.004,38.799999999999955,38.799999999999955,1.1,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:45,,90.0,24.5,88.0,303.0,25.0,88.0,51.0,20.0,1595.19,7.693,3.0,50.3886444,-84.4638266,7.693,39.0,39.0,1.31,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:46,,89.0,25.5,90.5,280.0,25.0,88.0,51.0,20.0,1602.67,7.363,3.0,50.3885791,-84.4637633,7.363,39.200000000000045,39.200000000000045,1.41,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:47,,88.0,25.5,90.5,252.0,25.0,88.0,51.0,20.0,1609.86,7.328,3.0,50.3885156,-84.4637044,7.328,39.60000000000002,39.60000000000002,1.93,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:48,,86.0,25.5,90.5,257.0,25.0,88.0,53.0,20.0,1616.83,7.139,3.0,50.3884539,-84.4636474,7.139,40.0,40.0,2.84,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:49,,85.0,25.5,90.5,239.0,25.0,88.0,53.0,20.0,1624.01,6.915,3.0,50.3883906,-84.463588,6.915,40.200000000000045,40.200000000000045,3.14,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:50,,90.0,25.5,90.5,285.0,25.0,88.0,39.0,20.0,1631.22,6.776,3.0,50.3883265,-84.4635293,6.776,40.39999999999998,40.39999999999998,3.25,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:51,,91.0,25.5,90.5,323.0,25.0,88.0,39.0,20.0,1638.06,6.507,3.0,50.388266,-84.4634734,6.507,40.799999999999955,40.799999999999955,3.62,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:52,,91.0,27.0,92.5,318.0,26.5,91.0,43.0,20.0,1644.76,6.236,3.0,50.3882074,-84.4634174,6.236,41.200000000000045,41.200000000000045,3.77,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:53,,90.0,28.0,94.0,313.0,28.5,93.5,47.0,20.0,1651.2,6.082,3.0,50.3881515,-84.4633622,6.082,41.60000000000002,41.60000000000002,3.9,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:54,,89.0,29.5,96.0,310.0,30.0,96.5,51.0,20.0,1657.37,5.954,3.0,50.3880984,-84.4633091,5.954,42.0,42.0,4.71,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:55,,87.0,29.5,96.0,369.0,30.0,96.5,51.0,20.0,1663.33,5.59,3.0,50.388047,-84.4632577,5.59,42.39999999999998,42.39999999999998,5.63,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:56,,89.0,29.5,96.0,367.0,30.0,96.5,51.0,20.0,1669.25,5.394,3.0,50.3879959,-84.4632066,5.394,42.799999999999955,42.799999999999955,6.18,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:57,,89.0,29.5,96.5,367.0,30.0,96.5,50.0,20.0,1675.09,5.563,3.0,50.3879447,-84.4631581,5.563,43.200000000000045,43.200000000000045,6.6,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:58,,89.0,29.5,97.0,367.0,30.0,96.5,50.0,20.0,1680.76,5.383,3.0,50.3878945,-84.4631118,5.383,43.39999999999998,43.39999999999998,6.81,,2022,6,13,23,2.21,342.0
2022-06-13 23:52:59,,88.0,30.0,97.5,368.0,30.0,97.0,49.0,20.0,1685.85,4.945,3.0,50.3878505,-84.4630679,4.945,43.799999999999955,43.799999999999955,6.84,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:00,,88.0,30.0,98.5,368.0,30.0,97.0,49.0,20.0,1691.33,5.055,3.0,50.3878036,-84.4630203,5.055,44.200000000000045,44.200000000000045,6.69,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:01,,87.0,30.0,99.0,368.0,30.0,97.0,48.0,20.0,1697.22,5.452,3.0,50.3877498,-84.4629757,5.452,44.39999999999998,44.39999999999998,6.06,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:02,,87.0,30.0,99.0,341.0,30.0,97.0,48.0,20.0,1703.67,6.074,3.0,50.3876885,-84.4629324,6.074,44.799999999999955,44.799999999999955,5.46,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:03,,87.0,29.5,98.5,323.0,30.0,96.5,49.0,20.0,1710.19,6.47,3.0,50.3876248,-84.4628934,6.47,45.0,45.0,5.27,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:04,,87.0,29.0,97.5,309.0,29.5,96.0,49.0,20.0,1716.93,6.62,3.0,50.387558,-84.4628557,6.62,45.39999999999998,45.39999999999998,4.91,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:05,,88.0,28.5,96.5,294.0,29.0,95.0,50.0,20.0,1724.12,6.657,3.0,50.3874867,-84.462816,6.657,45.60000000000002,45.60000000000002,4.52,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:06,,88.0,28.0,95.5,280.0,29.0,94.5,51.0,20.0,1730.83,6.59,3.0,50.3874203,-84.4627782,6.59,45.799999999999955,45.799999999999955,4.55,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:07,,89.0,27.5,94.5,266.0,28.5,94.0,51.0,20.0,1738.14,6.657,3.0,50.3873487,-84.4627348,6.657,45.799999999999955,45.799999999999955,4.39,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:08,,91.0,27.0,94.0,246.0,28.5,93.5,52.0,20.0,1745.25,6.844,3.0,50.38728,-84.4626901,6.844,46.0,46.0,3.63,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:09,,94.0,27.0,92.0,236.0,26.5,87.0,52.0,20.0,1752.01,6.949,3.0,50.3872142,-84.4626484,6.949,46.0,46.0,2.78,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:10,,90.0,27.5,87.5,267.0,22.5,71.5,52.0,20.0,1758.76,6.761,3.0,50.3871489,-84.4626065,6.761,46.200000000000045,46.200000000000045,2.08,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:11,,90.0,29.5,91.5,278.0,26.0,85.5,51.0,20.0,1766.15,7.176,3.0,50.3870778,-84.4625588,7.176,46.200000000000045,46.200000000000045,1.8,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:12,,91.0,26.0,84.5,258.0,26.0,85.0,46.0,20.0,1773.81,7.553,3.0,50.3870058,-84.4625054,7.553,46.39999999999998,46.39999999999998,1.63,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:13,,92.0,23.0,77.5,183.0,24.5,84.5,46.0,20.0,1781.43,7.434,3.0,50.3869353,-84.4624495,7.434,46.39999999999998,46.39999999999998,1.26,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:14,,93.0,19.0,67.5,150.0,21.0,80.5,49.0,20.0,1788.76,7.337,3.0,50.3868671,-84.4623965,7.337,46.39999999999998,46.39999999999998,1.07,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:15,,93.0,19.5,64.0,146.0,20.5,72.0,50.0,20.0,1796.52,7.53,3.0,50.3867931,-84.462345,7.53,46.60000000000002,46.60000000000002,1.04,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:16,,94.0,19.5,64.0,136.0,20.5,72.0,50.0,20.0,1804.58,7.63,3.0,50.3867156,-84.4622933,7.63,46.60000000000002,46.60000000000002,0.53,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:17,,95.0,19.5,64.0,127.0,20.5,72.0,50.0,20.0,1812.44,7.756,3.0,50.386639,-84.4622453,7.756,46.60000000000002,46.60000000000002,0.43,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:18,,96.0,17.5,60.5,128.0,20.0,67.0,50.0,20.0,1821.41,8.692,3.0,50.3865465,-84.4622115,8.692,46.799999999999955,46.799999999999955,0.88,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:19,,97.0,16.0,57.5,137.0,19.0,60.5,49.0,20.0,1829.73,8.246,3.0,50.3864622,-84.4621732,8.246,46.799999999999955,46.799999999999955,0.98,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:20,,97.0,16.5,59.0,146.0,19.0,59.5,50.0,20.0,1837.07,7.545,3.0,50.3863898,-84.4621316,7.545,46.799999999999955,46.799999999999955,0.9,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:21,,98.0,17.5,60.0,154.0,19.0,59.0,52.0,20.0,1844.51,7.211,3.0,50.3863145,-84.4620957,7.211,46.799999999999955,46.799999999999955,0.78,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:22,,98.0,20.0,63.0,171.0,20.5,65.0,51.0,20.0,1850.63,7.133,3.0,50.3862532,-84.4620641,7.133,47.0,47.0,0.76,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:23,,97.0,20.5,63.5,197.0,20.5,66.0,51.0,20.0,1856.7,7.439,3.0,50.3861921,-84.4620334,7.439,47.0,47.0,0.38,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:24,,97.0,20.5,67.0,230.0,20.5,65.5,51.0,20.0,1863.37,7.613,3.0,50.3861241,-84.4620034,7.613,46.799999999999955,46.799999999999955,0.0,,2022,6,13,23,2.21,342.0
2022-06-13 23:53:25,,97.0,21.0,75.5,254.0,21.5,65.5,51.0,20.0,1870.17,7.516,3.0,50.3860555,-84.4619695,7.516,46.799999999999955,46.799999999999955,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:26,,97.0,23.5,80.5,249.0,22.5,69.5,49.0,20.0,1877.11,7.485,3.0,50.3859866,-84.4619311,7.485,47.0,47.0,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:27,,97.0,25.5,85.0,244.0,24.0,73.5,48.0,20.0,1884.21,7.624,3.0,50.3859165,-84.461891,7.624,47.200000000000045,47.200000000000045,0.0,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:28,,97.0,28.0,90.0,239.0,25.0,77.5,46.0,20.0,1890.91,7.421,3.0,50.3858496,-84.4618552,7.421,47.200000000000045,47.200000000000045,0.03,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:29,,97.0,29.0,93.5,232.0,26.0,80.5,45.0,20.0,1898.06,7.168,2.0,50.3857785,-84.461816,7.168,47.39999999999998,47.39999999999998,0.6,100.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:30,,95.0,27.5,94.5,218.0,26.0,82.0,45.0,20.0,1904.84,7.132,2.0,50.3857102,-84.4617823,7.132,47.39999999999998,47.39999999999998,1.41,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:31,,94.0,27.0,94.5,229.0,26.0,82.0,45.0,20.0,1912.03,7.28,2.0,50.385638,-84.4617458,7.28,47.39999999999998,47.39999999999998,1.72,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:32,,94.0,27.0,94.5,242.0,26.0,82.0,46.0,20.0,1919.25,6.972,2.0,50.3855648,-84.4617112,6.972,47.60000000000002,47.60000000000002,1.54,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:33,,94.0,27.0,94.0,253.0,26.0,82.0,48.0,20.0,1926.4,6.813,2.0,50.3854946,-84.46167,6.813,47.799999999999955,47.799999999999955,1.42,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:34,,94.0,26.0,88.0,249.0,25.0,83.0,49.0,20.0,1934.27,7.271,3.0,50.3854175,-84.4616233,7.271,48.0,48.0,1.74,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:35,,94.0,25.5,82.5,246.0,24.0,83.5,50.0,20.0,1942.59,7.503,3.0,50.3853356,-84.4615753,7.503,48.200000000000045,48.200000000000045,2.0,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:36,,95.0,25.5,83.5,252.0,25.0,81.0,50.0,20.0,1950.49,7.493,3.0,50.3852555,-84.4615384,7.493,48.39999999999998,48.39999999999998,2.23,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:37,,95.0,25.5,84.0,253.0,25.5,80.0,50.0,20.0,1957.81,7.281,3.0,50.3851802,-84.461508,7.281,48.39999999999998,48.39999999999998,2.48,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:38,,96.0,25.5,84.0,252.0,25.5,80.0,50.0,20.0,1965.12,7.404,3.0,50.3851054,-84.4614756,7.404,48.799999999999955,48.799999999999955,2.62,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:39,,96.0,25.5,84.0,253.0,25.5,80.0,50.0,20.0,1972.27,7.509,3.0,50.3850318,-84.4614465,7.509,48.799999999999955,48.799999999999955,2.43,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:40,,96.0,25.5,84.0,250.0,25.5,80.0,52.0,20.0,1980.24,7.513,3.0,50.3849503,-84.4614112,7.513,49.0,49.0,1.99,106.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:41,,96.0,25.5,84.0,246.0,25.5,80.0,54.0,20.0,1988.1,7.402,3.0,50.38487,-84.461376,7.402,49.200000000000045,49.200000000000045,1.82,106.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:42,,96.0,25.5,84.0,263.0,25.5,80.0,55.0,20.0,1995.1,7.335,3.0,50.3847981,-84.4613467,7.335,49.39999999999998,49.39999999999998,1.8,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:43,,96.0,25.5,84.0,264.0,25.5,80.0,55.0,20.0,2002.67,7.322,3.0,50.3847209,-84.4613124,7.322,49.60000000000002,49.60000000000002,1.73,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:44,,96.0,25.5,84.0,261.0,25.5,80.0,55.0,20.0,2010.86,7.456,2.0,50.3846382,-84.4612721,7.456,49.60000000000002,49.60000000000002,1.94,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:45,,95.0,25.5,84.0,291.0,25.5,80.0,55.0,20.0,2018.89,7.383,2.0,50.3845579,-84.4612299,7.383,49.799999999999955,49.799999999999955,2.32,107.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:46,,95.0,29.0,91.0,281.0,25.5,83.5,53.0,20.0,2026.93,7.371,2.0,50.3844773,-84.461188,7.371,50.200000000000045,50.200000000000045,2.45,107.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:47,,95.0,32.0,96.5,263.0,26.0,88.0,51.0,20.0,2034.41,7.296,2.0,50.3844025,-84.4611489,7.296,50.39999999999998,50.39999999999998,2.72,107.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:48,,96.0,24.5,83.0,239.0,31.0,90.0,49.0,20.0,2041.72,7.026,2.0,50.3843281,-84.4611151,7.026,50.60000000000002,50.60000000000002,2.94,106.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:49,,96.0,23.5,81.5,235.0,25.5,81.0,49.0,20.0,2049.13,7.209,2.0,50.384252,-84.4610836,7.209,50.60000000000002,50.60000000000002,2.8,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:50,,96.0,19.0,73.5,256.0,23.5,78.0,47.0,20.0,2056.9,7.373,2.0,50.3841714,-84.4610542,7.373,50.60000000000002,50.60000000000002,2.43,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:51,,97.0,18.5,72.0,227.0,23.0,77.5,47.0,20.0,2064.5,7.458,2.0,50.3840927,-84.4610251,7.458,50.799999999999955,50.799999999999955,1.87,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:52,,97.0,18.5,72.0,216.0,23.0,77.5,50.0,20.0,2072.42,7.575,2.0,50.3840115,-84.4609915,7.575,50.799999999999955,50.799999999999955,1.35,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:53,,97.0,18.5,72.0,187.0,23.0,77.5,52.0,20.0,2080.79,7.764,2.0,50.3839263,-84.4609529,7.764,50.799999999999955,50.799999999999955,1.01,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:54,,97.0,20.0,67.5,174.0,23.0,74.0,46.0,20.0,2089.62,7.844,3.0,50.3838367,-84.4609111,7.844,50.60000000000002,50.60000000000002,0.54,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:55,,97.0,20.0,67.5,190.0,23.0,74.0,46.0,20.0,2098.65,7.787,3.0,50.3837456,-84.4608659,7.787,50.799999999999955,50.799999999999955,0.08,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:56,,97.0,20.0,67.0,198.0,22.5,73.5,46.0,20.0,2107.15,8.145,3.0,50.383659,-84.4608275,8.145,50.799999999999955,50.799999999999955,0.0,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:57,,97.0,20.0,66.5,205.0,22.0,72.5,46.0,20.0,2115.46,8.472,3.0,50.3835742,-84.4607903,8.472,51.0,51.0,0.0,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:58,,96.0,20.0,66.0,212.0,21.0,71.5,46.0,20.0,2124.4,8.868,3.0,50.3834834,-84.4607483,8.868,51.0,51.0,0.0,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:53:59,,99.0,18.5,71.0,204.0,23.0,72.0,46.0,20.0,2133.7,9.038,3.0,50.3833892,-84.4607036,9.038,51.0,51.0,0.0,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:54:00,,100.0,21.5,71.5,191.0,25.0,78.0,48.0,20.0,2143.09,9.233,3.0,50.3832942,-84.4606581,9.233,50.799999999999955,50.799999999999955,0.0,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:54:01,,100.0,22.0,71.5,219.0,25.5,79.5,49.0,20.0,2152.53,9.408,3.0,50.3831986,-84.4606123,9.408,50.60000000000002,50.60000000000002,0.0,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:54:02,,99.0,22.0,71.5,254.0,25.5,79.5,49.0,20.0,2162.05,9.495,3.0,50.383103,-84.4605638,9.495,50.60000000000002,50.60000000000002,-0.33,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:54:03,,97.0,22.0,71.5,274.0,25.5,79.5,49.0,20.0,2171.54,9.477,3.0,50.3830092,-84.4605102,9.477,50.39999999999998,50.39999999999998,-0.73,105.0,2022,6,13,23,2.21,342.0
2022-06-13 23:54:04,,97.0,22.0,71.5,263.0,25.5,79.5,49.0,20.0,2181.49,9.861,3.0,50.3829106,-84.4604546,9.861,50.0,50.0,-1.03,104.0,2022,6,13,23,2.21,342.0
