distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
3712.32,5.288,4,50.5296197,-84.7706027,5.288,2022-05-12 19:36:32,,68.0,27.5,32.0,86.0,155.0,21.5,77.5,17.0,11.399999999999977,11.399999999999977,0.0,2022,5,12,19,3.94,27.0
3717.87,5.242,4,50.5296653,-84.7705508,5.242,2022-05-12 19:36:33,,40.0,27.5,12.0,86.0,224.0,21.5,77.5,17.0,11.399999999999977,11.399999999999977,0.0,2022,5,12,19,3.94,27.0
3723.56,5.393,4,50.5297093,-84.7704938,5.393,2022-05-12 19:36:34,,31.0,27.5,4.0,86.0,323.0,21.5,77.5,17.0,11.199999999999989,11.199999999999989,0.0,2022,5,12,19,3.94,27.0
3729.33,5.506,5,50.5297523,-84.7704337,5.506,2022-05-12 19:36:35,,35.0,27.5,4.0,86.0,431.0,21.5,77.5,17.0,11.199999999999989,11.199999999999989,0.0,2022,5,12,19,3.94,27.0
3735.24,5.535,5,50.5297951,-84.7703704,5.535,2022-05-12 19:36:36,,47.0,27.5,4.0,86.0,457.0,21.5,77.5,17.0,11.199999999999989,11.199999999999989,-0.42,2022,5,12,19,3.94,27.0
3741.5,5.695,5,50.5298392,-84.7703021,5.695,2022-05-12 19:36:37,,59.0,27.5,4.0,86.0,482.0,21.5,77.5,17.0,11.199999999999989,11.199999999999989,-1.06,2022,5,12,19,3.94,27.0
3750.76,6.954,5,50.5298998,-84.7701958,6.954,2022-05-12 19:36:38,,69.0,27.5,4.0,86.0,478.0,21.5,77.5,17.0,11.199999999999989,11.199999999999989,-0.76,2022,5,12,19,3.94,27.0
3761.23,7.808,5,50.5299833,-84.7700978,7.808,2022-05-12 19:36:39,,81.0,27.5,9.0,86.0,326.0,21.5,77.5,17.0,11.0,11.0,-0.67,2022,5,12,19,3.94,27.0
3770.57,7.869,5,50.5300438,-84.769996,7.869,2022-05-12 19:36:40,,82.0,27.5,50.0,86.0,314.0,21.5,77.5,17.0,11.0,11.0,-0.67,2022,5,12,19,3.94,27.0
3779.44,7.494,5,50.5300956,-84.7698891,7.494,2022-05-12 19:36:41,,82.0,28.5,54.0,88.5,312.0,24.0,83.5,17.0,11.0,11.0,-0.12,2022,5,12,19,3.94,27.0
3788.67,7.743,5,50.5301646,-84.7697937,7.743,2022-05-12 19:36:42,,83.0,29.5,53.0,91.5,311.0,27.0,90.5,17.0,11.0,11.0,0.0,2022,5,12,19,3.94,27.0
3797.52,7.922,5,50.5302252,-84.7696961,7.922,2022-05-12 19:36:43,,83.0,30.0,53.0,93.0,313.0,29.0,95.0,17.0,10.800000000000011,10.800000000000011,-0.34,2022,5,12,19,3.94,27.0
3808.66,7.949,4,50.53031,-84.769584,7.949,2022-05-12 19:36:44,,84.0,30.0,53.0,93.0,315.0,29.0,95.0,17.0,10.800000000000011,10.800000000000011,-0.41,2022,5,12,19,3.94,27.0
3819.59,7.769,4,50.5303685,-84.7694545,7.769,2022-05-12 19:36:45,,85.0,29.5,52.0,92.5,311.0,29.0,94.0,17.0,11.0,11.0,-0.07,2022,5,12,19,3.94,27.0
3829.05,7.732,4,50.5304318,-84.7693578,7.732,2022-05-12 19:36:46,,86.0,28.5,51.0,91.5,306.0,28.5,92.0,17.0,10.800000000000011,10.800000000000011,0.0,2022,5,12,19,3.94,27.0
3838.98,7.818,4,50.5305083,-84.7692594,7.818,2022-05-12 19:36:47,,88.0,27.0,49.0,90.5,302.0,28.0,90.0,17.0,11.0,11.0,0.0,2022,5,12,19,3.94,27.0
3849.95,7.992,4,50.5306028,-84.7691692,7.992,2022-05-12 19:36:48,,91.0,26.5,51.0,89.0,242.0,26.5,89.5,17.0,11.199999999999989,11.199999999999989,0.0,2022,5,12,19,3.94,27.0
3861.72,8.162,4,50.5307187,-84.7691017,8.162,2022-05-12 19:36:49,,91.0,25.5,46.0,83.0,227.0,27.5,91.0,17.0,11.399999999999977,11.399999999999977,0.46,2022,5,12,19,3.94,27.0
3872.65,7.936,4,50.530811,-84.7690115,7.936,2022-05-12 19:36:50,,90.0,24.5,43.0,79.5,219.0,28.5,90.0,17.0,11.399999999999977,11.399999999999977,0.93,2022,5,12,19,3.94,27.0
3883.1,9.535,4,50.5308969,-84.7689162,9.535,2022-05-12 19:36:51,,90.0,23.0,50.0,80.5,186.0,27.0,84.0,17.0,11.199999999999989,11.199999999999989,0.55,2022,5,12,19,3.94,27.0
3893.51,10.461,4,50.5309961,-84.7688485,10.461,2022-05-12 19:36:52,,89.0,23.0,50.0,79.0,124.0,26.5,83.5,17.0,11.399999999999977,11.399999999999977,0.51,2022,5,12,19,3.94,27.0
3903.47,10.095,4,50.5310866,-84.7687739,10.095,2022-05-12 19:36:53,,89.0,23.0,49.0,76.0,84.0,26.5,83.0,17.0,11.600000000000023,11.600000000000023,0.97,2022,5,12,19,3.94,27.0
3911.82,8.762,4,50.5311632,-84.7687128,8.762,2022-05-12 19:36:54,,89.0,22.5,49.0,73.5,44.0,26.0,82.0,17.0,11.800000000000011,11.800000000000011,0.95,2022,5,12,19,3.94,27.0
3919.9,8.216,4,50.5312106,-84.7686247,8.216,2022-05-12 19:36:55,,89.0,22.5,49.0,71.0,4.0,25.5,81.5,17.0,11.800000000000011,11.800000000000011,0.47,2022,5,12,19,3.94,27.0
3927.56,7.852,4,50.531236,-84.7685192,7.852,2022-05-12 19:36:56,,0.0,22.5,48.0,70.5,0.0,25.5,81.5,17.0,12.0,12.0,0.69,2022,5,12,19,3.94,27.0
3934.26,6.965,4,50.5312507,-84.7684245,6.965,2022-05-12 19:36:57,,0.0,22.5,48.0,70.5,0.0,25.5,81.5,17.0,12.0,12.0,1.38,2022,5,12,19,3.94,27.0
3940.61,6.497,4,50.5312546,-84.7683329,6.497,2022-05-12 19:36:58,,0.0,22.5,48.0,70.5,0.0,25.5,81.5,17.0,12.0,12.0,1.19,2022,5,12,19,3.94,27.0
3948.21,7.331,4,50.5312268,-84.7682332,7.331,2022-05-12 19:36:59,,0.0,22.5,47.0,70.5,0.0,25.5,81.5,17.0,12.0,12.0,0.51,2022,5,12,19,3.94,27.0
3955.6,7.354,4,50.5311904,-84.7681384,7.354,2022-05-12 19:37:00,,5.0,20.5,,,0.0,23.0,74.0,17.0,12.0,12.0,0.07,2022,5,12,19,3.94,27.0
3962.76,7.281,4,50.5311469,-84.7680539,7.281,2022-05-12 19:37:01,,17.0,15.0,,,3.0,17.0,54.5,17.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3967.93,5.641,4,50.5311169,-84.7679918,5.641,2022-05-12 19:37:02,,28.0,10.0,,,2.0,11.0,35.5,17.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3971.6,4.125,3,50.5310917,-84.767953,4.125,2022-05-12 19:37:03,,40.0,4.5,,,1.0,5.0,16.0,17.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3974.29,3.067,3,50.5310663,-84.7679378,3.067,2022-05-12 19:37:04,,0.0,0.0,,,0.0,0.0,0.0,17.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3975.09,0.97,3,50.5310137,-84.7679338,0.97,2022-05-12 19:37:05,,0.0,0.0,,,0.0,0.0,0.0,17.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3975.09,0.0,3,50.5309825,-84.7679298,0.0,2022-05-12 19:37:06,,0.0,0.0,,,0.0,0.0,0.0,17.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3976.16,2.087,2,50.5310048,-84.7678784,2.087,2022-05-12 19:37:54,,0.0,0.0,0.0,,0.0,0.0,0.0,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3978.42,2.211,2,50.5310138,-84.767848,2.211,2022-05-12 19:37:55,,7.0,5.5,0.0,,284.0,8.0,24.5,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3982.02,3.221,2,50.5310289,-84.7678001,3.221,2022-05-12 19:37:56,,13.0,11.5,0.0,,340.0,16.5,50.5,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3985.48,3.404,2,50.5310421,-84.7677532,3.404,2022-05-12 19:37:57,,20.0,17.0,0.0,91.5,395.0,25.0,76.0,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3988.31,2.978,2,50.5310532,-84.7677152,2.978,2022-05-12 19:37:58,,32.0,21.5,0.0,87.5,446.0,30.5,95.5,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3991.34,3.023,2,50.5310736,-84.767682,3.023,2022-05-12 19:37:59,,59.0,21.0,0.0,83.0,476.0,24.5,93.5,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
3995.1,3.567,3,50.5311056,-84.767649,3.567,2022-05-12 19:38:00,,76.0,21.0,28.0,83.0,466.0,24.5,93.5,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
3999.89,4.485,3,50.5311526,-84.7676225,4.485,2022-05-12 19:38:01,,88.0,24.0,41.0,87.0,372.0,25.5,92.5,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
4005.72,5.513,3,50.5312135,-84.7676031,5.513,2022-05-12 19:38:02,,84.0,27.5,41.0,92.5,332.0,25.5,92.5,16.0,12.399999999999977,12.399999999999977,0.0,2022,5,12,19,3.94,27.0
4011.86,5.99,3,50.5312788,-84.7675925,5.99,2022-05-12 19:38:03,,73.0,27.5,45.0,94.0,428.0,24.5,95.0,16.0,12.399999999999977,12.399999999999977,0.78,2022,5,12,19,3.94,27.0
4017.81,5.945,3,50.5313422,-84.7675976,5.945,2022-05-12 19:38:04,,77.0,27.0,45.0,95.5,413.0,29.0,96.5,16.0,12.399999999999977,12.399999999999977,0.98,2022,5,12,19,3.94,27.0
4023.48,5.723,3,50.5314028,-84.7676046,5.723,2022-05-12 19:38:05,,79.0,26.0,45.0,93.0,342.0,29.5,97.0,16.0,12.200000000000045,12.200000000000045,0.19,2022,5,12,19,3.94,27.0
4029.86,6.216,3,50.5314684,-84.7675842,6.216,2022-05-12 19:38:06,,80.0,25.0,45.0,90.5,268.0,29.5,97.5,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
4038.28,7.935,3,50.5315513,-84.7675359,7.935,2022-05-12 19:38:07,,85.0,24.5,45.0,88.5,168.0,30.0,98.0,16.0,12.399999999999977,12.399999999999977,0.0,2022,5,12,19,3.94,27.0
4048.85,9.911,3,50.531645,-84.7674515,9.911,2022-05-12 19:38:08,,86.0,21.5,45.0,73.0,232.0,20.5,67.5,16.0,12.399999999999977,12.399999999999977,0.0,2022,5,12,19,3.94,27.0
4058.15,9.399,3,50.5317318,-84.7673895,9.399,2022-05-12 19:38:09,,86.0,25.5,45.0,83.0,252.0,20.5,67.5,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
4065.76,8.046,4,50.5318091,-84.7673976,8.046,2022-05-12 19:38:10,,87.0,24.5,45.0,82.5,246.0,24.0,76.0,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
4085.45,6.79,4,50.5319454,-84.7676079,6.79,2022-05-12 19:38:11,,88.0,25.0,45.0,85.0,226.0,26.5,82.5,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
4101.98,5.965,5,50.532062,-84.7677864,5.965,2022-05-12 19:38:12,,88.0,24.0,45.0,82.0,192.0,28.5,86.5,16.0,12.200000000000045,12.200000000000045,0.0,2022,5,12,19,3.94,27.0
4113.98,6.458,5,50.5320998,-84.7677055,6.458,2022-05-12 19:38:13,,89.0,21.0,45.0,72.0,146.0,30.0,89.0,16.0,12.0,12.0,-0.25,2022,5,12,19,3.94,27.0
4120.09,6.341,4,50.5321134,-84.7676255,6.341,2022-05-12 19:38:14,,89.0,18.5,43.0,68.5,137.0,26.5,81.0,16.0,12.200000000000045,12.200000000000045,-0.31,2022,5,12,19,3.94,27.0
4122.36,5.112,4,50.5321249,-84.7675998,5.112,2022-05-12 19:38:15,,88.0,16.5,41.0,64.5,128.0,22.5,72.5,16.0,12.399999999999977,12.399999999999977,-0.06,2022,5,12,19,3.94,27.0
4126.67,4.03,4,50.53211,-84.7675443,4.03,2022-05-12 19:38:16,,88.0,14.0,39.0,61.0,120.0,19.0,64.0,16.0,12.399999999999977,12.399999999999977,0.19,2022,5,12,19,3.94,27.0
4134.3,3.731,4,50.5321444,-84.7674635,3.731,2022-05-12 19:38:17,,88.0,14.0,39.0,58.5,101.0,19.0,64.0,16.0,12.600000000000023,12.600000000000023,0.52,2022,5,12,19,3.94,27.0
4140.69,3.717,4,50.5321849,-84.7673907,3.717,2022-05-12 19:38:18,,87.0,14.0,39.0,56.5,82.0,19.0,63.5,16.0,12.600000000000023,12.600000000000023,1.26,2022,5,12,19,3.94,27.0
4143.91,3.704,4,50.5322056,-84.7673551,3.704,2022-05-12 19:38:19,,87.0,14.0,39.0,54.0,63.0,19.0,63.5,16.0,12.600000000000023,12.600000000000023,1.93,2022,5,12,19,3.94,27.0
4146.22,3.404,4,50.5322255,-84.7673352,3.404,2022-05-12 19:38:20,,87.0,13.5,39.0,51.5,43.0,19.0,63.5,16.0,12.600000000000023,12.600000000000023,1.76,2022,5,12,19,3.94,27.0
4149.08,3.074,4,50.5322514,-84.7673129,3.074,2022-05-12 19:38:21,,86.0,13.5,39.0,49.5,24.0,19.0,63.0,16.0,12.399999999999977,12.399999999999977,0.91,2022,5,12,19,3.94,27.0
4151.93,2.768,4,50.53228,-84.7673014,2.768,2022-05-12 19:38:22,,86.0,13.5,39.0,47.0,5.0,19.0,63.0,16.0,12.399999999999977,12.399999999999977,0.14,2022,5,12,19,3.94,27.0
4154.72,2.83,4,50.5323099,-84.7673011,2.83,2022-05-12 19:38:23,,0.0,13.5,39.0,46.5,0.0,19.0,63.0,16.0,12.399999999999977,12.399999999999977,-0.61,2022,5,12,19,3.94,27.0
4163.17,3.604,4,50.5323984,-84.7672762,3.604,2022-05-12 19:38:24,,0.0,13.5,39.0,46.5,0.0,19.0,63.0,16.0,12.200000000000045,12.200000000000045,-1.43,2022,5,12,19,3.94,27.0
4178.73,11.294,4,50.5325574,-84.767208,11.294,2022-05-12 19:38:25,,38.0,13.5,39.0,46.5,434.0,19.0,63.0,16.0,12.200000000000045,12.200000000000045,-1.58,2022,5,12,19,3.94,27.0
4194.87,15.504,4,50.5327218,-84.7671336,15.504,2022-05-12 19:38:26,,64.0,15.0,41.0,53.5,469.0,19.5,67.0,16.0,12.200000000000045,12.200000000000045,-1.45,2022,5,12,19,3.94,27.0
4203.91,10.597,4,50.5328152,-84.7671157,10.597,2022-05-12 19:38:27,,68.0,18.0,44.0,67.0,476.0,21.0,75.5,16.0,12.200000000000045,12.200000000000045,-0.84,2022,5,12,19,3.94,27.0
4208.96,6.62,4,50.5328668,-84.7671372,6.62,2022-05-12 19:38:28,,71.0,21.0,47.0,80.5,483.0,22.5,84.0,16.0,12.200000000000045,12.200000000000045,-0.14,2022,5,12,19,3.94,27.0
4215.84,6.793,4,50.5329389,-84.7671524,6.793,2022-05-12 19:38:29,,75.0,23.0,49.0,87.5,470.0,23.5,88.0,16.0,12.0,12.0,0.0,2022,5,12,19,3.94,27.0
4230.52,12.591,4,50.5330945,-84.767124,12.591,2022-05-12 19:38:30,,79.0,24.0,50.0,88.0,439.0,24.5,88.5,16.0,12.0,12.0,-0.23,2022,5,12,19,3.94,27.0
4252.95,19.996,4,50.5333306,-84.7670595,19.996,2022-05-12 19:38:31,,82.0,25.0,50.0,88.5,408.0,25.0,89.0,16.0,12.0,12.0,-0.28,2022,5,12,19,3.94,27.0
4271.46,18.868,4,50.5335263,-84.767013,18.868,2022-05-12 19:38:32,,86.0,26.0,51.0,89.0,377.0,26.0,89.5,16.0,11.800000000000011,11.800000000000011,-0.36,2022,5,12,19,3.94,27.0
4283.82,14.112,3,50.533658,-84.7670126,14.112,2022-05-12 19:38:33,,90.0,24.5,51.0,88.5,335.0,27.0,90.0,16.0,12.0,12.0,-0.63,2022,5,12,19,3.94,27.0
4295.04,11.92,3,50.5337752,-84.7670477,11.92,2022-05-12 19:38:34,,93.0,23.5,49.0,88.0,324.0,28.0,90.0,16.0,11.800000000000011,11.800000000000011,-0.38,2022,5,12,19,3.94,27.0
4306.07,11.184,3,50.5338851,-84.767106,11.184,2022-05-12 19:38:35,,90.0,23.5,45.0,88.0,341.0,28.0,90.0,16.0,11.800000000000011,11.800000000000011,-0.06,2022,5,12,19,3.94,27.0
4316.82,10.876,3,50.5339886,-84.7671749,10.876,2022-05-12 19:38:36,,91.0,26.0,51.0,91.0,360.0,25.5,94.5,16.0,11.600000000000023,11.600000000000023,-0.14,2022,5,12,19,3.94,27.0
4327.85,10.98,3,50.5340949,-84.7672455,10.98,2022-05-12 19:38:37,,92.0,26.0,45.0,91.0,268.0,25.5,94.5,16.0,11.600000000000023,11.600000000000023,-0.18,2022,5,12,19,3.94,27.0
4339.1,11.177,3,50.534204,-84.7673155,11.177,2022-05-12 19:38:38,,94.0,22.5,47.0,85.0,251.0,23.5,84.0,16.0,11.600000000000023,11.600000000000023,-0.04,2022,5,12,19,3.94,27.0
4350.65,11.432,3,50.534318,-84.7673812,11.432,2022-05-12 19:38:39,,95.0,21.5,49.0,83.0,257.0,23.0,80.0,16.0,11.800000000000011,11.800000000000011,0.0,2022,5,12,19,3.94,27.0
4361.46,11.006,3,50.5344259,-84.7674394,11.006,2022-05-12 19:38:40,,96.0,24.5,54.0,87.5,289.0,25.5,82.5,16.0,11.800000000000011,11.800000000000011,0.0,2022,5,12,19,3.94,27.0
4371.81,10.488,3,50.5345311,-84.7674868,10.488,2022-05-12 19:38:41,,96.0,26.5,58.0,90.5,309.0,27.0,85.0,16.0,11.600000000000023,11.600000000000023,0.0,2022,5,12,19,3.94,27.0
4381.99,10.275,3,50.5346363,-84.7675273,10.275,2022-05-12 19:38:42,,97.0,26.0,58.0,88.5,298.0,27.0,86.0,16.0,11.600000000000023,11.600000000000023,0.0,2022,5,12,19,3.94,27.0
4392.26,10.275,3,50.5347442,-84.7675572,10.275,2022-05-12 19:38:43,,97.0,26.0,58.0,87.0,287.0,27.0,87.0,16.0,11.199999999999989,11.199999999999989,0.0,2022,5,12,19,3.94,27.0
4402.06,9.916,3,50.5348474,-84.7675848,9.916,2022-05-12 19:38:44,,98.0,25.5,59.0,85.0,276.0,26.5,88.0,16.0,11.199999999999989,11.199999999999989,-0.41,2022,5,12,19,3.94,27.0
4411.95,9.891,3,50.5349518,-84.7676107,9.891,2022-05-12 19:38:45,,98.0,25.0,59.0,83.5,265.0,26.5,89.0,16.0,11.399999999999977,11.399999999999977,-0.8,2022,5,12,19,3.94,27.0
4421.73,9.798,3,50.5350555,-84.7676334,9.798,2022-05-12 19:38:46,,97.0,25.0,59.0,82.0,254.0,26.5,90.0,16.0,11.199999999999989,11.199999999999989,-0.72,2022,5,12,19,3.94,27.0
4430.74,9.231,3,50.5351512,-84.7676528,9.231,2022-05-12 19:38:47,,93.0,25.0,59.0,82.0,244.0,26.5,90.0,16.0,11.199999999999989,11.199999999999989,-0.69,2022,5,12,19,3.94,27.0
4439.41,8.809,3,50.5352425,-84.7676769,8.809,2022-05-12 19:38:48,,94.0,25.0,56.0,80.5,238.0,26.0,88.5,16.0,11.0,11.0,-0.82,2022,5,12,19,3.94,27.0
4448.37,8.907,3,50.5353362,-84.7677061,8.907,2022-05-12 19:38:49,,94.0,24.5,53.0,78.5,232.0,25.0,87.0,16.0,10.800000000000011,10.800000000000011,-0.55,2022,5,12,19,3.94,27.0
4457.38,8.988,3,50.5354305,-84.767736,8.988,2022-05-12 19:38:50,,95.0,24.5,50.0,77.0,226.0,24.5,85.5,16.0,10.600000000000023,10.600000000000023,-0.65,2022,5,12,19,3.94,27.0
4466.95,9.41,3,50.5355312,-84.7677633,9.41,2022-05-12 19:38:51,,93.0,24.5,49.0,77.0,217.0,24.5,85.5,16.0,10.399999999999977,10.399999999999977,-1.51,2022,5,12,19,3.94,27.0
4476.92,9.875,3,50.5356364,-84.7677903,9.875,2022-05-12 19:38:52,,91.0,26.0,52.0,81.5,229.0,24.0,82.0,16.0,10.199999999999989,10.199999999999989,-2.05,2022,5,12,19,3.94,27.0
4486.0,9.303,3,50.5357315,-84.7678192,9.303,2022-05-12 19:38:53,,90.0,26.5,54.0,82.5,225.0,24.0,79.5,16.0,10.600000000000023,10.600000000000023,-1.75,2022,5,12,19,3.94,27.0
4494.14,8.942,3,50.5358168,-84.7678445,8.942,2022-05-12 19:38:54,,91.0,24.5,50.0,78.5,206.0,23.5,78.0,16.0,10.399999999999977,10.399999999999977,-1.23,2022,5,12,19,3.94,27.0
4503.31,9.047,3,50.5359135,-84.7678696,9.047,2022-05-12 19:38:55,,96.0,20.0,41.0,69.5,169.0,23.0,77.0,16.0,10.399999999999977,10.399999999999977,-0.95,2022,5,12,19,3.94,27.0
4512.54,8.742,3,50.5360107,-84.7678963,8.742,2022-05-12 19:38:56,,96.0,21.0,42.0,70.0,120.0,22.5,76.0,16.0,10.600000000000023,10.600000000000023,-0.45,2022,5,12,19,3.94,27.0
4520.41,8.14,3,50.5360936,-84.7679183,8.14,2022-05-12 19:38:57,,96.0,22.0,42.0,70.5,71.0,22.0,75.0,16.0,10.800000000000011,10.800000000000011,0.27,2022,5,12,19,3.94,27.0
4528.05,7.705,3,50.5361735,-84.7679432,7.705,2022-05-12 19:38:58,,97.0,22.5,43.0,71.5,22.0,21.5,74.5,16.0,11.199999999999989,11.199999999999989,0.72,2022,5,12,19,3.94,27.0
4535.59,7.534,3,50.536252,-84.7679702,7.534,2022-05-12 19:38:59,,0.0,23.0,43.0,71.5,0.0,21.5,74.0,16.0,11.399999999999977,11.399999999999977,1.32,2022,5,12,19,3.94,27.0
4543.53,7.852,3,50.5363353,-84.7679947,7.852,2022-05-12 19:39:00,,0.0,23.0,44.0,71.5,0.0,21.5,74.0,16.0,11.600000000000023,11.600000000000023,2.18,2022,5,12,19,3.94,27.0
4551.61,8.031,3,50.5364191,-84.7680247,8.031,2022-05-12 19:39:01,,0.0,23.0,44.0,71.5,0.0,21.5,74.0,16.0,11.600000000000023,11.600000000000023,2.65,2022,5,12,19,3.94,27.0
4559.29,7.793,3,50.5364991,-84.7680507,7.793,2022-05-12 19:39:02,,0.0,23.0,45.0,71.5,0.0,21.5,74.0,16.0,11.800000000000011,11.800000000000011,2.77,2022,5,12,19,3.94,27.0
4565.69,6.77,3,50.5365672,-84.7680571,6.77,2022-05-12 19:39:03,,0.0,23.0,45.0,71.5,0.0,21.5,74.0,16.0,11.600000000000023,11.600000000000023,2.37,2022,5,12,19,3.94,27.0
4571.28,5.874,3,50.5366119,-84.768016,5.874,2022-05-12 19:39:04,,0.0,23.0,46.0,71.5,0.0,21.5,74.0,16.0,11.600000000000023,11.600000000000023,1.48,2022,5,12,19,3.94,27.0
4577.19,5.881,3,50.5366485,-84.767946,5.881,2022-05-12 19:39:05,,0.0,23.0,46.0,71.5,0.0,21.5,74.0,16.0,11.600000000000023,11.600000000000023,0.57,2022,5,12,19,3.94,27.0
4583.37,6.116,3,50.5366751,-84.7678653,6.116,2022-05-12 19:39:06,,2.0,23.0,47.0,71.5,0.0,20.5,71.0,16.0,11.600000000000023,11.600000000000023,0.08,2022,5,12,19,3.94,27.0
4589.65,6.221,3,50.5367,-84.767781,6.221,2022-05-12 19:39:07,,31.0,20.5,54.0,75.5,286.0,3.5,11.5,16.0,11.399999999999977,11.399999999999977,0.0,2022,5,12,19,3.94,27.0
4596.27,6.484,3,50.5367287,-84.7676933,6.484,2022-05-12 19:39:08,,60.0,20.5,58.0,77.5,385.0,0.0,0.0,16.0,11.600000000000023,11.600000000000023,-0.35,2022,5,12,19,3.94,27.0
4603.18,6.818,3,50.5367563,-84.7676003,6.818,2022-05-12 19:39:09,,74.0,20.5,,78.0,353.0,3.0,13.5,16.0,11.600000000000023,11.600000000000023,-0.45,2022,5,12,19,3.94,27.0
4610.12,6.895,3,50.5367926,-84.7675134,6.895,2022-05-12 19:39:10,,77.0,20.5,,78.0,222.0,8.5,38.0,16.0,11.600000000000023,11.600000000000023,-0.1,2022,5,12,19,3.94,27.0
4617.58,7.363,3,50.5368438,-84.7674307,7.363,2022-05-12 19:39:11,,80.0,20.0,,78.5,91.0,14.0,62.0,16.0,11.800000000000011,11.800000000000011,0.0,2022,5,12,19,3.94,27.0
4624.94,7.324,3,50.5368884,-84.7673436,7.324,2022-05-12 19:39:12,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.800000000000011,11.800000000000011,0.34,2022,5,12,19,3.94,27.0
4631.62,6.784,3,50.5369191,-84.7672563,6.784,2022-05-12 19:39:13,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,12.0,12.0,1.02,2022,5,12,19,3.94,27.0
4637.34,5.993,3,50.5369369,-84.7671775,5.993,2022-05-12 19:39:14,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,12.0,12.0,1.31,2022,5,12,19,3.94,27.0
4642.34,5.279,3,50.5369463,-84.7671062,5.279,2022-05-12 19:39:15,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,12.0,12.0,1.27,2022,5,12,19,3.94,27.0
4646.93,4.749,2,50.5369556,-84.767041,4.749,2022-05-12 19:39:16,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.800000000000011,11.800000000000011,0.79,2022,5,12,19,3.94,27.0
4650.95,4.2,2,50.536968,-84.7669854,4.2,2022-05-12 19:39:17,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.600000000000023,11.600000000000023,0.15,2022,5,12,19,3.94,27.0
4654.25,3.562,2,50.5369805,-84.7669406,3.562,2022-05-12 19:39:18,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.600000000000023,11.600000000000023,-0.59,2022,5,12,19,3.94,27.0
4657.2,3.105,2,50.5369972,-84.7669049,3.105,2022-05-12 19:39:19,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.600000000000023,11.600000000000023,-1.46,2022,5,12,19,3.94,27.0
4659.4,2.414,2,50.5370087,-84.7668777,2.414,2022-05-12 19:39:20,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.399999999999977,11.399999999999977,-1.9,2022,5,12,19,3.94,27.0
4660.08,0.778,2,50.5370123,-84.7668623,0.778,2022-05-12 19:39:21,,0.0,19.5,,78.5,0.0,17.5,79.0,16.0,11.600000000000023,11.600000000000023,-1.98,2022,5,12,19,3.94,27.0
4661.79,2.436,2,50.5370726,-84.7668077,2.436,2022-05-12 19:39:52,,2.0,19.5,50.0,78.5,0.0,17.5,79.0,17.0,11.199999999999989,11.199999999999989,0.0,2022,5,12,19,3.94,27.0
4665.11,3.079,2,50.5370915,-84.7667672,3.079,2022-05-12 19:39:53,,25.0,20.0,52.0,79.5,236.0,17.5,79.5,17.0,11.199999999999989,11.199999999999989,0.0,2022,5,12,19,3.94,27.0
4669.34,3.903,2,50.5371096,-84.7667112,3.903,2022-05-12 19:39:54,,31.0,23.0,69.0,89.5,295.0,19.5,82.5,17.0,11.399999999999977,11.399999999999977,0.0,2022,5,12,19,3.94,27.0
4674.5,4.891,2,50.5371273,-84.7666404,4.891,2022-05-12 19:39:55,,43.0,23.0,67.0,90.0,327.0,23.5,86.0,17.0,11.600000000000023,11.600000000000023,0.0,2022,5,12,19,3.94,27.0
