cadence,calories,power,timestamp,altitude,ascent,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,battery_soc,year,month,day,hour,wind_speed,wind_direction
94.0,141,252.0,2023-02-11 00:32:33,26.600000000000023,34.0,40.0,5107.73,26.600000000000023,9.55,2.0,0.0,25.0,47.0,82.5,50.5142363,-84.826746,27.0,88.5,9.55,8.0,,2023,2,11,0,2.39,237.0
94.0,141,250.0,2023-02-11 00:32:34,26.600000000000023,34.0,40.0,5117.66,26.600000000000023,9.488,2.0,0.0,23.5,45.0,81.0,50.514152,-84.8266547,27.0,88.5,9.488,8.0,,2023,2,11,0,2.39,237.0
93.0,142,252.0,2023-02-11 00:32:35,26.600000000000023,34.0,40.0,5127.16,26.600000000000023,9.532,2.0,0.0,22.5,52.0,81.0,50.5140709,-84.8265659,25.5,85.5,9.532,7.0,,2023,2,11,0,2.39,237.0
93.0,142,260.0,2023-02-11 00:32:36,26.799999999999955,34.0,40.0,5137.05,26.799999999999955,9.576,2.0,0.0,22.5,49.0,81.0,50.5139911,-84.8264735,23.5,82.5,9.576,7.0,,2023,2,11,0,2.39,237.0
94.0,142,246.0,2023-02-11 00:32:37,26.799999999999955,34.0,40.0,5146.89,26.799999999999955,9.562,2.0,0.0,22.0,48.0,81.5,50.5139158,-84.8263741,23.0,82.0,9.562,7.0,,2023,2,11,0,2.39,237.0
95.0,142,248.0,2023-02-11 00:32:38,26.799999999999955,34.0,40.0,5156.57,26.799999999999955,9.547,2.0,0.0,22.5,51.0,83.5,50.5138395,-84.8262808,24.5,85.0,9.547,7.0,,2023,2,11,0,2.39,237.0
95.0,143,267.0,2023-02-11 00:32:39,26.799999999999955,34.0,40.0,5166.14,26.799999999999955,9.39,2.0,0.0,23.0,53.0,85.0,50.5137606,-84.8261917,26.0,87.5,9.39,7.0,,2023,2,11,0,2.39,237.0
94.0,143,282.0,2023-02-11 00:32:40,26.799999999999955,34.0,40.0,5175.76,26.799999999999955,9.422,2.0,0.0,23.5,49.0,83.0,50.5136858,-84.8260949,26.0,89.0,9.422,7.0,,2023,2,11,0,2.39,237.0
94.0,143,267.0,2023-02-11 00:32:41,27.0,34.0,40.0,5185.48,27.0,9.484,2.0,0.0,23.5,48.0,80.5,50.5136093,-84.8260008,24.5,89.0,9.484,7.0,,2023,2,11,0,2.39,237.0
94.0,143,263.0,2023-02-11 00:32:42,27.0,34.0,40.0,5194.88,27.0,9.298,2.0,0.0,24.5,50.0,85.5,50.5135357,-84.8259104,23.0,85.5,9.298,7.0,,2023,2,11,0,2.39,237.0
93.0,144,263.0,2023-02-11 00:32:43,27.200000000000045,34.0,40.0,5204.18,27.200000000000045,9.241,2.0,0.0,22.5,48.0,83.5,50.5134661,-84.8258127,24.0,83.0,9.241,7.0,,2023,2,11,0,2.39,237.0
94.0,144,257.0,2023-02-11 00:32:44,27.200000000000045,34.0,40.0,5213.58,27.200000000000045,9.328,2.0,0.0,22.5,52.0,82.0,50.5133975,-84.8257122,24.0,84.0,9.328,7.0,,2023,2,11,0,2.39,237.0
95.0,144,245.0,2023-02-11 00:32:45,27.399999999999977,34.0,40.0,5223.09,27.399999999999977,9.52,2.0,0.0,23.0,47.0,82.5,50.5133265,-84.8256129,24.5,85.5,9.52,7.0,,2023,2,11,0,2.39,237.0
95.0,144,240.0,2023-02-11 00:32:46,27.399999999999977,34.0,40.0,5233.04,27.399999999999977,9.572,2.0,0.0,23.5,47.0,84.5,50.5132524,-84.825511,25.0,86.0,9.572,7.0,,2023,2,11,0,2.39,237.0
95.0,145,246.0,2023-02-11 00:32:47,27.399999999999977,34.0,40.0,5242.83,27.399999999999977,9.731,2.0,0.0,24.0,52.0,86.0,50.5131796,-84.8254041,25.5,86.5,9.731,7.0,,2023,2,11,0,2.39,237.0
95.0,145,253.0,2023-02-11 00:32:48,27.399999999999977,34.0,40.0,5252.82,27.399999999999977,9.767,2.0,0.0,23.5,51.0,85.0,50.5131062,-84.8252941,25.5,84.0,9.767,7.0,,2023,2,11,0,2.39,237.0
95.0,145,256.0,2023-02-11 00:32:49,27.600000000000023,34.0,40.0,5262.55,27.600000000000023,9.593,2.0,0.0,22.0,49.0,81.5,50.5130405,-84.8251855,25.0,83.0,9.593,7.0,,2023,2,11,0,2.39,237.0
95.0,145,252.0,2023-02-11 00:32:50,27.799999999999955,34.0,40.0,5272.19,27.799999999999955,9.624,2.0,0.0,21.5,53.0,80.0,50.5129762,-84.825082,24.5,81.5,9.624,7.0,,2023,2,11,0,2.39,237.0
95.0,146,233.0,2023-02-11 00:32:51,27.799999999999955,34.0,40.0,5281.88,27.799999999999955,9.772,2.0,0.0,23.0,56.0,82.0,50.5129161,-84.8249689,23.5,79.0,9.772,7.0,,2023,2,11,0,2.39,237.0
97.0,146,241.0,2023-02-11 00:32:52,27.799999999999955,34.0,40.0,5291.61,27.799999999999955,9.707,2.0,0.0,25.5,56.0,85.5,50.5128576,-84.8248518,22.0,76.0,9.707,7.0,,2023,2,11,0,2.39,237.0
98.0,146,244.0,2023-02-11 00:32:53,27.399999999999977,34.0,40.0,5301.59,27.399999999999977,9.852,2.0,0.0,27.0,50.0,87.0,50.512798,-84.8247327,22.0,77.5,9.852,7.0,,2023,2,11,0,2.39,237.0
98.0,146,245.0,2023-02-11 00:32:54,27.200000000000045,34.0,40.0,5311.67,27.200000000000045,9.911,2.0,0.0,29.0,51.0,88.5,50.512735,-84.8246135,22.5,79.0,9.911,7.0,,2023,2,11,0,2.39,237.0
97.0,147,255.0,2023-02-11 00:32:55,26.799999999999955,34.0,40.0,5321.76,26.799999999999955,9.873,2.0,0.0,27.5,52.0,88.0,50.5126654,-84.8245006,25.5,87.5,9.873,7.0,,2023,2,11,0,2.39,237.0
97.0,147,275.0,2023-02-11 00:32:56,26.600000000000023,34.0,40.0,5331.86,26.600000000000023,9.825,2.0,0.0,24.5,52.0,84.5,50.5125939,-84.8243899,29.0,94.0,9.825,7.0,,2023,2,11,0,2.39,237.0
97.0,147,246.0,2023-02-11 00:32:57,26.399999999999977,34.0,40.0,5342.05,26.399999999999977,9.676,2.0,0.0,21.5,52.0,79.5,50.5125246,-84.8242729,26.5,85.5,9.676,7.0,,2023,2,11,0,2.39,237.0
95.0,148,259.0,2023-02-11 00:32:58,26.399999999999977,34.0,40.0,5351.85,26.399999999999977,9.65,2.0,0.0,23.5,50.0,85.5,50.51246,-84.8241618,24.5,84.5,9.65,7.0,,2023,2,11,0,2.39,237.0
95.0,148,300.0,2023-02-11 00:32:59,26.399999999999977,34.0,40.0,5361.68,26.399999999999977,9.664,2.0,0.0,25.5,51.0,90.5,50.5123999,-84.8240458,26.0,87.0,9.664,7.0,,2023,2,11,0,2.39,237.0
95.0,148,347.0,2023-02-11 00:33:00,26.399999999999977,34.0,40.0,5371.54,26.399999999999977,9.678,2.0,0.0,25.0,46.0,87.0,50.5123409,-84.8239278,28.5,91.0,9.678,7.0,,2023,2,11,0,2.39,237.0
95.0,148,321.0,2023-02-11 00:33:01,26.399999999999977,34.0,40.0,5381.17,26.399999999999977,9.685,2.0,0.0,21.5,40.0,70.0,50.5122865,-84.8238055,27.5,92.0,9.685,7.0,,2023,2,11,0,2.39,237.0
95.0,149,310.0,2023-02-11 00:33:02,26.200000000000045,34.0,40.0,5390.76,26.200000000000045,9.626,2.0,0.0,24.0,45.0,79.5,50.5122385,-84.8236843,23.5,91.5,9.626,7.0,,2023,2,11,0,2.39,237.0
94.0,149,302.0,2023-02-11 00:33:03,26.200000000000045,34.0,40.0,5400.35,26.200000000000045,9.545,2.0,0.0,24.0,51.0,81.5,50.5121923,-84.8235641,24.5,90.5,9.545,7.0,,2023,2,11,0,2.39,237.0
94.0,149,284.0,2023-02-11 00:33:04,26.200000000000045,34.0,40.0,5410.01,26.200000000000045,9.64,2.0,0.0,24.0,51.0,82.0,50.51215,-84.8234382,26.0,89.5,9.64,7.0,,2023,2,11,0,2.39,237.0
94.0,150,254.0,2023-02-11 00:33:05,26.200000000000045,34.0,40.0,5419.73,26.200000000000045,9.542,2.0,0.0,24.0,51.0,85.0,50.5121127,-84.8233044,26.5,88.0,9.542,7.0,,2023,2,11,0,2.39,237.0
94.0,150,250.0,2023-02-11 00:33:06,26.399999999999977,34.0,40.0,5429.28,26.399999999999977,9.565,2.0,0.0,25.5,51.0,92.5,50.5120867,-84.8231677,26.0,86.0,9.565,7.0,,2023,2,11,0,2.39,237.0
94.0,150,244.0,2023-02-11 00:33:07,26.600000000000023,34.0,40.0,5438.98,26.600000000000023,9.652,2.0,0.0,23.0,45.0,80.0,50.5120603,-84.8230304,27.5,84.5,9.652,7.0,,2023,2,11,0,2.39,237.0
94.0,150,237.0,2023-02-11 00:33:08,26.600000000000023,34.0,40.0,5448.68,26.600000000000023,9.495,2.0,0.0,24.0,50.0,80.5,50.5120225,-84.8229011,29.0,89.5,9.495,7.0,,2023,2,11,0,2.39,237.0
93.0,151,231.0,2023-02-11 00:33:09,26.399999999999977,34.0,40.0,5458.12,26.399999999999977,9.288,2.0,0.0,24.0,47.0,81.5,50.5119717,-84.822782,28.5,89.0,9.288,7.0,,2023,2,11,0,2.39,237.0
93.0,151,217.0,2023-02-11 00:33:10,26.399999999999977,34.0,40.0,5467.52,26.399999999999977,9.16,2.0,0.0,22.5,64.0,81.0,50.5119132,-84.8226766,26.5,82.5,9.16,7.0,,2023,2,11,0,2.39,237.0
91.0,151,209.0,2023-02-11 00:33:11,26.399999999999977,34.0,40.0,5476.78,26.399999999999977,9.112,2.0,0.0,22.0,76.0,81.0,50.5118541,-84.8225697,23.0,73.0,9.112,7.0,,2023,2,11,0,2.39,237.0
90.0,151,222.0,2023-02-11 00:33:12,26.200000000000045,34.0,40.0,5485.81,26.200000000000045,8.993,2.0,0.0,27.0,46.0,91.0,50.5117983,-84.8224602,8.0,25.5,8.993,7.0,,2023,2,11,0,2.39,237.0
88.0,152,260.0,2023-02-11 00:33:13,26.200000000000045,34.0,40.0,5494.77,26.200000000000045,8.974,2.0,0.0,22.0,42.0,74.0,50.5117441,-84.8223519,5.5,17.5,8.974,7.0,,2023,2,11,0,2.39,237.0
85.0,152,273.0,2023-02-11 00:33:14,26.200000000000045,34.0,40.0,5503.55,26.200000000000045,8.421,2.0,0.0,19.0,40.0,68.0,50.5116927,-84.822249,13.0,47.0,8.421,7.0,,2023,2,11,0,2.39,237.0
89.0,152,233.0,2023-02-11 00:33:15,26.200000000000045,34.0,40.0,5512.12,26.200000000000045,8.378,2.0,0.0,20.0,44.0,74.5,50.5116425,-84.8221416,22.0,80.5,8.378,7.0,,2023,2,11,0,2.39,237.0
93.0,152,249.0,2023-02-11 00:33:16,26.399999999999977,34.0,40.0,5520.64,26.399999999999977,8.427,2.0,0.0,23.0,44.0,82.5,50.5115955,-84.8220384,22.5,80.5,8.427,7.0,,2023,2,11,0,2.39,237.0
88.0,152,200.0,2023-02-11 00:33:17,26.399999999999977,34.0,40.0,5529.2,26.399999999999977,8.516,2.0,0.0,17.0,30.0,62.5,50.5115501,-84.8219317,22.5,80.0,8.516,7.0,,2023,2,11,0,2.39,237.0
69.0,153,180.0,2023-02-11 00:33:18,26.399999999999977,34.0,40.0,5537.49,26.399999999999977,8.262,2.0,0.0,12.5,37.0,50.0,50.5115021,-84.8218313,22.5,80.0,8.262,7.0,,2023,2,11,0,2.39,237.0
49.0,153,160.0,2023-02-11 00:33:19,26.399999999999977,34.0,40.0,5545.86,26.399999999999977,8.003,2.0,0.0,,,,50.5114517,-84.8217305,,,8.003,7.0,,2023,2,11,0,2.39,237.0
28.0,153,140.0,2023-02-11 00:33:20,26.399999999999977,34.0,40.0,5554.01,26.399999999999977,7.683,2.0,0.0,,,,50.5114013,-84.8216299,,,7.683,7.0,,2023,2,11,0,2.39,237.0
8.0,153,120.0,2023-02-11 00:33:21,26.200000000000045,34.0,40.0,5561.66,26.200000000000045,7.26,2.0,0.0,,,,50.5113552,-84.8215376,,,7.26,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:22,26.200000000000045,34.0,40.0,5569.07,26.200000000000045,7.044,2.0,0.0,,,,50.5113071,-84.8214548,,,7.044,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:23,26.200000000000045,34.0,40.0,5576.39,26.200000000000045,6.739,2.0,0.0,,,,50.511256,-84.8213713,,,6.739,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:24,26.399999999999977,34.0,40.0,5583.16,26.399999999999977,6.527,2.0,0.0,,,,50.5112092,-84.8212959,,,6.527,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:25,26.600000000000023,34.0,40.0,5589.73,26.600000000000023,6.463,2.0,0.0,,,,50.5111641,-84.8212237,,,6.463,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:26,26.600000000000023,34.0,40.0,5596.08,26.600000000000023,6.069,2.0,0.0,,,,50.5111216,-84.8211502,,,6.069,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:27,26.799999999999955,34.0,40.0,5602.01,26.799999999999955,5.731,2.0,0.0,,,,50.5110876,-84.8210774,,,5.731,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:28,26.799999999999955,34.0,40.0,5607.13,26.799999999999955,5.115,2.0,0.0,,,,50.5110591,-84.8210183,,,5.115,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:29,27.0,34.0,40.0,5611.85,27.0,4.537,2.0,0.0,,,,50.5110354,-84.8209569,,,4.537,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:30,27.0,34.0,40.0,5615.55,27.0,4.04,2.0,0.0,,,,50.5110196,-84.8209072,,,4.04,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:31,27.200000000000045,34.0,40.0,5618.89,27.200000000000045,3.449,2.0,0.0,,,,50.5110061,-84.820862,,,3.449,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:32,27.200000000000045,34.0,40.0,5622.16,27.200000000000045,3.266,2.0,0.0,,,,50.5110027,-84.820817,,,3.266,7.0,,2023,2,11,0,2.39,237.0
0.0,153,0.0,2023-02-11 00:33:33,27.399999999999977,34.0,40.0,5624.0,27.399999999999977,2.032,2.0,0.0,,,,50.5109959,-84.8207849,,,2.032,7.0,,2023,2,11,0,2.39,237.0
2.0,153,0.0,2023-02-11 00:33:41,27.799999999999955,34.0,40.0,5625.65,27.799999999999955,2.117,2.0,0.0,,,,50.5109745,-84.8206693,,,2.117,7.0,,2023,2,11,0,2.39,237.0
16.0,153,19.0,2023-02-11 00:33:42,27.799999999999955,34.0,40.0,5627.95,27.799999999999955,2.959,2.0,0.0,31.5,,97.5,50.510964,-84.8206321,0.0,0.0,2.959,7.0,,2023,2,11,0,2.39,237.0
22.0,153,35.0,2023-02-11 00:33:43,27.799999999999955,34.0,40.0,5630.94,27.799999999999955,2.856,2.0,0.0,27.0,,88.0,50.5109583,-84.8205883,8.5,29.5,2.856,7.0,,2023,2,11,0,2.39,237.0
27.0,153,52.0,2023-02-11 00:33:44,27.799999999999955,34.0,40.0,5633.99,27.799999999999955,3.261,2.0,0.0,22.0,59.0,78.5,50.5109467,-84.8205429,17.0,59.5,3.261,7.0,,2023,2,11,0,2.39,237.0
30.0,153,121.0,2023-02-11 00:33:45,27.799999999999955,34.0,40.0,5637.16,27.799999999999955,3.106,2.0,0.0,17.5,53.0,69.0,50.5109366,-84.8205046,25.5,89.0,3.106,7.0,,2023,2,11,0,2.39,237.0
34.0,153,149.0,2023-02-11 00:33:46,27.799999999999955,34.0,40.0,5640.55,27.799999999999955,3.464,2.0,0.0,24.5,48.0,86.5,50.510924,-84.8204609,18.5,64.5,3.464,7.0,,2023,2,11,0,2.39,237.0
41.0,153,173.0,2023-02-11 00:33:47,27.799999999999955,34.0,40.0,5645.08,27.799999999999955,5.049,2.0,0.0,27.0,50.0,91.5,50.5108998,-84.8204014,19.0,69.0,5.049,7.0,,2023,2,11,0,2.39,237.0
48.0,154,262.0,2023-02-11 00:33:48,27.600000000000023,34.0,40.0,5650.95,27.600000000000023,5.97,2.0,0.0,24.5,51.0,87.5,50.5108657,-84.8203242,24.0,87.0,5.97,7.0,,2023,2,11,0,2.39,237.0
56.0,154,292.0,2023-02-11 00:33:49,27.399999999999977,34.0,40.0,5657.69,27.399999999999977,6.853,2.0,0.0,21.5,51.0,85.0,50.510833,-84.820236,25.0,88.5,6.853,7.0,,2023,2,11,0,2.39,237.0
62.0,154,345.0,2023-02-11 00:33:50,27.200000000000045,34.0,40.0,5664.97,27.200000000000045,6.862,2.0,0.0,23.5,52.0,88.5,50.510801,-84.8201444,24.5,90.5,6.862,7.0,,2023,2,11,0,2.39,237.0
67.0,155,392.0,2023-02-11 00:33:51,27.200000000000045,34.0,40.0,5672.55,27.200000000000045,7.307,2.0,0.0,24.0,51.0,88.0,50.5107655,-84.820046,24.0,90.5,7.307,7.0,,2023,2,11,0,2.39,237.0
70.0,155,421.0,2023-02-11 00:33:52,27.0,34.0,40.0,5680.37,27.0,7.658,2.0,0.0,23.5,51.0,87.0,50.5107291,-84.819946,24.0,90.0,7.658,7.0,,2023,2,11,0,2.39,237.0
72.0,156,431.0,2023-02-11 00:33:53,26.799999999999955,34.0,40.0,5688.1,26.799999999999955,7.804,2.0,0.0,23.0,51.0,87.5,50.5106996,-84.8198387,23.0,90.5,7.804,7.0,,2023,2,11,0,2.39,237.0
76.0,156,452.0,2023-02-11 00:33:54,26.799999999999955,34.0,40.0,5695.88,26.799999999999955,7.847,2.0,0.0,22.5,50.0,88.5,50.5106689,-84.8197299,22.0,90.5,7.847,7.0,,2023,2,11,0,2.39,237.0
79.0,157,469.0,2023-02-11 00:33:55,26.600000000000023,34.0,40.0,5704.27,26.600000000000023,8.454,2.0,0.0,22.0,49.0,86.5,50.5106335,-84.8196205,23.5,87.5,8.454,7.0,,2023,2,11,0,2.39,237.0
82.0,157,484.0,2023-02-11 00:33:56,26.600000000000023,34.0,40.0,5713.21,26.600000000000023,8.874,2.0,0.0,22.5,53.0,87.5,50.5105883,-84.8195074,23.5,87.0,8.874,7.0,,2023,2,11,0,2.39,237.0
86.0,158,501.0,2023-02-11 00:33:57,26.399999999999977,34.0,40.0,5722.26,26.399999999999977,9.18,2.0,0.0,23.0,52.0,87.0,50.5105404,-84.8193933,22.5,88.5,9.18,7.0,,2023,2,11,0,2.39,237.0
88.0,158,514.0,2023-02-11 00:33:58,26.399999999999977,34.0,40.0,5731.42,26.399999999999977,9.184,2.0,0.0,23.5,51.0,86.5,50.5104913,-84.8192773,21.0,89.5,9.184,7.0,,2023,2,11,0,2.39,237.0
89.0,159,537.0,2023-02-11 00:33:59,26.399999999999977,34.0,40.0,5740.93,26.399999999999977,9.52,2.0,0.0,24.0,51.0,88.0,50.5104386,-84.8191607,21.5,87.0,9.52,7.0,,2023,2,11,0,2.39,237.0
92.0,159,548.0,2023-02-11 00:34:00,26.200000000000045,34.0,40.0,5750.84,26.200000000000045,9.797,2.0,0.0,26.0,50.0,90.5,50.5103867,-84.8190338,21.5,87.5,9.797,7.0,,2023,2,11,0,2.39,237.0
77.0,159,508.0,2023-02-11 00:34:01,26.200000000000045,34.0,40.0,5760.63,26.200000000000045,9.611,2.0,0.0,25.5,49.0,89.0,50.5103368,-84.8189135,21.5,87.0,9.611,7.0,,2023,2,11,0,2.39,237.0
52.0,159,439.0,2023-02-11 00:34:02,26.200000000000045,34.0,40.0,5770.18,26.200000000000045,9.144,2.0,0.0,25.0,43.0,87.0,50.5102902,-84.8187885,21.5,86.5,9.144,7.0,,2023,2,11,0,2.39,237.0
27.0,159,371.0,2023-02-11 00:34:03,26.200000000000045,34.0,40.0,5779.54,26.200000000000045,8.989,2.0,0.0,24.5,37.0,86.5,50.5102409,-84.8186671,20.0,87.5,8.989,7.0,,2023,2,11,0,2.39,237.0
3.0,159,0.0,2023-02-11 00:34:04,26.399999999999977,34.0,40.0,5788.49,26.399999999999977,8.529,2.0,0.0,25.0,30.0,87.5,50.5101947,-84.8185566,16.5,89.5,8.529,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:05,26.600000000000023,34.0,40.0,5796.45,26.600000000000023,7.157,2.0,0.0,25.5,23.0,88.5,50.5101558,-84.8184535,13.5,91.5,7.157,7.0,,2023,2,11,0,2.39,237.0
8.0,159,2.0,2023-02-11 00:34:06,26.799999999999955,34.0,40.0,5802.23,26.799999999999955,4.099,2.0,0.0,26.0,17.0,89.5,50.5101263,-84.818381,10.0,94.0,4.099,7.0,,2023,2,11,0,2.39,237.0
18.0,159,5.0,2023-02-11 00:34:07,27.0,34.0,40.0,5803.46,27.0,0.778,2.0,0.0,26.5,10.0,90.0,50.5101059,-84.8183452,6.5,96.0,0.778,7.0,,2023,2,11,0,2.39,237.0
13.0,159,8.0,2023-02-11 00:34:08,27.200000000000045,34.0,40.0,5803.46,27.200000000000045,0.0,2.0,0.0,26.5,,91.0,50.5100981,-84.8183317,3.0,98.0,0.0,7.0,,2023,2,11,0,2.39,237.0
7.0,159,11.0,2023-02-11 00:34:09,27.399999999999977,34.0,40.0,5803.46,27.399999999999977,0.0,2.0,0.0,,,,50.5100901,-84.8183226,,,0.0,7.0,,2023,2,11,0,2.39,237.0
2.0,159,0.0,2023-02-11 00:34:10,27.399999999999977,34.0,40.0,5803.46,27.399999999999977,0.0,2.0,0.0,,,,50.510088,-84.8183205,,,0.0,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:11,27.399999999999977,34.0,40.0,5803.46,27.399999999999977,0.0,2.0,0.0,,,,50.510088,-84.8183205,,,0.0,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:23,27.600000000000023,34.0,40.0,5803.46,27.600000000000023,1.627,1.0,0.0,,,,50.5100914,-84.8182727,,,1.627,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:24,27.600000000000023,34.0,40.0,5805.19,27.600000000000023,2.029,1.0,0.0,,,,50.510089,-84.818229,,,2.029,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:25,27.600000000000023,34.0,40.0,5807.06,27.600000000000023,1.46,1.0,0.0,,,,50.5100845,-84.8181995,,,1.46,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:26,27.600000000000023,34.0,40.0,5808.25,27.600000000000023,0.915,1.0,0.0,,,,50.51008,-84.8181862,,,0.915,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:27,27.600000000000023,34.0,40.0,5808.5,27.600000000000023,0.185,1.0,0.0,,,,50.5100789,-84.818177,,,0.185,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:28,27.600000000000023,34.0,40.0,5808.5,27.600000000000023,0.0,2.0,0.0,,,,50.5100789,-84.8181679,,,0.0,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:29,27.600000000000023,34.0,40.0,5808.5,27.600000000000023,0.0,2.0,0.0,,,,50.5100789,-84.8181658,,,0.0,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:30,27.600000000000023,34.0,40.0,5808.5,27.600000000000023,0.0,2.0,0.0,,,,50.5100789,-84.8181658,,,0.0,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:31,27.600000000000023,34.0,40.0,5808.5,27.600000000000023,0.0,1.0,0.0,,,,50.5100789,-84.8181658,,,0.0,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:34,27.600000000000023,34.0,40.0,5808.5,27.600000000000023,1.449,1.0,0.0,,,,50.5100789,-84.8181658,,,1.449,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:35,27.600000000000023,34.0,40.0,5811.22,27.600000000000023,1.546,1.0,0.0,,,,50.5100857,-84.8181245,,,1.546,7.0,,2023,2,11,0,2.39,237.0
0.0,159,0.0,2023-02-11 00:34:36,27.600000000000023,34.0,40.0,5813.24,27.600000000000023,1.454,1.0,0.0,,,,50.5100949,-84.8180973,,,1.454,7.0,,2023,2,11,0,2.39,237.0
17.0,159,49.0,2023-02-11 00:34:37,27.600000000000023,34.0,40.0,5814.97,27.600000000000023,1.746,1.0,0.0,,60.0,,50.5101005,-84.8180721,,,1.746,7.0,,2023,2,11,0,2.39,237.0
24.0,160,94.0,2023-02-11 00:34:38,27.600000000000023,34.0,40.0,5816.94,27.600000000000023,1.853,1.0,0.0,25.0,57.0,99.0,50.5101155,-84.8180517,0.0,0.0,1.853,7.0,,2023,2,11,0,2.39,237.0
30.0,160,139.0,2023-02-11 00:34:39,27.399999999999977,34.0,40.0,5819.02,27.399999999999977,1.938,2.0,0.0,28.5,53.0,96.0,50.5101334,-84.8180339,22.5,70.0,1.938,7.0,,2023,2,11,0,2.39,237.0
40.0,160,213.0,2023-02-11 00:34:40,27.200000000000045,34.0,40.0,5821.44,27.200000000000045,2.089,2.0,0.0,30.0,53.0,94.5,50.5101553,-84.8180154,29.0,92.5,2.089,7.0,,2023,2,11,0,2.39,237.0
46.0,160,289.0,2023-02-11 00:34:41,27.0,34.0,40.0,5824.41,27.0,2.695,2.0,0.0,29.5,53.0,94.5,50.5101817,-84.8179971,29.5,94.0,2.695,7.0,,2023,2,11,0,2.39,237.0
50.0,161,316.0,2023-02-11 00:34:42,27.0,34.0,40.0,5827.78,27.0,2.966,2.0,-2.86,27.5,52.0,93.0,50.5102125,-84.8179719,30.0,94.5,2.966,7.0,,2023,2,11,0,2.39,237.0
52.0,161,321.0,2023-02-11 00:34:43,27.0,34.0,40.0,5832.01,27.0,3.572,2.0,-4.61,25.0,52.0,88.5,50.5102513,-84.8179376,26.5,90.5,3.572,7.0,,2023,2,11,0,2.39,237.0
59.0,161,308.0,2023-02-11 00:34:44,27.0,34.0,40.0,5836.61,27.0,4.02,2.0,-4.47,22.5,51.0,84.0,50.5102919,-84.8179015,23.0,86.0,4.02,7.0,,2023,2,11,0,2.39,237.0
61.0,162,290.0,2023-02-11 00:34:45,27.200000000000045,34.0,40.0,5842.49,27.200000000000045,4.868,2.0,-3.63,20.5,51.0,79.0,50.5103463,-84.8178585,22.0,83.5,4.868,7.0,,2023,2,11,0,2.39,237.0
63.0,162,271.0,2023-02-11 00:34:46,27.200000000000045,34.0,40.0,5850.02,27.200000000000045,6.184,2.0,-1.13,20.0,53.0,76.0,50.5104163,-84.8177988,21.5,82.0,6.184,7.0,,2023,2,11,0,2.39,237.0
65.0,162,265.0,2023-02-11 00:34:47,27.0,34.0,40.0,5857.8,27.0,6.509,2.0,0.0,21.0,54.0,76.5,50.5104896,-84.8177416,21.0,79.5,6.509,7.0,,2023,2,11,0,2.39,237.0
53.0,162,231.0,2023-02-11 00:34:48,26.799999999999955,34.0,40.0,5864.91,26.799999999999955,6.95,2.0,0.0,21.0,,78.0,50.5105553,-84.8176941,20.0,76.0,6.95,7.0,,2023,2,11,0,2.39,237.0
41.0,162,192.0,2023-02-11 00:34:49,26.600000000000023,34.0,40.0,5872.62,26.600000000000023,7.604,2.0,0.0,,,,50.5106288,-84.8176421,,,7.604,7.0,,2023,2,11,0,2.39,237.0
