heart_rate,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
151,2022-04-11 17:00:08,,97.0,19.5,52.0,71.0,130.0,23.5,72.0,19.0,11063.46,9.346,3.0,50.4744488,-84.8856839,9.346,64.0,64.0,-1.22,2022,4,11,17,4.13,328.0
151,2022-04-11 17:00:09,,98.0,16.5,54.0,57.5,130.0,19.0,59.5,19.0,11072.86,9.506,3.0,50.4744168,-84.8855548,9.506,63.799999999999955,63.799999999999955,-1.1,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:10,,100.0,16.0,56.0,56.0,141.0,18.0,57.5,19.0,11083.09,9.991,3.0,50.4743809,-84.8854151,9.991,63.60000000000002,63.60000000000002,-1.18,2022,4,11,17,4.13,328.0
151,2022-04-11 17:00:11,,102.0,15.5,52.0,54.5,75.0,18.0,58.0,19.0,11093.08,10.182,3.0,50.4743458,-84.8852785,10.182,63.200000000000045,63.200000000000045,-1.19,2022,4,11,17,4.13,328.0
151,2022-04-11 17:00:12,,90.0,7.0,19.0,28.0,63.0,22.0,62.0,19.0,11104.04,10.702,3.0,50.4743068,-84.8851289,10.702,62.60000000000002,62.60000000000002,-1.37,2022,4,11,17,4.13,328.0
152,2022-04-11 17:00:13,,71.0,11.0,14.0,41.0,90.0,18.5,55.5,19.0,11114.88,10.679,3.0,50.4742622,-84.884984,10.679,62.200000000000045,62.200000000000045,-2.24,2022,4,11,17,4.13,328.0
152,2022-04-11 17:00:14,,69.0,22.5,33.0,78.0,152.0,11.0,46.0,19.0,11125.48,10.476,3.0,50.4742169,-84.8848431,10.476,61.799999999999955,61.799999999999955,-3.17,2022,4,11,17,4.13,328.0
152,2022-04-11 17:00:15,,71.0,26.0,81.0,90.5,216.0,13.0,56.5,19.0,11135.82,10.25,3.0,50.4741751,-84.8847046,10.25,61.60000000000002,61.60000000000002,-3.59,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:16,,77.0,25.5,66.0,87.5,177.0,21.5,74.5,19.0,11145.95,10.051,3.0,50.4741328,-84.8845696,10.051,61.60000000000002,61.60000000000002,-3.65,2022,4,11,17,4.13,328.0
151,2022-04-11 17:00:17,,65.0,23.5,60.0,89.0,164.0,28.5,89.5,19.0,11155.79,9.759,3.0,50.4740998,-84.8844343,9.759,61.39999999999998,61.39999999999998,-3.37,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:18,,55.0,24.5,77.0,92.5,252.0,12.5,98.0,19.0,11165.67,9.735,3.0,50.4740764,-84.8842949,9.735,60.799999999999955,60.799999999999955,-3.06,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:19,,73.0,27.0,75.0,95.0,331.0,13.5,94.5,19.0,11175.79,9.862,3.0,50.4740607,-84.88415,9.862,60.200000000000045,60.200000000000045,-3.13,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:20,,94.0,30.0,59.0,96.5,361.0,29.0,89.0,19.0,11185.89,9.986,3.0,50.4740472,-84.884005,9.986,60.200000000000045,60.200000000000045,-3.12,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:21,,99.0,34.0,57.0,96.5,368.0,32.0,89.5,19.0,11195.86,9.788,3.0,50.4740379,-84.8838614,9.788,60.39999999999998,60.39999999999998,-2.8,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:22,,98.0,27.0,57.0,90.5,288.0,34.0,94.5,19.0,11205.89,9.593,3.0,50.4740363,-84.8837163,9.593,60.60000000000002,60.60000000000002,-2.22,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:23,,96.0,26.0,53.0,89.5,286.0,34.0,95.0,19.0,11215.68,9.597,3.0,50.4740389,-84.8835747,9.597,61.0,61.0,-1.19,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:24,,94.0,26.0,51.0,89.5,253.0,34.0,95.0,19.0,11225.34,9.44,3.0,50.474047,-84.8834353,9.44,61.39999999999998,61.39999999999998,0.24,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:25,,92.0,24.0,52.0,80.5,188.0,30.5,89.5,19.0,11234.81,8.989,3.0,50.4740575,-84.8832991,8.989,61.60000000000002,61.60000000000002,1.74,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:26,,91.0,24.0,55.0,80.5,157.0,30.5,89.5,19.0,11244.07,8.703,3.0,50.4740758,-84.8831674,8.703,61.799999999999955,61.799999999999955,2.69,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:27,,90.0,20.5,54.0,71.0,139.0,24.5,73.5,19.0,11253.15,8.568,3.0,50.4740981,-84.8830394,8.568,62.0,62.0,2.87,2022,4,11,17,4.13,328.0
147,2022-04-11 17:00:28,,86.0,18.0,53.0,65.0,96.0,21.5,66.0,19.0,11262.43,8.705,3.0,50.4741233,-84.8829095,8.705,62.200000000000045,62.200000000000045,2.79,2022,4,11,17,4.13,328.0
146,2022-04-11 17:00:29,,84.0,12.5,50.0,60.5,23.0,19.5,63.5,19.0,11271.67,8.665,3.0,50.4741489,-84.8827804,8.665,62.0,62.0,2.51,2022,4,11,17,4.13,328.0
146,2022-04-11 17:00:30,,79.0,9.0,48.0,72.0,17.0,18.5,62.5,19.0,11280.65,8.352,3.0,50.4741769,-84.8826561,8.352,61.799999999999955,61.799999999999955,1.61,2022,4,11,17,4.13,328.0
147,2022-04-11 17:00:31,,73.0,5.0,46.0,84.0,10.0,17.5,61.0,19.0,11289.7,8.486,3.0,50.4741991,-84.8825286,8.486,61.799999999999955,61.799999999999955,0.61,2022,4,11,17,4.13,328.0
146,2022-04-11 17:00:32,,68.0,1.5,43.0,95.5,3.0,16.5,60.0,18.0,11298.97,8.799,3.0,50.4742257,-84.8823993,8.799,61.799999999999955,61.799999999999955,-0.07,2022,4,11,17,4.13,328.0
146,2022-04-11 17:00:33,,0.0,0.0,41.0,100.0,0.0,16.0,59.5,18.0,11307.57,8.465,3.0,50.4742535,-84.8822807,8.465,61.60000000000002,61.60000000000002,-0.63,2022,4,11,17,4.13,328.0
145,2022-04-11 17:00:34,,0.0,0.0,39.0,100.0,0.0,16.0,59.5,18.0,11315.7,8.041,3.0,50.4742811,-84.882169,8.041,61.60000000000002,61.60000000000002,-0.93,2022,4,11,17,4.13,328.0
146,2022-04-11 17:00:35,,0.0,0.0,37.0,100.0,0.0,16.0,59.5,18.0,11323.71,7.783,3.0,50.4743085,-84.8820593,7.783,61.39999999999998,61.39999999999998,-0.86,2022,4,11,17,4.13,328.0
146,2022-04-11 17:00:36,,0.0,0.0,34.0,100.0,0.0,16.0,59.5,18.0,11331.38,7.695,3.0,50.4743294,-84.881952,7.695,61.39999999999998,61.39999999999998,-0.71,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:37,,0.0,0.0,32.0,100.0,0.0,16.0,59.5,18.0,11339.23,7.876,3.0,50.4743407,-84.8818394,7.876,61.39999999999998,61.39999999999998,-0.72,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:38,,0.0,0.0,30.0,100.0,0.0,16.0,59.5,18.0,11347.29,7.958,3.0,50.4743436,-84.881723,7.958,61.200000000000045,61.200000000000045,-0.87,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:39,,0.0,0.0,27.0,100.0,0.0,16.0,59.5,18.0,11355.33,7.854,3.0,50.4743351,-84.8816072,7.854,61.0,61.0,-1.12,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:40,,0.0,0.0,25.0,100.0,0.0,16.0,59.5,18.0,11363.4,8.032,3.0,50.4743213,-84.8814919,8.032,60.60000000000002,60.60000000000002,-1.55,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:41,,0.0,0.0,23.0,100.0,0.0,16.0,59.5,18.0,11371.22,8.089,3.0,50.4743105,-84.8813799,8.089,60.39999999999998,60.39999999999998,-2.14,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:42,,21.0,15.0,65.0,89.0,375.0,6.0,67.5,18.0,11379.79,8.615,3.0,50.4743125,-84.8812561,8.615,60.39999999999998,60.39999999999998,-2.54,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:43,,65.0,24.0,91.0,82.5,589.0,0.0,80.5,18.0,11389.07,9.432,3.0,50.4743358,-84.8811256,9.432,60.39999999999998,60.39999999999998,-2.37,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:44,,87.0,22.5,60.0,93.5,715.0,18.0,93.5,18.0,11398.37,9.32,3.0,50.4743704,-84.8809994,9.32,60.60000000000002,60.60000000000002,-1.71,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:45,,93.0,22.5,53.0,96.0,661.0,23.5,97.5,18.0,11407.76,9.322,3.0,50.4744143,-84.8808772,9.322,60.799999999999955,60.799999999999955,-0.83,2022,4,11,17,4.13,328.0
148,2022-04-11 17:00:46,,94.0,22.5,51.0,96.0,600.0,25.5,99.5,18.0,11417.42,9.662,3.0,50.4744652,-84.8807555,9.662,60.799999999999955,60.799999999999955,0.12,2022,4,11,17,4.13,328.0
149,2022-04-11 17:00:47,,95.0,22.5,50.0,96.0,594.0,25.5,99.5,18.0,11427.35,10.084,3.0,50.474525,-84.8806366,10.084,61.0,61.0,0.84,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:48,,95.0,22.0,51.0,93.5,482.0,25.0,99.0,18.0,11437.14,9.431,3.0,50.4745866,-84.8805218,9.431,61.0,61.0,1.08,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:49,,97.0,19.0,42.0,76.5,276.0,22.0,94.5,18.0,11446.6,9.351,3.0,50.4746483,-84.8804129,9.351,61.200000000000045,61.200000000000045,1.08,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:50,,96.0,26.5,45.0,89.5,303.0,24.5,83.5,18.0,11456.1,9.465,3.0,50.4747119,-84.8803054,9.465,61.39999999999998,61.39999999999998,1.15,2022,4,11,17,4.13,328.0
150,2022-04-11 17:00:51,,93.0,30.0,47.0,95.0,324.0,26.0,81.0,18.0,11465.41,9.234,3.0,50.4747745,-84.8802004,9.234,61.799999999999955,61.799999999999955,1.34,2022,4,11,17,4.13,328.0
151,2022-04-11 17:00:52,,92.0,28.0,49.0,91.0,322.0,30.5,93.5,18.0,11474.85,9.224,3.0,50.4748442,-84.8801013,9.224,62.0,62.0,1.74,2022,4,11,17,4.13,328.0
151,2022-04-11 17:00:53,,91.0,25.0,46.0,83.0,336.0,29.0,91.0,18.0,11483.98,9.05,3.0,50.474914,-84.8800085,9.05,62.200000000000045,62.200000000000045,2.27,2022,4,11,17,4.13,328.0
152,2022-04-11 17:00:54,,90.0,28.5,54.0,94.0,323.0,27.5,91.0,18.0,11493.27,9.044,3.0,50.4749881,-84.8799184,9.044,62.60000000000002,62.60000000000002,2.7,2022,4,11,17,4.13,328.0
154,2022-04-11 17:00:55,,90.0,33.0,55.0,95.5,278.0,26.5,91.5,18.0,11502.33,9.004,3.0,50.4750604,-84.8798307,9.004,62.60000000000002,62.60000000000002,2.79,2022,4,11,17,4.13,328.0
156,2022-04-11 17:00:56,,89.0,34.5,54.0,93.5,253.0,26.5,91.5,18.0,11510.94,8.594,3.0,50.4751305,-84.8797495,8.594,62.60000000000002,62.60000000000002,2.46,2022,4,11,17,4.13,328.0
157,2022-04-11 17:00:57,,88.0,27.0,50.0,86.0,237.0,27.5,87.5,18.0,11519.62,8.466,3.0,50.4752042,-84.8796725,8.466,63.0,63.0,2.27,2022,4,11,17,4.13,328.0
157,2022-04-11 17:00:58,,87.0,25.5,51.0,85.5,220.0,25.5,84.5,18.0,11527.78,8.482,3.0,50.4752763,-84.8796056,8.482,63.200000000000045,63.200000000000045,2.33,2022,4,11,17,4.13,328.0
157,2022-04-11 17:00:59,,88.0,21.5,45.0,72.5,236.0,23.0,78.5,18.0,11536.85,8.845,3.0,50.4753632,-84.8795462,8.845,63.200000000000045,63.200000000000045,2.07,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:00,,93.0,23.5,49.0,79.0,244.0,21.5,70.5,18.0,11545.96,8.843,3.0,50.4754519,-84.8794907,8.843,63.39999999999998,63.39999999999998,1.75,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:01,,94.0,24.5,51.0,84.0,235.0,21.5,70.0,18.0,11554.54,8.594,3.0,50.4755344,-84.8794354,8.594,63.39999999999998,63.39999999999998,1.76,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:02,,94.0,24.5,51.0,85.5,196.0,23.0,77.5,18.0,11563.47,8.696,3.0,50.4756191,-84.8793749,8.696,63.39999999999998,63.39999999999998,1.33,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:03,,94.0,20.5,47.0,70.0,187.0,22.0,72.0,18.0,11572.33,8.677,3.0,50.4757038,-84.8793161,8.677,63.60000000000002,63.60000000000002,0.64,2022,4,11,17,4.13,328.0
156,2022-04-11 17:01:04,,94.0,20.0,48.0,68.5,185.0,22.0,71.5,18.0,11581.13,8.741,3.0,50.4757885,-84.87926,8.741,63.200000000000045,63.200000000000045,0.4,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:05,,94.0,20.0,50.0,69.0,183.0,21.0,70.5,18.0,11590.29,9.083,3.0,50.4758779,-84.8792046,9.083,63.0,63.0,0.01,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:06,,95.0,20.5,53.0,71.5,179.0,19.5,67.5,18.0,11599.4,9.226,3.0,50.4759674,-84.8791511,9.226,63.0,63.0,-0.56,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:07,,96.0,22.0,54.0,79.0,173.0,19.5,62.0,18.0,11608.62,9.541,3.0,50.4760584,-84.8790986,9.541,63.0,63.0,-0.74,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:08,,97.0,20.5,50.0,67.0,207.0,22.5,67.5,18.0,11618.64,9.489,3.0,50.4761567,-84.8790397,9.489,63.0,63.0,-0.79,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:09,,98.0,26.0,55.0,84.0,205.0,21.0,64.5,18.0,11627.53,8.927,3.0,50.4762451,-84.878991,8.927,63.0,63.0,-0.9,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:10,,99.0,25.5,55.0,83.0,188.0,22.0,69.5,18.0,11637.1,9.513,3.0,50.4763413,-84.8789422,9.513,63.0,63.0,-0.63,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:11,,101.0,22.0,53.0,73.0,172.0,22.0,71.0,18.0,11646.17,9.423,3.0,50.4764308,-84.8788904,9.423,63.0,63.0,-0.17,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:12,,101.0,18.5,50.0,63.5,165.0,19.0,63.0,18.0,11655.52,9.414,3.0,50.4765223,-84.878835,9.414,62.799999999999955,62.799999999999955,0.0,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:13,,102.0,19.5,50.0,69.5,178.0,18.5,60.5,18.0,11664.94,9.432,3.0,50.4766096,-84.878766,9.432,62.60000000000002,62.60000000000002,-0.19,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:14,,103.0,19.0,51.0,69.0,172.0,20.0,63.5,18.0,11674.42,9.472,3.0,50.4766986,-84.8786994,9.472,62.39999999999998,62.39999999999998,-0.65,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:15,,103.0,18.5,52.0,67.5,196.0,21.0,65.5,18.0,11683.74,9.572,3.0,50.4767811,-84.878623,9.572,62.39999999999998,62.39999999999998,-1.02,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:16,,103.0,18.5,49.0,67.5,241.0,21.0,65.5,18.0,11692.81,9.299,3.0,50.4768543,-84.8785368,9.299,62.39999999999998,62.39999999999998,-1.13,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:17,,103.0,18.5,42.0,67.5,291.0,21.0,65.5,18.0,11702.23,9.564,3.0,50.476926,-84.8784406,9.564,62.39999999999998,62.39999999999998,-1.19,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:18,,104.0,23.5,47.0,83.0,271.0,28.0,84.5,18.0,11711.91,9.488,3.0,50.476992,-84.8783324,9.488,62.60000000000002,62.60000000000002,-0.91,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:19,,103.0,27.0,48.0,90.0,277.0,26.0,83.5,18.0,11721.29,9.119,3.0,50.4770467,-84.8782186,9.119,62.60000000000002,62.60000000000002,-0.29,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:20,,102.0,28.0,50.0,92.0,303.0,25.0,82.5,18.0,11730.65,9.251,3.0,50.4770922,-84.8780978,9.251,62.799999999999955,62.799999999999955,0.19,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:21,,101.0,26.5,52.0,90.0,317.0,25.0,82.5,18.0,11740.11,9.233,3.0,50.4771316,-84.8779716,9.233,62.799999999999955,62.799999999999955,0.53,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:22,,101.0,23.0,52.0,85.0,296.0,26.0,83.5,18.0,11749.27,9.016,3.0,50.4771692,-84.8778491,9.016,63.0,63.0,0.91,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:23,,101.0,23.0,46.0,81.0,252.0,28.0,88.0,18.0,11758.45,8.985,3.0,50.4772029,-84.8777242,8.985,63.200000000000045,63.200000000000045,1.24,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:24,,98.0,23.5,50.0,81.0,289.0,25.5,80.5,18.0,11767.79,8.912,3.0,50.4772372,-84.8775973,8.912,63.200000000000045,63.200000000000045,1.22,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:25,,98.0,24.0,52.0,84.0,369.0,24.5,79.0,18.0,11776.47,8.921,3.0,50.4772739,-84.8774818,8.921,63.39999999999998,63.39999999999998,1.16,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:26,,98.0,26.0,50.0,94.0,316.0,27.0,92.5,18.0,11785.7,8.921,3.0,50.4773077,-84.8773563,8.921,63.60000000000002,63.60000000000002,1.4,2022,4,11,17,4.13,328.0
156,2022-04-11 17:01:27,,98.0,28.0,44.0,91.5,310.0,25.5,88.5,18.0,11795.14,8.916,3.0,50.4773422,-84.8772279,8.916,63.799999999999955,63.799999999999955,1.67,2022,4,11,17,4.13,328.0
156,2022-04-11 17:01:28,,99.0,28.0,49.0,95.5,279.0,28.0,91.0,18.0,11804.0,8.53,3.0,50.4773778,-84.877109,8.53,64.0,64.0,1.76,2022,4,11,17,4.13,328.0
156,2022-04-11 17:01:29,,99.0,22.5,51.0,80.0,197.0,28.0,86.5,18.0,11812.46,8.417,3.0,50.4774112,-84.8769951,8.417,63.799999999999955,63.799999999999955,1.7,2022,4,11,17,4.13,328.0
156,2022-04-11 17:01:30,,96.0,18.0,50.0,65.0,134.0,25.0,77.5,18.0,11821.22,8.367,3.0,50.4774456,-84.8768772,8.367,64.0,64.0,1.44,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:31,,92.0,16.0,46.0,55.5,100.0,20.0,64.5,18.0,11829.29,7.874,3.0,50.477481,-84.8767705,7.874,64.20000000000005,64.20000000000005,1.34,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:32,,89.0,13.0,41.0,46.0,79.0,16.5,57.5,18.0,11837.33,7.803,3.0,50.4775149,-84.8766635,7.803,64.39999999999998,64.39999999999998,1.48,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:33,,87.0,11.5,42.0,42.5,79.0,16.5,57.5,18.0,11845.12,7.49,3.0,50.477544,-84.8765579,7.49,64.79999999999995,64.79999999999995,1.74,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:34,,85.0,11.5,41.0,42.5,117.0,16.5,57.5,18.0,11852.61,7.456,3.0,50.4775655,-84.8764535,7.456,65.0,65.0,2.32,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:35,,83.0,16.5,59.0,62.5,193.0,16.0,56.5,18.0,11860.07,7.171,3.0,50.4775852,-84.8763489,7.171,65.20000000000005,65.20000000000005,2.87,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:36,,81.0,20.5,67.0,78.0,220.0,16.0,56.0,18.0,11867.48,7.293,3.0,50.4776052,-84.876245,7.293,65.39999999999998,65.39999999999998,2.8,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:37,,80.0,21.0,56.0,78.5,183.0,16.5,60.0,18.0,11874.83,7.16,3.0,50.4776252,-84.8761422,7.16,65.60000000000002,65.60000000000002,2.51,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:38,,79.0,24.5,52.0,80.0,216.0,20.0,80.0,18.0,11882.08,7.076,3.0,50.4776463,-84.8760412,7.076,65.79999999999995,65.79999999999995,2.38,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:39,,78.0,23.0,57.0,88.0,234.0,20.5,74.0,18.0,11888.97,6.626,3.0,50.4776605,-84.8759434,6.626,66.0,66.0,2.27,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:40,,78.0,22.5,56.0,87.5,212.0,22.5,79.5,18.0,11895.87,6.949,3.0,50.4776771,-84.8758461,6.949,66.0,66.0,2.31,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:41,,87.0,22.5,53.0,84.0,200.0,25.0,87.5,18.0,11903.07,7.006,3.0,50.4777005,-84.8757469,7.006,66.20000000000005,66.20000000000005,2.56,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:42,,94.0,22.5,61.0,84.0,311.0,25.0,87.5,18.0,11910.27,7.33,3.0,50.47772,-84.875646,7.33,66.20000000000005,66.20000000000005,2.61,2022,4,11,17,4.13,328.0
157,2022-04-11 17:01:43,,91.0,26.0,57.0,90.5,409.0,24.5,88.5,18.0,11917.81,7.811,3.0,50.4777344,-84.8755387,7.811,66.39999999999998,66.39999999999998,2.39,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:44,,95.0,28.0,53.0,95.0,467.0,24.5,89.5,18.0,11925.65,7.8,3.0,50.4777546,-84.8754285,7.8,66.79999999999995,66.79999999999995,2.28,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:45,,98.0,26.5,41.0,91.0,406.0,27.5,92.5,18.0,11933.48,7.942,3.0,50.4777767,-84.8753192,7.942,66.79999999999995,66.79999999999995,2.34,2022,4,11,17,4.13,328.0
158,2022-04-11 17:01:46,,99.0,24.0,26.0,83.5,328.0,32.5,97.0,18.0,11941.88,8.294,3.0,50.4778068,-84.8752047,8.294,67.0,67.0,2.37,2022,4,11,17,4.13,328.0
159,2022-04-11 17:01:47,,91.0,33.5,56.0,98.5,384.0,21.5,79.0,18.0,11950.29,8.323,2.0,50.4778365,-84.8750897,8.323,67.20000000000005,67.20000000000005,2.45,2022,4,11,17,4.13,328.0
160,2022-04-11 17:01:48,,90.0,31.0,51.0,98.5,374.0,30.5,94.5,18.0,11958.8,8.545,2.0,50.4778666,-84.8749734,8.545,67.39999999999998,67.39999999999998,2.36,2022,4,11,17,4.13,328.0
160,2022-04-11 17:01:49,,91.0,30.5,50.0,98.0,389.0,32.5,98.5,18.0,11967.26,8.553,2.0,50.4778958,-84.8748575,8.553,67.39999999999998,67.39999999999998,1.93,2022,4,11,17,4.13,328.0
160,2022-04-11 17:01:50,,93.0,30.5,50.0,98.0,385.0,32.0,98.0,18.0,11975.92,8.688,2.0,50.4779235,-84.8747379,8.688,67.39999999999998,67.39999999999998,1.44,2022,4,11,17,4.13,328.0
160,2022-04-11 17:01:51,,94.0,28.5,50.0,96.0,376.0,29.5,96.5,18.0,11984.8,8.801,2.0,50.4779491,-84.8746142,8.801,67.79999999999995,67.79999999999995,1.18,2022,4,11,17,4.13,328.0
161,2022-04-11 17:01:52,,94.0,28.5,50.0,96.5,361.0,27.0,95.5,18.0,11993.65,8.815,2.0,50.4779715,-84.8744897,8.815,68.0,68.0,1.27,2022,4,11,17,4.13,328.0
161,2022-04-11 17:01:53,,94.0,28.0,51.0,97.0,347.0,24.5,94.5,18.0,12002.58,8.825,2.0,50.4779969,-84.8743652,8.825,68.0,68.0,1.53,2022,4,11,17,4.13,328.0
161,2022-04-11 17:01:54,,96.0,27.5,51.0,94.0,322.0,28.0,94.0,18.0,12011.49,8.821,2.0,50.4780188,-84.8742397,8.821,68.20000000000005,68.20000000000005,1.73,2022,4,11,17,4.13,328.0
161,2022-04-11 17:01:55,,96.0,27.5,49.0,92.5,264.0,32.0,94.0,18.0,12020.36,8.772,2.0,50.4780403,-84.8741146,8.772,68.20000000000005,68.20000000000005,1.79,2022,4,11,17,4.13,328.0
161,2022-04-11 17:01:56,,95.0,31.5,44.0,98.5,210.0,31.5,92.5,18.0,12029.06,8.46,2.0,50.478058,-84.8739909,8.46,68.20000000000005,68.20000000000005,1.71,2022,4,11,17,4.13,328.0
161,2022-04-11 17:01:57,,95.0,28.0,41.0,89.0,156.0,31.5,93.5,18.0,12036.91,7.454,2.0,50.4780714,-84.8738789,7.454,68.39999999999998,68.39999999999998,1.5,2022,4,11,17,4.13,328.0
160,2022-04-11 17:01:58,,94.0,24.5,39.0,79.5,108.0,32.0,95.0,18.0,12043.89,6.478,2.0,50.4780811,-84.8737787,6.478,68.60000000000002,68.60000000000002,1.41,2022,4,11,17,4.13,328.0
160,2022-04-11 17:01:59,,94.0,21.0,36.0,70.0,61.0,32.0,96.0,18.0,12050.0,5.69,2.0,50.478087,-84.8736906,5.69,68.79999999999995,68.79999999999995,1.59,2022,4,11,17,4.13,328.0
160,2022-04-11 17:02:00,,93.0,17.5,34.0,60.5,13.0,32.5,97.0,18.0,12055.49,5.351,2.0,50.4780932,-84.8736116,5.351,69.0,69.0,1.85,2022,4,11,17,4.13,328.0
160,2022-04-11 17:02:01,,0.0,16.5,31.0,58.0,0.0,32.5,97.5,18.0,12060.78,5.707,2.0,50.4781018,-84.8735361,5.707,69.20000000000005,69.20000000000005,2.05,2022,4,11,17,4.13,328.0
161,2022-04-11 17:02:02,,13.0,21.0,44.0,80.0,391.0,17.5,66.5,18.0,12067.02,6.236,2.0,50.4781277,-84.8734528,6.236,69.39999999999998,69.39999999999998,2.29,2022,4,11,17,4.13,328.0
162,2022-04-11 17:02:03,,40.0,23.5,52.0,91.0,448.0,14.0,76.5,18.0,12074.02,7.546,2.0,50.4781647,-84.8733648,7.546,69.60000000000002,69.60000000000002,2.59,2022,4,11,17,4.13,328.0
163,2022-04-11 17:02:04,,65.0,23.0,55.0,94.5,344.0,17.5,96.0,18.0,12081.73,7.53,2.0,50.4782121,-84.8732734,7.53,69.60000000000002,69.60000000000002,2.61,2022,4,11,17,4.13,328.0
163,2022-04-11 17:02:05,,75.0,17.0,46.0,79.0,140.0,23.5,95.5,18.0,12089.18,7.368,2.0,50.4782567,-84.8731839,7.368,69.39999999999998,69.39999999999998,2.2,2022,4,11,17,4.13,328.0
163,2022-04-11 17:02:06,,81.0,13.5,42.0,45.0,64.0,18.0,82.0,18.0,12097.27,8.055,2.0,50.4783105,-84.873092,8.055,69.20000000000005,69.20000000000005,1.33,2022,4,11,17,4.13,328.0
163,2022-04-11 17:02:07,,79.0,19.5,42.0,70.0,129.0,16.0,60.5,18.0,12106.01,9.063,2.0,50.478368,-84.8729919,9.063,68.60000000000002,68.60000000000002,-0.21,2022,4,11,17,4.13,328.0
162,2022-04-11 17:02:08,,83.0,18.5,50.0,68.0,122.0,17.5,57.0,18.0,12115.27,9.344,2.0,50.4784337,-84.8728914,9.344,68.0,68.0,-2.27,2022,4,11,17,4.13,328.0
162,2022-04-11 17:02:09,,92.0,17.0,55.0,61.5,194.0,18.5,58.5,18.0,12125.19,9.739,3.0,50.4785095,-84.8727906,9.739,67.60000000000002,67.60000000000002,-4.03,2022,4,11,17,4.13,328.0
