distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
9117.79,8.973,2,50.3992602,-84.4587193,8.973,2022-11-26 21:16:11,,91.0,250.0,17.0,65.5,163.0,19.0,70.0,46.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9127.38,9.286,2,50.3991635,-84.4586825,9.286,2022-11-26 21:16:12,,90.0,250.0,15.0,61.5,137.0,19.5,69.5,37.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9136.66,9.055,2,50.399066,-84.4586381,9.055,2022-11-26 21:16:13,,89.0,250.0,14.5,57.0,129.0,20.0,69.5,38.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9146.02,8.767,2,50.3989729,-84.4586008,8.767,2022-11-26 21:16:14,,89.0,250.0,15.5,56.0,117.0,19.5,68.0,32.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9154.78,8.407,2,50.3988816,-84.4585552,8.407,2022-11-26 21:16:15,,65.0,250.0,17.5,63.5,112.0,17.0,62.5,16.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9163.1,8.104,2,50.3987965,-84.4585194,8.104,2022-11-26 21:16:16,,43.0,250.0,3.5,61.0,80.0,15.0,54.5,0.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9171.48,7.925,2,50.3987138,-84.4584736,7.925,2022-11-26 21:16:17,,79.0,250.0,9.0,58.5,68.0,16.5,63.0,40.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9179.47,7.827,2,50.3986322,-84.4584373,7.827,2022-11-26 21:16:18,,79.0,250.0,15.5,58.5,88.0,17.5,70.0,47.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9187.6,7.682,2,50.3985541,-84.4583915,7.682,2022-11-26 21:16:19,,79.0,250.0,17.0,62.5,124.0,18.0,70.0,48.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9195.4,7.591,2,50.3984777,-84.4583375,7.591,2022-11-26 21:16:20,,86.0,251.0,18.5,67.5,140.0,21.0,71.0,52.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9203.18,7.629,2,50.398404,-84.4582823,7.629,2022-11-26 21:16:21,,85.0,251.0,17.5,70.5,149.0,23.0,75.5,52.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9210.77,7.593,2,50.3983358,-84.4582278,7.593,2022-11-26 21:16:22,,84.0,251.0,18.5,71.0,145.0,23.0,75.0,52.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9218.41,7.448,2,50.3982673,-84.458173,7.448,2022-11-26 21:16:23,,83.0,251.0,19.5,71.0,135.0,23.0,72.5,51.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9225.96,7.464,2,50.3981995,-84.4581097,7.464,2022-11-26 21:16:24,,83.0,251.0,20.0,72.0,136.0,22.5,71.5,52.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9233.69,7.472,2,50.3981308,-84.4580456,7.472,2022-11-26 21:16:25,,82.0,251.0,20.0,75.0,143.0,22.0,73.5,54.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9240.7,7.167,2,50.3980683,-84.457992,7.167,2022-11-26 21:16:26,,82.0,251.0,23.5,85.0,152.0,22.0,73.5,57.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9248.09,7.384,2,50.398005,-84.4579289,7.384,2022-11-26 21:16:27,,83.0,252.0,16.0,58.0,114.0,22.5,75.0,55.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9255.79,7.247,2,50.3979354,-84.4578638,7.247,2022-11-26 21:16:28,,86.0,252.0,15.0,54.0,106.0,20.0,66.0,61.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9263.12,7.224,2,50.3978626,-84.4578182,7.224,2022-11-26 21:16:29,,88.0,252.0,20.0,72.0,114.0,16.0,54.5,59.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9270.52,7.19,2,50.3977891,-84.4577815,7.19,2022-11-26 21:16:30,,88.0,252.0,19.5,71.5,125.0,19.0,63.0,51.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9277.74,7.045,2,50.3977119,-84.4577815,7.045,2022-11-26 21:16:31,,88.0,252.0,19.0,71.0,149.0,21.5,71.5,51.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9284.51,6.38,2,50.3976403,-84.4577904,6.38,2022-11-26 21:16:32,,85.0,252.0,20.5,72.5,158.0,22.5,75.5,50.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9291.3,6.648,2,50.3975668,-84.4578177,6.648,2022-11-26 21:16:33,,85.0,252.0,23.0,77.0,172.0,22.5,75.5,53.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9298.23,6.964,2,50.3974976,-84.4578454,6.964,2022-11-26 21:16:34,,85.0,253.0,24.0,87.5,206.0,22.0,74.5,54.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9305.4,7.236,2,50.3974251,-84.4578817,7.236,2022-11-26 21:16:35,,84.0,253.0,25.0,83.5,222.0,25.0,85.0,49.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9312.59,7.126,2,50.3973522,-84.457909,7.126,2022-11-26 21:16:36,,84.0,253.0,20.5,79.0,173.0,22.5,78.0,50.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9319.79,7.236,2,50.3972793,-84.4579454,7.236,2022-11-26 21:16:37,,84.0,253.0,18.0,77.0,153.0,21.0,74.0,50.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9327.0,6.942,2,50.3972023,-84.4579726,6.942,2022-11-26 21:16:38,,85.0,253.0,18.5,74.5,147.0,21.5,75.5,52.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9334.0,6.977,2,50.3971339,-84.458009,6.977,2022-11-26 21:16:39,,85.0,253.0,17.5,69.0,144.0,21.5,72.0,56.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9341.39,7.245,2,50.397061,-84.4580546,7.245,2022-11-26 21:16:40,,85.0,254.0,23.0,78.5,156.0,20.5,74.0,59.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9348.66,7.226,2,50.3969882,-84.458091,7.226,2022-11-26 21:16:41,,86.0,254.0,24.0,78.5,182.0,21.5,76.5,52.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9356.09,7.491,2,50.3969153,-84.4581365,7.491,2022-11-26 21:16:42,31.0,87.0,254.0,22.0,73.5,186.0,22.5,81.5,50.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9363.15,7.094,2,50.3968457,-84.4581714,7.094,2022-11-26 21:16:43,,88.0,254.0,19.5,69.5,175.0,22.5,81.0,46.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9370.96,7.316,2,50.3967649,-84.4582096,7.316,2022-11-26 21:16:44,,89.0,254.0,20.5,73.0,155.0,19.5,67.5,45.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9378.51,7.413,2,50.3966926,-84.4582547,7.413,2022-11-26 21:16:45,,89.0,254.0,24.0,81.0,165.0,16.5,67.0,56.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9386.05,7.411,2,50.3966147,-84.4583005,7.411,2022-11-26 21:16:46,,89.0,255.0,26.5,86.5,186.0,19.0,69.0,57.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9393.61,7.438,2,50.3965418,-84.4583461,7.438,2022-11-26 21:16:47,,89.0,255.0,28.0,89.0,192.0,21.0,71.0,54.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9401.38,7.594,2,50.3964648,-84.4583823,7.594,2022-11-26 21:16:48,,89.0,255.0,27.5,89.5,201.0,21.0,71.5,54.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9409.08,7.501,2,50.3963836,-84.4584093,7.501,2022-11-26 21:16:49,,88.0,255.0,27.0,89.5,208.0,21.0,72.0,56.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9416.73,7.281,2,50.3963051,-84.4584461,7.281,2022-11-26 21:16:50,,87.0,255.0,26.5,88.0,205.0,22.5,73.5,57.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9423.88,7.016,2,50.3962337,-84.4584729,7.016,2022-11-26 21:16:51,,87.0,256.0,25.0,80.5,214.0,21.5,74.5,51.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9431.18,7.194,2,50.396156,-84.4585004,7.194,2022-11-26 21:16:52,,86.0,256.0,27.5,85.5,231.0,22.0,77.5,51.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9438.74,7.397,2,50.3960781,-84.4585279,7.397,2022-11-26 21:16:53,,88.0,256.0,31.5,96.5,266.0,24.5,83.5,51.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9445.37,6.407,2,50.3960111,-84.4585547,6.407,2022-11-26 21:16:54,,89.0,257.0,31.0,94.5,285.0,28.0,89.5,49.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9452.33,6.896,2,50.3959425,-84.4586,6.896,2022-11-26 21:16:55,,90.0,257.0,27.0,87.5,279.0,29.0,95.5,47.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9459.2,6.873,2,50.3958868,-84.4586647,6.873,2022-11-26 21:16:56,,67.0,257.0,20.0,69.0,164.0,26.5,89.0,42.0,8.0,9.199999999999989,9.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9465.93,6.776,2,50.3958506,-84.4587462,6.776,2022-11-26 21:16:57,,51.0,257.0,11.5,48.5,103.0,24.0,80.0,59.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9472.76,6.985,2,50.3958287,-84.4588422,6.985,2022-11-26 21:16:58,,86.0,257.0,9.5,44.0,97.0,18.5,62.5,61.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9480.28,7.027,2,50.395814,-84.4589473,7.027,2022-11-26 21:16:59,,85.0,257.0,20.5,72.0,130.0,9.0,31.0,51.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9487.23,7.005,2,50.3958005,-84.4590467,7.005,2022-11-26 21:17:00,,84.0,258.0,23.5,78.5,177.0,22.0,75.0,50.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9494.1,6.819,2,50.3957871,-84.4591449,6.819,2022-11-26 21:17:01,,83.0,258.0,22.5,79.0,201.0,24.0,80.0,52.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9501.08,6.897,2,50.3957732,-84.4592467,6.897,2022-11-26 21:17:02,,83.0,258.0,23.0,78.5,198.0,24.0,81.5,52.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9508.17,6.999,2,50.395755,-84.4593471,6.999,2022-11-26 21:17:03,,82.0,258.0,23.5,77.5,192.0,23.5,83.0,52.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9515.09,6.965,2,50.3957369,-84.4594372,6.965,2022-11-26 21:17:04,,82.0,258.0,21.0,77.0,184.0,21.5,77.0,52.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9521.98,6.77,2,50.3957138,-84.4595387,6.77,2022-11-26 21:17:05,,81.0,258.0,22.5,75.5,163.0,24.0,78.5,55.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9528.88,6.742,2,50.395682,-84.4596296,6.742,2022-11-26 21:17:06,,82.0,259.0,23.5,75.5,166.0,21.0,72.0,58.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9535.82,6.759,2,50.3956501,-84.4597115,6.759,2022-11-26 21:17:07,,84.0,259.0,24.5,78.5,177.0,18.5,67.5,54.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9542.7,6.797,2,50.3956092,-84.4598024,6.797,2022-11-26 21:17:08,,85.0,259.0,24.0,80.5,180.0,18.5,68.5,51.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9549.42,6.709,2,50.395573,-84.4598838,6.709,2022-11-26 21:17:09,,86.0,259.0,21.0,75.0,170.0,21.0,73.5,50.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9556.28,6.727,2,50.3955321,-84.4599657,6.727,2022-11-26 21:17:10,,86.0,259.0,19.5,68.5,150.0,21.5,74.5,46.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9562.99,6.748,2,50.395496,-84.460047,6.748,2022-11-26 21:17:11,,86.0,259.0,21.5,73.0,144.0,22.5,76.5,52.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9570.05,6.845,2,50.3954546,-84.460139,6.845,2022-11-26 21:17:12,,86.0,260.0,26.5,85.0,156.0,24.5,80.0,55.0,8.0,8.199999999999989,8.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9576.97,6.872,2,50.3954186,-84.46022,6.872,2022-11-26 21:17:13,,87.0,260.0,30.5,96.0,195.0,26.0,83.5,52.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9583.92,6.861,2,50.3953771,-84.460303,6.861,2022-11-26 21:17:14,,87.0,260.0,29.5,94.5,222.0,26.0,83.5,50.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9590.96,7.111,2,50.3953364,-84.4603935,7.111,2022-11-26 21:17:15,,87.0,260.0,25.0,83.0,196.0,26.0,86.5,51.0,8.0,8.399999999999977,8.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9597.88,6.747,2,50.3952911,-84.4604751,6.747,2022-11-26 21:17:16,,87.0,260.0,23.0,77.5,178.0,24.5,80.0,56.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9604.41,6.49,2,50.3952501,-84.460548,6.49,2022-11-26 21:17:17,,85.0,261.0,23.5,78.5,169.0,23.5,74.0,55.0,8.0,8.600000000000023,8.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9610.96,6.18,2,50.3952089,-84.4606213,6.18,2022-11-26 21:17:18,,86.0,261.0,24.5,80.5,193.0,26.0,81.5,51.0,8.0,8.800000000000011,8.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9616.94,5.911,2,50.3951678,-84.4606943,5.911,2022-11-26 21:17:19,,86.0,261.0,28.0,91.0,235.0,25.5,79.5,49.0,8.0,9.0,9.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9622.79,5.53,2,50.3951314,-84.460758,5.53,2022-11-26 21:17:20,,84.0,261.0,27.0,90.5,274.0,25.5,79.0,55.0,8.0,9.399999999999977,9.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9628.05,5.211,2,50.3950998,-84.4608211,5.211,2022-11-26 21:17:21,,82.0,262.0,25.5,88.0,285.0,25.5,79.0,46.0,8.0,9.600000000000023,9.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9633.09,4.87,2,50.3950682,-84.4608843,4.87,2022-11-26 21:17:22,,82.0,262.0,25.0,87.0,281.0,24.5,81.0,43.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9637.74,4.502,2,50.3950403,-84.4609403,4.502,2022-11-26 21:17:23,,80.0,262.0,26.5,90.5,266.0,22.0,86.5,47.0,8.0,10.199999999999989,10.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9642.2,4.385,2,50.3950222,-84.4609947,4.385,2022-11-26 21:17:24,,62.0,262.0,27.0,90.5,250.0,25.5,85.5,51.0,8.0,10.399999999999977,10.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9646.59,4.375,2,50.3949995,-84.4610582,4.375,2022-11-26 21:17:25,,41.0,262.0,26.0,88.5,233.0,23.0,76.5,53.0,8.0,10.399999999999977,10.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9650.92,4.248,2,50.3949812,-84.461113,4.248,2022-11-26 21:17:26,,19.0,262.0,25.0,86.5,217.0,20.0,65.5,54.0,8.0,10.600000000000023,10.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9655.26,4.477,2,50.3949676,-84.4611769,4.477,2022-11-26 21:17:27,,0.0,262.0,24.0,84.5,0.0,16.5,55.0,56.0,8.0,10.600000000000023,10.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9659.75,4.679,2,50.3949585,-84.4612405,4.679,2022-11-26 21:17:28,,0.0,262.0,22.5,82.0,0.0,13.5,44.5,58.0,8.0,10.399999999999977,10.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9664.47,4.538,2,50.394954,-84.4613044,4.538,2022-11-26 21:17:29,,0.0,262.0,21.5,80.0,0.0,10.0,33.5,59.0,8.0,10.399999999999977,10.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9669.0,4.543,2,50.394954,-84.4613679,4.543,2022-11-26 21:17:30,,0.0,262.0,20.5,77.5,0.0,7.0,23.0,61.0,8.0,10.399999999999977,10.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9673.75,4.819,2,50.3949585,-84.4614397,4.819,2022-11-26 21:17:31,,54.0,262.0,19.5,75.5,12.0,3.5,12.0,63.0,8.0,10.199999999999989,10.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9678.77,5.053,2,50.3949585,-84.4615135,5.053,2022-11-26 21:17:32,,76.0,262.0,18.0,73.5,32.0,0.5,1.5,63.0,8.0,10.199999999999989,10.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9683.96,5.277,2,50.3949585,-84.4615857,5.277,2022-11-26 21:17:33,,81.0,262.0,17.5,68.0,102.0,0.0,68.0,50.0,8.0,10.199999999999989,10.199999999999989,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9689.51,5.446,2,50.3949585,-84.4616683,5.446,2022-11-26 21:17:34,,85.0,262.0,18.0,63.5,112.0,8.0,79.5,51.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9695.03,5.455,2,50.3949494,-84.461741,5.455,2022-11-26 21:17:35,,86.0,263.0,19.5,61.0,104.0,16.5,56.5,57.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9700.53,5.427,2,50.3949449,-84.4618227,5.427,2022-11-26 21:17:36,,67.0,263.0,18.5,60.0,95.0,15.5,54.0,56.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9705.66,4.81,2,50.3949447,-84.4618959,4.81,2022-11-26 21:17:37,,48.0,263.0,18.0,59.5,85.0,14.5,52.0,39.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9709.74,4.024,2,50.3949175,-84.4619412,4.024,2022-11-26 21:17:38,,28.0,263.0,17.5,59.0,76.0,13.5,50.0,23.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9713.92,4.458,2,50.3948764,-84.4619686,4.458,2022-11-26 21:17:39,,33.0,263.0,8.5,66.0,50.0,12.0,44.5,6.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9718.67,4.813,2,50.3948264,-84.4619867,4.813,2022-11-26 21:17:40,,73.0,263.0,8.5,78.5,70.0,14.5,50.0,28.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9723.53,5.045,2,50.3947721,-84.4619958,5.045,2022-11-26 21:17:41,,77.0,263.0,28.5,89.0,113.0,24.0,77.0,56.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9728.58,5.076,2,50.3947218,-84.4620049,5.076,2022-11-26 21:17:42,,81.0,263.0,26.5,86.5,163.0,26.5,87.0,54.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9734.19,5.418,2,50.3946625,-84.462014,5.418,2022-11-26 21:17:43,,84.0,263.0,23.5,79.0,208.0,28.0,90.5,54.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9739.73,5.45,2,50.394599,-84.462014,5.45,2022-11-26 21:17:44,,87.0,264.0,21.0,70.5,203.0,29.0,92.5,43.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9745.15,5.366,2,50.3945443,-84.4620049,5.366,2022-11-26 21:17:45,,75.0,264.0,19.5,66.0,185.0,28.0,89.0,31.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9750.65,5.354,2,50.3944895,-84.4619774,5.354,2022-11-26 21:17:46,,70.0,264.0,19.5,67.5,104.0,23.5,75.0,33.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9756.03,5.497,2,50.3944395,-84.4619411,5.497,2022-11-26 21:17:47,,88.0,264.0,19.0,68.5,106.0,19.0,61.0,60.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9761.73,5.72,2,50.39439,-84.461896,5.72,2022-11-26 21:17:48,,90.0,264.0,18.5,71.0,122.0,17.5,56.0,54.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9767.59,5.844,2,50.3943394,-84.4618409,5.844,2022-11-26 21:17:49,,92.0,264.0,18.0,69.5,129.0,17.5,56.0,49.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9773.51,5.842,2,50.3942902,-84.4617872,5.842,2022-11-26 21:17:50,,86.0,264.0,17.0,61.5,127.0,17.5,57.0,48.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9779.63,6.118,2,50.3942397,-84.4617322,6.118,2022-11-26 21:17:51,,88.0,264.0,16.5,59.5,119.0,19.0,63.5,47.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9786.04,6.124,2,50.3941803,-84.4616773,6.124,2022-11-26 21:17:52,,89.0,265.0,16.0,58.0,110.0,20.0,70.5,48.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9792.46,6.134,2,50.3941209,-84.4616316,6.134,2022-11-26 21:17:53,,89.0,265.0,15.5,57.0,97.0,19.5,68.0,52.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9798.75,5.958,2,50.3940624,-84.4615956,5.958,2022-11-26 21:17:54,,88.0,265.0,15.0,56.0,95.0,18.0,59.5,55.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9804.96,5.993,2,50.3940025,-84.4615588,5.993,2022-11-26 21:17:55,,77.0,265.0,14.5,54.5,82.0,16.5,52.5,70.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9811.12,6.181,2,50.3939391,-84.4615316,6.181,2022-11-26 21:17:56,,83.0,265.0,15.0,52.5,71.0,14.0,50.0,97.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9817.38,6.206,2,50.3938717,-84.4615226,6.206,2022-11-26 21:17:57,,87.0,265.0,25.5,80.0,135.0,4.0,59.5,71.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9823.6,6.026,2,50.3938024,-84.4615225,6.026,2022-11-26 21:17:58,,89.0,265.0,26.0,83.5,182.0,10.5,70.0,55.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9829.77,6.412,2,50.3937385,-84.46155,6.412,2022-11-26 21:17:59,,90.0,265.0,22.5,75.5,184.0,20.5,73.5,52.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9835.83,6.377,2,50.3936816,-84.461585,6.377,2022-11-26 21:18:00,,91.0,266.0,22.5,75.0,183.0,20.5,67.0,54.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9842.38,6.156,2,50.3936161,-84.4616316,6.156,2022-11-26 21:18:01,,91.0,266.0,24.5,77.0,187.0,20.5,67.0,53.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9848.39,5.941,2,50.3935615,-84.461668,5.941,2022-11-26 21:18:02,,91.0,266.0,26.0,84.5,207.0,20.0,69.5,54.0,8.0,9.800000000000011,9.800000000000011,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9854.47,6.235,2,50.3935024,-84.4617134,6.235,2022-11-26 21:18:03,,89.0,266.0,27.5,85.5,203.0,21.5,76.0,56.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9860.88,6.233,2,50.3934432,-84.461759,6.233,2022-11-26 21:18:04,,89.0,266.0,27.0,83.0,189.0,23.5,80.0,55.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
9866.97,5.921,2,50.393388,-84.4617958,5.921,2022-11-26 21:18:05,,88.0,267.0,24.5,79.5,178.0,23.5,76.0,54.0,8.0,10.0,10.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
