battery_soc,cadence,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,109,163,18.0,52.0,67.0,206,18.0,60.0,2022-06-28 18:15:14,22493.64,10.106,2.0,50.3987267,-84.4901446,10.106,28.0,13.399999999999977,13.399999999999977,-2.72,2022,6,28,18,4.52,155.0
,111,163,19.0,51.0,70.0,222,18.5,62.5,2022-06-28 18:15:15,22503.58,10.001,2.0,50.3987209,-84.4900011,10.001,28.0,13.200000000000045,13.200000000000045,-2.86,2022,6,28,18,4.52,155.0
,111,163,20.5,50.0,75.0,230,19.0,67.0,2022-06-28 18:15:16,22513.63,9.827,2.0,50.3987148,-84.4898561,9.827,28.0,13.200000000000045,13.200000000000045,-2.61,2022,6,28,18,4.52,155.0
,112,163,22.5,49.0,79.5,238,19.5,71.0,2022-06-28 18:15:17,22523.31,9.301,2.0,50.3987089,-84.4897165,9.301,28.0,13.0,13.0,-2.22,2022,6,28,18,4.52,155.0
,111,163,23.0,56.0,82.5,277,23.5,81.5,2022-06-28 18:15:18,22532.63,9.308,2.0,50.3987048,-84.4895818,9.308,28.0,12.799999999999955,12.799999999999955,-1.89,2022,6,28,18,4.52,155.0
,109,163,23.5,53.0,85.0,309,24.5,81.5,2022-06-28 18:15:19,22542.24,9.598,2.0,50.398697,-84.4894434,9.598,28.0,12.799999999999955,12.799999999999955,-1.62,2022,6,28,18,4.52,155.0
,107,163,25.5,52.0,87.5,316,25.5,81.5,2022-06-28 18:15:20,22552.43,9.607,2.0,50.398691,-84.4892963,9.607,28.0,12.799999999999955,12.799999999999955,-1.31,2022,6,28,18,4.52,155.0
,106,163,32.5,51.0,93.0,292,27.0,83.0,2022-06-28 18:15:21,22561.86,9.766,2.0,50.3986872,-84.4891601,9.766,28.0,12.799999999999955,12.799999999999955,-0.99,2022,6,28,18,4.52,155.0
,106,163,28.0,48.0,90.0,289,27.0,83.0,2022-06-28 18:15:22,22571.86,9.397,2.0,50.3986854,-84.4890154,9.397,28.0,13.0,13.0,-0.47,2022,6,28,18,4.52,155.0
,105,163,30.0,49.0,89.0,283,26.0,82.5,2022-06-28 18:15:23,22581.19,9.203,2.0,50.3986874,-84.4888806,9.203,28.0,13.0,13.0,-0.05,2022,6,28,18,4.52,155.0
,104,162,30.5,49.0,88.0,304,25.5,84.0,2022-06-28 18:15:24,22590.39,9.084,2.0,50.3986894,-84.4887476,9.084,28.0,13.200000000000045,13.200000000000045,0.25,2022,6,28,18,4.52,155.0
,103,162,29.5,51.0,90.0,327,24.0,81.0,2022-06-28 18:15:25,22599.95,9.411,2.0,50.3986915,-84.4886096,9.411,28.0,13.200000000000045,13.200000000000045,0.66,2022,6,28,18,4.52,155.0
,101,162,28.5,52.0,90.5,330,23.0,78.0,2022-06-28 18:15:26,22609.06,9.09,2.0,50.3986975,-84.4884781,9.09,28.0,13.200000000000045,13.200000000000045,0.82,2022,6,28,18,4.52,155.0
,101,162,26.0,51.0,86.5,312,23.5,78.5,2022-06-28 18:15:27,22618.05,9.091,2.0,50.3987033,-84.4883484,9.091,28.0,13.200000000000045,13.200000000000045,0.86,2022,6,28,18,4.52,155.0
,101,162,23.5,49.0,82.5,294,23.5,79.5,2022-06-28 18:15:28,22627.63,9.049,2.0,50.3987117,-84.4882103,9.049,28.0,13.399999999999977,13.399999999999977,0.77,2022,6,28,18,4.52,155.0
,101,161,21.0,47.0,78.5,276,24.0,80.0,2022-06-28 18:15:29,22636.8,8.92,2.0,50.3987237,-84.4880788,8.92,28.0,13.399999999999977,13.399999999999977,0.67,2022,6,28,18,4.52,155.0
,99,162,20.0,47.0,76.0,204,23.5,79.0,2022-06-28 18:15:30,22645.03,9.037,2.0,50.3987344,-84.4879608,9.037,28.0,13.399999999999977,13.399999999999977,0.66,2022,6,28,18,4.52,155.0
,99,162,25.0,52.0,77.0,169,20.5,66.5,2022-06-28 18:15:31,22655.09,9.069,2.0,50.3987494,-84.4878167,9.069,28.0,13.399999999999977,13.399999999999977,0.37,2022,6,28,18,4.52,155.0
,99,162,18.5,53.0,62.0,159,22.0,69.5,2022-06-28 18:15:32,22664.75,9.335,2.0,50.3987595,-84.4876777,9.335,28.0,13.399999999999977,13.399999999999977,0.04,2022,6,28,18,4.52,155.0
,100,162,17.5,51.0,60.5,153,22.5,70.0,2022-06-28 18:15:33,22674.3,9.355,2.0,50.3987716,-84.4875406,9.355,28.0,13.200000000000045,13.200000000000045,0.0,2022,6,28,18,4.52,155.0
,102,162,18.5,50.0,60.5,134,21.0,66.0,2022-06-28 18:15:34,22684.04,9.639,2.0,50.3987852,-84.487401,9.639,28.0,13.0,13.0,0.0,2022,6,28,18,4.52,155.0
,102,163,19.5,52.0,62.5,147,18.5,60.0,2022-06-28 18:15:35,22693.91,9.523,2.0,50.3987973,-84.4872594,9.523,28.0,13.0,13.0,-0.34,2022,6,28,18,4.52,155.0
,97,163,17.5,51.0,72.0,159,18.0,62.5,2022-06-28 18:15:36,22703.69,9.555,2.0,50.3988114,-84.4871193,9.555,28.0,12.799999999999955,12.799999999999955,-0.84,2022,6,28,18,4.52,155.0
,96,163,17.5,50.0,68.0,181,18.0,60.0,2022-06-28 18:15:37,22713.88,10.168,2.0,50.398827,-84.4869735,10.168,28.0,12.399999999999977,12.399999999999977,-1.14,2022,6,28,18,4.52,155.0
,98,163,18.0,52.0,68.0,172,18.0,60.0,2022-06-28 18:15:38,22723.76,10.406,2.0,50.3988401,-84.4868317,10.406,28.0,12.200000000000045,12.200000000000045,-1.62,2022,6,28,18,4.52,155.0
,100,163,18.5,52.0,68.0,169,18.0,60.0,2022-06-28 18:15:39,22736.02,10.438,3.0,50.398853,-84.4866553,10.438,28.0,12.0,12.0,-2.12,2022,6,28,18,4.52,155.0
,101,163,19.0,50.0,69.0,181,18.0,60.0,2022-06-28 18:15:40,22746.88,10.419,3.0,50.3988668,-84.4864995,10.419,28.0,11.600000000000023,11.600000000000023,-2.43,2022,6,28,18,4.52,155.0
,102,163,21.5,55.0,73.0,215,18.5,62.5,2022-06-28 18:15:41,22757.66,10.676,3.0,50.3988788,-84.4863444,10.676,28.0,11.199999999999989,11.199999999999989,-2.73,2022,6,28,18,4.52,155.0
,103,163,22.0,55.0,71.0,206,22.5,72.5,2022-06-28 18:15:42,22768.28,10.476,3.0,50.3988927,-84.4861921,10.476,28.0,11.0,11.0,-2.95,2022,6,28,18,4.52,155.0
,103,163,22.0,55.0,71.0,202,23.0,73.5,2022-06-28 18:15:43,22779.05,10.396,3.0,50.3989043,-84.4860371,10.396,28.0,10.600000000000023,10.600000000000023,-3.0,2022,6,28,18,4.52,155.0
,103,162,22.0,55.0,71.0,202,23.0,73.5,2022-06-28 18:15:44,22790.43,10.396,3.0,50.3989101,-84.4858728,10.396,28.0,10.399999999999977,10.399999999999977,-3.02,2022,6,28,18,4.52,155.0
,103,162,22.0,55.0,71.0,202,23.0,73.5,2022-06-28 18:15:45,22801.88,10.474,3.0,50.3989122,-84.4857073,10.474,28.0,10.199999999999989,10.199999999999989,-2.8,2022,6,28,18,4.52,155.0
,103,162,22.0,55.0,71.0,196,22.5,73.0,2022-06-28 18:15:46,22812.79,10.46,3.0,50.3989226,-84.4855503,10.46,28.0,9.800000000000011,9.800000000000011,-2.45,2022,6,28,18,4.52,155.0
,103,162,21.5,55.0,71.0,204,21.0,71.5,2022-06-28 18:15:47,22822.98,10.459,3.0,50.3989364,-84.4854042,10.459,28.0,9.600000000000023,9.600000000000023,-2.3,2022,6,28,18,4.52,155.0
,103,161,19.5,55.0,70.5,255,21.0,72.5,2022-06-28 18:15:48,22833.79,10.418,3.0,50.3989465,-84.4852485,10.418,28.0,9.399999999999977,9.399999999999977,-2.2,2022,6,28,18,4.52,155.0
,104,161,22.0,54.0,79.5,292,23.5,76.0,2022-06-28 18:15:49,22843.36,10.256,3.0,50.3989597,-84.4851114,10.256,28.0,9.199999999999989,9.199999999999989,-2.06,2022,6,28,18,4.52,155.0
,104,161,25.5,53.0,87.0,290,25.0,79.5,2022-06-28 18:15:50,22852.92,10.246,3.0,50.3989673,-84.4849735,10.246,28.0,9.0,9.0,-2.12,2022,6,28,18,4.52,155.0
,103,161,25.0,52.0,86.0,271,25.0,83.0,2022-06-28 18:15:51,22862.97,10.024,3.0,50.3989943,-84.484833,10.024,28.0,9.0,9.0,-2.18,2022,6,28,18,4.52,155.0
,100,160,24.5,48.0,79.5,256,27.0,82.5,2022-06-28 18:15:52,22872.78,9.848,3.0,50.39901,-84.4846929,9.848,28.0,9.0,9.0,-1.92,2022,6,28,18,4.52,155.0
,99,160,26.0,53.0,85.0,311,25.0,80.5,2022-06-28 18:15:53,22882.47,9.679,3.0,50.3990199,-84.4845534,9.679,28.0,9.0,9.0,-1.45,2022,6,28,18,4.52,155.0
,106,160,26.5,55.0,88.5,384,24.5,79.5,2022-06-28 18:15:54,22892.09,9.572,3.0,50.3990297,-84.4844149,9.572,28.0,9.0,9.0,-0.66,2022,6,28,18,4.52,155.0
,106,160,27.0,54.0,92.5,407,24.5,77.5,2022-06-28 18:15:55,22901.79,9.707,3.0,50.3990378,-84.4842751,9.707,28.0,9.199999999999989,9.199999999999989,-0.08,2022,6,28,18,4.52,155.0
,106,160,27.0,50.0,92.5,388,24.5,77.5,2022-06-28 18:15:56,22911.13,9.349,3.0,50.3990498,-84.4841411,9.349,28.0,9.399999999999977,9.399999999999977,0.3,2022,6,28,18,4.52,155.0
,106,160,27.0,48.0,92.5,328,24.5,77.5,2022-06-28 18:15:57,22920.35,9.323,3.0,50.3990615,-84.4840088,9.323,28.0,9.600000000000023,9.600000000000023,0.87,2022,6,28,18,4.52,155.0
,105,159,25.0,49.0,86.0,341,25.0,85.0,2022-06-28 18:15:58,22930.05,9.342,3.0,50.3990736,-84.4838695,9.342,28.0,9.600000000000023,9.600000000000023,1.12,2022,6,28,18,4.52,155.0
,104,159,25.5,50.0,88.0,331,26.0,88.5,2022-06-28 18:15:59,22939.41,9.232,3.0,50.3990854,-84.4837352,9.232,28.0,9.800000000000011,9.800000000000011,1.16,2022,6,28,18,4.52,155.0
,103,159,27.0,51.0,91.5,319,26.5,89.5,2022-06-28 18:16:00,22949.06,9.381,3.0,50.3990976,-84.4835966,9.381,28.0,9.800000000000011,9.800000000000011,1.21,2022,6,28,18,4.52,155.0
,103,159,27.0,52.0,91.5,291,26.5,89.5,2022-06-28 18:16:01,22958.56,9.29,2.0,50.3991113,-84.4834606,9.29,28.0,10.0,10.0,1.21,2022,6,28,18,4.52,155.0
,103,160,27.0,52.0,91.5,331,26.5,89.5,2022-06-28 18:16:02,22968.29,9.506,2.0,50.3991233,-84.4833209,9.506,28.0,10.0,10.0,1.08,2022,6,28,18,4.52,155.0
,104,160,25.0,56.0,87.0,321,25.5,83.0,2022-06-28 18:16:03,22978.01,9.599,2.0,50.3991373,-84.4831816,9.599,28.0,10.0,10.0,0.99,2022,6,28,18,4.52,155.0
,104,160,24.5,58.0,86.5,310,23.0,74.0,2022-06-28 18:16:04,22987.67,9.361,2.0,50.399151,-84.4830432,9.361,28.0,10.199999999999989,10.199999999999989,1.0,2022,6,28,18,4.52,155.0
,104,160,26.0,58.0,90.5,306,19.0,61.5,2022-06-28 18:16:05,22997.69,9.53,2.0,50.399163,-84.4828992,9.53,28.0,10.199999999999989,10.199999999999989,0.97,2022,6,28,18,4.52,155.0
,103,161,27.0,50.0,92.5,306,25.5,81.0,2022-06-28 18:16:06,23007.13,9.624,2.0,50.3991748,-84.4827636,9.624,28.0,10.399999999999977,10.399999999999977,0.88,2022,6,28,18,4.52,155.0
,103,161,26.0,50.0,88.5,293,27.0,84.0,2022-06-28 18:16:07,23016.62,9.439,2.0,50.3991848,-84.4826273,9.439,28.0,10.399999999999977,10.399999999999977,0.79,2022,6,28,18,4.52,155.0
,103,161,24.5,50.0,83.5,285,27.5,85.0,2022-06-28 18:16:08,23026.21,9.55,2.0,50.3991947,-84.4824892,9.55,28.0,10.399999999999977,10.399999999999977,0.81,2022,6,28,18,4.52,155.0
,102,161,22.5,50.0,78.5,275,27.5,85.0,2022-06-28 18:16:09,23035.74,9.311,2.0,50.3992027,-84.4823519,9.311,28.0,10.399999999999977,10.399999999999977,0.82,2022,6,28,18,4.52,155.0
,102,161,21.5,52.0,76.0,233,26.5,82.5,2022-06-28 18:16:10,23044.3,9.167,2.0,50.3992099,-84.4822285,9.167,28.0,10.600000000000023,10.600000000000023,0.7,2022,6,28,18,4.52,155.0
,101,161,21.5,47.0,76.0,244,26.5,82.5,2022-06-28 18:16:11,23054.4,9.177,2.0,50.3992164,-84.4820828,9.177,28.0,10.399999999999977,10.399999999999977,0.35,2022,6,28,18,4.52,155.0
,101,161,21.0,48.0,74.0,238,26.0,80.5,2022-06-28 18:16:12,23063.65,9.21,2.0,50.39922,-84.4819492,9.21,28.0,10.399999999999977,10.399999999999977,0.05,2022,6,28,18,4.52,155.0
,101,161,20.5,50.0,72.5,231,25.5,79.0,2022-06-28 18:16:13,23072.97,9.22,2.0,50.399218,-84.4818145,9.22,28.0,10.399999999999977,10.399999999999977,0.0,2022,6,28,18,4.52,155.0
,101,161,20.0,51.0,70.5,225,25.0,77.0,2022-06-28 18:16:14,23082.45,9.431,2.0,50.3992139,-84.4816776,9.431,28.0,10.399999999999977,10.399999999999977,0.0,2022,6,28,18,4.52,155.0
,101,162,19.0,52.0,69.5,219,24.0,74.5,2022-06-28 18:16:15,23091.95,9.389,2.0,50.399208,-84.4815404,9.389,28.0,10.199999999999989,10.199999999999989,0.0,2022,6,28,18,4.52,155.0
,102,162,17.5,51.0,71.0,219,20.5,69.0,2022-06-28 18:16:16,23101.18,9.208,2.0,50.3992039,-84.4814072,9.208,28.0,10.199999999999989,10.199999999999989,-0.34,2022,6,28,18,4.52,155.0
,103,162,18.5,50.0,68.0,208,25.5,74.0,2022-06-28 18:16:17,23110.19,9.033,2.0,50.3991978,-84.4812772,9.033,28.0,10.0,10.0,-0.75,2022,6,28,18,4.52,155.0
,104,162,19.0,50.0,67.0,206,27.0,75.5,2022-06-28 18:16:18,23119.82,9.503,2.0,50.3991858,-84.4811389,9.503,28.0,9.800000000000011,9.800000000000011,-0.91,2022,6,28,18,4.52,155.0
,104,162,19.0,50.0,67.0,212,27.0,75.5,2022-06-28 18:16:19,23129.22,9.482,2.0,50.3991737,-84.481004,9.482,28.0,9.800000000000011,9.800000000000011,-1.11,2022,6,28,18,4.52,155.0
,104,162,19.0,51.0,67.0,223,26.5,75.5,2022-06-28 18:16:20,23138.72,9.272,2.0,50.3991578,-84.4808684,9.272,28.0,9.600000000000023,9.600000000000023,-1.25,2022,6,28,18,4.52,155.0
,104,162,18.5,49.0,67.0,212,23.0,75.5,2022-06-28 18:16:21,23147.69,8.851,2.0,50.3991439,-84.48074,8.851,28.0,9.800000000000011,9.800000000000011,-1.12,2022,6,28,18,4.52,155.0
,104,162,18.0,48.0,65.5,177,22.0,75.5,2022-06-28 18:16:22,23156.52,8.595,2.0,50.3991297,-84.4806139,8.595,28.0,9.600000000000023,9.600000000000023,-0.9,2022,6,28,18,4.52,155.0
,103,162,17.0,47.0,63.5,131,22.0,75.5,2022-06-28 18:16:23,23165.19,8.895,2.0,50.3991111,-84.4804913,8.895,28.0,9.399999999999977,9.399999999999977,-0.83,2022,6,28,18,4.52,155.0
,102,162,16.0,47.0,61.0,85,22.0,75.5,2022-06-28 18:16:24,23172.62,7.293,2.0,50.3990719,-84.4803981,7.293,28.0,9.399999999999977,9.399999999999977,-0.86,2022,6,28,18,4.52,155.0
,51,162,16.0,47.0,61.0,113,22.0,75.5,2022-06-28 18:16:25,23180.28,7.022,2.0,50.3990112,-84.4803238,7.022,28.0,9.199999999999989,9.199999999999989,-0.91,2022,6,28,18,4.52,155.0
,35,162,24.0,50.0,79.5,249,6.5,81.5,2022-06-28 18:16:26,23188.34,7.674,2.0,50.3989328,-84.4802743,7.674,28.0,9.199999999999989,9.199999999999989,-1.04,2022,6,28,18,4.52,155.0
,91,161,26.0,50.0,85.5,381,8.5,89.5,2022-06-28 18:16:27,23197.6,8.559,2.0,50.3988394,-84.4802282,8.559,28.0,9.199999999999989,9.199999999999989,-1.21,2022,6,28,18,4.52,155.0
,94,161,23.0,48.0,85.0,389,28.0,92.5,2022-06-28 18:16:28,23207.07,8.984,2.0,50.398746,-84.4801739,8.984,28.0,9.199999999999989,9.199999999999989,-1.05,2022,6,28,18,4.52,155.0
,95,160,24.5,49.0,91.5,354,24.5,88.5,2022-06-28 18:16:29,23216.7,8.975,2.0,50.398655,-84.4801079,8.975,28.0,9.199999999999989,9.199999999999989,-0.48,2022,6,28,18,4.52,155.0
,100,160,18.5,49.0,72.0,223,28.0,92.5,2022-06-28 18:16:30,23225.51,9.313,2.0,50.3985754,-84.4800392,9.313,28.0,9.199999999999989,9.199999999999989,-0.06,2022,6,28,18,4.52,155.0
,101,159,18.0,49.0,71.0,204,28.0,92.5,2022-06-28 18:16:31,23236.08,9.371,2.0,50.3984826,-84.4799509,9.371,28.0,9.0,9.0,0.0,2022,6,28,18,4.52,155.0
,103,159,18.0,49.0,71.0,200,28.0,92.5,2022-06-28 18:16:32,23246.52,9.661,2.0,50.398392,-84.4798623,9.661,28.0,8.800000000000011,8.800000000000011,-0.26,2022,6,28,18,4.52,155.0
,105,159,18.0,49.0,71.0,112,28.0,92.5,2022-06-28 18:16:33,23256.61,9.618,2.0,50.3983042,-84.4797766,9.618,28.0,8.800000000000011,8.800000000000011,-0.7,2022,6,28,18,4.52,155.0
,100,159,14.0,45.0,73.0,79,26.5,88.0,2022-06-28 18:16:34,23266.67,9.45,2.0,50.3982161,-84.4796926,9.45,28.0,8.600000000000023,8.600000000000023,-0.9,2022,6,28,18,4.52,155.0
,95,159,10.0,41.0,75.0,57,25.5,83.0,2022-06-28 18:16:35,23276.37,8.905,2.0,50.3981304,-84.4796127,8.905,28.0,8.600000000000023,8.600000000000023,-0.95,2022,6,28,18,4.52,155.0
,90,160,6.0,37.0,77.0,34,24.0,78.5,2022-06-28 18:16:36,23285.18,8.201,2.0,50.3980531,-84.4795393,8.201,28.0,8.600000000000023,8.600000000000023,-0.94,2022,6,28,18,4.52,155.0
,85,160,2.0,33.0,79.0,12,22.5,73.5,2022-06-28 18:16:37,23293.29,7.702,2.0,50.3979825,-84.4794706,7.702,28.0,8.399999999999977,8.399999999999977,-0.87,2022,6,28,18,4.52,155.0
,0,160,0.0,29.0,81.0,0,22.0,71.0,2022-06-28 18:16:38,23300.93,7.374,2.0,50.3979166,-84.4794048,7.374,28.0,8.399999999999977,8.399999999999977,-0.8,2022,6,28,18,4.52,155.0
,0,160,0.0,25.0,83.0,0,22.0,71.0,2022-06-28 18:16:39,23308.07,6.744,2.0,50.397853,-84.4793472,6.744,28.0,8.199999999999989,8.199999999999989,-0.81,2022,6,28,18,4.52,155.0
,0,160,0.0,21.0,85.0,0,22.0,71.0,2022-06-28 18:16:40,23315.45,7.257,2.0,50.3977868,-84.4792887,7.257,28.0,8.199999999999989,8.199999999999989,-0.92,2022,6,28,18,4.52,155.0
,0,160,0.0,17.0,87.5,0,22.0,71.0,2022-06-28 18:16:41,23322.06,6.735,2.0,50.3977305,-84.4792303,6.735,28.0,8.199999999999989,8.199999999999989,-0.98,2022,6,28,18,4.52,155.0
,0,160,0.0,13.0,89.5,0,22.0,71.0,2022-06-28 18:16:42,23327.8,5.948,2.0,50.3976824,-84.4791784,5.948,28.0,8.199999999999989,8.199999999999989,-0.91,2022,6,28,18,4.52,155.0
,0,160,0.0,9.0,91.5,0,22.0,71.0,2022-06-28 18:16:43,23332.69,5.171,2.0,50.3976411,-84.4791348,5.171,28.0,8.199999999999989,8.199999999999989,-0.81,2022,6,28,18,4.52,155.0
,0,160,0.0,5.0,93.5,0,22.0,71.0,2022-06-28 18:16:44,23337.81,5.168,2.0,50.3975996,-84.4790863,5.168,28.0,8.0,8.0,-0.48,2022,6,28,18,4.52,155.0
,0,159,0.0,1.0,95.5,0,22.0,71.0,2022-06-28 18:16:45,23343.82,5.792,2.0,50.3975601,-84.4790177,5.792,28.0,8.0,8.0,-0.07,2022,6,28,18,4.52,155.0
,35,159,17.0,35.0,97.5,562,24.5,88.0,2022-06-28 18:16:46,23350.11,6.182,2.0,50.3975281,-84.4789376,6.182,28.0,8.0,8.0,0.0,2022,6,28,18,4.52,155.0
,66,159,26.0,57.0,97.5,584,27.0,99.5,2022-06-28 18:16:47,23357.42,7.426,2.0,50.3974922,-84.4788437,7.426,28.0,7.800000000000011,7.800000000000011,-0.39,2022,6,28,18,4.52,155.0
,76,160,21.0,53.0,96.0,597,26.5,99.0,2022-06-28 18:16:48,23365.17,7.98,2.0,50.3974545,-84.4787438,7.98,28.0,7.800000000000011,7.800000000000011,-0.86,2022,6,28,18,4.52,155.0
,83,160,21.0,52.0,93.0,590,23.5,99.0,2022-06-28 18:16:49,23373.39,8.696,2.0,50.397419,-84.4786349,8.696,28.0,8.0,8.0,-0.54,2022,6,28,18,4.52,155.0
,89,160,23.0,54.0,96.0,610,21.0,98.0,2022-06-28 18:16:50,23381.31,9.185,2.0,50.3973866,-84.4785291,9.185,28.0,8.0,8.0,-0.07,2022,6,28,18,4.52,155.0
,95,159,23.5,51.0,96.5,545,20.5,98.0,2022-06-28 18:16:51,23392.2,9.623,2.0,50.3973429,-84.4783831,9.623,28.0,8.199999999999989,8.199999999999989,0.0,2022,6,28,18,4.52,155.0
,99,158,23.5,46.0,96.5,457,20.5,98.0,2022-06-28 18:16:52,23402.09,9.8,2.0,50.3973006,-84.478252,9.8,28.0,8.199999999999989,8.199999999999989,0.0,2022,6,28,18,4.52,155.0
,102,159,24.0,46.0,96.5,407,21.5,98.0,2022-06-28 18:16:53,23412.21,10.071,2.0,50.3972578,-84.4781175,10.071,28.0,8.199999999999989,8.199999999999989,0.32,2022,6,28,18,4.52,155.0
,103,159,26.0,47.0,96.5,411,25.5,98.0,2022-06-28 18:16:54,23422.61,10.102,3.0,50.3972162,-84.477978,10.102,28.0,8.199999999999989,8.199999999999989,0.66,2022,6,28,18,4.52,155.0
,103,158,28.0,48.0,96.0,414,30.0,98.0,2022-06-28 18:16:55,23433.07,10.454,3.0,50.3971781,-84.4778357,10.454,28.0,8.0,8.0,0.39,2022,6,28,18,4.52,155.0
,103,159,29.5,49.0,96.0,406,33.0,98.0,2022-06-28 18:16:56,23443.5,10.425,3.0,50.3971406,-84.4776937,10.425,28.0,7.800000000000011,7.800000000000011,0.05,2022,6,28,18,4.52,155.0
,104,158,29.5,49.0,96.0,368,33.0,98.0,2022-06-28 18:16:57,23453.79,10.461,3.0,50.3971014,-84.4775546,10.461,28.0,7.800000000000011,7.800000000000011,-0.36,2022,6,28,18,4.52,155.0
,106,158,31.5,49.0,90.0,360,32.5,97.0,2022-06-28 18:16:58,23464.44,10.452,3.0,50.3970607,-84.4774108,10.452,28.0,7.600000000000023,7.600000000000023,-0.82,2022,6,28,18,4.52,155.0
,106,159,28.5,47.0,88.0,339,32.5,98.0,2022-06-28 18:16:59,23475.41,10.67,3.0,50.3970166,-84.4772638,10.67,28.0,7.399999999999977,7.399999999999977,-1.02,2022,6,28,18,4.52,155.0
,106,159,31.0,47.0,89.0,369,27.0,87.0,2022-06-28 18:17:00,23486.24,10.696,3.0,50.3969751,-84.4771175,10.696,28.0,7.399999999999977,7.399999999999977,-1.2,2022,6,28,18,4.52,155.0
,106,158,32.0,49.0,89.5,339,25.5,83.5,2022-06-28 18:17:01,23497.12,10.968,3.0,50.3969333,-84.4769706,10.968,28.0,7.399999999999977,7.399999999999977,-1.11,2022,6,28,18,4.52,155.0
,106,159,29.0,50.0,84.5,318,26.0,83.5,2022-06-28 18:17:02,23507.91,10.786,3.0,50.3968916,-84.4768252,10.786,28.0,7.399999999999977,7.399999999999977,-0.54,2022,6,28,18,4.52,155.0
,107,160,26.0,51.0,81.0,328,26.5,84.0,2022-06-28 18:17:03,23518.63,10.678,3.0,50.3968515,-84.4766798,10.678,28.0,7.399999999999977,7.399999999999977,-0.31,2022,6,28,18,4.52,155.0
,106,161,33.5,55.0,94.0,330,26.5,84.0,2022-06-28 18:17:04,23529.38,10.68,3.0,50.3968074,-84.4765363,10.68,28.0,7.399999999999977,7.399999999999977,-0.29,2022,6,28,18,4.52,155.0
,107,161,26.0,50.0,82.5,281,27.5,86.0,2022-06-28 18:17:05,23540.78,10.846,3.0,50.3967554,-84.4763871,10.846,28.0,7.399999999999977,7.399999999999977,-0.05,2022,6,28,18,4.52,155.0
,107,161,24.0,49.0,80.0,255,28.0,86.5,2022-06-28 18:17:06,23552.46,11.4,3.0,50.3966998,-84.4762357,11.4,28.0,7.199999999999989,7.199999999999989,0.0,2022,6,28,18,4.52,155.0
,108,162,23.5,49.0,79.5,243,26.5,84.0,2022-06-28 18:17:07,23564.48,11.624,3.0,50.3966441,-84.4760789,11.624,28.0,7.199999999999989,7.199999999999989,0.0,2022,6,28,18,4.52,155.0
,109,162,22.5,48.0,79.0,237,24.0,79.5,2022-06-28 18:17:08,23576.6,11.904,2.0,50.3965866,-84.4759219,11.904,28.0,7.0,7.0,-0.23,2022,6,28,18,4.52,155.0
,110,162,21.5,48.0,78.0,231,21.5,74.5,2022-06-28 18:17:09,23588.91,12.158,2.0,50.3965308,-84.4757604,12.158,28.0,6.600000000000023,6.600000000000023,-0.91,2022,6,28,18,4.52,155.0
,106,162,21.0,51.0,74.0,243,20.0,69.5,2022-06-28 18:17:10,23600.49,12.394,2.0,50.3964779,-84.475609,12.394,28.0,6.0,6.0,-1.37,2022,6,28,18,4.52,155.0
,105,162,21.0,51.0,72.5,238,20.0,68.0,2022-06-28 18:17:11,23614.2,12.594,2.0,50.3964198,-84.4754269,12.594,28.0,5.399999999999977,5.399999999999977,-1.71,2022,6,28,18,4.52,155.0
,105,162,20.5,49.0,72.0,226,20.0,68.0,2022-06-28 18:17:12,23627.53,12.888,2.0,50.3963613,-84.4752511,12.888,28.0,4.600000000000023,4.600000000000023,-2.61,2022,6,28,18,4.52,155.0
,106,162,19.5,48.0,71.0,228,20.0,68.0,2022-06-28 18:17:13,23640.6,12.919,2.0,50.396306,-84.4750774,12.919,28.0,4.0,4.0,-3.62,2022,6,28,18,4.52,155.0
,109,162,15.5,47.0,67.5,260,19.5,67.0,2022-06-28 18:17:14,23653.59,12.829,2.0,50.3962505,-84.4749052,12.829,28.0,3.3999999999999773,3.3999999999999773,-4.21,2022,6,28,18,4.52,155.0
,111,162,16.5,46.0,63.0,192,18.0,63.0,2022-06-28 18:17:15,23666.78,12.858,2.0,50.396193,-84.4747309,12.858,28.0,2.8000000000000114,2.8000000000000114,-4.74,2022,6,28,18,4.52,155.0
,111,162,18.0,46.0,61.5,195,17.5,61.5,2022-06-28 18:17:16,23679.78,12.744,2.0,50.3961355,-84.4745597,12.744,28.0,2.1999999999999886,2.1999999999999886,-5.18,2022,6,28,18,4.52,155.0
,111,162,18.5,48.0,62.0,195,17.5,61.5,2022-06-28 18:17:17,23692.62,12.715,2.0,50.3960818,-84.4743887,12.715,28.0,1.8000000000000114,1.8000000000000114,-5.09,2022,6,28,18,4.52,155.0
,111,162,18.5,50.0,62.0,191,18.0,62.5,2022-06-28 18:17:18,23705.26,12.571,3.0,50.3960288,-84.4742205,12.571,28.0,1.3999999999999773,1.3999999999999773,-4.77,2022,6,28,18,4.52,155.0
,110,162,18.0,46.0,62.5,185,20.0,67.0,2022-06-28 18:17:19,23718.29,12.552,3.0,50.395968,-84.4740509,12.552,28.0,1.1999999999999886,1.1999999999999886,-4.36,2022,6,28,18,4.52,155.0
