heart_rate,timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
145,2022-10-29 18:23:53,33.39999999999998,29.0,,86.0,348.0,41.0,13305.53,33.39999999999998,8.617,2.0,0.0,28.0,54.0,94.5,50.5434839,-84.8293319,276.0,16.5,63.5,8.617,13.0,2022,10,29,18,4.74,205.0
145,2022-10-29 18:23:54,33.200000000000045,29.0,,86.0,348.0,41.0,13314.53,33.200000000000045,8.808,2.0,0.0,26.0,49.0,85.0,50.543425,-84.8292288,266.0,28.5,92.5,8.808,13.0,2022,10,29,18,4.74,205.0
145,2022-10-29 18:23:55,33.200000000000045,29.0,,87.0,348.0,41.0,13323.47,33.200000000000045,8.887,2.0,0.0,26.0,53.0,91.5,50.5433663,-84.8291238,231.0,28.5,92.5,8.887,13.0,2022,10,29,18,4.74,205.0
144,2022-10-29 18:23:56,33.0,29.0,,88.0,348.0,41.0,13332.26,33.0,8.72,2.0,0.0,24.5,58.0,85.0,50.5433081,-84.8290253,214.0,28.0,90.0,8.72,13.0,2022,10,29,18,4.74,205.0
145,2022-10-29 18:23:57,33.0,29.0,,88.0,348.0,41.0,13341.42,33.0,8.729,2.0,0.0,23.5,56.0,80.0,50.5432472,-84.8289222,193.0,28.5,89.0,8.729,13.0,2022,10,29,18,4.74,205.0
147,2022-10-29 18:23:58,33.0,29.0,,90.0,349.0,41.0,13350.47,33.0,8.751,2.0,0.0,23.0,55.0,78.5,50.543185,-84.82882,177.0,29.0,90.5,8.751,13.0,2022,10,29,18,4.74,205.0
147,2022-10-29 18:23:59,32.799999999999955,29.0,,96.0,349.0,41.0,13359.27,32.799999999999955,8.748,2.0,0.0,22.5,57.0,76.5,50.5431241,-84.8287216,201.0,29.5,92.0,8.748,13.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:24:00,32.799999999999955,29.0,,97.0,349.0,41.0,13368.13,32.799999999999955,8.915,2.0,0.0,22.0,59.0,75.0,50.5430625,-84.8286231,209.0,30.5,93.0,8.915,13.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:24:01,32.60000000000002,29.0,,97.0,349.0,41.0,13377.24,32.60000000000002,9.059,2.0,0.0,22.5,58.0,78.0,50.5429955,-84.8285257,208.0,24.0,76.5,9.059,13.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:24:02,32.39999999999998,29.0,,98.0,350.0,41.0,13386.2,32.39999999999998,8.836,2.0,0.0,22.0,57.0,77.0,50.5429319,-84.8284314,219.0,21.5,72.0,8.836,13.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:24:03,32.39999999999998,29.0,,99.0,350.0,41.0,13395.11,32.39999999999998,8.837,2.0,0.0,21.0,57.0,75.0,50.5428719,-84.8283317,232.0,22.5,76.5,8.837,13.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:24:04,32.39999999999998,29.0,,99.0,350.0,41.0,13403.97,32.39999999999998,8.897,2.0,0.0,23.5,59.0,80.5,50.5428177,-84.8282291,241.0,20.0,71.5,8.897,13.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:24:05,32.200000000000045,29.0,,101.0,350.0,41.0,13413.07,32.200000000000045,8.99,2.0,0.0,22.5,60.0,83.5,50.5427589,-84.8281219,258.0,22.0,78.0,8.99,13.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:24:06,32.200000000000045,29.0,,104.0,351.0,41.0,13422.13,32.200000000000045,8.938,2.0,0.0,23.5,57.0,83.5,50.5426988,-84.8280187,269.0,24.0,80.5,8.938,13.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:24:07,32.0,29.0,,105.0,351.0,41.0,13431.38,32.0,9.045,2.0,-0.06,23.0,54.0,82.0,50.5426428,-84.8279099,275.0,25.0,81.0,9.045,13.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:24:08,32.0,29.0,,103.0,351.0,41.0,13440.95,32.0,9.371,2.0,-1.07,21.5,58.0,80.5,50.5425848,-84.8277963,267.0,24.5,81.0,9.371,13.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:24:09,31.799999999999955,29.0,,71.0,351.0,41.0,13450.49,31.799999999999955,9.274,2.0,-1.08,22.0,64.0,79.0,50.5425267,-84.8276813,250.0,23.5,81.5,9.274,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:24:10,31.600000000000023,29.0,,38.0,351.0,42.0,13459.92,31.600000000000023,8.971,2.0,-1.03,20.0,65.0,76.0,50.5424647,-84.827572,232.0,25.5,82.5,8.971,13.0,2022,10,29,18,4.74,205.0
154,2022-10-29 18:24:11,31.399999999999977,29.0,,6.0,351.0,42.0,13468.99,31.399999999999977,8.732,2.0,-0.97,18.0,66.0,73.0,50.5424055,-84.8274663,214.0,27.5,83.5,8.732,13.0,2022,10,29,18,4.74,205.0
155,2022-10-29 18:24:12,31.200000000000045,29.0,,0.0,351.0,42.0,13477.86,31.200000000000045,8.495,2.0,-1.04,16.5,66.0,70.5,50.5423451,-84.827367,0.0,29.5,84.5,8.495,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:13,31.200000000000045,29.0,,57.0,351.0,42.0,13486.89,31.200000000000045,8.594,2.0,-1.15,14.5,65.0,67.5,50.5422829,-84.8272666,73.0,31.5,85.0,8.594,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:14,31.399999999999977,29.0,,77.0,351.0,42.0,13495.61,31.399999999999977,8.301,2.0,-1.2,13.0,43.0,64.5,50.5422251,-84.8271687,138.0,33.5,86.0,8.301,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:15,31.399999999999977,29.0,,54.0,352.0,42.0,13503.77,31.399999999999977,7.283,2.0,-1.13,9.0,17.0,65.0,50.5421715,-84.8270733,186.0,28.5,75.5,7.283,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:16,31.399999999999977,29.0,,50.0,352.0,42.0,13511.32,31.399999999999977,6.45,2.0,-0.92,4.5,10.0,67.5,50.5421259,-84.8269821,133.0,18.5,56.5,6.45,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:17,31.600000000000023,29.0,,68.0,352.0,42.0,13517.98,31.600000000000023,6.312,2.0,0.0,1.5,20.0,69.5,50.5420853,-84.8269042,44.0,8.5,43.0,6.312,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:18,31.799999999999955,29.0,,79.0,352.0,42.0,13524.56,31.799999999999955,6.474,2.0,0.01,17.5,29.0,72.0,50.5420427,-84.8268314,102.0,1.5,91.5,6.474,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:19,31.799999999999955,30.0,,85.0,352.0,42.0,13531.37,31.799999999999955,6.497,2.0,0.13,18.0,38.0,60.0,50.5419966,-84.8267543,123.0,21.0,94.5,6.497,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:20,32.0,30.0,,83.0,352.0,42.0,13538.07,32.0,6.523,2.0,0.62,18.5,48.0,61.0,50.5419527,-84.8266721,118.0,25.5,78.0,6.523,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:21,32.0,30.0,,83.0,352.0,42.0,13544.64,32.0,6.548,2.0,1.06,20.0,58.0,66.5,50.5419121,-84.8265943,108.0,20.0,67.0,6.548,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:22,32.0,30.0,,82.0,352.0,42.0,13551.22,32.0,6.607,2.0,1.25,18.0,67.0,59.5,50.5418711,-84.8265214,109.0,24.5,77.5,6.607,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:23,32.200000000000045,30.0,,82.0,352.0,42.0,13557.72,32.200000000000045,6.614,2.0,1.3,22.5,75.0,77.0,50.5418269,-84.8264489,127.0,18.5,61.5,6.614,13.0,2022,10,29,18,4.74,205.0
158,2022-10-29 18:24:24,32.200000000000045,30.0,,84.0,353.0,42.0,13564.33,32.200000000000045,6.372,2.0,1.24,28.5,57.0,86.5,50.541778,-84.8263752,144.0,18.0,58.5,6.372,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:25,32.200000000000045,30.0,,84.0,353.0,42.0,13570.83,32.200000000000045,6.204,2.0,1.03,23.0,62.0,70.5,50.5417344,-84.8263026,145.0,19.0,64.5,6.204,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:26,32.0,30.0,,81.0,353.0,42.0,13577.28,32.0,6.452,2.0,0.0,16.5,71.0,58.5,50.5416909,-84.8262311,139.0,18.5,65.0,6.452,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:27,31.799999999999955,30.0,,81.0,353.0,42.0,13583.98,31.799999999999955,6.744,2.0,0.0,24.0,72.0,84.0,50.5416409,-84.8261618,151.0,14.0,50.5,6.744,13.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:24:28,31.600000000000023,30.0,,87.0,353.0,42.0,13590.65,31.600000000000023,6.41,2.0,-0.03,23.0,54.0,85.5,50.5415936,-84.8260938,259.0,25.0,90.5,6.41,13.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:24:29,31.399999999999977,30.0,,76.0,354.0,43.0,13596.65,31.399999999999977,5.365,2.0,-0.47,27.5,46.0,88.0,50.5415521,-84.8260236,261.0,27.5,91.5,5.365,13.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:24:30,31.399999999999977,30.0,,56.0,354.0,43.0,13601.71,31.399999999999977,4.626,2.0,-0.91,30.5,47.0,90.5,50.5415146,-84.8259668,235.0,26.5,87.0,4.626,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:31,31.600000000000023,30.0,,53.0,354.0,43.0,13606.48,31.600000000000023,4.686,2.0,-1.1,29.0,53.0,94.0,50.5414824,-84.8259172,225.0,24.5,84.0,4.686,13.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:24:32,31.600000000000023,30.0,,63.0,354.0,43.0,13611.37,31.600000000000023,4.739,2.0,0.0,27.0,59.0,97.0,50.5414493,-84.8258633,228.0,22.5,81.0,4.739,13.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:24:33,31.600000000000023,30.0,,72.0,354.0,43.0,13616.6,31.600000000000023,5.258,2.0,-0.06,27.5,54.0,98.0,50.5414096,-84.825809,266.0,31.0,92.5,5.258,13.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:24:34,31.399999999999977,30.0,,83.0,355.0,43.0,13622.45,31.399999999999977,6.17,2.0,-1.12,29.5,48.0,98.5,50.5413606,-84.8257544,341.0,35.5,98.5,6.17,13.0,2022,10,29,18,4.74,205.0
155,2022-10-29 18:24:35,31.200000000000045,30.0,,91.0,355.0,43.0,13628.75,31.200000000000045,6.534,2.0,-0.98,29.5,48.0,95.0,50.5413062,-84.8257001,426.0,34.0,99.0,6.534,13.0,2022,10,29,18,4.74,205.0
154,2022-10-29 18:24:36,31.200000000000045,30.0,,91.0,356.0,43.0,13635.03,31.200000000000045,6.385,2.0,-0.86,23.0,49.0,81.0,50.5412556,-84.8256428,373.0,30.5,98.0,6.385,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:24:37,31.200000000000045,30.0,,72.0,356.0,43.0,13641.26,31.200000000000045,6.081,2.0,-0.87,14.5,44.0,50.5,50.5412117,-84.8255757,114.0,25.0,82.5,6.081,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:24:38,31.200000000000045,30.0,,63.0,356.0,43.0,13647.23,31.200000000000045,5.641,2.0,-0.94,5.5,28.0,20.0,50.5411697,-84.8255082,53.0,19.5,67.0,5.641,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:24:39,31.200000000000045,30.0,,62.0,356.0,43.0,13652.06,31.200000000000045,4.2,2.0,-0.96,1.0,,,50.5411343,-84.8254574,20.0,9.0,,4.2,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:24:40,31.200000000000045,30.0,,43.0,356.0,43.0,13655.26,31.200000000000045,2.071,2.0,0.0,,,,50.5411123,-84.8254191,14.0,,,2.071,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:24:59,31.600000000000023,30.0,,0.0,356.0,43.0,13657.43,31.600000000000023,0.824,1.0,0.0,,,,50.5410882,-84.825368,0.0,,,0.824,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:25:00,31.600000000000023,30.0,,33.0,356.0,43.0,13658.6,31.600000000000023,2.151,1.0,0.0,,54.0,,50.5410796,-84.8253315,104.0,,,2.151,13.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:25:01,31.399999999999977,30.0,,73.0,356.0,43.0,13661.93,31.399999999999977,3.024,1.0,0.0,40.0,52.0,96.5,50.54106,-84.8252911,351.0,0.0,0.0,3.024,13.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:25:02,31.399999999999977,30.0,,95.0,357.0,43.0,13666.72,31.399999999999977,4.362,1.0,0.0,35.5,50.0,99.0,50.5410289,-84.8252379,467.0,24.0,73.0,4.362,13.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:25:03,31.200000000000045,30.0,,105.0,357.0,43.0,13672.61,31.200000000000045,5.555,2.0,0.0,32.0,49.0,96.0,50.540991,-84.8251711,493.0,33.0,100.0,5.555,13.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:25:04,31.200000000000045,30.0,,112.0,358.0,43.0,13679.15,31.200000000000045,6.327,2.0,0.0,28.5,48.0,89.0,50.5409484,-84.825095,485.0,33.0,100.0,6.327,13.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:25:05,31.200000000000045,30.0,,108.0,358.0,43.0,13686.25,31.200000000000045,6.844,2.0,0.0,26.0,56.0,85.0,50.5409002,-84.8250118,335.0,33.0,99.0,6.844,13.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:25:06,31.0,30.0,,106.0,358.0,43.0,13693.51,31.0,7.156,2.0,0.0,30.5,75.0,95.5,50.5408521,-84.8249298,292.0,27.5,91.0,7.156,13.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:25:07,31.0,30.0,,102.0,359.0,43.0,13701.0,31.0,7.417,2.0,0.0,32.0,65.0,97.5,50.5408046,-84.8248439,319.0,27.5,90.5,7.417,13.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:25:08,31.0,30.0,,100.0,359.0,43.0,13708.71,31.0,7.623,2.0,0.0,33.0,58.0,98.5,50.5407565,-84.824753,376.0,28.0,91.0,7.623,13.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:25:09,31.0,30.0,,104.0,359.0,43.0,13716.63,31.0,7.837,2.0,0.0,32.5,58.0,98.0,50.5407091,-84.8246583,429.0,29.5,93.5,7.837,13.0,2022,10,29,18,4.74,205.0
148,2022-10-29 18:25:10,31.0,30.0,,107.0,360.0,43.0,13724.66,31.0,7.992,2.0,0.0,29.0,59.0,93.0,50.5406609,-84.8245618,401.0,31.5,99.0,7.992,13.0,2022,10,29,18,4.74,205.0
147,2022-10-29 18:25:11,31.200000000000045,30.0,,109.0,360.0,43.0,13732.9,31.200000000000045,8.17,2.0,0.0,29.0,61.0,94.0,50.5406133,-84.8244625,408.0,30.0,97.0,8.17,13.0,2022,10,29,18,4.74,205.0
141,2022-10-29 18:25:12,31.200000000000045,30.0,,110.0,361.0,43.0,13741.47,31.200000000000045,8.464,2.0,0.0,28.5,72.0,94.5,50.5405632,-84.8243533,412.0,28.0,95.0,8.464,13.0,2022,10,29,18,4.74,205.0
137,2022-10-29 18:25:13,31.0,30.0,,111.0,361.0,43.0,13750.26,31.0,8.822,2.0,0.0,29.0,84.0,95.0,50.5405093,-84.8242482,402.0,28.0,97.0,8.822,13.0,2022,10,29,18,4.74,205.0
135,2022-10-29 18:25:14,31.0,30.0,,116.0,361.0,43.0,13759.54,31.0,9.237,2.0,0.0,28.5,77.0,93.5,50.5404501,-84.8241442,416.0,24.0,84.0,9.237,13.0,2022,10,29,18,4.74,205.0
132,2022-10-29 18:25:15,31.0,30.0,,113.0,362.0,43.0,13769.04,31.0,9.286,2.0,0.0,26.0,64.0,90.0,50.540391,-84.824035,424.0,17.0,56.0,9.286,13.0,2022,10,29,18,4.74,205.0
129,2022-10-29 18:25:16,31.0,30.0,,114.0,362.0,43.0,13778.52,31.0,9.415,2.0,0.0,26.5,59.0,92.0,50.5403256,-84.8239293,379.0,26.0,95.5,9.415,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:17,30.799999999999955,30.0,,114.0,363.0,43.0,13788.24,30.799999999999955,9.641,2.0,0.0,24.5,58.0,84.0,50.5402533,-84.8238259,319.0,28.5,96.5,9.641,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:18,30.799999999999955,30.0,,114.0,363.0,43.0,13798.13,30.799999999999955,9.517,2.0,0.0,20.0,58.0,66.5,50.5401827,-84.8237172,253.0,27.5,91.5,9.517,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:19,30.600000000000023,30.0,,80.0,363.0,43.0,13807.83,30.600000000000023,9.291,2.0,0.0,13.5,59.0,44.5,50.5401159,-84.8236111,202.0,25.5,85.5,9.291,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:20,30.600000000000023,30.0,,81.0,363.0,43.0,13817.31,30.600000000000023,9.256,2.0,0.0,8.5,60.0,26.5,50.5400501,-84.8235069,153.0,24.0,82.0,9.256,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:21,30.399999999999977,30.0,,86.0,363.0,43.0,13826.97,30.399999999999977,9.386,2.0,0.0,10.0,57.0,30.5,50.5399799,-84.8234016,221.0,28.0,87.5,9.386,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:22,30.399999999999977,30.0,,78.0,363.0,43.0,13836.77,30.399999999999977,9.298,2.0,0.0,11.0,38.0,34.5,50.539907,-84.8233013,204.0,32.0,93.0,9.298,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:23,30.399999999999977,30.0,,66.0,364.0,43.0,13846.06,30.399999999999977,8.915,2.0,0.0,5.5,10.0,44.5,50.5398364,-84.8232055,137.0,21.5,68.0,8.915,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:24,30.399999999999977,30.0,,57.0,364.0,43.0,13855.27,30.399999999999977,8.656,2.0,0.0,0.0,26.0,57.5,50.5397743,-84.8231033,73.0,7.5,49.5,8.656,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:25,30.600000000000023,30.0,,55.0,364.0,43.0,13864.67,30.600000000000023,8.657,2.0,0.0,3.0,66.0,71.0,50.5397177,-84.8229888,2.0,0.0,62.5,8.657,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:26,30.600000000000023,30.0,,78.0,364.0,43.0,13873.82,30.600000000000023,8.771,2.0,0.0,22.5,95.0,84.0,50.5396604,-84.8228794,100.0,0.0,75.5,8.771,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:27,30.799999999999955,30.0,,93.0,364.0,43.0,13882.71,30.799999999999955,8.908,2.0,0.0,25.5,67.0,86.5,50.5396058,-84.822774,199.0,20.0,89.0,8.908,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:28,30.799999999999955,30.0,,98.0,364.0,43.0,13891.67,30.799999999999955,8.929,2.0,0.0,25.5,56.0,85.5,50.5395492,-84.82267,268.0,31.0,94.5,8.929,13.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:25:29,31.0,30.0,,98.0,365.0,43.0,13900.98,31.0,8.912,2.0,0.0,23.0,57.0,80.0,50.5394897,-84.8225601,251.0,27.0,89.5,8.912,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:30,31.0,30.0,,99.0,365.0,43.0,13910.33,31.0,9.037,2.0,0.0,20.5,58.0,75.0,50.5394307,-84.8224511,217.0,22.5,84.5,9.037,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:31,31.0,30.0,,98.0,365.0,43.0,13919.56,31.0,8.929,2.0,0.0,21.0,61.0,74.0,50.5393735,-84.822342,195.0,20.0,75.5,8.929,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:32,31.0,30.0,,99.0,365.0,43.0,13928.61,31.0,8.901,2.0,0.0,22.5,61.0,78.5,50.5393173,-84.8222372,186.0,19.0,69.5,8.901,13.0,2022,10,29,18,4.74,205.0
130,2022-10-29 18:25:33,31.0,30.0,,100.0,365.0,43.0,13937.88,31.0,9.085,2.0,0.0,23.5,60.0,82.0,50.5392545,-84.8221337,209.0,20.5,71.0,9.085,13.0,2022,10,29,18,4.74,205.0
130,2022-10-29 18:25:34,31.0,30.0,,101.0,366.0,43.0,13947.47,31.0,9.095,2.0,0.0,22.0,51.0,77.0,50.5391878,-84.8220239,250.0,23.0,80.0,9.095,13.0,2022,10,29,18,4.74,205.0
131,2022-10-29 18:25:35,31.0,30.0,,84.0,366.0,43.0,13956.84,31.0,8.921,2.0,0.0,13.0,33.0,46.5,50.5391242,-84.8219225,241.0,23.0,80.0,8.921,13.0,2022,10,29,18,4.74,205.0
132,2022-10-29 18:25:36,31.0,30.0,,68.0,366.0,43.0,13965.78,31.0,8.668,2.0,0.0,15.5,14.0,54.0,50.5390622,-84.8218274,204.0,18.5,82.0,8.668,13.0,2022,10,29,18,4.74,205.0
132,2022-10-29 18:25:37,31.0,30.0,,51.0,366.0,43.0,13974.4,31.0,8.515,2.0,0.0,19.0,29.0,64.0,50.5390056,-84.8217283,167.0,14.0,84.5,8.515,13.0,2022,10,29,18,4.74,205.0
132,2022-10-29 18:25:38,31.0,30.0,,57.0,366.0,43.0,13983.0,31.0,8.549,2.0,0.0,22.0,45.0,74.0,50.5389461,-84.8216331,92.0,9.5,87.0,8.549,13.0,2022,10,29,18,4.74,205.0
132,2022-10-29 18:25:39,31.0,30.0,,93.0,366.0,43.0,13991.66,31.0,8.616,2.0,0.0,25.5,56.0,84.0,50.5388813,-84.8215416,154.0,5.0,89.5,8.616,13.0,2022,10,29,18,4.74,205.0
130,2022-10-29 18:25:40,31.0,30.0,,94.0,367.0,43.0,14000.46,31.0,8.702,2.0,0.0,29.0,56.0,94.5,50.5388171,-84.821449,223.0,0.5,92.0,8.702,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:41,31.0,30.0,,96.0,367.0,43.0,14009.3,31.0,8.99,2.0,0.0,28.5,59.0,97.0,50.5387502,-84.8213561,300.0,21.0,94.0,8.99,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:42,31.0,30.0,,98.0,367.0,43.0,14018.74,31.0,9.256,2.0,0.0,27.5,62.0,98.0,50.5386895,-84.821245,316.0,29.5,96.0,9.256,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:43,31.0,30.0,,101.0,368.0,43.0,14028.63,31.0,9.337,2.0,0.0,27.0,57.0,97.5,50.5386383,-84.8211185,335.0,30.5,96.0,9.337,13.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:25:44,30.799999999999955,30.0,,103.0,368.0,43.0,14038.26,30.799999999999955,9.441,2.0,0.0,27.0,55.0,95.5,50.5385823,-84.8210041,335.0,30.0,95.0,9.441,13.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:25:45,30.799999999999955,30.0,,104.0,368.0,43.0,14047.98,30.799999999999955,9.495,2.0,0.0,26.5,62.0,93.5,50.5385187,-84.8208912,327.0,29.5,94.0,9.495,13.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:25:46,30.600000000000023,30.0,,104.0,368.0,43.0,14057.79,30.600000000000023,9.474,2.0,0.0,26.5,65.0,92.0,50.5384535,-84.8207775,297.0,29.5,93.0,9.474,13.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:25:47,30.600000000000023,30.0,,103.0,369.0,43.0,14067.5,30.600000000000023,9.386,2.0,0.0,26.5,66.0,91.0,50.5383855,-84.8206724,288.0,28.5,91.0,9.386,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:48,30.600000000000023,30.0,,103.0,369.0,43.0,14077.12,30.600000000000023,9.334,2.0,0.0,25.5,65.0,93.5,50.5383171,-84.8205721,282.0,24.5,87.0,9.334,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:49,30.399999999999977,30.0,,101.0,369.0,43.0,14086.6,30.399999999999977,9.039,2.0,0.0,24.5,63.0,87.0,50.5382505,-84.8204677,233.0,24.0,88.5,9.039,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:50,30.399999999999977,30.0,,100.0,369.0,43.0,14095.82,30.399999999999977,8.791,2.0,0.0,21.5,63.0,77.5,50.5381843,-84.8203656,209.0,21.5,77.0,8.791,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:51,30.399999999999977,30.0,,98.0,370.0,43.0,14104.64,30.399999999999977,8.81,2.0,0.0,19.0,63.0,71.5,50.5381201,-84.8202748,188.0,19.0,67.5,8.81,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:52,30.399999999999977,30.0,,96.0,370.0,43.0,14113.16,30.399999999999977,8.578,2.0,0.0,18.5,55.0,70.5,50.5380592,-84.820184,172.0,19.0,66.5,8.578,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:53,30.399999999999977,30.0,,87.0,370.0,43.0,14121.38,30.399999999999977,7.977,2.0,0.0,16.5,38.0,66.0,50.5379975,-84.8200932,150.0,18.0,62.5,7.977,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:54,30.600000000000023,30.0,,68.0,370.0,43.0,14129.07,30.600000000000023,7.449,2.0,0.0,15.5,20.0,60.0,50.5379427,-84.8200105,71.0,15.5,58.5,7.449,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:55,30.600000000000023,30.0,,46.0,370.0,43.0,14136.31,30.600000000000023,7.086,2.0,0.0,14.0,39.0,54.5,50.5378929,-84.8199343,53.0,12.5,54.5,7.086,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:56,30.799999999999955,30.0,,24.0,370.0,43.0,14143.14,30.799999999999955,6.446,2.0,0.0,12.5,61.0,49.0,50.5378463,-84.8198557,36.0,9.5,50.5,6.446,13.0,2022,10,29,18,4.74,205.0
128,2022-10-29 18:25:57,30.799999999999955,30.0,,1.0,370.0,43.0,14149.09,30.799999999999955,5.372,2.0,0.0,11.5,83.0,43.5,50.537805,-84.81979,0.0,6.5,46.5,5.372,13.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:25:58,31.0,30.0,,51.0,370.0,43.0,14153.63,31.0,3.757,2.0,0.0,10.0,96.0,38.0,50.5377697,-84.819743,6.0,4.0,42.5,3.757,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:25:59,31.200000000000045,30.0,,70.0,370.0,43.0,14156.56,31.200000000000045,2.113,2.0,0.0,9.0,78.0,32.0,50.5377484,-84.8197145,13.0,1.0,38.5,2.113,13.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:26:00,31.399999999999977,30.0,,55.0,370.0,43.0,14158.37,31.399999999999977,1.336,2.0,0.0,13.0,71.0,42.0,50.5377347,-84.8196963,19.0,2.5,34.5,1.336,13.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:26:01,31.399999999999977,30.0,,42.0,370.0,43.0,14159.63,31.399999999999977,1.023,2.0,0.0,19.5,65.0,59.0,50.537723,-84.819682,26.0,6.0,30.5,1.023,13.0,2022,10,29,18,4.74,205.0
